19_d500_24_0_badger_2016-06-01,19_d500_24_1_badger_2009-09-01,2_d500_43_0_badger_2014-07-01,2_d500_43_1_badger_2015-09-01,2_d500_43_2_badger_2014-09-01,2_d500_43_3_badger_2012-07-01,2_d500_6_0_badger_2017-08-01,2_d500_80_1_badger_2018-05-01,2_d500_83_1_badger_2018-06-01,2_d500_83_2_badger_2020-02-01,2_d500_84_4_badger_2017-06-01,2_d500_9_0_badger_2011-07-01,2_d500_9_2_badger_2012-01-01,2_d500_9_3_badger_2012-02-01,2_d500_9_4_badger_2016-09-01,2_d500_9_5_badger_2014-05-01,40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40002_12_boar_2013-04-01,40002_13_boar_2014-11-01,40002_15_boar_2015-04-01,40002_18_boar_2016-02-01,40002_24_boar_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40089_0_boar_2011-06-01,40089_1_boar_2016-09-01,40089_2_boar_2013-09-01,40089_3_boar_2014-07-01,40091_1_boar_2016-08-01,40091_2_boar_2016-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,40270_0_boar_2010-02-01,40270_10_boar_2012-06-01,40270_11_boar_2012-09-01,40270_12_boar_2012-10-01,40270_1_boar_2010-12-01,40270_2_boar_2014-08-01,40270_3_boar_2012-05-01,40270_4_boar_2013-02-01,40270_5_boar_2013-03-01,40270_6_boar_2011-01-01,40270_7_boar_2011-09-01,40270_8_boar_2016-04-01,40270_9_boar_2013-03-01,45_d500_160_0_badger_2020-02-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64135_27_boar_2016-11-01,64135_28_boar_2018-11-01,64135_30_boar_2018-02-01,64135_31_boar_2018-05-01,64135_37_boar_2020-02-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9998400063997433e-4,0,0.2725090996360174,0,0.022599096036158724,0.005439782408703665,0,0.05487780488780364,0,0.33802647894088705,0.005679772809087652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999840006399744e-5,3.999840006399744e-5,0,0.04743810247590052,0,0,0,3.999840006399744e-5,0.03915843366265351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041358345666173246,0,0,0,0,0,0.08771649134034373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.018519259229630856,0.0526778928842839,0.022319107235710733,0.4951401943923694,1.1999520019199232e-4,0.1383944642214257,0.2141514339426327,0.16059357625694307,0,0,0,0,0,0.02299908003679871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03983840646374143,0.04803807847686045,0.03983840646374143,0.4229830806768719,0.46774129034851364,0.032878684852606255,0.015759369625214945,1.1999520019199232e-4,0,0,0.3805047798088795,0.011199552017919282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4003439862406349,0.05227790888364395,5.59977600895964e-4,0,0.10423583056677377,0,0,0,0,0.09595616175352675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020399184032638684,0.001999920003199871,0.0016799328026878915,0,0.06799728010879408,0.1737930482780615,0.04407823687052492,0.04963801447942026,0.05403783848645974,0.003279868805247788,3.999840006399744e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.199872005119795e-4,0,0.17839286428542095,0.2250309987600394,0.006599736010559603,0.001439942402303907,0,0.04191832326706918,0,0,0.0011999520019199226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04047838086476535,0.07503699852005724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011839526418943234,0.011919523219071228,0.01427942882284705,0.011079556817727291,0,0.014879404823807004,0.004399824007039721,0,0.011239550417983279,0,0,0,0,0,0,0.004519819207231715,0,0.014719411223551016,0.032878684852606255,0.011399544018239267,0,0,0,0.026398944042238602,0.021079156833726773,0.008959641614335451,0,0,0.009199632014719433,0.4485020599177186,0.01835926562937486,0,0,0.013119475220991137,0.0025198992040318374,0,0,0,0.006479740810367609,0.003279868805247788,0,5.59977600895964e-4,1.5999360025598975e-4,3.999840006399744e-5,0,0.03299868005279824,2.3999040038398463e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.020959161633534777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.999680012799488e-5,0,0.04207831686732516,0,0.0023599056037758477,0.0022399104035838555,0,0,0,0,0,0.02055917763289479,0.0035998560057597675,0,0,0,0,0,1.5999360025598975e-4,0,0,0,0,7.999680012799488e-5,0,0,0.033638654453822164,0,0,0,0,0.022599096036158724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026238950441982607,0,0,0.008799648014079463,0.019759209631614816,0.026278948842046606,0,0.028758849646014526,0.013759449622015089,0,0.12443502259909137,0,0,0,0,0,0,0.02299908003679871,0,0.01931922723091083,0.0476380944762205,0.009799608015679388,0,0,0,0.030918763249470457,0.02771889124435056,0.04307827686892504,0,0,0.1224751009959556,0.0295188192472305,0.01967921283148682,0,0,0.02983880644774249,0.07331706731730545,0,0,0,0.0109595616175353,0.02423903043878267,0,3.199872005119795e-4,1.5999360025598975e-4,0,0,0.07491700331986526,8.799648014079433e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02275908963641472,0,0.01587936482540694,0,0.15987360505579115,0.015039398424062992,0,0.01935922563097483,0.007679692812287545,0,0.015119395224190986,0,0,0,0,0,0,0.008479660813567488,0,0.14647414103435275,0.04291828326866906,0.09211631534738321,0,0,0,0.022919083236670714,0.024479020839166664,0.013799448022079086,0,0,0.013439462421503113,0.02399904003839868,0.01651933922643092,0,0,0.013919443222271077,0.00627974881004762,0,0,0,0.07355705771768942,0.006399744010239614,0,0,0,0,0,0.04559817607295674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04731810727570854,0,0.03259869605215829,0.3169073237070829,0,0.033878644854206136,0,0.03711851525938975,0.015239390424382977,0,0.017999280028798872,0,0,0,0,0,0,0.01055957761689533,0,0.4191832326707897,0.07435702571896932,0.12347506099755548,0,0,0,0.04327826886924502,0.04839806407743641,0.021639134434622755,0,0,0.01811927522899087,0.04151833926642923,0.02455901763929466,0,0,0.024159033638654674,0.013119475220991137,0,0,0,0.14163433462660932,0.0096396144154234,0,0,0,0,0,0.07831686732530485,3.199872005119795e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022679092836286722,0,0.026878924843006587,0.01043958241670334,0.013399464021439116,0,0,0.03351865925363018,0.010399584016639343,0,0.011479540818367261,0,0,0,0,0,0,0.0061597536098556265,0,0.014239430422783052,0.03651853925842982,0.00843966241350349,0,0,0,0.19751209951601068,0.03171873125075039,0.01003959841606337,0,0,0.012799488020479161,0.029198832046718512,0.48094076236964123,0,0,0.017679292828286883,0.005479780808767663,0,0,0,0.010399584016639343,0.008639654413823476,0,1.1999520019199232e-4,0,0,7.999680012799488e-5,0.042878284868605065,0.0011999520019199226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9998400063997433e-4,0.01811927522899087,1.5999360025598975e-4,0,0,0.0013199472021119148,0,0,0,0,0,0.0013599456021759122,0.0010799568017279303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9998400063997433e-4,7.59969601215951e-4,3.199872005119795e-4,0.001439942402303907,2.799888004479821e-4,0,0.004759809607615702,0,0.296228150873983,3.9998400063997433e-4,9.999600015999355e-4,1.1999520019199232e-4,0.002679892804287827,0.044238230470780904,9.199632014719407e-4,0.0013599456021759122,0,7.999680012799488e-5,3.199872005119795e-4,3.999840006399744e-5,0,0.00423983040678373,0.013519459221631107,0.3313067477301312,0.00423983040678373,0.0031198752049917985,0,0.07107715691372171,0.0010799568017279303,1.5999360025598975e-4,1.5999360025598975e-4,9.599616015359381e-4,0.43262269509230145,3.9998400063997433e-4,1.1999520019199232e-4,0,0.002399904003839845,0.04307827686892504,0.0964361425542947,5.199792008319666e-4,0,0.0018399264029438811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01811927522899087,0,0,0,0.017639294428222884,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058517659293627206,0,0.05299788008479586,0.03567857285708592,0.042958281668733056,0.05539778408863558,0,0,0.019559217631294822,0,0.03307867685292623,0,0,0,0,0,0,0.014999400023998995,0,0.039358425662973484,0.10155593776248609,0.028118875244990547,0,0,0,0.09067637294507938,0.45962161513551697,0.034798608055678026,0,0,0.0264789408423666,0.06551737930482637,0.05155793768249203,0,0,0.03511859525618999,0.01679932802687891,0,0,0,0.02055917763289479,0.018799248030078847,0,3.199872005119795e-4,1.1999520019199232e-4,4.3998240070397174e-4,0,0.10359585616574984,0.0021199152033918632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.599856005759769e-4,0,1.1999520019199232e-4,3.199872005119795e-4,0.0011199552017919277,0.0010799568017279303,0,2.799888004479821e-4,0,0,1.999920003199872e-4,0,0,0,0,0,0,1.5999360025598975e-4,0,3.199872005119795e-4,0.17267309307626963,3.199872005119795e-4,0,0,0,0,9.599616015359381e-4,2.799888004479821e-4,0,0,0.0010799568017279303,0.001039958401663933,1.999920003199872e-4,0,0,9.199632014719407e-4,0,0,0,0,7.999680012799488e-5,3.999840006399744e-5,0,0,0,0,0,0.0011999520019199226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0013199472021119148,0.023559057637694693,3.599856005759769e-4,3.999840006399744e-5,0,0.0023199072037118503,0,0,0,0,0,1.1999520019199232e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.999680012799484e-4,0.0012799488020479174,3.9998400063997433e-4,3.199872005119795e-4,6.399744010239588e-4,0.0017599296028158863,0.07783688652453691,0.004759809607615702,0,0,7.59969601215951e-4,0,2.799888004479821e-4,0.002679892804287827,0.023919043238270682,0.004119835206591736,0.001999920003199871,7.999680012799488e-5,2.3999040038398463e-4,1.5999360025598975e-4,6.399744010239588e-4,0,0.0027998880044798192,0.01255949762009518,0.09739610415583058,0.004679812807487706,0.0017999280028798837,2.3999040038398463e-4,0.04647814087436464,7.59969601215951e-4,0,0.001719931202751889,0.0033198672053117856,0.0745570177192893,4.7998080076796915e-4,3.999840006399744e-5,0,0.0020399184032638684,0.026718931242750592,0.05703771849125938,5.59977600895964e-4,0,0.0029998800047998063,0,0,0,0,0,0,4.7998080076796915e-4,1.1999520019199232e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.599856005759769e-4,0,0.023559057637694693,0,7.199712011519536e-4,0,0.023439062437502697,0,0,0,4.7998080076796915e-4,0.0011999520019199226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030398784048638037,0,0.16931322747089403,0.001439942402303907,0.0021199152033918632,0.0028398864045438166,0,0.002679892804287827,0.0014799408023679044,0,0,0,0,0,0,0,0,0.006319747210111618,0,0.001439942402303907,0.005679772809087652,0.0011599536018559251,0,0,0,0.003279868805247788,0.0035198592056317726,0.016639334426622916,0,0,0.391824327026998,0.003279868805247788,0.002599896004159832,0,0,0.013199472021119131,0.39034438622462914,0,0,0,0.0016799328026878915,0.009519619215231409,0,0,0,0,0,0.01647934082636692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417183312667492,2.3999040038398463e-4,0,0.02867885284588653,0.02703891844326258,0,0.045078196872124804,0,0,0,7.59969601215951e-4,0.0056397744090236545,0,0,0,0,0,0.03079876804927846,0,0,0,0,0.030558777648894468,0,0,2.799888004479821e-4,0,0,0,0,3.599856005759769e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.199792008319666e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14747410103595263,0,9.599616015359381e-4,0,0.05863765449381919,0.05627774889004347,0,0.4650613975442241,0,0,0,6.399744010239588e-4,0.007879684812607533,0,0,0,0,0,0.0627574897004107,0,0,0,0,0.06175752969881082,0,0,3.199872005119795e-4,0,0,0,0,9.999600015999355e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.999920003199872e-4,0,0,0,0.13387464501419424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21307147714090482,0,0,0,0,0,0,0,0,0,3.999840006399744e-5,5.999760009599614e-4,0,0,0.006199752009919624,0.009399624015039418,0,0.001439942402303907,0,0,0,0.12295508179672354,0.018279268829246863,0,0,0,0,3.9998400063997433e-4,7.999680012799484e-4,0,1.999920003199872e-4,0,0,0.002679892804287827,0,0,0.1839526418943163,0,1.999920003199872e-4,0,0,0.12699492020318706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999920003199872e-4,0,0,0,1.999920003199872e-4,0,0,0,0,0,0
0.005839766409343644,0.014759409623615013,0.0019599216031358736,8.799648014079433e-4,6.799728010879562e-4,8.799648014079433e-4,0,0,0,0,0,5.999760009599614e-4,3.999840006399744e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1999520019199232e-4,7.199712011519536e-4,9.599616015359381e-4,7.999680012799488e-5,0.001039958401663933,3.599856005759769e-4,0.011519539218431258,0.0018799248030078786,0,0.0096396144154234,0,0,1.999920003199872e-4,0.001919923203071876,0,0.0010799568017279303,9.599616015359381e-4,0,0.0013199472021119148,0.0011599536018559251,5.59977600895964e-4,0,0.002679892804287827,0.011439542418303264,0.012439502419903188,0.0035198592056317726,0.0011599536018559251,0,0.07591696332146514,3.999840006399744e-5,0,0.0023599056037758477,8.799648014079433e-4,0.014119435222591062,4.3998240070397174e-4,0,0,8.799648014079433e-4,0.4829406823728424,0.04359825606975698,3.999840006399744e-5,0,0.0028398864045438166,0,0,0,0,0,0,0.0021599136034558607,7.999680012799488e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014599416023359025,0,0,0,0.014599416023359025,0,0,0,0,0,0
0,0,0,0,0,0.001439942402303907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011599536018559251,0,0,0,0,0,0,0,0,0,0.23243070277187852,0.1517939282428641,0.00355985760569577,0,0,0.3681852725891604,0,0.15215391384344007,0,0,0,0.0019599216031358736,0.06499740010399443,0,0,0,0,0,0.3243470261189912,0,0,0,0,0.3268269269229606,0,0,0.004959801607935691,0,0,0,0,0.003279868805247788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
