64201008_0_cattle_2010-02-01,64201008_1_cattle_2010-04-01,64201008_2_cattle_2010-04-01,64201014_0_cattle_2012-08-01,64201014_1_cattle_2012-08-01,64201014_2_cattle_2012-08-01,64201014_3_cattle_2012-07-01,64201014_4_cattle_2012-01-01,64201014_5_cattle_2012-08-01,64201014_6_cattle_2012-05-01,64201014_7_cattle_2012-06-01,64201014_8_cattle_2012-08-01,64201014_9_cattle_2012-08-01,64201021_0_cattle_2011-01-01,64201021_10_cattle_2012-09-01,64201021_11_cattle_2012-08-01,64201021_12_cattle_2012-09-01,64201021_13_cattle_2012-09-01,64201021_14_cattle_2012-09-01,64201021_15_cattle_2012-09-01,64201021_16_cattle_2012-09-01,64201021_1_cattle_2011-01-01,64201021_2_cattle_2011-01-01,64201021_3_cattle_2011-01-01,64201021_4_cattle_2010-12-01,64201021_5_cattle_2011-01-01,64201021_6_cattle_2011-01-01,64201021_7_cattle_2011-01-01,64201021_8_cattle_2011-01-01,64201021_9_cattle_2012-09-01,64281003_0_cattle_2016-02-01,64281003_1_cattle_2016-06-01,64281003_2_cattle_2016-02-01,64281003_3_cattle_2016-02-01,64281003_4_cattle_2016-02-01,64281003_5_cattle_2016-02-01,64281003_6_cattle_2016-09-01,64281_0_boar_2015-06-01,64281_1_boar_2014-05-01,64281_2_boar_2013-10-01,64281_3_boar_2016-03-01,64281_4_boar_2020-02-01,64290007_0_cattle_2016-02-01,64290007_10_cattle_2015-12-01,64290007_11_cattle_2016-06-01,64290007_12_cattle_2016-06-01,64290007_13_cattle_2016-09-01,64290007_1_cattle_2016-02-01,64290007_2_cattle_2016-02-01,64290007_3_cattle_2016-01-01,64290007_4_cattle_2015-03-01,64290007_5_cattle_2016-02-01,64290007_6_cattle_2016-02-01,64290007_7_cattle_2016-01-01,64290007_8_cattle_2016-06-01,64290007_9_cattle_2016-02-01,64290015_0_cattle_2019-03-01,64290015_1_cattle_2019-05-01,64290015_2_cattle_2019-03-01,64290015_3_cattle_2019-05-01,64290015_4_cattle_2019-05-01,64290_0_boar_2016-04-01,64290_1_boar_2017-03-01,64310006_0_cattle_2016-04-01,64310006_10_cattle_2016-06-01,64310006_11_cattle_2016-06-01,64310006_12_cattle_2016-09-01,64310006_13_cattle_2016-02-01,64310006_14_cattle_2016-06-01,64310006_15_cattle_2016-06-01,64310006_16_cattle_2016-06-01,64310006_17_cattle_2016-06-01,64310006_18_cattle_2016-06-01,64310006_19_cattle_2016-06-01,64310006_1_cattle_2016-06-01,64310006_20_cattle_2016-06-01,64310006_21_cattle_2016-06-01,64310006_22_cattle_2016-06-01,64310006_23_cattle_2016-06-01,64310006_24_cattle_2016-06-01,64310006_25_cattle_2016-05-01,64310006_26_cattle_2016-03-01,64310006_27_cattle_2016-06-01,64310006_28_cattle_2016-06-01,64310006_29_cattle_2016-06-01,64310006_2_cattle_2016-06-01,64310006_30_cattle_2016-09-01,64310006_31_cattle_2016-06-01,64310006_32_cattle_2016-06-01,64310006_33_cattle_2016-09-01,64310006_3_cattle_2016-06-01,64310006_4_cattle_2016-06-01,64310006_5_cattle_2016-06-01,64310006_6_cattle_2016-06-01,64310006_7_cattle_2016-06-01,64310006_8_cattle_2016-06-01,64310006_9_cattle_2016-06-01,64310_0_boar_2016-11-01,64310_1_boar_2014-08-01,64310_2_boar_2016-07-01,64310_3_boar_2017-04-01,64310_4_boar_2016-10-01,64310_5_boar_2017-02-01,64359023_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359056_3_cattle_2019-12-01,64359108_0_cattle_2020-02-01,64359110_0_cattle_2019-01-01,64359142_0_cattle_2019-12-01,64359149_0_cattle_2019-12-01,64359149_1_cattle_2019-12-01,64359149_2_cattle_2019-12-01,64359149_3_cattle_2019-12-01,64359158_0_cattle_2018-02-01,64359158_1_cattle_2018-03-01,64359158_2_cattle_2020-02-01,64359158_3_cattle_2020-02-01,64359187_0_cattle_2019-06-01,64359187_1_cattle_2019-07-01,64359200_0_cattle_2020-02-01,64359211_0_cattle_2018-12-01,64359_0_boar_2019-09-01,64359_10_boar_2019-12-01,64359_11_boar_2019-12-01,64359_12_boar_2020-02-01,64359_13_boar_2020-02-01,64359_14_boar_2020-02-01,64359_1_boar_2018-07-01,64359_2_boar_2019-05-01,64359_3_boar_2019-02-01,64359_4_boar_2018-09-01,64359_5_boar_2019-07-01,64359_6_boar_2020-02-01,64359_7_boar_2020-02-01,64359_8_boar_2020-02-01,64359_9_boar_2020-02-01,64393_1_boar_2020-02-01,64420009_0_cattle_2013-04-01,64420009_1_cattle_2017-02-01,64420009_2_cattle_2017-02-01,64420009_3_cattle_2017-06-01,64420009_4_cattle_2017-06-01,64420009_5_cattle_2017-12-01,64420009_6_cattle_2017-06-01,64420009_7_cattle_2018-03-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-01-01,64420015_2_cattle_2008-04-01,64420015_3_cattle_2008-06-01,64420015_4_cattle_2008-04-01,64420038_0_cattle_2015-09-01,64420038_1_cattle_2015-09-01,64420038_2_cattle_2015-08-01,64420042_0_cattle_2018-03-01,64420047_0_cattle_2016-01-01,64420047_1_cattle_2016-05-01,64420047_2_cattle_2016-01-01,64521015_0_cattle_2015-07-01,64521015_10_cattle_2015-07-01,64521015_1_cattle_2015-06-01,64521015_2_cattle_2015-07-01,64521015_3_cattle_2015-07-01,64521015_4_cattle_2015-07-01,64521015_5_cattle_2015-07-01,64521015_6_cattle_2015-07-01,64521015_7_cattle_2015-07-01,64521015_8_cattle_2015-07-01,64521015_9_cattle_2015-07-01,64521016_0_cattle_2016-05-01,64521016_1_cattle_2016-05-01,64521016_2_cattle_2016-05-01,64521016_3_cattle_2016-03-01,64521016_4_cattle_2016-03-01,64521016_5_cattle_2016-03-01,64521_0_boar_2016-01-01,64521_1_boar_2016-09-01,64521_2_boar_2019-12-01,64521_3_boar_2016-03-01,64521_4_boar_2017-02-01,64554016_0_cattle_2014-12-01
0,0,0,0.028394321135772775,9.998000399920016e-4,0.32893421315736565,0.04099180163967195,0.022195560887822388,0.008398320335932815,0.16436712657468802,0,0.0035992801439712063,1.999600079984003e-4,0,0.09398120375924893,0.01099780043991201,0.033393321335732765,0.2859428114377142,0.07818436312737481,0.024195160967806384,0.005598880223955211,0,0,0,0,0,3.999200159968006e-4,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.004199160167966408,3.999200159968006e-4,5.998800239952009e-4,0.007198560287942414,0.01099780043991201,0.09738052389522184,0.002999400119976005,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0.43631273745249505,0.0045990801839632086,0,3.999200159968006e-4,0.002599480103979204,0.1271745650869844,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.453709258148354,0,3.999200159968006e-4,0.02139572085582879,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.017796440711857597,0,0,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002999400119976005,0.0027994401119776045,0.00519896020795841,1.999600079984003e-4,0,0,0.007198560287942414,5.998800239952009e-4,0,0,0.0019996000799840027,0,0,0,0,1.999600079984003e-4,0.006398720255948813,0,0,3.999200159968006e-4,0,0.2539492101579736,0.042791441711657545,0.07278544291141784,0.08558288342331585,0.027594481103779177,0.06698660267946405,0.23615276944611596,0.2915416916616688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.013797240551889604,3.999200159968006e-4,0,0,0.17756448710258285,0.05318936212757432,0,0,0,0,0,3.999200159968006e-4,0.0153969206158768,0.5128974205158742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.008798240351929614,0.001399720055988802,9.998000399920016e-4,0.011797640471905608,0.013597280543891204,0.126974605078986,0.0019996000799840027,3.999200159968006e-4,0.5234953009397882,1.999600079984003e-4,0,9.998000399920016e-4,0,0.003399320135972806,1.999600079984003e-4,0,1.999600079984003e-4,0.13857228554289358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.06598680263947201,7.998400319936012e-4,0.0035992801439712063,0.2569486102779493,0.03619276144771036,0.02119576084783039,0.06678664267146564,0.023395320935812786,0.009398120375924813,9.998000399920016e-4,0,0.006198760247950412,0.012397520495900807,0,0.012197560487902407,0.01119776044791041,0.03999200159967995,0.007398520295940815,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6210757848429971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007
0,0,0,0,0,0.4519096180763686,0,0,0,0.03239352129574077,0.21955608878224822,0,0,0,0.027794441111777576,0,0,0,0.0155968806238752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.007998400319936016,0,0,0,0.14117176564687287,0.03519296140771836,0,0,0,0.41091781643670094,0,0,0.023595280943811185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.3991201759647966,3.999200159968006e-4,9.998000399920016e-4,0.028994201159767974,0.026994601079783978,0.00539892021595681,0.02139572085582879,0.018196360727854397,0.015996800639872,0.0019996000799840027,0,0.0031993601279744054,0.007998400319936016,0.027594481103779177,0.0017996400719856025,0.0015996800639872023,0,0.011397720455908809,0,0,0,0,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.001399720055988802,0,0,0.002999400119976005,0.0067986402719456135,0.5104979004198936,0,0.0019996000799840027,0.11037792441511826,0,0,0.0015996800639872023,0.1295740851829653,0.006198760247950412,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.09498100379924096,0,0,0,0,0,0,0,0,0.005998800239952012,0.002999400119976005,0.0049990001999600095,0.0035992801439712063,0.00539892021595681,0.4963007398520087,0.03599280143971196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.999200159968006e-4,9.998000399920016e-4,0,0,0,0,0,0.02059588082383519,0,0,0,0,0,0,0,0,0,0.022795440911817587,0.2187562487502546,0.4529094181163605,0.01119776044791041,0.009198160367926414,0.0171965606878624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003399320135972806,3.999200159968006e-4,0.0037992401519696068,7.998400319936012e-4,0,0,0.019796040791841593,0,0,0,0,0,0,0.06458708258348317,0,0,7.998400319936012e-4,0,0,0,0,0.02059588082383519,0.03619276144771036,0,0.05518896220755832,0.022595480903819187,0.5510897820435645,0.0163967206558688,0.06918616276744652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002199560087982403,0.011997600479904008,0.014197160567886403,0.00519896020795841,0,0,0.03199360127974397,0.005798840231953611,7.998400319936012e-4,0,0.0015996800639872023,7.998400319936012e-4,0,0.09178164367126646,0,0.002999400119976005,0.007398520295940815,0,0,5.998800239952009e-4,1.999600079984003e-4,0.0167966406718656,0.3123375324935002,0.11177764447110711,0,0.29874025194961046,0.05498900219955992,0.019396120775844794,0.09278144371125849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017996400719856025,0.001399720055988802,0.0031993601279744054,0,0,0,0.002199560087982403,0.006198760247950412,0,0,0.007798440311937616,0,0,0.023795240951809585,0,0,0,0,0,0,0,0.004799040191961609,0.43631273745249505,0.02679464107178558,0.21435712857428965,0,0.02199560087982399,0.0037992401519696068,0.03919216156768635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0019996000799840027,0.006598680263947213,0.008598280343931215,0.0037992401519696068,0,0,0.006998600279944014,0.0031993601279744054,0,0,0,0,0,0.03919216156768635,0,0.001399720055988802,0,0,0,5.998800239952009e-4,0,0.013997200559888004,0.033793241351729564,0.4237152569485972,0.043191361727654344,0.023995200959807984,0,0.013997200559888004,0.06778644271145767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.08338332333533338,0,0,0,0,0,0,0,0.5002999400119763,0.0011997600479904018,0.0019996000799840027,0.0031993601279744054,0.0011997600479904018,5.998800239952009e-4,0,0.027594481103779177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012397520495900807,0.007398520295940815,0.019196160767846394,0.002599480103979204,0,0,0.018196360727854397,0.009198160367926414,0,0,0.0019996000799840027,3.999200159968006e-4,0,0.38752249550089063,0,0.0027994401119776045,0,0,0,0.0031993601279744054,0,0.16016796640672148,0.06778644271145767,0.17536492701460038,0.16156768646271033,0.09178164367126646,0.1303739252149589,0.18376324735053345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.07618476304739075,0,0.0017996400719856025,0.16136772645471192,1.999600079984003e-4,1.999600079984003e-4,0.0017996400719856025,0.002199560087982403,0.05378924215156952,0,1.999600079984003e-4,0,7.998400319936012e-4,0,0,0.0019996000799840027,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,5.998800239952009e-4,0,0,0,0.10637872425515013,0.2843431313737272,0.4821035792841238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20295940811838048,0.21655668866227212,0.08138372325534932,0.25174965006999145,0.07898420315936844,0.04479104179164154,0.02679464107178558,0,0,0.07718456308738278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07838432313537322,0,0.04959008198360313,0.04199160167966395,0.0655868826234752,0.02579484103179358,0.7956408718255817,5.998800239952009e-4,0,0,0.052789442111577524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0,1.999600079984003e-4,0,0,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12497500499900194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2671465706858666,0.18736252749450477,0,0.08298340331933657,0.3399320135972765,0.08578284343131426,0.04179164167166555,0.0049990001999600095,0,0,0.07558488302339553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
