19_d500_24_0_badger_2016-06-01,19_d500_24_1_badger_2009-09-01,2_d500_43_0_badger_2014-07-01,2_d500_43_1_badger_2015-09-01,2_d500_43_2_badger_2014-09-01,2_d500_43_3_badger_2012-07-01,2_d500_6_0_badger_2017-08-01,2_d500_80_1_badger_2018-05-01,2_d500_83_1_badger_2018-06-01,2_d500_83_2_badger_2020-02-01,2_d500_84_4_badger_2017-06-01,2_d500_9_0_badger_2011-07-01,2_d500_9_2_badger_2012-01-01,2_d500_9_3_badger_2012-02-01,2_d500_9_4_badger_2016-09-01,2_d500_9_5_badger_2014-05-01,40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,45_d500_160_0_badger_2020-02-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0.0015996800639872023,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1543691261747677,5.998800239952009e-4,0.011797640471905608,0.00539892021595681,0.0015996800639872023,7.998400319936012e-4,5.998800239952009e-4,0.007598480303939215,0,0.009598080383923213,0.0027994401119776045,0.009198160367926414,5.998800239952009e-4,0.0045990801839632086,0.08898220355928876,7.998400319936012e-4,0.002599480103979204,0,1.999600079984003e-4,0.0011997600479904018,0.005998800239952012,0.005998800239952012,0.0049990001999600095,5.998800239952009e-4,3.999200159968006e-4,0.0037992401519696068,0.0049990001999600095,0.0037992401519696068,0,0.001399720055988802,0.00539892021595681,0,0.06438712257548476,0,0.002199560087982403,0.0017996400719856025,0,7.998400319936012e-4,0.0015996800639872023,0,0.17816436712657807,0.06478704259148158,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.002199560087982403,0,0.0037992401519696068,0.0049990001999600095,9.998000399920016e-4,0.001399720055988802,3.999200159968006e-4,0.0035992801439712063,5.998800239952009e-4,0.0015996800639872023,0.003399320135972806,0.0017996400719856025,0.0011997600479904018,0.0031993601279744054,3.999200159968006e-4,3.999200159968006e-4,5.998800239952009e-4,0.008198360327934416,3.999200159968006e-4,0.002999400119976005,0.008198360327934416,0.002199560087982403,0.0015996800639872023,0.0037992401519696068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12777444511097963,0.0037992401519696068,0,0,0.3163367326534678,0.004199160167966408,0,0,0,0.0031993601279744054,0.037992401519695955,5.998800239952009e-4,0,0,0,1.999600079984003e-4,0,0,0,0.061987602479503905,0,0.008398320335932815,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,1.999600079984003e-4,0,0,0.011997600479904008,0,0,0.3661267746450641,1.999600079984003e-4,0,0,0.017396520695860798,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0.024195160967806384,1.999600079984003e-4,0.010197960407918412,0,0.012997400519896006,0.0171965606878624,0.018996200759847995,0.01119776044791041,0.0171965606878624,0,0,0,0,0,0,0.0019996000799840027,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0
0,0.0015996800639872023,0,0,0,0.0023995200959808036,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.008598280343931215,0.0015996800639872023,0.0015996800639872023,9.998000399920016e-4,0.0023995200959808036,0.002599480103979204,5.998800239952009e-4,0.007798440311937616,0,0.0049990001999600095,0,0.3235352929414094,0.0035992801439712063,0.0017996400719856025,0.002999400119976005,0.002999400119976005,0,0.002199560087982403,0,0.004199160167966408,5.998800239952009e-4,1.999600079984003e-4,0,0.002199560087982403,0.00539892021595681,0.0015996800639872023,3.999200159968006e-4,0.0015996800639872023,0.006998600279944014,0.0015996800639872023,0,3.999200159968006e-4,1.999600079984003e-4,0.002999400119976005,9.998000399920016e-4,0,7.998400319936012e-4,0,9.998000399920016e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0.002999400119976005,0.0017996400719856025,0.002199560087982403,0.004199160167966408,5.998800239952009e-4,0.002199560087982403,0.0017996400719856025,0.0049990001999600095,0.001399720055988802,3.999200159968006e-4,0.0011997600479904018,0.0011997600479904018,1.999600079984003e-4,0.006598680263947213,0.0023995200959808036,0.003399320135972806,0.0023995200959808036,0.008598280343931215,9.998000399920016e-4,0.002199560087982403,0.009998000399920012,0.002199560087982403,3.999200159968006e-4,3.999200159968006e-4
0,0.006198760247950412,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.0023995200959808036,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,1.999600079984003e-4,0.028594281143771175,0.01119776044791041,0.14457108578284578,0.003399320135972806,9.998000399920016e-4,0.0035992801439712063,0.002599480103979204,0.02559488102379518,5.998800239952009e-4,0.011797640471905608,0.0037992401519696068,0.02139572085582879,0.0023995200959808036,0.003399320135972806,0.008598280343931215,0.005798840231953611,1.999600079984003e-4,0,0.006398720255948813,0,0.20255948810238367,9.998000399920016e-4,0,0.007998400319936016,0.007798440311937616,0.003999200159968007,0.0015996800639872023,0.003999200159968007,0.02599480103979198,0.002999400119976005,0.0049990001999600095,5.998800239952009e-4,0.002999400119976005,0.003399320135972806,0.0017996400719856025,0.001399720055988802,0.13557288542291748,0,0.0045990801839632086,0.005598880223955211,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.006398720255948813,0.0035992801439712063,0.02159568086382719,0.010397920415916811,0.004799040191961609,0.005998800239952012,0.0023995200959808036,0.002999400119976005,0.00519896020795841,7.998400319936012e-4,0.0019996000799840027,0.00519896020795841,0.004399120175964808,0.006998600279944014,0.009798040391921612,0.011997600479904008,0.009398120375924813,0.027594481103779177,0.0015996800639872023,0.0037992401519696068,0.02619476104779038,0.004799040191961609,0.007198560287942414,0.007198560287942414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0.002199560087982403,5.998800239952009e-4,0.18156368726255098,7.998400319936012e-4,0,0.001399720055988802,1.999600079984003e-4,0.0027994401119776045,1.999600079984003e-4,0.0017996400719856025,9.998000399920016e-4,0.0027994401119776045,0,3.999200159968006e-4,9.998000399920016e-4,0.0035992801439712063,0,1.999600079984003e-4,5.998800239952009e-4,0.1973605278944251,0,0,1.999600079984003e-4,0.0015996800639872023,5.998800239952009e-4,5.998800239952009e-4,3.999200159968006e-4,3.999200159968006e-4,0.001399720055988802,3.999200159968006e-4,9.998000399920016e-4,0,0,3.999200159968006e-4,0,0,0.15696860627874698,1.999600079984003e-4,7.998400319936012e-4,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,1.999600079984003e-4,0.002599480103979204,5.998800239952009e-4,3.999200159968006e-4,1.999600079984003e-4,5.998800239952009e-4,5.998800239952009e-4,0.0017996400719856025,1.999600079984003e-4,9.998000399920016e-4,3.999200159968006e-4,0.0011997600479904018,1.999600079984003e-4,0,0,0.002599480103979204,0.0035992801439712063,0.0015996800639872023,3.999200159968006e-4,0.003399320135972806,0.0015996800639872023,1.999600079984003e-4,7.998400319936012e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33273345330933485,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0.3301339732053559,0,0,0,0,0,0,0,0,0.005598880223955211,0.008198360327934416,0.006398720255948813,0.01079784043191361,0.007998400319936016,0,0.015996800639872,0,0.009598080383923213,0,0.013197360527894405,0,0.011597680463907209,0.008798240351929614,0.008598280343931215,0.010397920415916811,0,0.0031993601279744054,0,0.011997600479904008,0.0163967206558688,0.008798240351929614,0.003999200159968007,0.01059788042391521,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21955608878224822,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.24095180963807772,0,0,0,0,0,0,0,0,0.237152569486108,0.1821635672865462,0.14577084583083622,0.2129574085183008,0.21155768846231196,0,0.26094781043791687,0,0.1975604879024235,0,0.18336332733453664,0,0.21955608878224822,0.19856028794241554,0.14357128574285374,0.17476504699060516,0,0.19376124775045378,0,0.21995600879824503,0.40231953609277066,0.19256148770246334,0.11637672465507046,0.22575484903019882,0.2005598880223996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,1.999600079984003e-4,0.0067986402719456135,0.0035992801439712063,0.002199560087982403,3.999200159968006e-4,0.1603679264147199,0.04439112177564474,0.0015996800639872023,0.007998400319936016,0.10137972405518997,0.057588482303539114,0.002599480103979204,0.008798240351929614,3.999200159968006e-4,0.04539092181563674,0.13857228554289358,0.006198760247950412,0.0931813637272553,3.999200159968006e-4,0,0.002599480103979204,0.0011997600479904018,0,0,0,3.999200159968006e-4,0.042991401719655944,0,0.0027994401119776045,0.007598480303939215,5.998800239952009e-4,7.998400319936012e-4,1.999600079984003e-4,3.999200159968006e-4,1.999600079984003e-4,9.998000399920016e-4,0,9.998000399920016e-4,0,0.001399720055988802,0.0015996800639872023,0.06018796240751831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0.0015996800639872023,1.999600079984003e-4,0.0015996800639872023,0.0019996000799840027,0.002199560087982403,0.002599480103979204,9.998000399920016e-4,0.0031993601279744054,3.999200159968006e-4,0.0019996000799840027,0.002199560087982403,0.001399720055988802,3.999200159968006e-4,0.005798840231953611,0,0.003999200159968007,0.002199560087982403,0.01059788042391521,1.999600079984003e-4,0.007798440311937616,0.008998200359928014,0.002999400119976005,5.998800239952009e-4,0.0015996800639872023
0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.17116576684663384,0.027794441111777576,0.008998200359928014,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.0037992401519696068,0.41851629674063934,0,0.0019996000799840027,1.999600079984003e-4,1.999600079984003e-4,0,0.0049990001999600095,0,3.999200159968006e-4,3.999200159968006e-4,0.0027994401119776045,0.0015996800639872023,3.999200159968006e-4,0.0011997600479904018,5.998800239952009e-4,0,9.998000399920016e-4,0.001399720055988802,0.0027994401119776045,5.998800239952009e-4,0,0,0.0011997600479904018,0,0,0,5.998800239952009e-4,0.004799040191961609,5.998800239952009e-4,7.998400319936012e-4,0,0,0,3.999200159968006e-4,0,0.0027994401119776045,0,3.999200159968006e-4,9.998000399920016e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,5.998800239952009e-4,3.999200159968006e-4,0.0017996400719856025,0.0023995200959808036,0.002199560087982403,0.0031993601279744054,0.0015996800639872023,0.0011997600479904018,9.998000399920016e-4,0.0015996800639872023,0,3.999200159968006e-4,0,3.999200159968006e-4,7.998400319936012e-4,5.998800239952009e-4,0.001399720055988802,0.005998800239952012,0,7.998400319936012e-4,0.004399120175964808,0,0.0011997600479904018,0
0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.0015996800639872023,5.998800239952009e-4,0,0.022595480903819187,0.022995400919815986,1.999600079984003e-4,0.0027994401119776045,0.0167966406718656,0.04159168166366715,3.999200159968006e-4,7.998400319936012e-4,0,0.029394121175764773,0.043191361727654344,9.998000399920016e-4,0.02079584083183359,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,0.038192361527694355,3.999200159968006e-4,0,9.998000399920016e-4,3.999200159968006e-4,0.0019996000799840027,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.0017996400719856025,0,0.3295340931813608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0.0019996000799840027,0,0,7.998400319936012e-4,1.999600079984003e-4,0.0023995200959808036,3.999200159968006e-4,0,0,0,0,0.0011997600479904018,3.999200159968006e-4,1.999600079984003e-4,0.001399720055988802,0.002999400119976005,9.998000399920016e-4,0.002599480103979204,0.0027994401119776045,5.998800239952009e-4,1.999600079984003e-4,0.001399720055988802
0,7.998400319936012e-4,0,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,5.998800239952009e-4,0,1.999600079984003e-4,0.010397920415916811,7.998400319936012e-4,0,0.013597280543891204,7.998400319936012e-4,0,0,0.014597080583883202,0,0,0,0,1.999600079984003e-4,0,0.0167966406718656,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.019996000799839993,5.998800239952009e-4,0.008598280343931215,0,0.011597680463907209,0.012197560487902407,0.19296140771846015,0.35792841431713057,0.014797040591881602,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,0.0023995200959808036,0,0.0011997600479904018,1.999600079984003e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,5.998800239952009e-4,0,0,0,1.999600079984003e-4,0,7.998400319936012e-4,0,0,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,0
0,0,0,0,0,0.1239752049590099,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.017796440711857597,0.001399720055988802,3.999200159968006e-4,3.999200159968006e-4,0.023595280943811185,0,0,0.052189562087582325,0.001399720055988802,0,5.998800239952009e-4,0.03519296140771836,0.0011997600479904018,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0.04919016196760633,5.998800239952009e-4,0,0.0011997600479904018,0,0,0,3.999200159968006e-4,0,0.029994001199759972,0,3.999200159968006e-4,0.028794241151769574,0,0.04459108178364314,0.06018796240751831,0.05898820235952791,0.03159368126374717,0.05918816236752631,0,0,7.998400319936012e-4,0,0,0.017996400719855997,0.04019196160767835,0.018596280743851196,0.04019196160767835,0.0049990001999600095,0,0,0,0,0,0.002199560087982403,0,0.014597080583883202,0,0.017996400719855997,0,0.0067986402719456135,0,0,0,0,0.0027994401119776045,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.0011997600479904018,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,9.998000399920016e-4,0.0011997600479904018,0,0,0.0017996400719856025,0.0017996400719856025,3.999200159968006e-4,0.0017996400719856025,0.0015996800639872023,0,0,0
0,0.003399320135972806,0,0,0,3.999200159968006e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0.0163967206558688,0.004799040191961609,0.0027994401119776045,0.002999400119976005,0.001399720055988802,0.0037992401519696068,3.999200159968006e-4,0.014797040591881602,1.999600079984003e-4,0.008598280343931215,0.0011997600479904018,0.009998000399920012,0.002999400119976005,0.002199560087982403,0.0017996400719856025,0.004799040191961609,3.999200159968006e-4,9.998000399920016e-4,0.005798840231953611,0.006998600279944014,0.004799040191961609,0.20195960807838845,0.1175764847030609,0.003399320135972806,0.007598480303939215,0.00519896020795841,1.999600079984003e-4,0.004799040191961609,0,1.999600079984003e-4,0.003399320135972806,0,0.0019996000799840027,1.999600079984003e-4,0.0011997600479904018,5.998800239952009e-4,0.0019996000799840027,0.22375524895021476,0.002999400119976005,0.0011997600479904018,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0.0015996800639872023,0.0019996000799840027,0.0049990001999600095,0.006398720255948813,0.0037992401519696068,0.0015996800639872023,0.0017996400719856025,0.001399720055988802,0.0031993601279744054,0.0011997600479904018,0.004199160167966408,0.0015996800639872023,0.002599480103979204,0.0017996400719856025,0.002999400119976005,0.003999200159968007,0.0027994401119776045,0.015196960607878401,0,0.007798440311937616,0.013197360527894405,0.002599480103979204,0.0031993601279744054,0.002199560087982403
0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3425314937012554,0,0,0,0.14617076584683303,0,0,0.007598480303939215,0,0,0,0.10357928414317244,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0.005598880223955211,0.01099780043991201,0,0,0,0.002999400119976005,0.00539892021595681,0.007198560287942414,0.0037992401519696068,0.0031993601279744054,0,0,0,0,0,0,0,9.998000399920016e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.014997000599880001,0,5.998800239952009e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,1.999600079984003e-4,0,3.999200159968006e-4,0,7.998400319936012e-4,0.12777444511097963,0,0,0.022195560887822388,0,0,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0.023995200959807984,0.30453909218156344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,7.998400319936012e-4,3.999200159968006e-4,1.999600079984003e-4,3.999200159968006e-4,1.999600079984003e-4,0,3.999200159968006e-4,0,1.999600079984003e-4,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,5.998800239952009e-4,0,3.999200159968006e-4,0
0,0,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,3.999200159968006e-4,0,3.999200159968006e-4,0.009598080383923213,0,0,0.0155968806238752,3.999200159968006e-4,0,0,0.0035992801439712063,0,0,0,3.999200159968006e-4,0,0,0.013197360527894405,7.998400319936012e-4,0,0,0,0,0,7.998400319936012e-4,0,0.013797240551889604,0.03459308138372316,0,0.0037992401519696068,5.998800239952009e-4,0,0.14457108578284578,0.006998600279944014,0.009798040391921612,0.3189362127574467,0,0,0,1.999600079984003e-4,0,0,0.001399720055988802,3.999200159968006e-4,0.0015996800639872023,0.002199560087982403,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,7.998400319936012e-4,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0
0,0,0,0,0,0.037592481503699156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0,0,0.02559488102379518,0,0,0.028394321135772775,0,0,0,0.019596080783843194,0,0,0,0,0,0,0.033793241351729564,0,0,0,0,0,0,0,0,0.022995400919815986,0.07538492301539712,0,0.014197160567886403,0,0.19616076784643466,0,0.02599480103979198,0.022395520895820788,0.19936012797440916,0,0,0,0,0,5.998800239952009e-4,0.0019996000799840027,0.0027994401119776045,0.0019996000799840027,0.0011997600479904018,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.0017996400719856025,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.001399720055988802,0,0,0,0.019796040791841593,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.018396320735852796,0.0031993601279744054,0.001399720055988802,5.998800239952009e-4,0.02579484103179358,0,7.998400319936012e-4,0.038192361527694355,0.003999200159968007,0,7.998400319936012e-4,0.03019396120775837,0.002599480103979204,3.999200159968006e-4,0,9.998000399920016e-4,9.998000399920016e-4,1.999600079984003e-4,0.03999200159967995,9.998000399920016e-4,0.001399720055988802,0.0011997600479904018,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0.17516496700660197,0.05078984203159353,7.998400319936012e-4,0.019396120775844794,3.999200159968006e-4,0.017796440711857597,0.046790641871625537,0,0.1759648070385956,0.022795440911817587,0,0,0,0,0,9.998000399920016e-4,0.003399320135972806,0.001399720055988802,0.0015996800639872023,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.002199560087982403,0,0.0019996000799840027,5.998800239952009e-4,3.999200159968006e-4,3.999200159968006e-4,0,1.999600079984003e-4,3.999200159968006e-4,0,9.998000399920016e-4,0,0.0015996800639872023,5.998800239952009e-4,0,3.999200159968006e-4,0.0011997600479904018,0.003399320135972806,5.998800239952009e-4,0.0011997600479904018,0.003399320135972806,1.999600079984003e-4,0,9.998000399920016e-4
0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0.009798040391921612,0,0,0.015996800639872,0,0,0,0.01099780043991201,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0.3361327734453073,0.022595480903819187,0,0.005998800239952012,0,0.009798040391921612,0.008998200359928014,0.17236552689462428,0,0.012997400519896006,0,0,0,0,0,0,0.003999200159968007,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
