45_d500_123_762_0_badger_2020-02-01,45_d500_123_762_3_badger_2019-02-01,45_d500_124_0_badger_2015-03-01,45_d500_124_1_badger_2012-05-01,45_d500_124_2_badger_2013-07-01,45_d500_157_858_0_badger_2012-08-01,45_d500_159_855_0_badger_2012-02-01,45_d500_160_0_badger_2014-05-01,45_d500_160_1_badger_2014-07-01,45_d500_160_2_badger_2015-08-01,45_d500_182_0_badger_2013-05-01,45_d500_218_0_badger_2020-02-01,45_d500_218_1_badger_2016-06-01,45_d500_221_0_badger_2016-04-01,45_d500_98_0_badger_2013-08-01,45_d500_98_1_badger_2014-11-01,45_d500_99_699_0_badger_2014-05-01,45_d500_99_699_1_badger_2017-09-01,45_d500_99_716_2_badger_2014-09-01,45_d500_99_716_3_badger_2015-08-01,45_d500_99_720_0_badger_2020-02-01,45_d500_99_720_1_badger_2014-08-01,45_d500_99_766_0_badger_2016-08-01,45_d500_99_839_1_badger_2020-02-01,56_d500_42_1975_0_badger_2020-02-01,64244024_0_cattle_2020-02-01,64244024_10_cattle_2020-02-01,64244024_1_cattle_2019-09-01,64244024_2_cattle_2019-12-01,64244024_3_cattle_2019-12-01,64244024_4_cattle_2019-12-01,64244024_5_cattle_2020-02-01,64244024_6_cattle_2019-12-01,64244024_7_cattle_2020-02-01,64244024_8_cattle_2019-12-01,64244024_9_cattle_2019-12-01,64253027_0_cattle_2015-03-01,64253027_1_cattle_2015-03-01,64253027_2_cattle_2015-05-01,64253027_3_cattle_2015-05-01,64253027_4_cattle_2015-05-01,64253027_5_cattle_2015-05-01,64253027_6_cattle_2015-05-01,64253027_7_cattle_2015-05-01,64253027_8_cattle_2015-05-01,64253028_0_cattle_2014-02-01,64253028_10_cattle_2014-02-01,64253028_11_cattle_2014-02-01,64253028_12_cattle_2014-02-01,64253028_13_cattle_2014-02-01,64253028_14_cattle_2014-01-01,64253028_15_cattle_2014-02-01,64253028_16_cattle_2014-02-01,64253028_17_cattle_2014-02-01,64253028_18_cattle_2014-02-01,64253028_19_cattle_2014-02-01,64253028_1_cattle_2014-02-01,64253028_20_cattle_2014-02-01,64253028_21_cattle_2014-02-01,64253028_22_cattle_2014-02-01,64253028_23_cattle_2014-02-01,64253028_24_cattle_2014-02-01,64253028_25_cattle_2016-03-01,64253028_26_cattle_2016-03-01,64253028_27_cattle_2016-03-01,64253028_2_cattle_2013-10-01,64253028_3_cattle_2014-02-01,64253028_4_cattle_2014-02-01,64253028_5_cattle_2014-02-01,64253028_6_cattle_2014-02-01,64253028_7_cattle_2014-02-01,64253028_8_cattle_2014-02-01,64253028_9_cattle_2014-02-01,64253056_0_cattle_2019-02-01,64253056_1_cattle_2019-02-01,64253056_2_cattle_2019-02-01,64264001_0_cattle_2017-07-01,64264001_1_cattle_2017-05-01,64264001_2_cattle_2017-07-01,64264001_3_cattle_2017-07-01,64264001_4_cattle_2017-07-01,64281008_0_cattle_2020-02-01,64301015_0_cattle_2020-02-01,64359108_0_cattle_2014-01-01,64359187_7_cattle_2016-12-01,64359189_7_cattle_2015-02-01,64359200_1_cattle_2014-03-01,64359200_3_cattle_2014-01-01,64359200_4_cattle_2014-03-01,64359200_5_cattle_2014-12-01,64420012_0_cattle_2010-05-01,64420012_10_cattle_2010-05-01,64420012_1_cattle_2010-04-01,64420012_2_cattle_2010-05-01,64420012_3_cattle_2010-03-01,64420012_4_cattle_2010-05-01,64420012_5_cattle_2010-05-01,64420012_6_cattle_2010-05-01,64420012_7_cattle_2010-05-01,64420012_8_cattle_2010-05-01,64420012_9_cattle_2010-05-01,64420015_0_cattle_2007-05-01,64420015_1_cattle_2012-12-01,64420035_0_cattle_2012-07-01,64420035_10_cattle_2012-07-01,64420035_12_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-07-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-07-01,64420035_23_cattle_2012-07-01,64420035_29_cattle_2012-07-01,64420035_2_cattle_2012-06-01,64420035_30_cattle_2012-04-01,64420035_31_cattle_2012-07-01,64420035_32_cattle_2012-07-01,64420035_36_cattle_2014-01-01,64420035_37_cattle_2014-01-01,64420035_38_cattle_2014-01-01,64420035_39_cattle_2015-12-01,64420035_3_cattle_2012-07-01,64420035_40_cattle_2015-12-01,64420035_4_cattle_2012-07-01,64420035_5_cattle_2012-07-01,64420035_7_cattle_2012-02-01,64420035_9_cattle_2012-07-01,64420039_0_cattle_2014-01-01,64420039_1_cattle_2017-04-01,64420039_2_cattle_2017-02-01,64420039_3_cattle_2017-02-01,64420039_4_cattle_2017-02-01,64420039_5_cattle_2017-02-01,64422009_0_cattle_2020-02-01,64422009_1_cattle_2020-02-01,64422009_2_cattle_2020-02-01,64422009_3_cattle_2020-02-01,64422009_4_cattle_2020-02-01,64449001_0_cattle_2017-01-01,64449007_0_cattle_2015-05-01,64449007_1_cattle_2015-07-01,64449007_2_cattle_2015-03-01,64449007_3_cattle_2015-07-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04439112177564474,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.0011997600479904018,0.002999400119976005,0,0.0019996000799840027,0.0011997600479904018,0.004199160167966408,0.004199160167966408,7.998400319936012e-4,0.06418716256748636,0,0.006198760247950412,0.44091181763645776,0.04539092181563674,0,0.047790441911617534,0,0,0,0.0161967606478704,0.0019996000799840027,7.998400319936012e-4,0.004199160167966408,3.999200159968006e-4,0.0015996800639872023,0.002999400119976005,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0.043391321735652744,0.022595480903819187,0.0015996800639872023,0.02639472105578878,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0.011397720455908809,0.09598080383923299,0.11937612477504655,0.01119776044791041,0,0.006598680263947213,0.006398720255948813,0.002999400119976005,0.020195960807838392,0.003399320135972806,0.0011997600479904018,0.002599480103979204,0.003399320135972806,0.0017996400719856025,0.004399120175964808,0.0037992401519696068,0,0,0,0.01119776044791041,0.007598480303939215,0.006598680263947213,0.010197960407918412,0.003999200159968007,0.010197960407918412,0.0031993601279744054,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0.3879224155168874,0,0.005998800239952012,0.004199160167966408,0.009998000399920012,0.002599480103979204,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03139372125574877,0.01079784043191361,0.009998000399920012,0.01099780043991201,0.004799040191961609,0.012397520495900807,0,0.006598680263947213,0.005598880223955211,0.06358728254349114,0.0045990801839632086,1.999600079984003e-4,0.002599480103979204,0.0049990001999600095,0.00539892021595681,0.37152569486102033,0.0015996800639872023,0,0,0,0.011597680463907209,0.20195960807838845,0.023395320935812786,0.01099780043991201,9.998000399920016e-4,0.07018596280743855,0.0067986402719456135,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0.017996400719855997,0,1.999600079984003e-4,0.0031993601279744054,0.03999200159967995,9.998000399920016e-4,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020195960807838392,0.00519896020795841,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0,0,0.004799040191961609,0.009198160367926414,0.005798840231953611,0.0031993601279744054,0.0023995200959808036,0.0017996400719856025,1.999600079984003e-4,0,0.30553889222155534,0.004199160167966408,0.0045990801839632086,0.004799040191961609,0.15076984603079638,0.007198560287942414,0.002599480103979204,0.002999400119976005,0.006398720255948813,0,0,0,0.02579484103179358,0.007198560287942414,0.00539892021595681,0.01059788042391521,0.12597480503899397,0.003399320135972806,0.2831433713257369,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0,5.998800239952009e-4,0.002599480103979204,0.005998800239952012,0.001399720055988802,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022795440911817587,0.005598880223955211,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0.002999400119976005,0.0017996400719856025,0.0037992401519696068,7.998400319936012e-4,0.001399720055988802,0.0011997600479904018,0.27634473105379204,0,7.998400319936012e-4,0.0045990801839632086,0.001399720055988802,0.08778244351129832,0.004799040191961609,1.999600079984003e-4,0.0045990801839632086,0.004399120175964808,0,0,0,0.017996400719855997,0.005998800239952012,0.001399720055988802,0.007798440311937616,0.0869826034793047,0.003399320135972806,0.41551689662066366,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0.0019996000799840027,0.007198560287942414,0.001399720055988802,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022995400919815986,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03959208158368315,0.03039392121575677,0.02059588082383519,0.018196360727854397,0.008998200359928014,0.029394121175764773,0.08158368326334772,0.006998600279944014,0.007198560287942414,0,0.008198360327934416,0.0049990001999600095,0.007998400319936016,0.004799040191961609,0.006598680263947213,0.0653869226154768,0.0011997600479904018,0,0,0,0.023595280943811185,0.11237752449510233,0.03119376124775037,0.012997400519896006,0.007598480303939215,0.45530893821234103,0.008798240351929614,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0.024395120975804784,0,0,0.0037992401519696068,0.052589482103579124,7.998400319936012e-4,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05078984203159353,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.011997600479904008,0.004199160167966408,0.00539892021595681,0.05378924215156952,0.005798840231953611,0.0035992801439712063,0.012397520495900807,0.008398320335932815,0.006398720255948813,0,0.002599480103979204,0.0023995200959808036,0.06298740251949592,0.07358528294341146,0.0045990801839632086,0.08198360327934454,0,0,0,0.016996600679864,5.998800239952009e-4,0.002199560087982403,0.005998800239952012,0.004399120175964808,3.999200159968006e-4,0.005998800239952012,0.017596480703859198,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0.20615876824635498,0.14337132573485534,0.007198560287942414,0.15236952609478363,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0.6772645470905415,0.3577284543091322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41551689662066366,0.5542891421715386,0.4161167766446588,0.3267346530693835,0.1945610877824474,0.3019396120775845,0.21835632873425778,0.3151369726054775,0.33733253349329756,3.999200159968006e-4,0,0,0,0,0,0,9.998000399920016e-4,0,0,5.998800239952009e-4,0,0,0.001399720055988802,0.0015996800639872023,0,0,0.11177764447110711,0.13797240551889836,0.15516896620676132,0.033793241351729564,0,9.998000399920016e-4,0,0,0,3.999200159968006e-4,0.259948010397925,0,0,0,9.998000399920016e-4,0.007998400319936016,0.003999200159968007,0.006398720255948813,0.02099580083983199,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.5038992201559471,3.999200159968006e-4,0.012397520495900807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,5.998800239952009e-4,0,0,0,0,0.03419316136772636,0.023995200959807984,0,0,0,0,5.998800239952009e-4,0,0,7.998400319936012e-4,0,0,0,0.0015996800639872023,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,0.504899020195939,0,0.019796040791841593,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.037392521495700756,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03039392121575677,3.999200159968006e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.005998800239952012,0.0019996000799840027,0.003999200159968007,0.44091181763645776,0.002199560087982403,0.002199560087982403,0.0049990001999600095,7.998400319936012e-4,0.002599480103979204,0.06058788242351511,0.001399720055988802,0.0015996800639872023,0,0.037992401519695955,0.004399120175964808,0.03499300139971996,0,0,0,0.012197560487902407,9.998000399920016e-4,0.0017996400719856025,0.001399720055988802,0.0023995200959808036,9.998000399920016e-4,0.0037992401519696068,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0.027394521095780777,0.037392521495700756,0.003999200159968007,0.027594481103779177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03499300139971996,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.002199560087982403,0.007598480303939215,0.0011997600479904018,0.03999200159967995,0.008398320335932815,0.0027994401119776045,0.009598080383923213,0.0045990801839632086,5.998800239952009e-4,0.06958608278344333,0.006198760247950412,0.0017996400719856025,0.04979004199160153,0,0.0027994401119776045,0.3795240951809555,0,0,0,0.0153969206158768,0.001399720055988802,0.004799040191961609,0.0049990001999600095,0.001399720055988802,0.004199160167966408,0.008198360327934416,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0.04019196160767835,0.03139372125574877,0.007998400319936016,0.03619276144771036,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02199560087982399,0.007998400319936016,0.015996800639872,0.017396520695860798,0.007198560287942414,0.011397720455908809,0.41671665666865393,0.003999200159968007,0.006398720255948813,0.06798640271945608,0.0019996000799840027,0.002599480103979204,0.008798240351929614,0.003399320135972806,0.0045990801839632086,0,0.004799040191961609,0,0,0,0.017996400719855997,0.2215556888622323,0.022995400919815986,0.020395920815836792,9.998000399920016e-4,0.06598680263947201,0.011797640471905608,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0.0167966406718656,0,0.001399720055988802,0.004399120175964808,0.032593481303739166,0.0015996800639872023,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05978804239152151,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.007198560287942414,0.009598080383923213,0.005598880223955211,0.052589482103579124,0.004199160167966408,0.007198560287942414,0.011997600479904008,0.008198360327934416,0.002999400119976005,0.0745850829834035,0.009198160367926414,0.01079784043191361,0.06438712257548476,0.5028994201159552,5.998800239952009e-4,0,0,0,0,0.024195160967806384,0.003399320135972806,0.012597480503899207,0.007398520295940815,0.008398320335932815,0.005798840231953611,0.007598480303939215,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0.04179164167166555,0.04399120175964794,0.010397920415916811,0.047390521895620735,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06578684263147361,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0.004399120175964808,0.0027994401119776045,0.002999400119976005,9.998000399920016e-4,0.0027994401119776045,0.001399720055988802,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0.07298540291941624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.014797040591881602,0.03939212157568475,3.999200159968006e-4,0,0.012797440511897606,0.002199560087982403,0.0035992801439712063,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3813237352529409,0,0,0,0,0,0,0,0,0.0035992801439712063,0.004799040191961609,0.003399320135972806,0.06098780243951191,0.11197760447910551,0.04939012197560473,0.09198160367926486,0.2947410517896429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.09038192361527761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0.046790641871625537,0.0023995200959808036,0,0.011997600479904008,0,0.0167966406718656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.3199360127974386,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.03239352129574077,0.03719256148770236,0.022195560887822388,0.023795240951809585,0.1577684463107406,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0.0779844031193764,1.999600079984003e-4,0.018796240751849595,0,0.0037992401519696068,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.002599480103979204,1.999600079984003e-4,0,3.999200159968006e-4,7.998400319936012e-4,0,0.0035992801439712063,0,0.0171965606878624,0.037792441511697555,0.024195160967806384,0.014197160567886403,0.02139572085582879,0.020395920815836792,0.012797440511897606,0.056388722255548716,0.02679464107178558,0.03039392121575677,0.022395520895820788,0.24895020995801398,0.029394121175764773,0.0153969206158768,0.015196960607878401,0.007198560287942414,0.009398120375924813,1.999600079984003e-4,0,0,0,0.013197360527894405,0.02199560087982399,0.019596080783843194,0.02199560087982399,0.012997400519896006,0.02139572085582879,0.4961007798440103,0,0,0,0,0,0,0,0,0,0,0.02179564087182559,0,0.007198560287942414,0.005798840231953611,0.03439312137572476,0.007998400319936016,0.0167966406718656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03079384123175357,0,0.014397120575884803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03459308138372316,0.020395920815836792,0.02159568086382719,0.02679464107178558,0.011797640471905608,0.017996400719855997,0.20915816836633108,0.01079784043191361,0.012597480503899207,0.1115776844631087,0.004199160167966408,0.006398720255948813,0.007998400319936016,0.006198760247950412,0.006398720255948813,0.21635672865427372,0.006998600279944014,0,0,0,0.033793241351729564,0,0.03199360127974397,0.02099580083983199,0.008798240351929614,0.11237752449510233,0.009398120375924813,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0.022795440911817587,0,0.0019996000799840027,0.0035992801439712063,0.048190361927614334,3.999200159968006e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02099580083983199,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3897220555888728,0.022795440911817587,0.023795240951809585,0.011797640471905608,0.00539892021595681,0.02099580083983199,0.0163967206558688,0.007398520295940815,0.009998000399920012,0.032793441311737566,0.008198360327934416,0,0.0031993601279744054,0.002599480103979204,0.003399320135972806,0.023795240951809585,0.008198360327934416,0,0,0,0.02119576084783039,0.03559288142371516,0,0.017796440711857597,0.004399120175964808,0.014597080583883202,0.003999200159968007,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0.022795440911817587,0,0.002999400119976005,0.0035992801439712063,0.21975604879024663,0.004399120175964808,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028994201159767974,0,0.16556688662267846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0.2513497300539947,0.028594281143771175,0.024995000999799982,0.007598480303939215,0.02599480103979198,0.018796240751849595,0.026994601079783978,0.008198360327934416,0.015196960607878401,0.002199560087982403,0.003399320135972806,0.013997200559888004,0.006598680263947213,0.0017996400719856025,0.029194161167766373,0.011797640471905608,0,0,0,0.03959208158368315,0.026994601079783978,0.011797640471905608,0,0.009798040391921612,0.027994401119775976,0.012797440511897606,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0.027594481103779177,0,0.002599480103979204,0.008798240351929614,0.032993401319735965,0.00539892021595681,0.1361727654469127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.47870425914815135,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,5.998800239952009e-4,0,1.999600079984003e-4,0,0.056788642271545516,0.05018996200759833,0,1.999600079984003e-4,0,0.4819036192761254,7.998400319936012e-4,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.03979204159168155,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.018596280743851196,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0.009798040391921612,0.015196960607878401,0.01059788042391521,0.007598480303939215,0.009198160367926414,0.056388722255548716,0.007398520295940815,0.005998800239952012,0.38252349530093116,0.004199160167966408,7.998400319936012e-4,0.00519896020795841,0.001399720055988802,0.006398720255948813,0.06278744251149751,0,0,0,0,0.014797040591881602,0.08938212357528558,0.012997400519896006,0.009398120375924813,0.002599480103979204,0,0.003399320135972806,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0.0157968406318736,0,0.0015996800639872023,0.0023995200959808036,0.029594081183763173,0.0031993601279744054,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0.003399320135972806,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,1.999600079984003e-4,3.999200159968006e-4,7.998400319936012e-4,3.999200159968006e-4,7.998400319936012e-4,5.998800239952009e-4,0.23835232953409843,0.3433313337332489,5.998800239952009e-4,0.005798840231953611,0,0.07298540291941624,0.0045990801839632086,0,1.999600079984003e-4,0.0031993601279744054,0,0,0,0.009998000399920012,9.998000399920016e-4,0,0.00539892021595681,0.08818236352729514,0.0011997600479904018,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,1.999600079984003e-4,0.004799040191961609,5.998800239952009e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
