19_d500_10_0_badger_2017-05-01,2_d500_28_0_badger_2017-08-01,2_d500_41_0_badger_2019-07-01,2_d500_42_0_badger_2019-09-01,2_d500_43_0_badger_2014-07-01,2_d500_6_0_badger_2018-06-01,2_d500_9_0_badger_2015-05-01,40089001_0_cattle_2014-04-01,40089001_1_cattle_2014-05-01,40089001_2_cattle_2014-05-01,40089001_3_cattle_2014-05-01,40089001_4_cattle_2014-05-01,40089001_5_cattle_2014-05-01,40089001_6_cattle_2014-05-01,40089001_7_cattle_2014-05-01,40089001_8_cattle_2014-05-01,40089001_9_cattle_2014-05-01,40203001_0_cattle_2016-12-01,40203001_1_cattle_2016-12-01,40203015_0_cattle_2016-02-01,40203015_1_cattle_2016-02-01,40203015_2_cattle_2016-01-01,40203015_3_cattle_2016-02-01,40203015_4_cattle_2016-02-01,40203015_5_cattle_2016-02-01,40203015_6_cattle_2016-02-01,40203015_7_cattle_2016-02-01,40203015_8_cattle_2016-02-01,45_d500_155_880_0_badger_2020-02-01,45_d500_156_0_badger_2015-02-01,45_d500_156_1_badger_2011-04-01,45_d500_157_858_0_badger_2013-05-01,45_d500_157_858_1_badger_2013-08-01,45_d500_159_855_0_badger_2012-03-01,45_d500_160_0_badger_2018-06-01,45_d500_163_0_badger_2013-06-01,45_d500_163_1_badger_2020-02-01,45_d500_57_715_0_badger_2013-07-01,45_d500_61_0_badger_2017-08-01,45_d500_61_1_badger_2020-02-01,45_d500_78_668_0_badger_2014-02-01,45_d500_78_668_1_badger_2017-05-01,45_d500_99_866_0_badger_2011-09-01,45_d500_99_866_1_badger_2013-04-01,45_d500_99_866_2_badger_2013-09-01,45_d500_99_866_3_badger_2014-03-01,45_d500_99_866_4_badger_2019-06-01,45_d500_99_866_5_badger_2014-08-01,45_d500_99_869_0_badger_2020-02-01,45_d500_99_869_1_badger_2014-08-01,64359108_0_cattle_2020-02-01,64359108_1_cattle_2020-02-01,64359187_0_cattle_2014-01-01,64359187_1_cattle_2014-01-01,64359187_2_cattle_2014-01-01,64359189_0_cattle_2018-03-01,64420009_0_cattle_2014-03-01,64420009_10_cattle_2017-04-01,64420009_11_cattle_2017-02-01,64420009_12_cattle_2017-02-01,64420009_13_cattle_2017-04-01,64420009_14_cattle_2017-02-01,64420009_15_cattle_2017-04-01,64420009_16_cattle_2017-04-01,64420009_17_cattle_2017-04-01,64420009_1_cattle_2014-01-01,64420009_2_cattle_2014-01-01,64420009_3_cattle_2014-01-01,64420009_4_cattle_2014-01-01,64420009_5_cattle_2014-01-01,64420009_6_cattle_2014-03-01,64420009_7_cattle_2014-01-01,64420009_8_cattle_2014-03-01,64420009_9_cattle_2017-04-01,64420015_0_cattle_2007-04-01,64420015_1_cattle_2007-06-01,64420015_2_cattle_2007-04-01,64420035_0_cattle_2012-05-01,64420035_10_cattle_2012-07-01,64420035_11_cattle_2012-05-01,64420035_12_cattle_2012-07-01,64420035_13_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-05-01,64420035_16_cattle_2012-05-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-05-01,64420035_1_cattle_2012-07-01,64420035_20_cattle_2012-05-01,64420035_21_cattle_2012-07-01,64420035_22_cattle_2016-03-01,64420035_2_cattle_2012-05-01,64420035_3_cattle_2012-05-01,64420035_4_cattle_2012-05-01,64420035_5_cattle_2012-05-01,64420035_6_cattle_2012-05-01,64420035_7_cattle_2012-05-01,64420035_8_cattle_2012-05-01,64420035_9_cattle_2012-05-01
0,0,0,0,0,0,0,9.998000399920016e-4,0.004399120175964808,0,5.998800239952009e-4,0.004799040191961609,5.998800239952009e-4,0.0049990001999600095,0.002599480103979204,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.006398720255948813,0,0,0.00519896020795841,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0.4115176964606961,0.0011997600479904018,0,0,0.07818436312737481,0,0,0,0,0,0,0,0,0.102379524095182,0.022595480903819187,0.02059588082383519,0.006598680263947213,1.999600079984003e-4,0.002599480103979204,0.001399720055988802,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08818236352729514,0,0,0,0,0,0,0,0,0,0,0,0,0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.004199160167966408,0,0,5.998800239952009e-4,0.0011997600479904018,0.001399720055988802,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,9.998000399920016e-4,0,0,0.003399320135972806,0,0,1.999600079984003e-4,0,0.007598480303939215,0,0,0,0,0,0,0.09098180363927283,1.999600079984003e-4,0.08198360327934454,0,0,0,0,0,0,0,0,0,0,0.3531293741251695,0.013597280543891204,0.010397920415916811,0.00539892021595681,9.998000399920016e-4,7.998400319936012e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.04099180163967195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09758048390322024,0.025194961007798382,0.029794041191761572,0.04079184163167355,0.07898420315936844,0.0167966406718656,0.400919816036782,0,0,0,0,0,0,0,0,0.1425714857028617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.999200159968006e-4,3.999200159968006e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.0035992801439712063,0,0.10917816436712782,0.0049990001999600095,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1419716056788665,0,0.08178364327134613,0.09798040391921706,0.11177764447110711,0.1945610877824474,0.06678664267146564,0.17056588682263862,0,0,0,0,0,0,0,0,0.23515296940612393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.010397920415916811,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0.03719256148770236,0,0.19796040791842032,0.2369526094781096,0.017996400719855997,0.4207158568286215,0.013397320535892805,0,0,0,0,0,0,0,0,0.02139572085582879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02099580083983199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559488102379518,0.05898820235952791,0.15696860627874698,0,0.20115976804639482,0.033393321335732765,0.12017596480704018,0.018996200759847995,0,0,0,0,0,0,0,0,0.042791441711657545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028994201159767974,0.07058588282343536,0.26954609078184716,0.2929414117176575,0,0.037992401519695955,0.23655268946211278,0.024195160967806384,0,0,0,0,0,0,0,0,0.05478904219156152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.5744851029793748,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061787642471505505,0.09558088382323618,0.022795440911817587,0.03039392121575677,0.03079384123175357,0,0.024395120975804784,0.05438912217556472,0,0,0,0,0,0,0,0,0.08598280343931267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0.02619476104779038,0.30253949210157965,0.14677064587082825,0.16816636672665775,0.012197560487902407,0,0.010197960407918412,0,0,0,0,0,0,0,0,0.017996400719855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.047390521895620735,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43731253749248694,0.11017796440711985,0.029394121175764773,0.032993401319735965,0.033593281343731164,0.08358328334333179,0.017396520695860798,0,0,0,0,0,0,0,0,0,0.14617076584683303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.999200159968006e-4,0,0,5.998800239952009e-4,0.0049990001999600095,0,3.999200159968006e-4,0.006598680263947213,9.998000399920016e-4,0.002999400119976005,9.998000399920016e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0.0049990001999600095,0,0,0,0,0.008398320335932815,0,3.999200159968006e-4,0,5.998800239952009e-4,0,0,0.14377124575085215,1.999600079984003e-4,0.12617476504699238,0,0.48750249950008,0,0,0,0,0,0,0,0,0,0.028994201159767974,0.012597480503899207,0.009198160367926414,0.0015996800639872023,7.998400319936012e-4,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.008198360327934416,0.09178164367126646,1.999600079984003e-4,0.027794441111777576,0.08278344331133816,5.998800239952009e-4,0.05078984203159353,0.043391321735652744,0.033393321335732765,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0.014797040591881602,0,0,0,0.02559488102379518,0,0.04879024195160953,0,0,0.04359128174365114,0,0,0.02139572085582879,0,0.11617676464707205,0,0.003999200159968007,0,0,0,0,0.06738652269546086,0.006398720255948813,0.05438912217556472,0,0.062187562487502304,0,0,0,0,0,0,0,0,0.0869826034793047,0,0.21715656868626734,0.04959008198360313,0.0165966806638672,0.010397920415916811,0.008398320335932815,0.0035992801439712063,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.998800239952009e-4,0,0,0.003399320135972806,0.11337732453509436,0.001399720055988802,0.042191561687662346,0.12097580483903381,0.003999200159968007,0.05978804239152151,0.05458908218356312,0.04579084183163354,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0045990801839632086,0,0,0,0.018396320735852796,0,0.052389522095580725,0,0,0.027994401119775976,0,0,0.008398320335932815,0,0.17956408718256692,0,0.002199560087982403,0,3.999200159968006e-4,0,0,0.042391521695660746,0.0037992401519696068,0.05438912217556472,0,0.04919016196760633,0,0,0,0,0,0,0,0,0.06678664267146564,0.23675264947011118,0,0.04939012197560473,0.013997200559888004,0.008998200359928014,0.0049990001999600095,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0019996000799840027,0,9.998000399920016e-4,0.02179564087182559,0.011997600479904008,0.008198360327934416,0.008398320335932815,0.0157968406318736,0.0165966806638672,0.005598880223955211,0.0037992401519696068,0.004399120175964808,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0.019596080783843194,0,0.022395520895820788,0,0,0,0.04879024195160953,0,0.09418116376724733,0,0,0.16576684663067687,0,0,0.032593481303739166,0,0.02099580083983199,0,0.03079384123175357,0,0.019196160767846394,0,0,0.027194561087782378,0.05858828234353111,0.02179564087182559,0,0.02179564087182559,0,0,0,0,0,0,0,0,0.04059188162367515,0.07218556288742262,0.04619076184763034,0,0.07218556288742262,0.06798640271945608,0.06398720255948795,0.04099180163967195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0023995200959808036,0,0.0019996000799840027,0.02539492101579678,3.999200159968006e-4,0.009598080383923213,0,3.999200159968006e-4,0.022595480903819187,0,0,0.0019996000799840027,0.010397920415916811,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.013797240551889604,0,7.998400319936012e-4,0,0,0,0.0017996400719856025,0,0.005598880223955211,0,0,0.07358528294341146,0,0,9.998000399920016e-4,0,0.0023995200959808036,0,0.028594281143771175,0,0.011997600479904008,0,0,0.003399320135972806,0.04839032193561273,0.0023995200959808036,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.0045990801839632086,0.007998400319936016,0.0015996800639872023,0.04439112177564474,0,0.4507098580283783,0.04019196160767835,0.029194161167766373,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0019996000799840027,0,0.0015996800639872023,0.028594281143771175,0,0.009598080383923213,0,0.002599480103979204,0.02599480103979198,0.0015996800639872023,0,7.998400319936012e-4,0.014997000599880001,0,0,0,0,1.999600079984003e-4,0,0,0,0,5.998800239952009e-4,0,0,0.008998200359928014,0,0.002999400119976005,0,0,0,0.0037992401519696068,0,0.01119776044791041,0,0,0.06358728254349114,0,0,0.004199160167966408,0,0.0015996800639872023,0,0.014397120575884803,0,0.008998200359928014,0,0,7.998400319936012e-4,0.04479104179164154,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0049990001999600095,0.005998800239952012,0.04179164167166555,0.3973205358928112,0,0.03899220155968795,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004799040191961609,0,0.002999400119976005,0.028794241151769574,0,0.010197960407918412,0,0,0.019996000799839993,3.999200159968006e-4,1.999600079984003e-4,0,0.013397320535892805,0,0,0,0,9.998000399920016e-4,0,0,0,1.999600079984003e-4,0,0,0,0.012597480503899207,0,0.0011997600479904018,0,0,0,0.0015996800639872023,0,0.00539892021595681,0,0,0.037392521495700756,0,0,0.001399720055988802,0,3.999200159968006e-4,0,0.024995000999799982,0,0.008798240351929614,0,0,7.998400319936012e-4,0.4433113377324383,1.999600079984003e-4,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.0023995200959808036,0.017796440711857597,0.03239352129574077,0.02579484103179358,0,0.022995400919815986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0
0,0,0,0,0.010197960407918412,0,0.0049990001999600095,0.48230353929212216,3.999200159968006e-4,0.03699260147970396,0,0,0.037992401519695955,0,0,5.998800239952009e-4,0.025194961007798382,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,3.999200159968006e-4,1.999600079984003e-4,0,0.001399720055988802,0,0,0.03479304139172156,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0.02639472105578878,0,0,0,0,0,0,0.04559088182363514,0,0.028394321135772775,0,0,1.999600079984003e-4,0.028794241151769574,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,1.999600079984003e-4,0.012197560487902407,0.02599480103979198,0.024595080983803183,0.037392521495700756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04539092181563674,0,0.052789442111577524,0.027594481103779177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09698060387922502,0.10597880423915332,0.023795240951809585,0.028194361127774376,0.029794041191761572,0.08598280343931267,0.019796040791841593,0.10957808438312464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03439312137572476,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29034193161367855,0.4397120575884675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4629074185162794,0,0,0,0,0,0,0,0,0,0,0,0.06698660267946405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12137572485503062,0,0.16256748650270236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.0015996800639872023,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03659268146370716,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466906618676247,0.28654269146170935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0.007998400319936016,0,0.002599480103979204,0,0.004399120175964808,0,0,7.998400319936012e-4,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21815636872625938,0,0.007598480303939215,0,5.998800239952009e-4,0.02059588082383519,0,0.013397320535892805,1.999600079984003e-4,0.009798040391921612,0.027994401119775976,0,0,0,0,0,0.003399320135972806,0,0.3795240951809555,0,0.00539892021595681
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15356928614277407,0,0,0,0,0,0,0,0,0,0,0,0.10497900419916129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3659268146370657,0,0,0,0,0,0,0.17776444711058126,0,0,0,0,0.0019996000799840027,0.08118376324735091,0,0,0.08258348330333976,0,0.001399720055988802,0
0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167966406718656,0,0.033393321335732765,0,0.001399720055988802,0,0.0027994401119776045,0,0,0,0,0,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.23895220955809365,9.998000399920016e-4,0,0,0.022395520895820788,0,0.0017996400719856025,0.07378524295140987,0,0.052989402119575923,3.999200159968006e-4,0.029394121175764773,0.08938212357528558,5.998800239952009e-4,0,0.002199560087982403,0.0019996000799840027,0.0035992801439712063,0.0153969206158768,0,0.24395120975805382,0.001399720055988802,0.015196960607878401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37052589482102843,0,0,0,0,0,0,0,0,0,0,0,0.2561487702459558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2965406918616283,0,0,0,0,0,0,0,0,0.10297940411917722,0,0,0,0,0,0.03939212157568475,0,0,0.03419316136772636,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038192361527694355,0,0.011397720455908809,0,0.02659468106378718,0,0.014397120575884803,0,0,7.998400319936012e-4,0,0,0.022595480903819187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.008598280343931215,0,3.999200159968006e-4,0,0,0,0,0,0,0.013197360527894405,0,0.0171965606878624,0,0,0,0,0.03179364127174557,0,0.08258348330333976,5.998800239952009e-4,0.5058988202359309,0.032993401319735965,0,0,0,5.998800239952009e-4,0,0.007998400319936016,9.998000399920016e-4,0.01099780043991201,0,0.0067986402719456135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.35632873425314354,0,0,1.999600079984003e-4,0,0.25454909018196875,0,3.999200159968006e-4,0,0.12317536492701628,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0,0.0035992801439712063,9.998000399920016e-4,0,0,0.0031993601279744054,0,0.0011997600479904018,0.019196160767846394,0.0011997600479904018,0.005798840231953611,0,0,0.26854629074185526,0.013397320535892805,1.999600079984003e-4,0,0.009798040391921612,0.002199560087982403,0.3943211357728355,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02599480103979198,1.999600079984003e-4,0.10337932413517403,0,0.010197960407918412,0,0.009998000399920012,0,0,0.0027994401119776045,0,0.013197360527894405,0.017796440711857597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0.0011997600479904018,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0,0,0.06738652269546086,0.0035992801439712063,0.09998000399920112,1.999600079984003e-4,0.06958608278344333,0,0.012397520495900807,0,0,0.09418116376724733,0.006998600279944014,0.05058988202359513,0.21535692861428168,7.998400319936012e-4,0,0.02639472105578878,0.004199160167966408,0.027594481103779177,0.07298540291941624,0.0023995200959808036,0.08298340331933657,0.005998800239952012,0.07498500299940031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3557288542291484,0,0,0,0,0,0,0,0.2549490101979655,0,0,0,0.09598080383923299,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.16456708658268643,0,0.018996200759847995,0,0.10257948410318041,0,0.056788642271545516,0,0,0.008998200359928014,0,3.999200159968006e-4,0.15516896620676132,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,7.998400319936012e-4,1.999600079984003e-4,0.0019996000799840027,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.013797240551889604,0.01059788042391521,0.019796040791841593,0.002999400119976005,0.001399720055988802,0.0017996400719856025,0,0,0,0,0,0.033593281343731164,0,0.04859028194361113,0,0.18656268746251115,0,0,0.06838632273545289,0,0,0,0.15236952609478363,0.08138372325534932,9.998000399920016e-4,0,0.002199560087982403,0,0,0.012397520495900807,9.998000399920016e-4,0.03219356128774237,0.001399720055988802,0.023795240951809585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06738652269546086,0.0017996400719856025,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.04359128174365114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2973405318936218,0.0011997600479904018,0.2965406918616283,0,0,0.008198360327934416,7.998400319936012e-4,0,0,0,0,0.002199560087982403,0,0,0.012597480503899207,0.18956208758248724,0.0017996400719856025,0,0.20195960807838845,0,0.008798240351929614,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02659468106378718,0,0.00519896020795841,0,0.0167966406718656,0,0.0165966806638672,0,0,0.0019996000799840027,0,0,0.02079584083183359,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0.01059788042391521,0,0.0155968806238752,0,0.4103179364127058,0,0,0.023195360927814386,0,0.07038592281543696,0,0,0.02659468106378718,0,0,0,0,0,0.010397920415916811,5.998800239952009e-4,0.01079784043191361,5.998800239952009e-4,0.006998600279944014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02539492101579678,0,0.11557688462307683,0,0.013997200559888004,0,0.013197360527894405,0,0,0.0019996000799840027,0,0.006598680263947213,0.022795440911817587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0015996800639872023,0,3.999200159968006e-4,0,0,0,0,0,0,0.08558288342331585,0,0.11977604479104337,0,0.0715856828634274,0.0011997600479904018,0.019996000799839993,0.25814837032593957,3.999200159968006e-4,0.13657268546290952,0.00519896020795841,0.052789442111577524,0,0.0011997600479904018,0,0.018196360727854397,0.008998200359928014,0.012197560487902407,0.06378724255148954,0.014597080583883202,0.08538292341531745,0.009398120375924813,0.07238552289542102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.24255148970206497,0,0,0.24215156968606816,0,0,0,0,0,0,1.999600079984003e-4,0,0.14917016596680913,0,0,0,0,0
