45_d500_105_726_0_badger_2015-07-01,45_d500_105_726_1_badger_2014-12-01,45_d500_105_726_2_badger_2020-02-01,45_d500_108_0_badger_2018-07-01,45_d500_109_734_0_badger_2019-05-01,45_d500_109_734_1_badger_2016-04-01,45_d500_109_734_2_badger_2018-09-01,45_d500_109_734_3_badger_2016-09-01,45_d500_109_844_0_badger_2017-08-01,45_d500_109_844_1_badger_2017-07-01,45_d500_109_844_2_badger_2020-02-01,45_d500_109_844_3_badger_2018-05-01,45_d500_109_849_0_badger_2020-02-01,45_d500_119_798_0_badger_2019-12-01,45_d500_119_826_0_badger_2019-05-01,45_d500_120_0_badger_2020-02-01,45_d500_123_762_0_badger_2014-05-01,45_d500_123_762_1_badger_2018-05-01,45_d500_124_0_badger_2014-05-01,45_d500_126_1578_0_badger_2020-02-01,45_d500_132_808_0_badger_2020-02-01,45_d500_132_811_0_badger_2016-06-01,45_d500_139_0_badger_2019-07-01,45_d500_140_0_badger_2019-05-01,45_d500_151_0_badger_2018-04-01,45_d500_151_1_badger_2015-07-01,45_d500_151_2_badger_2015-02-01,45_d500_151_3_badger_2014-10-01,45_d500_151_4_badger_2020-02-01,45_d500_152_0_badger_2009-02-01,45_d500_152_1_badger_2020-02-01,45_d500_157_858_0_badger_2019-08-01,45_d500_157_858_1_badger_2009-06-01,45_d500_157_858_2_badger_2008-08-01,45_d500_157_858_3_badger_2009-08-01,45_d500_157_858_4_badger_2017-03-01,45_d500_157_858_5_badger_2010-09-01,45_d500_159_855_0_badger_2016-08-01,45_d500_160_1_badger_2015-11-01,45_d500_194_1553_0_badger_2020-02-01,45_d500_194_1553_1_badger_2020-02-01,45_d500_195_0_badger_2019-09-01,45_d500_195_1_badger_2020-02-01,45_d500_37_600_0_badger_2020-02-01,45_d500_84_0_badger_2020-02-01,45_d500_84_1_badger_2020-02-01,45_d500_87_0_badger_2020-02-01,45_d500_89_0_badger_2020-02-01,45_d500_90_0_badger_2018-07-01,45_d500_99_720_0_badger_2013-11-01,45_d500_99_839_0_badger_2007-11-01,45_d500_99_839_1_badger_2013-11-01,64301080_0_cattle_2020-02-01,64301080_1_cattle_2020-02-01,64301080_2_cattle_2020-02-01,64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,64359005_2_cattle_2019-08-01,64359108_0_cattle_2018-02-01,64359108_1_cattle_2018-02-01,64359108_2_cattle_2018-06-01,64359108_3_cattle_2018-02-01,64359108_4_cattle_2018-06-01,64359110_0_cattle_2018-12-01,64359110_1_cattle_2018-12-01,64359110_2_cattle_2019-02-01,64359110_3_cattle_2019-02-01,64359153_0_cattle_2019-09-01,64359173_0_cattle_2020-02-01,64359200_1_cattle_2020-02-01,64359209_0_cattle_2019-12-01,64359209_1_cattle_2019-12-01,64359211_0_cattle_2020-02-01,64420002_0_cattle_2014-04-01,64420002_1_cattle_2014-02-01,64420002_2_cattle_2014-02-01,64420002_3_cattle_2014-02-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420038_0_cattle_2013-02-01,64420038_1_cattle_2013-04-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-04-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2020-02-01,64556023_0_cattle_2020-02-01,64556034_0_cattle_2016-02-01,64556034_1_cattle_2016-04-01,64556034_2_cattle_2016-04-01,64556034_3_cattle_2016-04-01,64556034_4_cattle_2016-04-01,64556034_5_cattle_2016-02-01,64556034_6_cattle_2016-04-01,64556034_7_cattle_2016-04-01,64556034_8_cattle_2017-02-01,64556034_9_cattle_2017-02-01,64556051_0_cattle_2017-12-01,64556051_10_cattle_2020-02-01,64556051_1_cattle_2017-12-01,64556051_2_cattle_2017-12-01,64556051_3_cattle_2018-02-01,64556051_4_cattle_2017-12-01,64556051_5_cattle_2017-12-01,64556051_6_cattle_2017-12-01,64556051_7_cattle_2017-12-01,64556051_8_cattle_2018-02-01,64556051_9_cattle_2018-02-01,64556058_0_cattle_2016-12-01,64556500_0_cattle_2016-04-01,64556500_1_cattle_2016-06-01,64556500_2_cattle_2016-05-01,6_d500_21_0_badger_2020-02-01
0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0.027794441111777576,0,0.4549090181963443,0,0.001399720055988802,7.998400319936012e-4,0.056588682263547116,0.001399720055988802,0,1.999600079984003e-4,9.998000399920016e-4,7.998400319936012e-4,0,0,0.010197960407918412,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.06578684263147361,0.005998800239952012,0.001399720055988802,1.999600079984003e-4,5.998800239952009e-4,0.002999400119976005,0.001399720055988802,0.0027994401119776045,0.0011997600479904018,0.0017996400719856025,0.0011997600479904018,0,0,0,0,0
0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.0017996400719856025,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0.004199160167966408,1.999600079984003e-4,0,7.998400319936012e-4,0.0037992401519696068,0,0.0067986402719456135,0.0019996000799840027,0.0049990001999600095,1.999600079984003e-4,0.20715856828634702,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0.0049990001999600095,0.0027994401119776045,0.0027994401119776045,0.0045990801839632086,0.002999400119976005,0.005798840231953611,0.004399120175964808,0.001399720055988802,0.20815836832633905,0,0,0,0,0
0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.0067986402719456135,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.00519896020795841,0,0.0019996000799840027,7.998400319936012e-4,0,0,0,0.011997600479904008,0,0,0,0,0,0,0.0023995200959808036,0.0035992801439712063,0,0.013197360527894405,0.011397720455908809,0.004399120175964808,0,0.004199160167966408,0.0161967606478704,0.002199560087982403,0.00519896020795841,0.008798240351929614,0.002599480103979204,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0.4865026994600881,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0.018596280743851196,0,0.020395920815836792,0.012797440511897606,0.009598080383923213,0.02679464107178558,0.0171965606878624,0.028194361127774376,0.01099780043991201,0.0027994401119776045,0.0167966406718656,0,0,0,0,0
0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0.024795040991801583,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.08218356328734294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0.002199560087982403,0.1391721655668888,0,0.02679464107178558,0.042991401719655944,1.999600079984003e-4,0.00539892021595681,0,0.00539892021595681,0.002599480103979204,0.0017996400719856025,0.00519896020795841,0.0011997600479904018,0,0,0.02599480103979198,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0.08018396320735888,0.014797040591881602,0.01099780043991201,0.002199560087982403,0.002199560087982403,0.011797640471905608,0.008598280343931215,0.011797640471905608,0.012597480503899207,0.0023995200959808036,0.009198160367926414,0,0,0,0,0
0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0.005798840231953611,0.00519896020795841,0,0,0,0,0,1.999600079984003e-4,0.0031993601279744054,3.999200159968006e-4,0,0.0031993601279744054,0.0017996400719856025,0.00539892021595681,0.008398320335932815,0.00539892021595681,0,1.999600079984003e-4,1.999600079984003e-4,0.003999200159968007,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0.008398320335932815,0.002199560087982403,0.00519896020795841,0.008998200359928014,0.0045990801839632086,0.009398120375924813,0.008198360327934416,0.0017996400719856025,0.0035992801439712063,0,0,0,0,0
0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.1239752049590099,0,0,0,7.998400319936012e-4,5.998800239952009e-4,7.998400319936012e-4,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.05098980203959193,0.006598680263947213,3.999200159968006e-4,7.998400319936012e-4,0.0023995200959808036,7.998400319936012e-4,0.004799040191961609,0.0015996800639872023,1.999600079984003e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,3.999200159968006e-4,0,7.998400319936012e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.0015996800639872023,3.999200159968006e-4,0,0,7.998400319936012e-4,0.12037592481503859,0.0031993601279744054,9.998000399920016e-4,0.002999400119976005,0.0011997600479904018,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,9.998000399920016e-4,0.0019996000799840027,0.0027994401119776045,0.0037992401519696068,7.998400319936012e-4,0.0045990801839632086,0.002599480103979204,9.998000399920016e-4,0.08658268346330789,0,0,0,0,0
0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.08918216356728717,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.004199160167966408,0,0,0,0.0157968406318736,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,1.999600079984003e-4,0.002199560087982403,0.0011997600479904018,0.002599480103979204,7.998400319936012e-4,9.998000399920016e-4,1.999600079984003e-4,3.999200159968006e-4,0,0.0015996800639872023,0,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0.0015996800639872023,0.0011997600479904018,0,0.0031993601279744054,0.0031993601279744054,0.0027994401119776045,0.0011997600479904018,0.0023995200959808036,0.0019996000799840027,0,0,0,0,0
0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.0171965606878624,0,0,0,0.001399720055988802,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0031993601279744054,0.0011997600479904018,7.998400319936012e-4,1.999600079984003e-4,0.0023995200959808036,0,0,1.999600079984003e-4,0,0.001399720055988802,0,0.0023995200959808036,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0.004399120175964808,0.0027994401119776045,0.002199560087982403,0.0045990801839632086,0.0045990801839632086,0.0049990001999600095,0.002599480103979204,0.002999400119976005,0.003999200159968007,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0
0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995200959807984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0.0019996000799840027,0.002599480103979204,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4489102179563929,0,0,0,0,0,0,0,0,0.0035992801439712063,0.019396120775844794,0.027194561087782378,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04439112177564474,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.446310737852414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4753049390121789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08538292341531745,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1271745650869844,0,0,0,0,0,0,0,0,0.007598480303939215,0.10697860427914535,0.14737052589482347,0,0,0,0,0,0,0,0.002199560087982403,0,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0.19276144771046175,0,0.11897620475904974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1759648070385956,0.0049990001999600095,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,5.998800239952009e-4,3.999200159968006e-4,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0
0,0.440511897620461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46450709858026645,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0.0017996400719856025,0.013797240551889604,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07298540291941624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42131573685261664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,0,0,0.002599480103979204,0.02659468106378718,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07758448310337959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42031593681262475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11197760447910551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22295540891822113,0.31493701259747914,0.2523495300939866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03619276144771036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15536892621475973,0,0.15876824635073264,0.4103179364127058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6502699460107604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13677264547090792,0.11957608478304496,0,0.09418116376724733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03499300139971996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15076984603079638,0.4321135772845291,0.1577684463107406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,1.999600079984003e-4,5.998800239952009e-4,0,0,3.999200159968006e-4,0.01059788042391521,0,0,0,0,0,0,0.0035992801439712063,0.001399720055988802,0,0.007198560287942414,0.0067986402719456135,0.00519896020795841,0.3245350929814013,0.004399120175964808,0.01059788042391521,3.999200159968006e-4,0.0031993601279744054,0.007398520295940815,0.002199560087982403,0,0,1.999600079984003e-4,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014197160567886403,0,0.009798040391921612,0.014197160567886403,0.006598680263947213,0.02199560087982399,0.011797640471905608,0.02199560087982399,0.006198760247950412,0.0015996800639872023,0.012597480503899207,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04179164167166555,0,0,0,0,0.36852629474104465,0,0.0019996000799840027,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0.028394321135772775,0.017996400719855997,0.010397920415916811,0,0,0,0,0,0,0,0.04499100179963994,0,0,0.03219356128774237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.07678464307138597,0.03239352129574077,0.022395520895820788,0.043391321735652744,0.00519896020795841,0.015996800639872,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0.032593481303739166,0.002999400119976005,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39492101579683064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.01079784043191361,0.002999400119976005,0.002199560087982403,0.02599480103979198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017996400719855997,0.024595080983803183,0.012797440511897606,0
0,0,0,0,0,0.0163967206558688,0,0.7426514697060114,0,0,0,0.18696260747850796,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0.12297540491901787,0.22715456908618767,0,0,0,0,0,0,0,0,0,0,0,0.28174365126974826,0,0,0,0.002199560087982403
0.0023995200959808036,0,0,0,0,0.017396520695860798,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0.06818636272745449,0,0,0,0.0037992401519696068,0.0017996400719856025,0.0023995200959808036,0,0,0,0,0,0,0,0.027594481103779177,0,0.017996400719855997,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0.07738452309538119,3.999200159968006e-4,0,0.02199560087982399,0.14057188562287765,0.09238152369526167,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056588682263547116,0.14357128574285374,0.03179364127174557,0
3.999200159968006e-4,0,0,0,0,0.0011997600479904018,0,0,0.004199160167966408,0.0019996000799840027,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.062387522495500704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,5.998800239952009e-4,0,0.004799040191961609,0,0.005598880223955211,0.001399720055988802,0.4445110977804286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0,0
0.024595080983803183,0,0,0,0,0.02159568086382719,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.08918216356728717,0,0,0,0.024995000999799982,0.014797040591881602,0.002599480103979204,0,0,0,0,0,0,0,0.08578284343131426,0,0.017996400719855997,0.027194561087782378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06078784243151351,0.06498700259947998,1.999600079984003e-4,0.18896220755849202,0.016996600679864,0,0.06738652269546086,0.0155968806238752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653869226154768,0.13777244551089995,0.016996600679864,0
0.0015996800639872023,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04919016196760633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0,0.11297740451909755,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0.04379124175164954,0,0.047390521895620735,9.998000399920016e-4,0.03579284143171356,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20555888822235976,0.06438712257548476,0.1391721655668888,0
0.0015996800639872023,0,0,0,0,0.0019996000799840027,0,0,0.001399720055988802,0.00519896020795841,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0.001399720055988802,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.03639272145570876,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0.0037992401519696068,0.3547290541891565,0.0049990001999600095,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.004399120175964808,0,0
