3_d500_284_0_badger_2017-06-01,3_d500_284_1_badger_2016-05-01,3_d500_284_2_badger_2019-11-01,3_d500_284_3_badger_2016-06-01,3_d500_303_1_badger_2020-02-01,3_d500_303_2_badger_2017-09-01,3_d500_304_0_badger_2018-08-01,3_d500_304_1_badger_2016-09-01,3_d500_305_0_badger_2015-08-01,3_d500_305_1_badger_2018-12-01,45_d500_100_0_badger_2020-02-01,45_d500_156_0_badger_2017-06-01,45_d500_156_1_badger_2010-02-01,45_d500_156_2_badger_2011-04-01,45_d500_156_3_badger_2014-07-01,45_d500_157_858_0_badger_2009-04-01,45_d500_160_1_badger_2013-06-01,45_d500_160_2_badger_2020-02-01,45_d500_160_3_badger_2015-05-01,45_d500_160_4_badger_2016-10-01,45_d500_160_5_badger_2020-02-01,45_d500_163_0_badger_2015-07-01,45_d500_163_1_badger_2015-09-01,45_d500_168_0_badger_2015-03-01,45_d500_168_1_badger_2013-03-01,45_d500_169_0_badger_2012-02-01,45_d500_170_0_badger_2014-05-01,45_d500_170_1_badger_2009-08-01,45_d500_175_0_badger_2017-08-01,45_d500_175_1_badger_2016-09-01,45_d500_176_0_badger_2012-04-01,45_d500_176_1_badger_2013-08-01,45_d500_177_0_badger_2013-08-01,45_d500_177_1_badger_2012-11-01,45_d500_177_2_badger_2020-02-01,45_d500_177_3_badger_2015-10-01,45_d500_178_0_badger_2012-12-01,45_d500_178_1_badger_2012-10-01,45_d500_178_2_badger_2012-01-01,45_d500_178_3_badger_2014-07-01,45_d500_182_0_badger_2017-09-01,45_d500_298_0_badger_2020-02-01,45_d500_40_0_badger_2020-02-01,45_d500_57_605_0_badger_2018-06-01,45_d500_57_687_0_badger_2018-07-01,45_d500_57_687_1_badger_2020-02-01,45_d500_57_715_0_badger_2017-08-01,45_d500_57_715_1_badger_2020-02-01,45_d500_57_715_2_badger_2019-06-01,45_d500_57_715_3_badger_2020-02-01,45_d500_82_0_badger_2019-07-01,45_d500_86_0_badger_2020-02-01,45_d500_87_0_badger_2020-02-01,45_d500_91_0_badger_2020-02-01,45_d500_99_716_0_badger_2019-07-01,45_d500_99_716_1_badger_2017-08-01,45_d500_99_720_0_badger_2020-02-01,45_d500_99_720_1_badger_2020-02-01,45_d500_99_839_0_badger_2008-07-01,45_d500_99_839_1_badger_2008-08-01,45_d500_99_866_0_badger_2015-05-01,45_d500_99_866_1_badger_2016-09-01,45_d500_99_869_0_badger_2020-02-01,64201008_0_cattle_2010-02-01,64201008_1_cattle_2010-04-01,64201008_2_cattle_2010-04-01,64201014_0_cattle_2012-08-01,64201014_1_cattle_2012-08-01,64201014_2_cattle_2012-08-01,64201014_3_cattle_2012-07-01,64201014_4_cattle_2012-01-01,64201014_5_cattle_2012-08-01,64201014_6_cattle_2012-05-01,64201014_7_cattle_2012-06-01,64201014_8_cattle_2012-08-01,64201014_9_cattle_2012-08-01,64201021_0_cattle_2011-01-01,64201021_10_cattle_2012-09-01,64201021_11_cattle_2012-08-01,64201021_12_cattle_2012-09-01,64201021_13_cattle_2012-09-01,64201021_14_cattle_2012-09-01,64201021_15_cattle_2012-09-01,64201021_16_cattle_2012-09-01,64201021_1_cattle_2011-01-01,64201021_2_cattle_2011-01-01,64201021_3_cattle_2011-01-01,64201021_4_cattle_2010-12-01,64201021_5_cattle_2011-01-01,64201021_6_cattle_2011-01-01,64201021_7_cattle_2011-01-01,64201021_8_cattle_2011-01-01,64201021_9_cattle_2012-09-01,64281003_0_cattle_2016-02-01,64281003_1_cattle_2016-06-01,64281003_2_cattle_2016-02-01,64281003_3_cattle_2016-02-01,64281003_4_cattle_2016-02-01,64281003_5_cattle_2016-02-01,64281003_6_cattle_2016-09-01,64290007_0_cattle_2016-02-01,64290007_10_cattle_2015-12-01,64290007_11_cattle_2016-06-01,64290007_12_cattle_2016-06-01,64290007_13_cattle_2016-09-01,64290007_1_cattle_2016-02-01,64290007_2_cattle_2016-02-01,64290007_3_cattle_2016-01-01,64290007_4_cattle_2015-03-01,64290007_5_cattle_2016-02-01,64290007_6_cattle_2016-02-01,64290007_7_cattle_2016-01-01,64290007_8_cattle_2016-06-01,64290007_9_cattle_2016-02-01,64290015_0_cattle_2019-03-01,64290015_1_cattle_2019-05-01,64290015_2_cattle_2019-03-01,64290015_3_cattle_2019-05-01,64290015_4_cattle_2019-05-01,64310006_0_cattle_2016-04-01,64310006_10_cattle_2016-06-01,64310006_11_cattle_2016-06-01,64310006_12_cattle_2016-09-01,64310006_13_cattle_2016-02-01,64310006_14_cattle_2016-06-01,64310006_15_cattle_2016-06-01,64310006_16_cattle_2016-06-01,64310006_17_cattle_2016-06-01,64310006_18_cattle_2016-06-01,64310006_19_cattle_2016-06-01,64310006_1_cattle_2016-06-01,64310006_20_cattle_2016-06-01,64310006_21_cattle_2016-06-01,64310006_22_cattle_2016-06-01,64310006_23_cattle_2016-06-01,64310006_24_cattle_2016-06-01,64310006_25_cattle_2016-05-01,64310006_26_cattle_2016-03-01,64310006_27_cattle_2016-06-01,64310006_28_cattle_2016-06-01,64310006_29_cattle_2016-06-01,64310006_2_cattle_2016-06-01,64310006_30_cattle_2016-09-01,64310006_31_cattle_2016-06-01,64310006_32_cattle_2016-06-01,64310006_33_cattle_2016-09-01,64310006_3_cattle_2016-06-01,64310006_4_cattle_2016-06-01,64310006_5_cattle_2016-06-01,64310006_6_cattle_2016-06-01,64310006_7_cattle_2016-06-01,64310006_8_cattle_2016-06-01,64310006_9_cattle_2016-06-01,64359023_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359056_3_cattle_2019-12-01,64359108_0_cattle_2020-02-01,64359110_0_cattle_2019-01-01,64359142_0_cattle_2019-12-01,64359149_0_cattle_2019-12-01,64359149_1_cattle_2019-12-01,64359149_2_cattle_2019-12-01,64359149_3_cattle_2019-12-01,64359158_0_cattle_2018-02-01,64359158_1_cattle_2018-03-01,64359158_2_cattle_2020-02-01,64359158_3_cattle_2020-02-01,64359187_0_cattle_2019-06-01,64359187_1_cattle_2019-07-01,64359200_0_cattle_2020-02-01,64359211_0_cattle_2018-12-01,64420009_0_cattle_2013-04-01,64420009_1_cattle_2017-02-01,64420009_2_cattle_2017-02-01,64420009_3_cattle_2017-06-01,64420009_4_cattle_2017-06-01,64420009_5_cattle_2017-12-01,64420009_6_cattle_2017-06-01,64420009_7_cattle_2018-03-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-01-01,64420015_2_cattle_2008-04-01,64420015_3_cattle_2008-06-01,64420015_4_cattle_2008-04-01,64420038_0_cattle_2015-09-01,64420038_1_cattle_2015-09-01,64420038_2_cattle_2015-08-01,64420042_0_cattle_2018-03-01,64420047_0_cattle_2016-01-01,64420047_1_cattle_2016-05-01,64420047_2_cattle_2016-01-01,64521015_0_cattle_2015-07-01,64521015_10_cattle_2015-07-01,64521015_1_cattle_2015-06-01,64521015_2_cattle_2015-07-01,64521015_3_cattle_2015-07-01,64521015_4_cattle_2015-07-01,64521015_5_cattle_2015-07-01,64521015_6_cattle_2015-07-01,64521015_7_cattle_2015-07-01,64521015_8_cattle_2015-07-01,64521015_9_cattle_2015-07-01,64521016_0_cattle_2016-05-01,64521016_1_cattle_2016-05-01,64521016_2_cattle_2016-05-01,64521016_3_cattle_2016-03-01,64521016_4_cattle_2016-03-01,64521016_5_cattle_2016-03-01,64554016_0_cattle_2014-12-01
0.005798840231953611,0,0.008998200359928014,0,0.06958608278344333,0.00539892021595681,0.14077184563087605,0,0,0.02159568086382719,0,0,0,0,0,0,0,0.10137972405518997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0.008998200359928014,0.011997600479904008,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001399720055988802,0,0.033393321335732765,0,0.001399720055988802,0,0.018196360727854397,0,0,0.03179364127174557,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02119576084783039,0.008598280343931215,0,0.3461307738452262,0.052389522095580725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.998400319936012e-4,0,0.038392321535692754,0,0,0,0.02679464107178558,0,0,0.03459308138372316,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03519296140771836,0.01079784043191361,0.3491301739652019,0,0.0653869226154768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011997600479904018,0,0.27514497100580176,0,0.007398520295940815,3.999200159968006e-4,0.05878824235152951,0,0,0.06398720255948795,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06458708258348317,0.027794441111777576,0.10577884423115491,0.10817836432713579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0.005798840231953611,0,0,0.05518896220755832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,7.998400319936012e-4,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0.006598680263947213,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0.06718656268746245,0.014797040591881602,0.03939212157568475,0.0031993601279744054,0.0163967206558688,0.057388522295540714,0.017396520695860798,0.02579484103179358,0.0067986402719456135,0.018796240751849595,0.005798840231953611,0.005598880223955211,0.023395320935812786,0.0171965606878624,0.008798240351929614,0.06098780243951191,0.08418316336732701,0.0161967606478704,0.006998600279944014,0.0049990001999600095,0.05798840231953591,0.006598680263947213,0.03079384123175357,0.4525094981003637,0.023995200959807984,0.022195560887822388,0.042591481703659145,0.004399120175964808,0.018396320735852796,0.006398720255948813,0.047190561887622336,0.022195560887822388,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0.002199560087982403,0.0027994401119776045,0.008798240351929614,0.008798240351929614,0.0035992801439712063,0.00539892021595681,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,1.999600079984003e-4,0.22075584883023866,0,0,0.0011997600479904018,0,9.998000399920016e-4,0.35892821435712247,0.0011997600479904018,1.999600079984003e-4,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0.0015996800639872023,3.999200159968006e-4,0,0,0.0011997600479904018,0,0,7.998400319936012e-4,3.999200159968006e-4,5.998800239952009e-4,1.999600079984003e-4,0,0.001399720055988802,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,9.998000399920016e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016996600679864,0.0067986402719456135,0,0,0.03979204159168155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0.005598880223955211,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747850429914019,0.014197160567886403,0,0.009998000399920012,0.0155968806238752,0.0011997600479904018,0.010397920415916811,0.03939212157568475,0.00519896020795841,0.023395320935812786,0.009798040391921612,0.014597080583883202,0.012997400519896006,0.0027994401119776045,0.014597080583883202,0.012197560487902407,0.007798440311937616,0.028994201159767974,0.052589482103579124,0.0167966406718656,0.004399120175964808,0.001399720055988802,0.1639672065586912,0.00519896020795841,0.015196960607878401,0.06338732253549273,0.00519896020795841,0.11197760447910551,0.14917016596680913,0.002199560087982403,0.0157968406318736,0.003399320135972806,0.10137972405518997,0.012397520495900807,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0.0015996800639872023,0.003399320135972806,0.0031993601279744054,0.008398320335932815,0.006998600279944014,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.0049990001999600095,0,0.0035992801439712063,0.04619076184763034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,5.998800239952009e-4,0,0.007998400319936016,0,0,0,0,0,0,0,0,0.008998200359928014,0,0,0,0,0.0035992801439712063,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0.01099780043991201,0.004199160167966408,0,0.02579484103179358,0.0011997600479904018,0.012397520495900807,0.013597280543891204,0.12037592481503859,0.05438912217556472,0.01079784043191361,0.012597480503899207,0.011397720455908809,0.007398520295940815,0.02079584083183359,0.12357528494301309,0.0747850429914019,0.01099780043991201,0.03099380123975197,0.06838632273545289,0.017396520695860798,0.0067986402719456135,0.012397520495900807,0.014797040591881602,0.04899020195960793,0.010197960407918412,0.03979204159168155,0.002999400119976005,0.003399320135972806,0.018196360727854397,0.04999000199959993,0.013397320535892805,0.0037992401519696068,0.05978804239152151,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.001399720055988802,0,0,0,0,0,0,0,0.007998400319936016,0.005798840231953611,0.3117376524695051,0.29774045190961856,0.0015996800639872023,0.02079584083183359,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0.0017996400719856025,0,0.0017996400719856025,0.03399320135972796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0.0023995200959808036,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0.3359328134373089,0.0067986402719456135,0.012997400519896006,0,7.998400319936012e-4,0.013597280543891204,0.014597080583883202,0.0161967606478704,0.017796440711857597,0.36472705458907545,0.013197360527894405,0.01079784043191361,7.998400319936012e-4,0.009998000399920012,0.009598080383923213,0.002999400119976005,0.004799040191961609,0.02659468106378718,0.01099780043991201,0.0027994401119776045,0.008398320335932815,0.004199160167966408,0.003999200159968007,0.016996600679864,7.998400319936012e-4,0.0163967206558688,0.0017996400719856025,0.004199160167966408,0.012797440511897606,0.011597680463907209,0.004399120175964808,0.0011997600479904018,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,1.999600079984003e-4,0,0,0,0,0,0,0,0.001399720055988802,0.0017996400719856025,0.005598880223955211,0.0049990001999600095,0.0049990001999600095,0.009798040391921612,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.008398320335932815,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.022195560887822388,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,1.999600079984003e-4,0,0,0.0011997600479904018,0,9.998000399920016e-4,0,3.999200159968006e-4,3.999200159968006e-4,0.0011997600479904018,0.0015996800639872023,0.0037992401519696068,0.25654869026195254,9.998000399920016e-4,9.998000399920016e-4,5.998800239952009e-4,0.0011997600479904018,0.0015996800639872023,0,0.003399320135972806,0.023195360927814386,9.998000399920016e-4,0.004799040191961609,0.0019996000799840027,5.998800239952009e-4,0.002199560087982403,0,0,0.24895020995801398,0,0.007398520295940815,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0.002999400119976005,9.998000399920016e-4,0,0.008798240351929614,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0.002199560087982403,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.006398720255948813,0.0037992401519696068,7.998400319936012e-4,0.0035992801439712063,0,0,0.0035992801439712063,0.002999400119976005,3.999200159968006e-4,0,0.3207358528294321,0,3.999200159968006e-4,0.4179164167166442,1.999600079984003e-4,0.0031993601279744054,0.003999200159968007,0.007598480303939215,0.0037992401519696068,0,0.0027994401119776045,5.998800239952009e-4,0.0015996800639872023,0.003399320135972806,0.0031993601279744054,0.0031993601279744054,9.998000399920016e-4,3.999200159968006e-4,1.999600079984003e-4,5.998800239952009e-4,1.999600079984003e-4,0.002999400119976005,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.002199560087982403,3.999200159968006e-4,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.001399720055988802,0,0,0.017796440711857597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,5.998800239952009e-4,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028794241151769574,0.006398720255948813,0.017796440711857597,0.008998200359928014,0.008598280343931215,0.002199560087982403,0.0015996800639872023,0,0.007998400319936016,0.010197960407918412,0.003999200159968007,0.006398720255948813,0.006598680263947213,1.999600079984003e-4,0.009798040391921612,0.006398720255948813,0.002599480103979204,0.41731653669264906,0.03439312137572476,0.006198760247950412,0.004199160167966408,9.998000399920016e-4,0.014997000599880001,0.0031993601279744054,0.007598480303939215,0.0167966406718656,0.008398320335932815,0.01059788042391521,0.019596080783843194,0.004799040191961609,0.011797640471905608,0.0019996000799840027,0.0035992801439712063,0.01059788042391521,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,1.999600079984003e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,0.0023995200959808036,0.0031993601279744054,0.004399120175964808,0.002599480103979204,0.004399120175964808,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,9.998000399920016e-4,0,0.0011997600479904018,0.0171965606878624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0.002199560087982403,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0.0035992801439712063,0.004399120175964808,0.12457508498300512,0.013997200559888004,0.003999200159968007,0.006998600279944014,0.007598480303939215,0,0.032793441311737566,0.0027994401119776045,0.0037992401519696068,0.004199160167966408,0.0023995200959808036,0.008998200359928014,0.4989002199559876,0.04419116176764634,0.007598480303939215,0.0157968406318736,0.04159168166366715,9.998000399920016e-4,0.0035992801439712063,0.002199560087982403,0,0.019796040791841593,0.008798240351929614,0.027794441111777576,0.0027994401119776045,0.002999400119976005,0.005598880223955211,0.02119576084783039,0.007398520295940815,7.998400319936012e-4,0.02059588082383519,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0015996800639872023,0.06738652269546086,0.09198160367926486,5.998800239952009e-4,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012397520495900807,0.004799040191961609,0,0,0.03919216156768635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.001399720055988802,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0,0.007998400319936016,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0.01119776044791041,0.01119776044791041,0.04099180163967195,0.017596480703859198,0.005998800239952012,0.013197360527894405,0.006398720255948813,0.028394321135772775,0,0.013997200559888004,0.012997400519896006,0.011397720455908809,0.0067986402719456135,0.018196360727854397,0.03619276144771036,0.019396120775844794,0.019596080783843194,0.028594281143771175,0.037792441511697555,0.009598080383923213,0.009198160367926414,0.014797040591881602,0.0031993601279744054,0.03459308138372316,0.009598080383923213,0.49830033993199246,0.003999200159968007,0.0067986402719456135,0.0035992801439712063,0.02619476104779038,0.007798440311937616,0.004799040191961609,0.029194161167766373,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0.008798240351929614,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0031993601279744054,0.02059588082383519,0.018796240751849595,0.013197360527894405,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
