3_d500_284_0_badger_2017-06-01,3_d500_284_1_badger_2016-05-01,3_d500_284_2_badger_2019-11-01,3_d500_284_3_badger_2016-06-01,3_d500_303_1_badger_2020-02-01,3_d500_303_2_badger_2017-09-01,3_d500_304_0_badger_2018-08-01,3_d500_304_1_badger_2016-09-01,3_d500_305_0_badger_2015-08-01,3_d500_305_1_badger_2018-12-01,45_d500_100_0_badger_2020-02-01,45_d500_156_0_badger_2017-06-01,45_d500_156_3_badger_2014-07-01,45_d500_160_1_badger_2013-06-01,45_d500_160_2_badger_2020-02-01,45_d500_160_3_badger_2015-05-01,45_d500_160_4_badger_2016-10-01,45_d500_160_5_badger_2020-02-01,45_d500_163_0_badger_2015-07-01,45_d500_163_1_badger_2015-09-01,45_d500_168_0_badger_2015-03-01,45_d500_168_1_badger_2013-03-01,45_d500_169_0_badger_2012-02-01,45_d500_170_0_badger_2014-05-01,45_d500_175_0_badger_2017-08-01,45_d500_175_1_badger_2016-09-01,45_d500_176_0_badger_2012-04-01,45_d500_176_1_badger_2013-08-01,45_d500_177_0_badger_2013-08-01,45_d500_177_1_badger_2012-11-01,45_d500_177_2_badger_2020-02-01,45_d500_177_3_badger_2015-10-01,45_d500_178_0_badger_2012-12-01,45_d500_178_1_badger_2012-10-01,45_d500_178_2_badger_2012-01-01,45_d500_178_3_badger_2014-07-01,45_d500_182_0_badger_2017-09-01,45_d500_298_0_badger_2020-02-01,45_d500_40_0_badger_2020-02-01,45_d500_57_605_0_badger_2018-06-01,45_d500_57_687_0_badger_2018-07-01,45_d500_57_687_1_badger_2020-02-01,45_d500_57_715_0_badger_2017-08-01,45_d500_57_715_1_badger_2020-02-01,45_d500_57_715_2_badger_2019-06-01,45_d500_57_715_3_badger_2020-02-01,45_d500_82_0_badger_2019-07-01,45_d500_86_0_badger_2020-02-01,45_d500_87_0_badger_2020-02-01,45_d500_91_0_badger_2020-02-01,45_d500_99_716_0_badger_2019-07-01,45_d500_99_716_1_badger_2017-08-01,45_d500_99_720_0_badger_2020-02-01,45_d500_99_720_1_badger_2020-02-01,45_d500_99_866_0_badger_2015-05-01,45_d500_99_866_1_badger_2016-09-01,45_d500_99_869_0_badger_2020-02-01,64201008_0_cattle_2010-02-01,64201008_1_cattle_2010-04-01,64201008_2_cattle_2010-04-01,64201014_0_cattle_2012-08-01,64201014_1_cattle_2012-08-01,64201014_2_cattle_2012-08-01,64201014_3_cattle_2012-07-01,64201014_4_cattle_2012-01-01,64201014_5_cattle_2012-08-01,64201014_6_cattle_2012-05-01,64201014_7_cattle_2012-06-01,64201014_8_cattle_2012-08-01,64201014_9_cattle_2012-08-01,64201021_0_cattle_2011-01-01,64201021_10_cattle_2012-09-01,64201021_11_cattle_2012-08-01,64201021_12_cattle_2012-09-01,64201021_13_cattle_2012-09-01,64201021_14_cattle_2012-09-01,64201021_15_cattle_2012-09-01,64201021_16_cattle_2012-09-01,64201021_1_cattle_2011-01-01,64201021_2_cattle_2011-01-01,64201021_3_cattle_2011-01-01,64201021_4_cattle_2010-12-01,64201021_5_cattle_2011-01-01,64201021_6_cattle_2011-01-01,64201021_7_cattle_2011-01-01,64201021_8_cattle_2011-01-01,64201021_9_cattle_2012-09-01,64281003_0_cattle_2016-02-01,64281003_1_cattle_2016-06-01,64281003_2_cattle_2016-02-01,64281003_3_cattle_2016-02-01,64281003_4_cattle_2016-02-01,64281003_5_cattle_2016-02-01,64281003_6_cattle_2016-09-01,64290007_0_cattle_2016-02-01,64290007_10_cattle_2015-12-01,64290007_11_cattle_2016-06-01,64290007_12_cattle_2016-06-01,64290007_13_cattle_2016-09-01,64290007_1_cattle_2016-02-01,64290007_2_cattle_2016-02-01,64290007_3_cattle_2016-01-01,64290007_4_cattle_2015-03-01,64290007_5_cattle_2016-02-01,64290007_6_cattle_2016-02-01,64290007_7_cattle_2016-01-01,64290007_8_cattle_2016-06-01,64290007_9_cattle_2016-02-01,64290015_0_cattle_2019-03-01,64290015_1_cattle_2019-05-01,64290015_2_cattle_2019-03-01,64290015_3_cattle_2019-05-01,64290015_4_cattle_2019-05-01,64310006_0_cattle_2016-04-01,64310006_10_cattle_2016-06-01,64310006_11_cattle_2016-06-01,64310006_12_cattle_2016-09-01,64310006_13_cattle_2016-02-01,64310006_14_cattle_2016-06-01,64310006_15_cattle_2016-06-01,64310006_16_cattle_2016-06-01,64310006_17_cattle_2016-06-01,64310006_18_cattle_2016-06-01,64310006_19_cattle_2016-06-01,64310006_1_cattle_2016-06-01,64310006_20_cattle_2016-06-01,64310006_21_cattle_2016-06-01,64310006_22_cattle_2016-06-01,64310006_23_cattle_2016-06-01,64310006_24_cattle_2016-06-01,64310006_25_cattle_2016-05-01,64310006_26_cattle_2016-03-01,64310006_27_cattle_2016-06-01,64310006_28_cattle_2016-06-01,64310006_29_cattle_2016-06-01,64310006_2_cattle_2016-06-01,64310006_30_cattle_2016-09-01,64310006_31_cattle_2016-06-01,64310006_32_cattle_2016-06-01,64310006_33_cattle_2016-09-01,64310006_3_cattle_2016-06-01,64310006_4_cattle_2016-06-01,64310006_5_cattle_2016-06-01,64310006_6_cattle_2016-06-01,64310006_7_cattle_2016-06-01,64310006_8_cattle_2016-06-01,64310006_9_cattle_2016-06-01,64359023_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359056_3_cattle_2019-12-01,64359108_0_cattle_2020-02-01,64359110_0_cattle_2019-01-01,64359142_0_cattle_2019-12-01,64359149_0_cattle_2019-12-01,64359149_1_cattle_2019-12-01,64359149_2_cattle_2019-12-01,64359149_3_cattle_2019-12-01,64359158_0_cattle_2018-02-01,64359158_1_cattle_2018-03-01,64359158_2_cattle_2020-02-01,64359158_3_cattle_2020-02-01,64359187_0_cattle_2019-06-01,64359187_1_cattle_2019-07-01,64359200_0_cattle_2020-02-01,64359211_0_cattle_2018-12-01,64420009_0_cattle_2013-04-01,64420009_1_cattle_2017-02-01,64420009_2_cattle_2017-02-01,64420009_3_cattle_2017-06-01,64420009_4_cattle_2017-06-01,64420009_5_cattle_2017-12-01,64420009_6_cattle_2017-06-01,64420009_7_cattle_2018-03-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-01-01,64420015_2_cattle_2008-04-01,64420015_3_cattle_2008-06-01,64420015_4_cattle_2008-04-01,64420038_0_cattle_2015-09-01,64420038_1_cattle_2015-09-01,64420038_2_cattle_2015-08-01,64420042_0_cattle_2018-03-01,64420047_0_cattle_2016-01-01,64420047_1_cattle_2016-05-01,64420047_2_cattle_2016-01-01,64521015_0_cattle_2015-07-01,64521015_10_cattle_2015-07-01,64521015_1_cattle_2015-06-01,64521015_2_cattle_2015-07-01,64521015_3_cattle_2015-07-01,64521015_4_cattle_2015-07-01,64521015_5_cattle_2015-07-01,64521015_6_cattle_2015-07-01,64521015_7_cattle_2015-07-01,64521015_8_cattle_2015-07-01,64521015_9_cattle_2015-07-01,64521016_0_cattle_2016-05-01,64521016_1_cattle_2016-05-01,64521016_2_cattle_2016-05-01,64521016_3_cattle_2016-03-01,64521016_4_cattle_2016-03-01,64521016_5_cattle_2016-03-01,64554016_0_cattle_2014-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0.03999200159967995,0,0,0,0,0,0,0,0,0,0,0.2099580083983247,0,0,0,0.30933813237352453,0,0.0963807238552298,0,0,0,0,0,0.09798040391921706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0.023195360927814386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.02179564087182559,0,0,0,0,0,0,0,0,0.008998200359928014,0.020195960807838392,0.07398520295940827,0,0,0,0.19496100779844422,0.22115576884623547,0,0,0,0.007798440311937616,0,0.015196960607878401,0.02599480103979198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0,0.05598880223955192,0,0.02639472105578878,0,0,0.08918216356728717,0.015996800639872,0,0,0,0.23835232953409843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0.009998000399920012,0,0,0.005598880223955211,0.004399120175964808,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04079184163167355,0,0,0.001399720055988802,5.998800239952009e-4,0,0,0.00519896020795841,0.011797640471905608,0.0049990001999600095,0,0,0,0,0,0,0,0.05098980203959193,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.004199160167966408,0,0,0,0,0,0,0,0.06298740251949592,0,0,0,3.999200159968006e-4,0.043391321735652744,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13197360527894617,0.07238552289542102,0.1609678064387151,0.15656868626275017,0.10637872425515013,0.08258348330333976,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4821035792841238,0.008998200359928014,0.001399720055988802,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.0165966806638672,0,0.17776444711058126,0,0,0.010197960407918412,0.0045990801839632086,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995200959807984,0,0.023795240951809585,0,0.0017996400719856025,0,5.998800239952009e-4,0.4577084583083216,0,0,0,0,0.0017996400719856025,0,0.009798040391921612,0,0.042991401719655944,0.0165966806638672,1.999600079984003e-4,0,0,0,0,0,0.0011997600479904018,0.001399720055988802,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03539292141571676,0.2505498900220012,9.998000399920016e-4,0,0,0.029794041191761572,0.0157968406318736,0.004799040191961609,0.052989402119575923,0,0,0.037392521495700756,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020195960807838392,0.012597480503899207,0,0.17176564687062906,0.03019396120775837,0.10337932413517403,0.01119776044791041,7.998400319936012e-4,0.12457508498300512,0.01059788042391521,0,0,0.012997400519896006,0.09338132373525371,0,0,0.02179564087182559,0.0017996400719856025,0.0023995200959808036,0.0011997600479904018,0.0017996400719856025,0,0.007198560287942414,0,0,0.0015996800639872023,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.46630673865225186,0,0,0,0,0,0,0,0.2947410517896429,0,0,0.15816836632673742,0,0,0,0.011597680463907209,0.0045990801839632086,1.999600079984003e-4,0,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.11337732453509436,0,0,0,0,0,0,0,0,0,0,0,0,0.1667666466706689,0.010197960407918412,0,0,0,0,0.007598480303939215,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0.10177964407118678,0,0,0.005598880223955211,0.002599480103979204,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0031993601279744054,0,0,0,0,0.027994401119775976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.014397120575884803,0,0,0.007798440311937616,0.0045990801839632086,0,0,0.0167966406718656,0.007398520295940815,0.011797640471905608,0,0,0,0,0,0,0,0.006998600279944014,0.12797440511897804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375524895021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0.043391321735652744,0.007598480303939215,0.03219356128774237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05558888222355512,3.999200159968006e-4,0,0,0.008598280343931215,0.023595280943811185,0,0,0.02539492101579678,0.007398520295940815,0.007798440311937616,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13137372525495095,0.042991401719655944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655868826234752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15636872625475176,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0.05598880223955192,0.029594081183763173,9.998000399920016e-4,0,0.0049990001999600095,0,0,0,0,0,0.006398720255948813,0.008198360327934416,0.02179564087182559,0.05918816236752631,0,0.38372325534892143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.05418916216756632,0,0,0,0,0,0,0.002999400119976005,0,0,0,5.998800239952009e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0.0153969206158768,0,0,0,0,0,0.008998200359928014,0.016996600679864,3.999200159968006e-4,0,0.3709258148370252,5.998800239952009e-4,0,0,0,0,1.999600079984003e-4,0.0045990801839632086,0.012597480503899207,0.03079384123175357,0,0.06618676264747042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163967206558688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0.03479304139172156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04979004199160153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0.022195560887822388,1.999600079984003e-4,0,0.023795240951809585,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,5.998800239952009e-4,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08478304339132223,0,0,0,0,0.3707258548290268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12277544491101947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03699260147970396,0,0,0,0.006198760247950412,0,0,9.998000399920016e-4,0.06898620275944811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0.032793441311737566,0,0,0,0,0,0.0067986402719456135,0.03399320135972796,0,0,0,0,0,0,0,0,0,0.05618876224755032,0.03599280143971196,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0.10597880423915332,0,0,0.07418516296740668,0.05338932213557272,0,0,0.07818436312737481,0.10797840431913738,0.0899820035992808,0,0,0,0,0,0,0,0.09758048390322024,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14637072585483143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028994201159767974,0,0,0,0.022595480903819187,0,0,0.008998200359928014,0.06998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0.024395120975804784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0.10817836432713579,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013997200559888004,0,0,9.998000399920016e-4,0,0,0,0,0.0011997600479904018,0,0.002599480103979204,9.998000399920016e-4,0,0,0.2623475304939055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0.03559288142371516,0,0,0,0,0,0,0.006398720255948813,0,0,0,0.0037992401519696068,0.029994001199759972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03199360127974397,0,0,0,0.019796040791841593,0.02619476104779038,0,0,0.052589482103579124,0.0037992401519696068,0.018396320735852796,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
