45_d500_123_762_0_badger_2020-02-01,45_d500_123_762_3_badger_2019-02-01,45_d500_124_0_badger_2015-03-01,45_d500_124_1_badger_2012-05-01,45_d500_124_2_badger_2013-07-01,45_d500_157_858_0_badger_2012-08-01,45_d500_159_855_0_badger_2012-02-01,45_d500_160_0_badger_2014-05-01,45_d500_160_1_badger_2014-07-01,45_d500_160_2_badger_2015-08-01,45_d500_182_0_badger_2013-05-01,45_d500_218_0_badger_2020-02-01,45_d500_218_1_badger_2016-06-01,45_d500_221_0_badger_2016-04-01,45_d500_98_0_badger_2013-08-01,45_d500_98_1_badger_2014-11-01,45_d500_99_699_0_badger_2014-05-01,45_d500_99_699_1_badger_2017-09-01,45_d500_99_716_2_badger_2014-09-01,45_d500_99_716_3_badger_2015-08-01,45_d500_99_720_0_badger_2020-02-01,45_d500_99_720_1_badger_2014-08-01,45_d500_99_766_0_badger_2016-08-01,45_d500_99_839_1_badger_2020-02-01,56_d500_42_1975_0_badger_2020-02-01,64244024_0_cattle_2020-02-01,64244024_10_cattle_2020-02-01,64244024_1_cattle_2019-09-01,64244024_2_cattle_2019-12-01,64244024_3_cattle_2019-12-01,64244024_4_cattle_2019-12-01,64244024_5_cattle_2020-02-01,64244024_6_cattle_2019-12-01,64244024_7_cattle_2020-02-01,64244024_8_cattle_2019-12-01,64244024_9_cattle_2019-12-01,64253027_0_cattle_2015-03-01,64253027_1_cattle_2015-03-01,64253027_2_cattle_2015-05-01,64253027_3_cattle_2015-05-01,64253027_4_cattle_2015-05-01,64253027_5_cattle_2015-05-01,64253027_6_cattle_2015-05-01,64253027_7_cattle_2015-05-01,64253027_8_cattle_2015-05-01,64253028_0_cattle_2014-02-01,64253028_10_cattle_2014-02-01,64253028_11_cattle_2014-02-01,64253028_12_cattle_2014-02-01,64253028_13_cattle_2014-02-01,64253028_14_cattle_2014-01-01,64253028_15_cattle_2014-02-01,64253028_16_cattle_2014-02-01,64253028_17_cattle_2014-02-01,64253028_18_cattle_2014-02-01,64253028_19_cattle_2014-02-01,64253028_1_cattle_2014-02-01,64253028_20_cattle_2014-02-01,64253028_21_cattle_2014-02-01,64253028_22_cattle_2014-02-01,64253028_23_cattle_2014-02-01,64253028_24_cattle_2014-02-01,64253028_25_cattle_2016-03-01,64253028_26_cattle_2016-03-01,64253028_27_cattle_2016-03-01,64253028_2_cattle_2013-10-01,64253028_3_cattle_2014-02-01,64253028_4_cattle_2014-02-01,64253028_5_cattle_2014-02-01,64253028_6_cattle_2014-02-01,64253028_7_cattle_2014-02-01,64253028_8_cattle_2014-02-01,64253028_9_cattle_2014-02-01,64253056_0_cattle_2019-02-01,64253056_1_cattle_2019-02-01,64253056_2_cattle_2019-02-01,64253_0_boar_2014-05-01,64253_10_boar_2019-11-01,64253_11_boar_2020-02-01,64253_1_boar_2013-06-01,64253_2_boar_2013-12-01,64253_3_boar_2014-08-01,64253_4_boar_2017-04-01,64253_5_boar_2014-10-01,64253_6_boar_2014-07-01,64253_7_boar_2020-02-01,64253_8_boar_2015-09-01,64253_9_boar_2017-06-01,64264001_0_cattle_2017-07-01,64264001_1_cattle_2017-05-01,64264001_2_cattle_2017-07-01,64264001_3_cattle_2017-07-01,64264001_4_cattle_2017-07-01,64264_2_boar_2020-02-01,64281008_0_cattle_2020-02-01,64301015_0_cattle_2020-02-01,64359108_0_cattle_2014-01-01,64359187_7_cattle_2016-12-01,64359189_7_cattle_2015-02-01,64359200_1_cattle_2014-03-01,64359200_3_cattle_2014-01-01,64359200_4_cattle_2014-03-01,64359200_5_cattle_2014-12-01,64359_10_boar_2014-12-01,64416_0_boar_2013-06-01,64420012_0_cattle_2010-05-01,64420012_10_cattle_2010-05-01,64420012_1_cattle_2010-04-01,64420012_2_cattle_2010-05-01,64420012_3_cattle_2010-03-01,64420012_4_cattle_2010-05-01,64420012_5_cattle_2010-05-01,64420012_6_cattle_2010-05-01,64420012_7_cattle_2010-05-01,64420012_8_cattle_2010-05-01,64420012_9_cattle_2010-05-01,64420015_0_cattle_2007-05-01,64420015_1_cattle_2012-12-01,64420035_0_cattle_2012-07-01,64420035_10_cattle_2012-07-01,64420035_12_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-07-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-07-01,64420035_23_cattle_2012-07-01,64420035_29_cattle_2012-07-01,64420035_2_cattle_2012-06-01,64420035_30_cattle_2012-04-01,64420035_31_cattle_2012-07-01,64420035_32_cattle_2012-07-01,64420035_36_cattle_2014-01-01,64420035_37_cattle_2014-01-01,64420035_38_cattle_2014-01-01,64420035_39_cattle_2015-12-01,64420035_3_cattle_2012-07-01,64420035_40_cattle_2015-12-01,64420035_4_cattle_2012-07-01,64420035_5_cattle_2012-07-01,64420035_7_cattle_2012-02-01,64420035_9_cattle_2012-07-01,64420039_0_cattle_2014-01-01,64420039_1_cattle_2017-04-01,64420039_2_cattle_2017-02-01,64420039_3_cattle_2017-02-01,64420039_4_cattle_2017-02-01,64420039_5_cattle_2017-02-01,64422009_0_cattle_2020-02-01,64422009_1_cattle_2020-02-01,64422009_2_cattle_2020-02-01,64422009_3_cattle_2020-02-01,64422009_4_cattle_2020-02-01,64422_2_boar_2020-02-01,64422_3_boar_2020-02-01,64422_4_boar_2020-02-01,64449001_0_cattle_2017-01-01,64449007_0_cattle_2015-05-01,64449007_1_cattle_2015-07-01,64449007_2_cattle_2015-03-01,64449007_3_cattle_2015-07-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0.019796040791841593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04919016196760633,0.1395720855828856,0.1975604879024235,0.09558088382323618,0.11797640471905771,0.03679264147170556,0.04539092181563674,0.038592281543691154,0,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0,0,0,0,0,0.0031993601279744054,7.998400319936012e-4,0.004399120175964808,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0.009798040391921612,0.002599480103979204,0.012597480503899207,0.014597080583883202,0,0.019396120775844794,0,5.998800239952009e-4,9.998000399920016e-4,0.0019996000799840027,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03039392121575677,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06098780243951191,0,0.029594081183763173,0.0153969206158768,0.010397920415916811,0.018996200759847995,0.046790641871625537,0.2463507298540347,0.23255348930214464,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,5.998800239952009e-4,0.008398320335932815,0.004399120175964808,0,0,0,0,0,0,0,0.009998000399920012,0,0,0,0,0,0,0,0,0.009798040391921612,0.0045990801839632086,0.0165966806638672,0.020395920815836792,0,0.027194561087782378,0.003399320135972806,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10677864427114694,0.009598080383923213,0,0.20115976804639482,0.20255948810238367,0.21355728854229603,0.006598680263947213,0.009198160367926414,0.012797440511897606,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.004799040191961609,0.004199160167966408,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1357728454309159,0.0155968806238752,0.17676464707058923,0,0.102379524095182,0.12857428514297325,0.01059788042391521,0.013797240551889604,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0.005998800239952012,0.0067986402719456135,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05358928214357112,0.006198760247950412,0.18056388722255895,0.1175764847030609,0,0.35152969406118245,0.008798240351929614,0.0027994401119776045,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.006998600279944014,0.00539892021595681,0,0.00519896020795841,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06358728254349114,0.002599480103979204,0.20775844831034224,0.126974605078986,0.4375124975004853,0,0.001399720055988802,0.00519896020795841,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029594081183763173,0.028994201159767974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03699260147970396,0.03719256148770236,0.019996000799839993,0.026994601079783978,0.01119776044791041,0.009998000399920012,0,0.023995200959807984,0.018196360727854397,0,0,0,0,0,0,0,0,0,0,0,0.019796040791841593,0,0,0,0,0,0.006598680263947213,0.00519896020795841,0.007598480303939215,0,0,0,0,0,0,0,0.012197560487902407,0,0,0,0,0,0,0,0,0.024795040991801583,0.0015996800639872023,0.02679464107178558,0.019196160767846394,0,0.03139372125574877,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02159568086382719,0.20515896820636295,0.007398520295940815,0.008798240351929614,0.003399320135972806,0.001399720055988802,0.010397920415916811,0,0.3823235352929328,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,5.998800239952009e-4,0.0011997600479904018,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.002599480103979204,0,0.0023995200959808036,0.002599480103979204,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019196160767846394,0.21335732853429762,0.012997400519896006,0.008598280343931215,0.004799040191961609,0.004799040191961609,0.019396120775844794,0.39672065586881605,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,9.998000399920016e-4,0.0023995200959808036,9.998000399920016e-4,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.01079784043191361,0.007598480303939215,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047390521895620735,0.003399320135972806,1.999600079984003e-4,0.10777844431113898,0.004199160167966408,0.009198160367926414,0.006398720255948813,0.0011997600479904018,0.0019996000799840027,5.998800239952009e-4,0.0027994401119776045,0.0049990001999600095,0.002599480103979204,0.016996600679864,0.0037992401519696068,3.999200159968006e-4,0,0,0,0.001399720055988802,3.999200159968006e-4,0.11077784443111507,0.44271145770844317,0.004399120175964808,0.03959208158368315,0.03219356128774237,0.0011997600479904018,0,0,0,0.02119576084783039,0,0,0.008198360327934416,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,9.998000399920016e-4,0.002599480103979204,0.008198360327934416,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,3.999200159968006e-4,0.02539492101579678,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04619076184763034,0,0.022795440911817587,0.00519896020795841,0.05418916216756632,0.02579484103179358,0.02579484103179358,0.008798240351929614,0.007398520295940815,0.007998400319936016,0.0049990001999600095,0.00539892021595681,0.025194961007798382,0.013397320535892805,0.03219356128774237,0.0171965606878624,0.010197960407918412,0,0,0,0.006598680263947213,0.002199560087982403,0.05498900219955992,0.06818636272745449,0.012797440511897606,0.2623475304939055,0.2539492101579736,0.009198160367926414,0,0,0,0.028794241151769574,0,0,0.02199560087982399,0.02559488102379518,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.0031993601279744054,0.009598080383923213,0.03119376124775037,0.009598080383923213,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0.0027994401119776045,0,0.0019996000799840027,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.002599480103979204,0,0,0,0,9.998000399920016e-4,0,7.998400319936012e-4,0.00519896020795841,0.005798840231953611,0,0.046790641871625537,0.0035992801439712063,0.01079784043191361,0.014397120575884803,0.010197960407918412,0.007398520295940815,0.506498700259926,7.998400319936012e-4,0.04059188162367515,0.014197160567886403,0.04059188162367515,0.009398120375924813,0.027794441111777576,0.042591481703659145,0,0,0,0.006598680263947213,3.999200159968006e-4,0.006598680263947213,0.011597680463907209,0.01099780043991201,0.00539892021595681,0.008598280343931215,0.04359128174365114,0,0,0,0.012397520495900807,0,0,0.02119576084783039,0.01119776044791041,0,0,0.0011997600479904018,0.001399720055988802,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0.002599480103979204,0.014597080583883202,0.04659068186362714,0.04999000199959993,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,5.998800239952009e-4,0,0.0015996800639872023,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.0011997600479904018,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0.0015996800639872023,0.0017996400719856025,0.027994401119775976,0,0,0,0.0049990001999600095,0.006198760247950412,7.998400319936012e-4,0.029994001199759972,0.001399720055988802,0.03919216156768635,1.999600079984003e-4,0.09438112377524574,0.004399120175964808,0.01099780043991201,0.41731653669264906,0,0,0,7.998400319936012e-4,0.0011997600479904018,0.004199160167966408,0,0.0067986402719456135,7.998400319936012e-4,0,0.061187762447510306,0,0,0,0,0,0,0.007998400319936016,0.003999200159968007,0.0011997600479904018,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.002599480103979204,0.006998600279944014,0.02079584083183359,0.0809838032393525,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09118176364727124,0.03679264147170556,0.009398120375924813,0.0035992801439712063,0,0.009798040391921612,0.008398320335932815,0.008198360327934416,0.005998800239952012,0.003999200159968007,0,0.0023995200959808036,0.01059788042391521,0.0015996800639872023,0.024195160967806384,0.007998400319936016,0.0049990001999600095,0,0,0,0.0045990801839632086,0.0011997600479904018,0.3971205758848128,0.07318536292741465,0.009398120375924813,0.027594481103779177,0.029594081183763173,0.0017996400719856025,0,0,0,0.022195560887822388,0,0,0.013197360527894405,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0.002599480103979204,0.011397720455908809,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0.0153969206158768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.011397720455908809,0.012997400519896006,0.015196960607878401,0.015196960607878401,0.014597080583883202,0,0.04019196160767835,0.2793441311737677,0.2787442511497726,0.017996400719855997,9.998000399920016e-4,0.0049990001999600095,0.022195560887822388,0.006398720255948813,0.017796440711857597,0.024395120975804784,0.012797440511897606,0,0,0,0.0155968806238752,0.0017996400719856025,0.023195360927814386,0.02079584083183359,0.03899220155968795,0.0165966806638672,0.014997000599880001,0.0015996800639872023,0,0,0,0.02059588082383519,0,0,0.02639472105578878,0.03899220155968795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0.001399720055988802,0.017796440711857597,0.04519096180763834,0.00519896020795841,0.003399320135972806,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028794241151769574,0,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0.018796240751849595,0.027194561087782378,0.0067986402719456135,0.015996800639872,0.03019396120775837,0,0.024595080983803183,0.02559488102379518,0.0067986402719456135,0.0015996800639872023,0.005998800239952012,0.032593481303739166,0.012197560487902407,0.022795440911817587,0.024395120975804784,0.013997200559888004,0,0,0,0.007198560287942414,9.998000399920016e-4,0.029394121175764773,0.020395920815836792,0.02639472105578878,0.0157968406318736,0.010397920415916811,0.005598880223955211,0,0,0,0.019196160767846394,0,0,0.033793241351729564,0.3927214557088485,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,7.998400319936012e-4,0.011997600479904008,0.04579084183163354,0.008598280343931215,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0.008398320335932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.012997400519896006,0.007398520295940815,0.007798440311937616,0.007198560287942414,0.29494101179764126,0.018396320735852796,0,0.4227154569086053,0.005998800239952012,7.998400319936012e-4,0.0015996800639872023,0.017396520695860798,0.004399120175964808,0.009398120375924813,0.0161967606478704,5.998800239952009e-4,0,0,0,0.00539892021595681,0.0015996800639872023,0.007798440311937616,0.005598880223955211,0.017996400719855997,0.007398520295940815,0.011997600479904008,0.0019996000799840027,0,0,0,0.01099780043991201,0,0,0.0171965606878624,0.02079584083183359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0.001399720055988802,0.0171965606878624,0.028794241151769574,0.009198160367926414,0.0011997600479904018,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0.013597280543891204,0.011597680463907209,0.005998800239952012,0.005798840231953611,0.23555288942212074,0.020195960807838392,0.36172765446909977,0,0.006398720255948813,0.0037992401519696068,0.005998800239952012,0.0161967606478704,0.0049990001999600095,0.004799040191961609,0.016996600679864,0.006198760247950412,0,0,0,0.004399120175964808,7.998400319936012e-4,0.004799040191961609,0.006998600279944014,0.015196960607878401,0.00539892021595681,0.007198560287942414,0.0011997600479904018,0,0,0,0.0045990801839632086,0,0,0.0157968406318736,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0.002199560087982403,0.013997200559888004,0.02559488102379518,0.005798840231953611,0.0011997600479904018,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0.002199560087982403,0,5.998800239952009e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0.006998600279944014,0.0067986402719456135,0.40331933613276255,0.020195960807838392,0.003999200159968007,0.00539892021595681,0.003999200159968007,0.002599480103979204,0.005998800239952012,0,0.0019996000799840027,0.037792441511697555,0.006398720255948813,0.038392321535692754,0.005998800239952012,0.0163967206558688,0.03199360127974397,0,0,0,0.003999200159968007,9.998000399920016e-4,0.003999200159968007,0.0049990001999600095,0.007598480303939215,0.0035992801439712063,0.004399120175964808,0.019996000799839993,0,0,0,0.006398720255948813,0,0,0.014797040591881602,0.009398120375924813,0,0,0.001399720055988802,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,1.999600079984003e-4,0.010197960407918412,0.024395120975804784,0.03139372125574877,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08438312337532541,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,9.998000399920016e-4,0,1.999600079984003e-4,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0.07078584283143377,0.3781243751249668,0,0,3.999200159968006e-4,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.019196160767846394,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18616276744651433,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249350129973981,0.26394721055789255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2965406918616283,0.24595080983803788,0.1297740451909637,0.18956208758248724,0.06978604279144174,0.09398120375924893,0.474305138972187,0.15576884623075654,0.17536492701460038,0,0,0.003399320135972806,0.007198560287942414,0,0,0,0,0,0.006398720255948813,0,0,0,0.008598280343931215,0,0,0.00519896020795841,0.056588682263547116,0.07318536292741465,0.09478104379124255,0,0,0,0,0,0,0,0.44491101779642533,0,0,0,0,0,0,0,0,0.2783443311337758,0.03399320135972796,0.25254949010198496,0.34793041391721163,0,0.23235352929414624,0.01099780043991201,0.004399120175964808,0.0027994401119776045,0.005798840231953611,0.004199160167966408,0.01119776044791041,1.999600079984003e-4,0,0,0,0,0,0,3.999200159968006e-4,0.008598280343931215,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
