45_d500_101_0_badger_2017-03-01,45_d500_108_0_badger_2018-09-01,45_d500_152_0_badger_2014-08-01,45_d500_152_2_badger_2014-09-01,45_d500_155_880_0_badger_2016-09-01,45_d500_156_0_badger_2016-06-01,45_d500_156_2_badger_2016-07-01,45_d500_157_852_0_badger_2015-09-01,45_d500_157_852_1_badger_2012-04-01,45_d500_157_852_2_badger_2014-06-01,45_d500_157_858_0_badger_2012-08-01,45_d500_157_858_1_badger_2014-07-01,45_d500_157_858_2_badger_2013-10-01,45_d500_157_858_4_badger_2015-05-01,45_d500_160_1_badger_2016-09-01,45_d500_161_0_badger_2015-08-01,45_d500_165_0_badger_2019-07-01,45_d500_176_0_badger_2018-06-01,45_d500_176_1_badger_2016-07-01,45_d500_178_0_badger_2017-05-01,45_d500_178_1_badger_2020-02-01,45_d500_50_612_0_badger_2019-05-01,45_d500_50_612_1_badger_2016-07-01,45_d500_56_0_badger_2017-06-01,45_d500_60_0_badger_2017-05-01,45_d500_63_0_badger_2015-09-01,64201007_0_cattle_2015-01-01,64201007_1_cattle_2015-01-01,64201007_2_cattle_2015-03-01,64201008_0_cattle_2014-05-01,64201008_1_cattle_2014-06-01,64201008_2_cattle_2014-06-01,64201008_3_cattle_2014-06-01,64201008_4_cattle_2014-06-01,64201008_5_cattle_2014-06-01,64201008_6_cattle_2014-06-01,64201008_7_cattle_2014-06-01,64201008_8_cattle_2014-06-01,64201008_9_cattle_2014-06-01,64201021_0_cattle_2014-03-01,64201021_1_cattle_2014-05-01,64201021_2_cattle_2014-03-01,64201021_3_cattle_2014-03-01,64201021_4_cattle_2014-05-01,64201021_5_cattle_2014-05-01,64201021_6_cattle_2014-05-01,64310006_0_cattle_2017-04-01,64310006_1_cattle_2016-10-01,64310006_2_cattle_2017-04-01,64310006_3_cattle_2017-04-01,64310006_4_cattle_2017-01-01,64310006_5_cattle_2017-01-01,64310006_6_cattle_2017-01-01,64310006_7_cattle_2017-04-01,64310006_8_cattle_2017-07-01,64326020_0_cattle_2013-07-01,64326020_10_cattle_2013-08-01,64326020_11_cattle_2013-08-01,64326020_12_cattle_2013-08-01,64326020_13_cattle_2013-08-01,64326020_14_cattle_2013-08-01,64326020_15_cattle_2013-08-01,64326020_16_cattle_2013-08-01,64326020_17_cattle_2013-08-01,64326020_18_cattle_2013-08-01,64326020_19_cattle_2013-08-01,64326020_1_cattle_2012-02-01,64326020_20_cattle_2020-02-01,64326020_2_cattle_2013-08-01,64326020_3_cattle_2013-08-01,64326020_4_cattle_2013-08-01,64326020_5_cattle_2013-08-01,64326020_6_cattle_2013-08-01,64326020_7_cattle_2013-08-01,64326020_8_cattle_2013-08-01,64326020_9_cattle_2013-08-01,64328051_0_cattle_2016-02-01,64328051_1_cattle_2016-05-01,64328051_2_cattle_2016-05-01,64328051_3_cattle_2017-02-01,64328051_4_cattle_2017-11-01,64359001_0_cattle_2018-02-01,64359001_1_cattle_2018-02-01,64359001_2_cattle_2018-06-01,64359005_12_cattle_2018-03-01,64359005_19_cattle_2020-02-01,64359005_7_cattle_2018-05-01,64359008_0_cattle_2019-03-01,64359009_0_cattle_2019-12-01,64359024_0_cattle_2017-03-01,64359024_2_cattle_2019-09-01,64359024_3_cattle_2020-02-01,64359042_0_cattle_2018-02-01,64359042_1_cattle_2017-12-01,64359042_2_cattle_2018-02-01,64359045_0_cattle_2018-02-01,64359050_0_cattle_2019-12-01,64359050_1_cattle_2020-02-01,64359050_2_cattle_2020-02-01,64359050_3_cattle_2020-02-01,64359050_4_cattle_2020-02-01,64359050_5_cattle_2020-02-01,64359050_6_cattle_2020-02-01,64359050_7_cattle_2020-02-01,64359054_0_cattle_2019-01-01,64359056_0_cattle_2017-04-01,64359056_14_cattle_2020-02-01,64359056_1_cattle_2017-06-01,64359056_2_cattle_2017-04-01,64359056_3_cattle_2017-04-01,64359056_4_cattle_2017-06-01,64359061_4_cattle_2019-12-01,64359061_6_cattle_2020-02-01,64359070_0_cattle_2019-01-01,64359075_0_cattle_2020-02-01,64359103_11_cattle_2020-02-01,64359103_1_cattle_2018-01-01,64359103_2_cattle_2017-12-01,64359103_3_cattle_2018-01-01,64359103_4_cattle_2018-01-01,64359103_5_cattle_2018-01-01,64359103_6_cattle_2018-01-01,64359108_0_cattle_2018-03-01,64359108_10_cattle_2018-03-01,64359108_11_cattle_2018-03-01,64359108_12_cattle_2018-07-01,64359108_13_cattle_2018-03-01,64359108_14_cattle_2018-03-01,64359108_1_cattle_2018-03-01,64359108_2_cattle_2018-07-01,64359108_3_cattle_2018-07-01,64359108_4_cattle_2018-03-01,64359108_5_cattle_2018-07-01,64359108_6_cattle_2018-07-01,64359108_7_cattle_2018-03-01,64359108_8_cattle_2018-03-01,64359108_9_cattle_2018-07-01,64359119_0_cattle_2020-02-01,64359138_0_cattle_2017-09-01,64359138_1_cattle_2017-12-01,64359138_3_cattle_2018-06-01,64359138_5_cattle_2019-03-01,64359138_6_cattle_2018-12-01,64359138_7_cattle_2019-06-01,64359142_0_cattle_2017-12-01,64359142_10_cattle_2017-12-01,64359142_11_cattle_2017-12-01,64359142_12_cattle_2018-02-01,64359142_13_cattle_2018-02-01,64359142_14_cattle_2017-12-01,64359142_15_cattle_2017-12-01,64359142_16_cattle_2018-02-01,64359142_17_cattle_2017-12-01,64359142_18_cattle_2018-02-01,64359142_19_cattle_2018-02-01,64359142_1_cattle_2017-12-01,64359142_20_cattle_2018-02-01,64359142_21_cattle_2019-02-01,64359142_22_cattle_2020-02-01,64359142_2_cattle_2018-02-01,64359142_3_cattle_2017-12-01,64359142_4_cattle_2017-12-01,64359142_5_cattle_2017-12-01,64359142_6_cattle_2017-12-01,64359142_7_cattle_2017-12-01,64359142_8_cattle_2017-12-01,64359142_9_cattle_2017-12-01,64359144_0_cattle_2018-03-01,64359144_1_cattle_2020-02-01,64359144_2_cattle_2020-02-01,64359144_3_cattle_2020-02-01,64359144_4_cattle_2020-02-01,64359144_5_cattle_2020-02-01,64359149_4_cattle_2018-03-01,64359149_9_cattle_2018-03-01,64359158_0_cattle_2017-05-01,64359158_1_cattle_2017-06-01,64359158_2_cattle_2017-05-01,64359158_3_cattle_2017-05-01,64359158_4_cattle_2017-05-01,64359158_5_cattle_2020-02-01,64359163_0_cattle_2018-10-01,64359169_0_cattle_2019-01-01,64359169_1_cattle_2019-01-01,64359169_2_cattle_2019-03-01,64359173_0_cattle_2018-03-01,64359173_10_cattle_2019-04-01,64359173_11_cattle_2019-04-01,64359173_12_cattle_2019-04-01,64359173_13_cattle_2020-02-01,64359173_14_cattle_2020-02-01,64359173_15_cattle_2020-02-01,64359173_16_cattle_2020-02-01,64359173_17_cattle_2020-02-01,64359173_18_cattle_2020-02-01,64359173_19_cattle_2020-02-01,64359173_1_cattle_2018-03-01,64359173_2_cattle_2018-03-01,64359173_3_cattle_2018-03-01,64359173_4_cattle_2018-07-01,64359173_5_cattle_2019-04-01,64359173_6_cattle_2020-02-01,64359173_7_cattle_2019-04-01,64359173_8_cattle_2019-04-01,64359173_9_cattle_2019-10-01,64359187_0_cattle_2017-01-01,64359189_7_cattle_2018-07-01,64359200_3_cattle_2020-02-01,64359225_6_cattle_2020-02-01,64420009_3_cattle_2015-03-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420015_2_cattle_2008-03-01,64420015_3_cattle_2008-04-01,64420015_4_cattle_2008-04-01,64420015_5_cattle_2008-04-01,64420015_6_cattle_2008-04-01,64420015_7_cattle_2008-04-01,64420015_8_cattle_2008-04-01,64420015_9_cattle_2014-01-01,64420035_0_cattle_2013-01-01,64420044_4_cattle_2014-12-01,64459003_0_cattle_2010-11-01,64459010_0_cattle_2020-02-01,64459010_1_cattle_2020-02-01,64459010_2_cattle_2020-02-01,64459010_3_cattle_2020-02-01,64459010_4_cattle_2020-02-01,64459010_5_cattle_2020-02-01,64459010_6_cattle_2020-02-01,64459010_7_cattle_2020-02-01,64459010_8_cattle_2020-02-01,64459010_9_cattle_2020-02-01,64508019_0_cattle_2016-03-01,64508019_1_cattle_2016-01-01,64508019_2_cattle_2016-06-01,64508019_3_cattle_2016-03-01,64508019_4_cattle_2018-03-01,64508019_5_cattle_2018-01-01,64556002_10_cattle_2020-02-01,64556002_9_cattle_2020-02-01,64556033_0_cattle_2019-02-01,64556044_1_cattle_2019-10-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12637472505499078,0,0,0,0,0.03199360127974397,0.03439312137572476,0,0.018396320735852796,0.0157968406318736,0.006598680263947213,0.03479304139172156,0.18096380723855576,0.02059588082383519,0.008398320335932815,0.016996600679864,0.0023995200959808036,0.003999200159968007,0.16556688662267846,0.19496100779844422,0.01099780043991201,0,0,0.05058988202359513,0.007198560287942414,0,0.00539892021595681,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0.013597280543891204,0,0,0,0,0.02659468106378718,0.48610277944409136,0.005798840231953611,0,0.05418916216756632,0.0157968406318736,0.08158368326334772,0.006198760247950412,0.02119576084783039,0.0027994401119776045,0.16936612677464818,0.07738452309538119,0.0015996800639872023,0.0165966806638672,0.0045990801839632086,0.0037992401519696068,0,0,0.026994601079783978,0.003999200159968007,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.024595080983803183,0,0.029394121175764773,0,0.0011997600479904018,0.20915816836633108,0,0.0011997600479904018,7.998400319936012e-4,0.03419316136772636,0.022595480903819187,3.999200159968006e-4,9.998000399920016e-4,0.0011997600479904018,0,0,0,0.002199560087982403,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506498700259926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.009598080383923213,0,0,0,0,0,0,0.011797640471905608,0,0.0017996400719856025,0,0,0,0,0.002199560087982403,7.998400319936012e-4,0,0.0019996000799840027,0,0.024595080983803183,0,0,0,0,0.04559088182363514,0.0031993601279744054,0.01119776044791041,0.012997400519896006,0.0049990001999600095,0,0.02599480103979198,0.003999200159968007,0.0807838432313541,0.03679264147170556,0.012397520495900807,0.006198760247950412,0.03939212157568475,0.014997000599880001,0.008598280343931215,0.05318936212757432,0,0,0.04119176164767035,0.5794841031793343,0,0.018396320735852796,0.016996600679864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019396120775844794,0.0031993601279744054,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0.004399120175964808,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.023195360927814386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0.022795440911817587,0,0,0,0,0.03939212157568475,0.08518296340731904,0.011597680463907209,0.10897820435912942,0.5034993001399504,0.01059788042391521,0,0.013397320535892805,0.02159568086382719,0.00539892021595681,0.12497500499900194,0.07758448310337959,0.006198760247950412,0.0171965606878624,0.010197960407918412,0.006998600279944014,0,0,0.04399120175964794,0.013597280543891204,0,0.001399720055988802,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0.26114777044591525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809838032393525,0,0,0,0,0.007998400319936016,0.009598080383923213,0.1945610877824474,0.01119776044791041,0.00539892021595681,9.998000399920016e-4,0.011397720455908809,0,0.003399320135972806,5.998800239952009e-4,0.006198760247950412,0.004799040191961609,1.999600079984003e-4,0.14777044591082028,0.3235352929414094,0.002599480103979204,0,0,0.015996800639872,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0015996800639872023,0,0,5.998800239952009e-4,0,0,0.0019996000799840027,0.05798840231953591,0,0.005998800239952012,0,0,0,0,0.007798440311937616,0.0027994401119776045,0,9.998000399920016e-4,0,0.027394521095780777,0,0,0,0,0.07278544291141784,0.015996800639872,0.017796440711857597,0.018196360727854397,0.013197360527894405,0.14717056588682506,0.03699260147970396,0.007798440311937616,0,0.0809838032393525,0.0155968806238752,0.002999400119976005,0.1083783243351342,0.007398520295940815,0.012797440511897606,0.09718056388722343,0,0,0.06498700259947998,0.06058788242351511,0,0.04439112177564474,0.06578684263147361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04539092181563674,0.0049990001999600095,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0.07318536292741465,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0.002999400119976005,0.018996200759847995,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.008398320335932815,0,0,0,0,0.013397320535892805,0,5.998800239952009e-4,0.002999400119976005,7.998400319936012e-4,0.024795040991801583,0.00539892021595681,0.002599480103979204,0.03439312137572476,0,0.00519896020795841,0.0023995200959808036,0.4245150969805907,0.003399320135972806,0.004399120175964808,0.047390521895620735,0,0,0.010197960407918412,0.015196960607878401,0,0.0171965606878624,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995200959807984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0.023795240951809585,0,0,0,0,0.037592481503699156,0.10457908418316447,0.01119776044791041,0.14277144571086012,0.05118976204759033,0.013597280543891204,0.06758648270345927,0.009798040391921612,0.0167966406718656,0.0017996400719856025,0,0.6034793041391397,0.0015996800639872023,0.0167966406718656,0.009998000399920012,0.007798440311937616,0,0,0.037592481503699156,0.01119776044791041,0,0.005998800239952012,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0.025194961007798382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0,0,0,0.008998200359928014,0.025194961007798382,0.002599480103979204,0.04099180163967195,0.03179364127174557,0.007198560287942414,0.03179364127174557,0.002199560087982403,0.008998200359928014,0.0027994401119776045,0.17176564687062906,0,0,0.006998600279944014,0.001399720055988802,3.999200159968006e-4,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0.0031993601279744054,0.011997600479904008,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.0011997600479904018,0,0.011797640471905608,0,0,0,0,0.022395520895820788,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0.0037992401519696068,0.019596080783843194,0.009398120375924813,0.008398320335932815,0.03159368126374717,0.41551689662066366,0.001399720055988802,0,0,0.002599480103979204,0.0015996800639872023,0.03919216156768635,0,0,0.02099580083983199,0.014197160567886403,0,0.0163967206558688,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022995400919815986,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0.02199560087982399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.002199560087982403,0,0,0,0,0,0,1.999600079984003e-4,0,0,7.998400319936012e-4,0,0.09658068386322821,0,0,0,0,0.03119376124775037,0.012197560487902407,0.16456708658268643,0.019396120775844794,0.013197360527894405,0.009398120375924813,0.02159568086382719,0.13057388522295732,0.0155968806238752,0.0037992401519696068,0.014197160567886403,0.009598080383923213,0.0045990801839632086,0,0.1329734053189382,0.010197960407918412,0,0,0.03179364127174557,0.006398720255948813,0,1.999600079984003e-4,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138772245550892,0,0,0,0,0.027594481103779177,0.012997400519896006,0.24475104979004744,0.0067986402719456135,0.013797240551889604,0.014197160567886403,0.018596280743851196,0.3905218956208663,0.005998800239952012,0.0035992801439712063,0.019996000799839993,0.002599480103979204,0.00519896020795841,0.18116376724655417,0,0.0049990001999600095,0,0,0.03559288142371516,3.999200159968006e-4,0,0.00519896020795841,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.006998600279944014,0.0017996400719856025,0,0.005798840231953611,0,0.0015996800639872023,1.999600079984003e-4,0.2891421715656883,0,9.998000399920016e-4,0,0,0,0,0.007398520295940815,0,0,0.003399320135972806,0,0.006198760247950412,0,0,0,0,0.017796440711857597,0,9.998000399920016e-4,0.0037992401519696068,0.004399120175964808,0.05018996200759833,0.0067986402719456135,0.0049990001999600095,0.06278744251149751,0.05998800239951991,0.006198760247950412,0.002199560087982403,0.0685862827434513,0.004399120175964808,9.998000399920016e-4,0,0,0,0.017396520695860798,0.03719256148770236,0,0.2833433313337353,0.08298340331933657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05438912217556472,0.004399120175964808,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,3.999200159968006e-4,0.002199560087982403,0.0031993601279744054,0.0015996800639872023,0,0,0,0,0,0,0,0,0.10757848430314057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
