45_d500_105_726_0_badger_2015-07-01,45_d500_105_726_1_badger_2014-12-01,45_d500_105_726_2_badger_2020-02-01,45_d500_108_0_badger_2018-07-01,45_d500_109_734_0_badger_2019-05-01,45_d500_109_734_1_badger_2016-04-01,45_d500_109_734_2_badger_2018-09-01,45_d500_109_734_3_badger_2016-09-01,45_d500_109_844_0_badger_2017-08-01,45_d500_109_844_1_badger_2017-07-01,45_d500_109_844_2_badger_2020-02-01,45_d500_109_844_3_badger_2018-05-01,45_d500_109_849_0_badger_2020-02-01,45_d500_119_798_0_badger_2019-12-01,45_d500_119_826_0_badger_2019-05-01,45_d500_120_0_badger_2020-02-01,45_d500_123_762_0_badger_2014-05-01,45_d500_123_762_1_badger_2018-05-01,45_d500_124_0_badger_2014-05-01,45_d500_126_1578_0_badger_2020-02-01,45_d500_132_808_0_badger_2020-02-01,45_d500_132_811_0_badger_2016-06-01,45_d500_139_0_badger_2019-07-01,45_d500_140_0_badger_2019-05-01,45_d500_151_0_badger_2018-04-01,45_d500_151_1_badger_2015-07-01,45_d500_151_2_badger_2015-02-01,45_d500_151_3_badger_2014-10-01,45_d500_151_4_badger_2020-02-01,45_d500_152_1_badger_2020-02-01,45_d500_157_858_0_badger_2019-08-01,45_d500_157_858_4_badger_2017-03-01,45_d500_159_855_0_badger_2016-08-01,45_d500_160_1_badger_2015-11-01,45_d500_194_1553_0_badger_2020-02-01,45_d500_194_1553_1_badger_2020-02-01,45_d500_195_0_badger_2019-09-01,45_d500_195_1_badger_2020-02-01,45_d500_37_600_0_badger_2020-02-01,45_d500_84_0_badger_2020-02-01,45_d500_84_1_badger_2020-02-01,45_d500_87_0_badger_2020-02-01,45_d500_89_0_badger_2020-02-01,45_d500_90_0_badger_2018-07-01,45_d500_99_720_0_badger_2013-11-01,45_d500_99_839_1_badger_2013-11-01,64301080_0_cattle_2020-02-01,64301080_1_cattle_2020-02-01,64301080_2_cattle_2020-02-01,64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,64359005_2_cattle_2019-08-01,64359108_0_cattle_2018-02-01,64359108_1_cattle_2018-02-01,64359108_2_cattle_2018-06-01,64359108_3_cattle_2018-02-01,64359108_4_cattle_2018-06-01,64359110_0_cattle_2018-12-01,64359110_1_cattle_2018-12-01,64359110_2_cattle_2019-02-01,64359110_3_cattle_2019-02-01,64359153_0_cattle_2019-09-01,64359173_0_cattle_2020-02-01,64359200_1_cattle_2020-02-01,64359209_0_cattle_2019-12-01,64359209_1_cattle_2019-12-01,64359211_0_cattle_2020-02-01,64420002_0_cattle_2014-04-01,64420002_1_cattle_2014-02-01,64420002_2_cattle_2014-02-01,64420002_3_cattle_2014-02-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420038_0_cattle_2013-02-01,64420038_1_cattle_2013-04-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-04-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2020-02-01,64556023_0_cattle_2020-02-01,64556034_0_cattle_2016-02-01,64556034_1_cattle_2016-04-01,64556034_2_cattle_2016-04-01,64556034_3_cattle_2016-04-01,64556034_4_cattle_2016-04-01,64556034_5_cattle_2016-02-01,64556034_6_cattle_2016-04-01,64556034_7_cattle_2016-04-01,64556034_8_cattle_2017-02-01,64556034_9_cattle_2017-02-01,64556051_0_cattle_2017-12-01,64556051_10_cattle_2020-02-01,64556051_1_cattle_2017-12-01,64556051_2_cattle_2017-12-01,64556051_3_cattle_2018-02-01,64556051_4_cattle_2017-12-01,64556051_5_cattle_2017-12-01,64556051_6_cattle_2017-12-01,64556051_7_cattle_2017-12-01,64556051_8_cattle_2018-02-01,64556051_9_cattle_2018-02-01,64556058_0_cattle_2016-12-01,64556500_0_cattle_2016-04-01,64556500_1_cattle_2016-06-01,64556500_2_cattle_2016-05-01,6_d500_21_0_badger_2020-02-01
0,0,0,0.0157968406318736,0,0,0,0,0,0,0,0,0,0.04459108178364314,0.0011997600479904018,0.015996800639872,0,0,0,0,0,0,0.007598480303939215,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.0037992401519696068,1.999600079984003e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0.014797040591881602,0,0,0,0,0,0.005798840231953611,0.009598080383923213,0,0.008598280343931215,0.06598680263947201,0.022995400919815986,0.006598680263947213,0,0.0045990801839632086,0.19516096780644263,0.00539892021595681,0.0045990801839632086,0.002199560087982403,0,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0.07438512297540509,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0.001399720055988802,0.02599480103979198,0.0031993601279744054,0.009598080383923213,0.007798440311937616,0.013597280543891204,0.005998800239952012,0.009598080383923213,0.006598680263947213,0.010397920415916811,0,0,0,0,0
0,0,0,0.03399320135972796,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.011797640471905608,1.999600079984003e-4,0,0,0,0,0,0,0.006598680263947213,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,3.999200159968006e-4,0.013797240551889604,9.998000399920016e-4,0,5.998800239952009e-4,3.999200159968006e-4,0,3.999200159968006e-4,0.019196160767846394,0,0,0.0017996400719856025,0,0,0.010197960407918412,0.018796240751849595,0,0.014397120575884803,0.014197160567886403,0.03519296140771836,0.009798040391921612,0.022795440911817587,0,0.01099780043991201,0.033593281343731164,0.01119776044791041,0.009198160367926414,0,0,9.998000399920016e-4,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,1.999600079984003e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,1.999600079984003e-4,0.038592281543691154,0.007398520295940815,0.009998000399920012,0.009798040391921612,0.0153969206158768,0.01099780043991201,0.014397120575884803,0.008998200359928014,0.011997600479904008,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.018396320735852796,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0,0.08258348330333976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.03419316136772636,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.015996800639872,0,0,0,0,0,0,0,0.007198560287942414,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,3.999200159968006e-4,0.0165966806638672,0.0037992401519696068,0,0,1.999600079984003e-4,0,0,0.019996000799839993,0,0,0.002599480103979204,0,0,0.008598280343931215,0.024195160967806384,0,0.016996600679864,0.02139572085582879,0.03219356128774237,0.009998000399920012,0.020195960807838392,0.03699260147970396,0.005598880223955211,0,0.010197960407918412,0.007798440311937616,0,0,0.0011997600479904018,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0.02079584083183359,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,1.999600079984003e-4,0.04099180163967195,0.009798040391921612,0.012397520495900807,0.015996800639872,0.022795440911817587,0.011797640471905608,0.015196960607878401,0.006598680263947213,0.009798040391921612,0,0,0,0,0
0,0,0,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0.10997800439912145,0.005598880223955211,0,0.005598880223955211,0.0037992401519696068,0.009598080383923213,0.002599480103979204,0.003999200159968007,0.0049990001999600095,0.002199560087982403,0.002599480103979204,0,0.0011997600479904018,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.003399320135972806,0.008598280343931215,0.002999400119976005,5.998800239952009e-4,0.0031993601279744054,0.005598880223955211,0.0031993601279744054,7.998400319936012e-4,0.0019996000799840027,0.0011997600479904018,0,0,0,0,0
0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.05338932213557272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,3.999200159968006e-4,9.998000399920016e-4,0,0,9.998000399920016e-4,9.998000399920016e-4,0.001399720055988802,0.001399720055988802,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,3.999200159968006e-4,0,5.998800239952009e-4,0.001399720055988802,0,3.999200159968006e-4,9.998000399920016e-4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03219356128774237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029394121175764773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0.0011997600479904018,0,0,0,0,0.012797440511897606,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0
0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0,0,0.001399720055988802,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,1.999600079984003e-4,0,9.998000399920016e-4,9.998000399920016e-4,0.0019996000799840027,0,0.0019996000799840027,0.002199560087982403,0,0.005798840231953611,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.0019996000799840027,9.998000399920016e-4,7.998400319936012e-4,0,1.999600079984003e-4,9.998000399920016e-4,0,0,9.998000399920016e-4,0,0,0,0,0
0,0,0.011997600479904008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414117176564675,0,0,0,0,0,0,0,0,0.029194161167766373,0.008798240351929614,0.042991401719655944,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0.02619476104779038,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.003999200159968007,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.48250349930012054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5388922215556634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995200959807984,0.3917216556688566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3905218956208663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41191761647669284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47290541891619836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18336332733453664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29794041191761694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18976204759048565,0.25154969006199307,0.21415716856629124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05918816236752631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08038392321535728,0,0.16136772645471192,0.3471305738852181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16556688662267846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21795640871826097,0.194361127774449,0,0.19996000799840438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08318336332733497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10737852429514216,0.42211557688461016,0.2095580883823279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.03239352129574077,0,0,0,0,0,0,0,0,0,0.006598680263947213,7.998400319936012e-4,0,0,0,0,0,0,0,0.007398520295940815,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,5.998800239952009e-4,0.004799040191961609,0,5.998800239952009e-4,5.998800239952009e-4,0.0017996400719856025,0,5.998800239952009e-4,0.02119576084783039,0,0,0,0,0,0.014397120575884803,0.012197560487902407,0,0.019396120775844794,0.41951609678063123,0.028994201159767974,0.007398520295940815,0.09758048390322024,0.013997200559888004,0.037392521495700756,0.02079584083183359,0.008398320335932815,0.002999400119976005,0,0,5.998800239952009e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0.02059588082383519,0,0.04379124175164954,0.008398320335932815,0.009798040391921612,0.008598280343931215,0.014597080583883202,0.010397920415916811,0.019196160767846394,0.008598280343931215,0.01099780043991201,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002999400119976005,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0.013997200559888004,0,0,0,0.006398720255948813,0.0011997600479904018,1.999600079984003e-4,0,0,0,7.998400319936012e-4,0.013997200559888004,0.3569286142771387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0.003999200159968007,0.007798440311937616,0,0.0023995200959808036,0.0155968806238752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.009998000399920012,0.001399720055988802,0
0,0,0,0,0,0.25074985002999955,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0.0045990801839632086,0,0,0,0,3.999200159968006e-4,0.005598880223955211,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.027594481103779177,0.06578684263147361,3.999200159968006e-4,0.10497900419916129,0.06758648270345927,0.0049990001999600095,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.25374925014997524,0.0011997600479904018,0.08278344331133816,0
0,0,0,0,0,7.998400319936012e-4,0,0.6444711057788074,0,0,0,0.06818636272745449,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0.009998000399920012,0,0.006198760247950412,7.998400319936012e-4,0,0.381923615276936,0.38652269546089874,0,0,0,0,0,0,0,0,0,0,0,0.49650069986000706,0,0,0.0019996000799840027,0
0,0,0,0,0,0.018796240751849595,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.03019396120775837,0.09818036392721546,0,0.0011997600479904018,0.38632273545290036,0.024595080983803183,1.999600079984003e-4,0.0011997600479904018,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.018996200759847995,0,0.03099380123975197,0
0.0067986402719456135,0,0,0,0,0.0031993601279744054,0,0,0.011797640471905608,0.08338332333533338,0,0,0,0,0,0,0,0,0,0,0,0.06058788242351511,0,0,0.006198760247950412,0.012197560487902407,0.003999200159968007,1.999600079984003e-4,0,0,0,0.11297740451909755,0.14697060587882665,0.04519096180763834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038592281543691154,0.012197560487902407,0,0.0035992801439712063,0,0,0.0017996400719856025,0.16156768646271033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.06278744251149751,0.0035992801439712063,0
0,0,0,0,0,0.008598280343931215,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029394121175764773,0.08438312337532541,0.3781243751249668,0,0,0.027394521095780777,0,3.999200159968006e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.020195960807838392,0,0.03059388122375517,0
0.001399720055988802,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0.007198560287942414,0.0011997600479904018,0.001399720055988802,0,0,0,7.998400319936012e-4,0.0027994401119776045,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.019996000799839993,0.00519896020795841,0.02119576084783039,0.0019996000799840027,0.026994601079783978,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.02179564087182559,1.999600079984003e-4,0.40051989602078525,0
0.0019996000799840027,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0,0.024795040991801583,0.12757448510298122,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0.05838832233553271,0,0,0.005798840231953611,0.010197960407918412,7.998400319936012e-4,0,0,0,0,0.16576684663067687,0.1327734453109398,0.07038592281543696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047390521895620735,0.008398320335932815,0,0.005798840231953611,0.19876024795041394,0.004199160167966408,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.08418316336732701,0.00519896020795841,0
0,0,0,0,0,0,0,0.07578484303139393,0,0,0,0.0717856428714258,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02579484103179358,0,0,0,0,0,0,0.1791641671665701,0,0,0,0,0,0,0,0,0,0,0,0.1299740051989621,0,0,0,5.998800239952009e-4
0,0,0,0,0,0,0,0.05078984203159353,0,0,0.004199160167966408,0.42971405718854855,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0,0,0,0,0,0.17376524695061313,0,0,0,0,0,0,0,0,0,0,0,0,0.08738252349530151,0,0,0,0.002999400119976005
0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,0,0,0,1.999600079984003e-4,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.0019996000799840027,0,0,0,0,0,0.0015996800639872023,0,0,0.0017996400719856025,0.0011997600479904018,0.004399120175964808,9.998000399920016e-4,0.003999200159968007,0.002999400119976005,0.0049990001999600095,0.001399720055988802,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.002599480103979204,0.2663467306538731,7.998400319936012e-4,0.2635472905418958,0.0035992801439712063,5.998800239952009e-4,0.25094981003799793,0.003999200159968007,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.15576884623075654,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.02179564087182559,1.999600079984003e-4,0,0,0,0,0,0,0.042191561687662346,0.04019196160767835,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0035992801439712063,0.023995200959807984,3.999200159968006e-4,0.002199560087982403,0.001399720055988802,0.003999200159968007,0,0,0.08198360327934454,0,0,0,0,0,0.04479104179164154,0.0747850429914019,0,0.07038592281543696,0.09038192361527761,0.15496900619876292,0.05038992201559673,0.09238152369526167,0.09358128374325211,0.03219356128774237,0.07358528294341146,0.052189562087582325,0.018196360727854397,0,0,0.006598680263947213,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0.08938212357528558,0.0019996000799840027,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.06498700259947998,0.0017996400719856025,0,0.0655868826234752,0.05958808238352311,0.052389522095580725,0.05498900219955992,0.05358928214357112,0.05858828234353111,0.04419116176764634,0.04859028194361113,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2217556488702307,0,0.27254549090182284,0.21935612877424981,0,0,0,0,0,0,0
