19_d500_10_0_badger_2017-05-01,2_d500_28_0_badger_2017-08-01,2_d500_41_0_badger_2019-07-01,2_d500_42_0_badger_2019-09-01,2_d500_43_0_badger_2014-07-01,2_d500_6_0_badger_2018-06-01,2_d500_9_0_badger_2015-05-01,40089001_0_cattle_2014-04-01,40089001_1_cattle_2014-05-01,40089001_2_cattle_2014-05-01,40089001_3_cattle_2014-05-01,40089001_4_cattle_2014-05-01,40089001_5_cattle_2014-05-01,40089001_6_cattle_2014-05-01,40089001_7_cattle_2014-05-01,40089001_8_cattle_2014-05-01,40089001_9_cattle_2014-05-01,40203001_0_cattle_2016-12-01,40203001_1_cattle_2016-12-01,40203015_0_cattle_2016-02-01,40203015_1_cattle_2016-02-01,40203015_2_cattle_2016-01-01,40203015_3_cattle_2016-02-01,40203015_4_cattle_2016-02-01,40203015_5_cattle_2016-02-01,40203015_6_cattle_2016-02-01,40203015_7_cattle_2016-02-01,40203015_8_cattle_2016-02-01,45_d500_155_880_0_badger_2020-02-01,45_d500_156_0_badger_2015-02-01,45_d500_157_858_0_badger_2013-05-01,45_d500_157_858_1_badger_2013-08-01,45_d500_159_855_0_badger_2012-03-01,45_d500_160_0_badger_2018-06-01,45_d500_163_0_badger_2013-06-01,45_d500_163_1_badger_2020-02-01,45_d500_57_715_0_badger_2013-07-01,45_d500_61_0_badger_2017-08-01,45_d500_61_1_badger_2020-02-01,45_d500_78_668_0_badger_2014-02-01,45_d500_78_668_1_badger_2017-05-01,45_d500_99_866_1_badger_2013-04-01,45_d500_99_866_2_badger_2013-09-01,45_d500_99_866_3_badger_2014-03-01,45_d500_99_866_4_badger_2019-06-01,45_d500_99_866_5_badger_2014-08-01,45_d500_99_869_0_badger_2020-02-01,45_d500_99_869_1_badger_2014-08-01,64359108_0_cattle_2020-02-01,64359108_1_cattle_2020-02-01,64359187_0_cattle_2014-01-01,64359187_1_cattle_2014-01-01,64359187_2_cattle_2014-01-01,64359189_0_cattle_2018-03-01,64420009_0_cattle_2014-03-01,64420009_10_cattle_2017-04-01,64420009_11_cattle_2017-02-01,64420009_12_cattle_2017-02-01,64420009_13_cattle_2017-04-01,64420009_14_cattle_2017-02-01,64420009_15_cattle_2017-04-01,64420009_16_cattle_2017-04-01,64420009_17_cattle_2017-04-01,64420009_1_cattle_2014-01-01,64420009_2_cattle_2014-01-01,64420009_3_cattle_2014-01-01,64420009_4_cattle_2014-01-01,64420009_5_cattle_2014-01-01,64420009_6_cattle_2014-03-01,64420009_7_cattle_2014-01-01,64420009_8_cattle_2014-03-01,64420009_9_cattle_2017-04-01,64420015_0_cattle_2007-04-01,64420015_1_cattle_2007-06-01,64420015_2_cattle_2007-04-01,64420035_0_cattle_2012-05-01,64420035_10_cattle_2012-07-01,64420035_11_cattle_2012-05-01,64420035_12_cattle_2012-07-01,64420035_13_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-05-01,64420035_16_cattle_2012-05-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-05-01,64420035_1_cattle_2012-07-01,64420035_20_cattle_2012-05-01,64420035_21_cattle_2012-07-01,64420035_22_cattle_2016-03-01,64420035_2_cattle_2012-05-01,64420035_3_cattle_2012-05-01,64420035_4_cattle_2012-05-01,64420035_5_cattle_2012-05-01,64420035_6_cattle_2012-05-01,64420035_7_cattle_2012-05-01,64420035_8_cattle_2012-05-01,64420035_9_cattle_2012-05-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02599480103979198,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10617876424715172,0,0.46730653869224376,0.042991401719655944,0.10897820435912942,0.03179364127174557,0.056588682263547116,0.0625874825034991,0,0,0,0,0,0,0,0,0.03419316136772636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028394321135772775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07398520295940827,0.4115176964606961,0,0.033393321335732765,0.07198560287942421,0.019796040791841593,0.04019196160767835,0.03599280143971196,0,0,0,0,0,0,0,0,0.02599480103979198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0.3541291741651614,0.015196960607878401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056988602279543915,0.02659468106378718,0.03499300139971996,0,0.05978804239152151,0.027394521095780777,0.24175164967007134,0.033193361327734365,0,0,0,0,0,0,0,0,0.02679464107178558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09278144371125849,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2623475304939055,0.1573685262947438,0.1421715656868649,0.13677264547090792,0,0.08938212357528558,0.157968406318739,0.12857428514297325,0,0,0,0,0,0,0,0,0.1053789242151581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033193361327734365,0.018996200759847995,0.020395920815836792,0.02679464107178558,0.03619276144771036,0,0.029594081183763173,0.22555488902220042,0,0,0,0,0,0,0,0,0.3369326134773008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0.20895820835833268,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745850829834035,0.03879224155168955,0.04039192161567675,0.2531493701259801,0.07658468306338756,0.027194561087782378,0,0.057188562287542315,0,0,0,0,0,0,0,0,0.038592281543691154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03399320135972796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07658468306338756,0.04379124175164954,0.04559088182363514,0.04179164167166555,0.08018396320735888,0.26134773045391363,0.06638672265546883,0,0,0,0,0,0,0,0,0,0.28954209158168503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0035992801439712063,0,0.003999200159968007,0.014797040591881602,0.024195160967806384,0.007198560287942414,0.012397520495900807,0.005798840231953611,0.0017996400719856025,0.03879224155168955,0.0019996000799840027,0.029594081183763173,0.012597480503899207,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0.016996600679864,0.010197960407918412,0,0,0,0.018196360727854397,0,0.023195360927814386,0,0,0.042191561687662346,0,0.007198560287942414,0,0.18276344731054142,0,0.028194361127774376,0,0.029994001199759972,0,0,0.004799040191961609,0.028394321135772775,0.08418316336732701,0,0.0993801239752059,0,0,0,0,0,0,0,0,0,0.009398120375924813,0.022195560887822388,0.05078984203159353,0.09438112377524574,0.1363727254549111,0.006598680263947213,0.15236952609478363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.999600079984003e-4,0.002599480103979204,0,0,3.999200159968006e-4,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0.010397920415916811,0,0.012397520495900807,0,0,0.002999400119976005,0,0.003399320135972806,0,0.0017996400719856025,0,0,0,0,0,0,0.40811837632472364,9.998000399920016e-4,9.998000399920016e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,3.999200159968006e-4,7.998400319936012e-4,9.998000399920016e-4,0,0.2219556088782291,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0
0,0,0,0,0,0,0,0.43251349730052585,0.043191361727654344,0,0,0.029194161167766373,0.017396520695860798,0,0.018796240751849595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0.004399120175964808,0,0.004799040191961609,0,0,0.007798440311937616,0,7.998400319936012e-4,0,0.0067986402719456135,0,0,0,0,0,0,0.0011997600479904018,0.06918616276744652,0.0035992801439712063,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0.005598880223955211,0.001399720055988802,0,0.01079784043191361,0.0019996000799840027,0.0015996800639872023,0.0019996000799840027,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.012597480503899207,0.0153969206158768,0,0,0.010197960407918412,0.0031993601279744054,0.0015996800639872023,0.0017996400719856025,0.0015996800639872023,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0.028194361127774376,0,0.03459308138372316,0,0,0.414117176564675,0,0.012797440511897606,0,0.02539492101579678,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0.007998400319936016,0.028394321135772775,0.019596080783843194,0,0.006398720255948813,0,0,0,0,0,0,0,0,0.022395520895820788,0.010197960407918412,0.011997600479904008,0,0.0157968406318736,0.006398720255948813,0.0171965606878624,0.017796440711857597,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4
0,0,0,0,0,0,3.999200159968006e-4,0.002199560087982403,0.0045990801839632086,0.0011997600479904018,0,0.0027994401119776045,0.001399720055988802,0.004399120175964808,0.0031993601279744054,0.006198760247950412,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0.007798440311937616,0,0.009398120375924813,0,0,0.017796440711857597,0,0.0019996000799840027,0,0.03659268146370716,0,0.0049990001999600095,0,0.0015996800639872023,0,0,0.0015996800639872023,0.010197960407918412,0.4075184963007285,0,0.013797240551889604,0,0,0,0,0,0,0,0,0.03939212157568475,0.003999200159968007,0.0045990801839632086,0.013397320535892805,0,0.02059588082383519,0.003399320135972806,0.02639472105578878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002599480103979204,0,0.010197960407918412,0.0035992801439712063,0.006598680263947213,0.011997600479904008,0.02559488102379518,0.002999400119976005,1.999600079984003e-4,0.06278744251149751,9.998000399920016e-4,0.06678664267146564,0.018796240751849595,0,0,0,7.998400319936012e-4,3.999200159968006e-4,1.999600079984003e-4,7.998400319936012e-4,0,1.999600079984003e-4,0,0,0,0.022995400919815986,0.002199560087982403,0,0,0,0.0037992401519696068,0,0.007198560287942414,0,0,0.012197560487902407,0,0.0011997600479904018,0,0.06718656268746245,0,0.03599280143971196,0,0.06598680263947201,0,0,0.0035992801439712063,0.006998600279944014,0.03139372125574877,0,0.14577084583083622,0,0,0,0,0,0,0,0,0.08498300339932063,0.0019996000799840027,0.0015996800639872023,0.013397320535892805,0.03519296140771836,0,0.0017996400719856025,0.12857428514297325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.998400319936012e-4,0.0045990801839632086,0.003999200159968007,0,0,0.0027994401119776045,1.999600079984003e-4,0.0017996400719856025,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.015996800639872,0,0,0,0.032793441311737566,0,0.04179164167166555,0,0,0.01119776044791041,0,0.013997200559888004,0,0.007798440311937616,0,5.998800239952009e-4,0,0,0,0,0.24695060987802991,0.006398720255948813,0.0027994401119776045,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0.01119776044791041,0.25454909018196875,0.0011997600479904018,0.007398520295940815,0.0027994401119776045,0.005798840231953611,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0
0,0,0,0,0.002599480103979204,0,0.004799040191961609,0.005598880223955211,0.008598280343931215,0.011397720455908809,0.013997200559888004,0.009798040391921612,0.002599480103979204,0.052189562087582325,9.998000399920016e-4,0.04059188162367515,0.009998000399920012,0,0,0,7.998400319936012e-4,0,0,3.999200159968006e-4,0.0011997600479904018,3.999200159968006e-4,0,0,0,0.01119776044791041,0.01119776044791041,0,0,0,0.017996400719855997,0,0.019596080783843194,0,0,0.03539292141571676,0,0.006398720255948813,0,0.11697660467906568,0,0.033793241351729564,0,0.042591481703659145,0,0,0.0049990001999600095,0.017996400719855997,0.06578684263147361,0,0.12497500499900194,0,0,0,0,0,0,0,0,0.14057188562287765,0.004799040191961609,0.0049990001999600095,0.027594481103779177,0.04659068186362714,0.1481703659268171,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03219356128774237,0.019796040791841593,0.0153969206158768,0.027394521095780777,0.03519296140771836,0.3681263747250479,0.02639472105578878,0.21775644871026256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2975404919016202,0.37112577484502357,0,0,0.004799040191961609,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,1.999600079984003e-4,0,1.999600079984003e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3409318136372684,0,0.3267346530693835,0,0,7.998400319936012e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.0019996000799840027,1.999600079984003e-4,0,0,0,7.998400319936012e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029794041191761572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2315536892621526,0.14097180563887446,0,0,0.0011997600479904018,0.03019396120775837,3.999200159968006e-4,0,0,0.005598880223955211,0,0,9.998000399920016e-4,0.0019996000799840027,0,7.998400319936012e-4,0,0,0,0.012997400519896006,0.013797240551889604,0,0.0017996400719856025,0,0.0011997600479904018,0.0049990001999600095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.029994001199759972,0,0.0019996000799840027,0,0,0,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.019196160767846394,0,0.006198760247950412,0,1.999600079984003e-4,0.10677864427114694,0,0.010197960407918412,0,0.005598880223955211,0.43731253749248694,0,0,0,0,1.999600079984003e-4,0.09898020395920909,0,0.015996800639872,0,0.03059388122375517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359728054389116,0,0,0,0,0,0,0,0,0,0,0.30633873225354885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34013197360527486,0,0,0,0,0,0,0.05958808238352311,0,0,0,0,0,0.08558288342331585,0,0,0.06298740251949592,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.26854629074185526,0,0.003399320135972806,0,0.0023995200959808036,0,0,1.999600079984003e-4,0,0.0019996000799840027,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.06978604279144174,0.0027994401119776045,0,0.00519896020795841,0.017596480703859198,0.002999400119976005,0.02139572085582879,0.0685862827434513,0.0045990801839632086,0.033793241351729564,0.003999200159968007,0.02179564087182559,0.05338932213557272,0.006398720255948813,0,0.009798040391921612,0.013797240551889604,0.03079384123175357,0.05138972205558873,0.006598680263947213,0.06758648270345927,0.012597480503899207,0.12637472505499078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1455708858228378,0,0,0,0,0,0,0,0,0,0,0.11317736452709595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3885222955408825,0,0,0,0,0,0,0,0,0.09178164367126646,0,0,0,0,0,0.12357528494301309,0,0,0.0717856428714258,0,0,0
0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.0011997600479904018,0,0.011597680463907209,0,0.007198560287942414,0,0,3.999200159968006e-4,0,0.008198360327934416,0,0,0,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,5.998800239952009e-4,0,0,0.002599480103979204,0.0011997600479904018,0,0,0,0,0.002999400119976005,0,0.0011997600479904018,0,0,0,0,0.0019996000799840027,0,0.20275944811038207,0,0.3801239752049506,0.0015996800639872023,0,0,0,0,0,0.002599480103979204,0,0.042991401719655944,0,0.03099380123975197
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.3503299340131922,0,0,0,0,0.26114777044591525,0,9.998000399920016e-4,0,0.12497500499900194,0,0,0,0.001399720055988802,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,0.009998000399920012,0,0,0.010397920415916811,0,3.999200159968006e-4,0.012197560487902407,7.998400319936012e-4,0.0023995200959808036,0,0,0.009598080383923213,0,0.2851429714057207,0.005598880223955211,0.03999200159967995,0,0.002199560087982403,0.001399720055988802,0.29614077184563153,0.003999200159968007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018596280743851196,0,0.0011997600479904018,0,9.998000399920016e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1085782843431326,0,0.0163967206558688,0,0.005998800239952012,0,0,0,0,0.011397720455908809,0,0.006998600279944014,0.10917816436712782,0,0,0,0,0,0.44671065786841074,0,0.014997000599880001,0,0.02639472105578878
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3661267746450641,3.999200159968006e-4,0,0,0,0,0,0,0.2739452109578115,0,0.0015996800639872023,0,0.13737252549490314,0,0,0,0.0015996800639872023,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0.008598280343931215,0,0.026994601079783978,0,0.023195360927814386,0,0,0.002199560087982403,0,0.013397320535892805,0,9.998000399920016e-4,0,0,0,0,0,0,3.999200159968006e-4,7.998400319936012e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0.0023995200959808036,0.0011997600479904018,7.998400319936012e-4,0.0023995200959808036,0.0017996400719856025,0,0,0,0,0.011397720455908809,0,0.008398320335932815,0,0.1977604479104219,0,0,0.008798240351929614,0,0,0,0.2281543691261797,0.008798240351929614,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0.0067986402719456135,0,0.10137972405518997,0,0.07418516296740668
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559488102379518,0,0,0,0,0,0,0,0,0,0,0.02099580083983199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13497300539892226,0,0.1695660867826466,0,0,0,0,0,0,0,0,0,0,0,0,0.2035592881423757,0,0,0.4255148970205826,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.006198760247950412,0,0.010197960407918412,0,0.007598480303939215,0,0,0.0011997600479904018,0,0.006598680263947213,0,0.002599480103979204,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,3.999200159968006e-4,0,0,0.0017996400719856025,0,0,0,0,0,0.0023995200959808036,0,0.005598880223955211,0,0.4351129774045048,0,0,0.00539892021595681,0,0.2187562487502546,0,0,0.002599480103979204,0,0,0,0,0,0.003399320135972806,0,0.042991401719655944,0,0.03719256148770236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0,0.0017996400719856025,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0.4111177764446993,0,0.02099580083983199,0,0.0037992401519696068,0,0,0.08198360327934454,0,0.0045990801839632086,0,0.003999200159968007,0,0,0,0,7.998400319936012e-4,0,0.09778044391121865,0,0.014797040591881602,7.998400319936012e-4,0.022395520895820788
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.21835632873425778,0.002199560087982403,0,0.2215556888622323,0,0,0,0,0,0,0.005598880223955211,0,0.15316936612677726,0,0,0,0.001399720055988802,0
0.006598680263947213,0.004399120175964808,0,0,0,9.998000399920016e-4,0.00539892021595681,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.001399720055988802,7.998400319936012e-4,0.04039192161567675,0.2157568486302785,0.00519896020795841,0.19996000799840438,0.015996800639872,0.013597280543891204,0.009798040391921612,0.17456508698260675,0.00519896020795841,0,5.998800239952009e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0.008598280343931215,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.001399720055988802,0.2769446110777872,1.999600079984003e-4,0.0045990801839632086,0,0,0,0,0.0031993601279744054,0,0,3.999200159968006e-4,0.013197360527894405,0,0,0,0.3669266146770576,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155968806238752,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.20235952809438526,0.0049990001999600095,0.17976404719056532,0,0.0015996800639872023,0.0019996000799840027,0,0.0011997600479904018,1.999600079984003e-4,0.1913617276544729,0,1.999600079984003e-4,0,0,0.0019996000799840027,0,0.006398720255948813,0,0.21055788842231993,0.002199560087982403,0.0035992801439712063,0.004399120175964808
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,1.999600079984003e-4,0.012397520495900807,0.0015996800639872023,3.999200159968006e-4,0.286342731453711,0.03899220155968795,5.998800239952009e-4,0.28654269146170935,7.998400319936012e-4,0.0023995200959808036,3.999200159968006e-4,0.0037992401519696068,0.30733853229354074,0,0.028994201159767974,0.009198160367926414,0,0.0017996400719856025,0.002999400119976005,0.0011997600479904018,0.03959208158368315,0.006398720255948813
