19_d500_10_0_badger_2017-05-01,2_d500_28_0_badger_2017-08-01,2_d500_41_0_badger_2019-07-01,2_d500_42_0_badger_2019-09-01,2_d500_43_0_badger_2014-07-01,2_d500_6_0_badger_2018-06-01,2_d500_9_0_badger_2015-05-01,40002_1_boar_2014-10-01,40002_2_boar_2018-10-01,40017_2_boar_2019-04-01,40089001_0_cattle_2014-04-01,40089001_1_cattle_2014-05-01,40089001_2_cattle_2014-05-01,40089001_3_cattle_2014-05-01,40089001_4_cattle_2014-05-01,40089001_5_cattle_2014-05-01,40089001_6_cattle_2014-05-01,40089001_7_cattle_2014-05-01,40089001_8_cattle_2014-05-01,40089001_9_cattle_2014-05-01,40089_0_boar_2017-01-01,40089_1_boar_2013-04-01,40089_2_boar_2015-03-01,40089_3_boar_2020-02-01,40203001_0_cattle_2016-12-01,40203001_1_cattle_2016-12-01,40203015_0_cattle_2016-02-01,40203015_1_cattle_2016-02-01,40203015_2_cattle_2016-01-01,40203015_3_cattle_2016-02-01,40203015_4_cattle_2016-02-01,40203015_5_cattle_2016-02-01,40203015_6_cattle_2016-02-01,40203015_7_cattle_2016-02-01,40203015_8_cattle_2016-02-01,40203_10_boar_2020-02-01,40203_11_boar_2019-09-01,40203_1_boar_2015-07-01,40203_2_boar_2014-12-01,40203_3_boar_2015-11-01,40203_4_boar_2015-06-01,40203_5_boar_2017-01-01,40203_6_boar_2017-03-01,40203_7_boar_2017-10-01,40203_8_boar_2017-05-01,40203_9_boar_2019-05-01,45_d500_155_880_0_badger_2020-02-01,45_d500_156_0_badger_2015-02-01,45_d500_157_858_0_badger_2013-05-01,45_d500_157_858_1_badger_2013-08-01,45_d500_159_855_0_badger_2012-03-01,45_d500_160_0_badger_2018-06-01,45_d500_163_0_badger_2013-06-01,45_d500_163_1_badger_2020-02-01,45_d500_57_715_0_badger_2013-07-01,45_d500_61_0_badger_2017-08-01,45_d500_61_1_badger_2020-02-01,45_d500_78_668_0_badger_2014-02-01,45_d500_78_668_1_badger_2017-05-01,45_d500_99_866_1_badger_2013-04-01,45_d500_99_866_2_badger_2013-09-01,45_d500_99_866_3_badger_2014-03-01,45_d500_99_866_4_badger_2019-06-01,45_d500_99_866_5_badger_2014-08-01,45_d500_99_869_0_badger_2020-02-01,45_d500_99_869_1_badger_2014-08-01,64359108_0_cattle_2020-02-01,64359108_1_cattle_2020-02-01,64359187_0_cattle_2014-01-01,64359187_1_cattle_2014-01-01,64359187_2_cattle_2014-01-01,64359189_0_cattle_2018-03-01,64420009_0_cattle_2014-03-01,64420009_10_cattle_2017-04-01,64420009_11_cattle_2017-02-01,64420009_12_cattle_2017-02-01,64420009_13_cattle_2017-04-01,64420009_14_cattle_2017-02-01,64420009_15_cattle_2017-04-01,64420009_16_cattle_2017-04-01,64420009_17_cattle_2017-04-01,64420009_1_cattle_2014-01-01,64420009_2_cattle_2014-01-01,64420009_3_cattle_2014-01-01,64420009_4_cattle_2014-01-01,64420009_5_cattle_2014-01-01,64420009_6_cattle_2014-03-01,64420009_7_cattle_2014-01-01,64420009_8_cattle_2014-03-01,64420009_9_cattle_2017-04-01,64420015_0_cattle_2007-04-01,64420015_1_cattle_2007-06-01,64420015_2_cattle_2007-04-01,64420035_0_cattle_2012-05-01,64420035_10_cattle_2012-07-01,64420035_11_cattle_2012-05-01,64420035_12_cattle_2012-07-01,64420035_13_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-05-01,64420035_16_cattle_2012-05-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-05-01,64420035_1_cattle_2012-07-01,64420035_20_cattle_2012-05-01,64420035_21_cattle_2012-07-01,64420035_22_cattle_2016-03-01,64420035_2_cattle_2012-05-01,64420035_3_cattle_2012-05-01,64420035_4_cattle_2012-05-01,64420035_5_cattle_2012-05-01,64420035_6_cattle_2012-05-01,64420035_7_cattle_2012-05-01,64420035_8_cattle_2012-05-01,64420035_9_cattle_2012-05-01
0,0,0,0,0,5.998800239952009e-4,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.999600079984003e-4,0,0.029194161167766373,0.06338732253549273,0,0,0.052589482103579124,0.04199160167966395,7.998400319936012e-4,0.004199160167966408,0.04479104179164154,0.002599480103979204,0,0,0,0.004799040191961609,0,0,0.05418916216756632,0,0,0,0.0023995200959808036,0,9.998000399920016e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0.0171965606878624,0.04859028194361113,0.008398320335932815,0.04899020195960793,0,0,0,0,0,0,0.07098580283943218,0,0,0,0,0,0,0.004199160167966408,0,0,0.001399720055988802,0,0,0,0.008398320335932815,0,0,0,0.09678064387122662,0,0,9.998000399920016e-4,0.0035992801439712063,9.998000399920016e-4,0,0.04619076184763034,0,0,0,0,0,0,0,0,0.005998800239952012,0.002999400119976005,7.998400319936012e-4,0,9.998000399920016e-4,0.0015996800639872023,3.999200159968006e-4,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.007598480303939215,0.019396120775844794,0,0,0.0163967206558688,0.01119776044791041,0,0,0.009198160367926414,0,0,0,0,0,0,0,0.016996600679864,0,0,0,0.0011997600479904018,3.999200159968006e-4,7.998400319936012e-4,0,0,9.998000399920016e-4,0,0,0,0,0,0.006998600279944014,0.014197160567886403,9.998000399920016e-4,0.0171965606878624,0,0,0,0,0,0,0.3585282943411257,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0.001399720055988802,0,0.03659268146370716,0,0,0,0,0,0,7.998400319936012e-4,0,0.010397920415916811,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0.0011997600479904018,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03959208158368315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02179564087182559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.0045990801839632086,0.0015996800639872023,0.001399720055988802,0.0017996400719856025,7.998400319936012e-4,0.006998600279944014,0.0027994401119776045,0.0019996000799840027,0.0015996800639872023,0.004799040191961609,0,0.04159168166366715,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0.006598680263947213,0,0.024395120975804784,0,0,0.19576084783043785,0,0.015196960607878401,0,0.006198760247950412,0,0.0011997600479904018,0,1.999600079984003e-4,0,0,0,0.004399120175964808,0.1357728454309159,0,0.006398720255948813,0,0,0,0,0,0,0,0,0.029194161167766373,0.01099780043991201,0.0171965606878624,0.11117776444711189,0.005998800239952012,0.008198360327934416,0.009398120375924813,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0.014597080583883202,0.0011997600479904018,0.0031993601279744054,0.00539892021595681,0.004399120175964808,0.014597080583883202,0.04059188162367515,0.042191561687662346,0.05418916216756632,0.0037992401519696068,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0.0015996800639872023,0,0.0163967206558688,0,0,0.007998400319936016,0,0.0019996000799840027,0,0.0031993601279744054,0,9.998000399920016e-4,0,0,0,0,0.004199160167966408,0,0.002999400119976005,0,0.014597080583883202,0,0,0,0,0,0,0,0,0.02579484103179358,0.13097380523895413,0.006398720255948813,0.004399120175964808,0.11877624475105134,0.017796440711857597,0.004799040191961609,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,7.998400319936012e-4,0,0,1.999600079984003e-4,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.0015996800639872023,0,0,0.09258148370326008,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.04959008198360313,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0.3179364127174548,9.998000399920016e-4,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06898620275944811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0035992801439712063,0,0.009798040391921612,0.011797640471905608,0,0,0.1453709258148394,0.06678664267146564,0.011397720455908809,0.017596480703859198,0.077784443111378,0.011397720455908809,0.002199560087982403,0.0015996800639872023,3.999200159968006e-4,0.02059588082383519,0,0.003999200159968007,0.007198560287942414,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0155968806238752,7.998400319936012e-4,0.013797240551889604,0,0,0,0,0,0,0.0171965606878624,0,0,0,0,0,0,0.011397720455908809,0,0,9.998000399920016e-4,0,0,0,0.033393321335732765,0,0.0745850829834035,0,0.03659268146370716,0,0,0.007598480303939215,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0.03099380123975197,0.01059788042391521,7.998400319936012e-4,0.001399720055988802,0.013797240551889604,0.009998000399920012,0.0017996400719856025,0.03419316136772636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03239352129574077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14697060587882665,0.15056988602279797,0.038392321535692754,0.04639072185562874,0.05478904219156152,0.04899020195960793,0.17956408718256692,0,0,0,0,0,0,0,0,0.02579484103179358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19076184763047768,0,0.36952609478103654,0.008998200359928014,0.0165966806638672,0.012597480503899207,0.013197360527894405,0.26094781043791687,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1421715656868649,0.3329334133173332,0,0.009998000399920012,0.014797040591881602,0.02159568086382719,0.012197560487902407,0.2157568486302785,0,0,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0.05358928214357112,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043391321735652744,0.028994201159767974,0.019796040791841593,0,0.18396320735853186,0.12457508498300512,0.06638672265546883,0.03499300139971996,0,0,0,0,0,0,0,0,0.2861427714457126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0.11397720455908958,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08198360327934454,0.06758648270345927,0.052989402119575923,0.25634873025395416,0,0.24575084983003948,0.13077384523095573,0.04879024195160953,0,0,0,0,0,0,0,0,0.24575084983003948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08418316336732701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07438512297540509,0.06378724255148954,0.04899020195960793,0.12537492501499875,0.16276744651070077,0,0.12797440511897804,0.05438912217556472,0,0,0,0,0,0,0,0,0.12277544491101947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40031993601278687,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04119176164767035,0.032993401319735965,0.024795040991801583,0.04879024195160953,0.07278544291141784,0.08218356328734294,0,0.02579484103179358,0,0,0,0,0,0,0,0,0.05558888222355512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1571685662867454,0.18136372725455258,0.1883623275344968,0.011397720455908809,0.02659468106378718,0.022995400919815986,0.02539492101579678,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0031993601279744054,0,0,0.0049990001999600095,0,0,0.05058988202359513,0.011797640471905608,0.009998000399920012,0.01079784043191361,0.014797040591881602,0.09178164367126646,0.008998200359928014,0.006998600279944014,0.02679464107178558,0.02179564087182559,0,0.04639072185562874,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,5.998800239952009e-4,0,0,0,0,0,0,3.999200159968006e-4,0.013797240551889604,0,0,0,0.012197560487902407,0,0.08598280343931267,0,0,0.027794441111777576,0,0.0165966806638672,0,0.017596480703859198,0,0.018796240751849595,0,0.0049990001999600095,0,0,0.04999000199959993,0.038592281543691154,0.010397920415916811,0,0.06058788242351511,0,0,0,0,0,0,0,0,0,0.09498100379924096,0.024195160967806384,0.013797240551889604,0.04439112177564474,0.07258548290341943,0.027194561087782378,0.02059588082383519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.999600079984003e-4,0,0,9.998000399920016e-4,0,0,0.019196160767846394,7.998400319936012e-4,0.0031993601279744054,0.005798840231953611,0.012197560487902407,0.029194161167766373,0.028994201159767974,0.03459308138372316,0.07618476304739075,0.0031993601279744054,0,0.014797040591881602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.019196160767846394,0,0,0.005998800239952012,0,0.0049990001999600095,0,0.005998800239952012,0,0.004199160167966408,0,0.002999400119976005,0,0,0.011597680463907209,0.1395720855828856,0.0045990801839632086,0,0.020395920815836792,0,0,0,0,0,0,0,0,0.052389522095580725,0,0.00519896020795841,0.002199560087982403,0.11037792441511826,0.022195560887822388,0.014597080583883202,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.0027994401119776045,0,0,0,1.999600079984003e-4,0.0035992801439712063,0,0,0,1.999600079984003e-4,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0.0019996000799840027,0,0.1147770445910832,0,0,0.003399320135972806,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0.006398720255948813,0.002599480103979204,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0.0017996400719856025,0,0.0011997600479904018,0.004399120175964808,0.0019996000799840027,0.36852629474104465,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,9.998000399920016e-4,0,0.0011997600479904018,0,0,0.12157568486302903,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.06618676264747042,0,0.32333533293341105,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,5.998800239952009e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.007398520295940815,9.998000399920016e-4,0,0.0017996400719856025,0.002199560087982403,0.010197960407918412,0.12297540491901787,0.0991801639672075,0.18596280743851593,7.998400319936012e-4,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0.003399320135972806,0,0,0,0.002199560087982403,0,5.998800239952009e-4,0,3.999200159968006e-4,0,0,0.001399720055988802,0.19256148770246334,0.001399720055988802,0,0.007198560287942414,0,0,0,0,0,0,0,0,0.019596080783843194,0.13457308538292545,0.0019996000799840027,0,0,0.007998400319936016,3.999200159968006e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.998800239952009e-4,0,0,1.999600079984003e-4,0,0,0.005998800239952012,0.0031993601279744054,0,0.0031993601279744054,0.002599480103979204,0.33253349330133647,0.001399720055988802,0.0019996000799840027,0.0049990001999600095,0.002199560087982403,0,0.0161967606478704,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0015996800639872023,0,0,0,0.002599480103979204,0,0.02099580083983199,0,0,0.007198560287942414,0,0.002999400119976005,0,0.002599480103979204,0,0.0035992801439712063,0,7.998400319936012e-4,0,0,0.007798440311937616,0.006398720255948813,0.0019996000799840027,0,0.011597680463907209,0,0,0,0,0,0,0,0,0.03219356128774237,0.0167966406718656,0.0015996800639872023,0.004799040191961609,0.010197960407918412,0,0.005598880223955211,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,1.999600079984003e-4,0.0045990801839632086,1.999600079984003e-4,0,3.999200159968006e-4,5.998800239952009e-4,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1303739252149589,0,0,0.003399320135972806,0,7.998400319936012e-4,0,5.998800239952009e-4,0,0,0,1.999600079984003e-4,0,0,0.005998800239952012,7.998400319936012e-4,1.999600079984003e-4,0,0.001399720055988802,0,0,0,0,0,0,0,0,0.006598680263947213,0.003399320135972806,0.34853029394120677,0.001399720055988802,0.0019996000799840027,0.0023995200959808036,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.008998200359928014,0,7.998400319936012e-4,0,0,0,0.006998600279944014,0.0045990801839632086,0.03039392121575677,0.032993401319735965,0.004199160167966408,1.999600079984003e-4,0,1.999600079984003e-4,0,0.037392521495700756,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,7.998400319936012e-4,0,0,0,0.33653269346130404,0,0.0049990001999600095,0,9.998000399920016e-4,0,0,0,1.999600079984003e-4,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0.002199560087982403,5.998800239952009e-4,0,0,0.0015996800639872023,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0,0.0161967606478704,0.011797640471905608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0.010197960407918412,0.017396520695860798,0.20895820835833268,0.10477904419116288,0.05578884223155352,0.03539292141571676,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4657068586282567,0.11317736452709595,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.0017996400719856025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3585282943411257,0,0.07118576284743058,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,1.999600079984003e-4,0,0,9.998000399920016e-4,0,0.0011997600479904018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26134773045391363,0.21835632873425778,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,1.999600079984003e-4,0,0,0.001399720055988802,0,0.003999200159968007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.004199160167966408,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23775244951010321,7.998400319936012e-4,0.025194961007798382,1.999600079984003e-4,0.01119776044791041,0.20915816836633108,0,0.01099780043991201,0,0.008398320335932815,0.002999400119976005,0.0015996800639872023,0,0.0157968406318736,0,0.001399720055988802,0.057588482303539114,0,0.004199160167966408,0.03119376124775037,0.007198560287942414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46630673865225186,0,0,0,0,0,0,0,0,0,0,0.3511297740451857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05598880223955192,0,0,0,0,0,0,0.07838432313537322,0,0,0,0,0,0.0809838032393525,0,0,0.09118176364727124,0,0,0
