64152_0_boar_2020-02-01,64301080_0_cattle_2020-02-01,64301080_1_cattle_2020-02-01,64301080_2_cattle_2020-02-01,64349_0_boar_2020-02-01,64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,64359005_2_cattle_2019-08-01,64359108_0_cattle_2018-02-01,64359108_1_cattle_2018-02-01,64359108_2_cattle_2018-06-01,64359108_3_cattle_2018-02-01,64359108_4_cattle_2018-06-01,64359110_0_cattle_2018-12-01,64359110_1_cattle_2018-12-01,64359110_2_cattle_2019-02-01,64359110_3_cattle_2019-02-01,64359153_0_cattle_2019-09-01,64359173_0_cattle_2020-02-01,64359200_1_cattle_2020-02-01,64359209_0_cattle_2019-12-01,64359209_1_cattle_2019-12-01,64359211_0_cattle_2020-02-01,64359_0_boar_2018-02-01,64359_2_boar_2019-04-01,64359_3_boar_2020-02-01,64359_4_boar_2019-04-01,64393_0_boar_2020-02-01,64420002_0_cattle_2014-04-01,64420002_1_cattle_2014-02-01,64420002_2_cattle_2014-02-01,64420002_3_cattle_2014-02-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420038_0_cattle_2013-02-01,64420038_1_cattle_2013-04-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-04-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2020-02-01,64556023_0_cattle_2020-02-01,64556034_0_cattle_2016-02-01,64556034_1_cattle_2016-04-01,64556034_2_cattle_2016-04-01,64556034_3_cattle_2016-04-01,64556034_4_cattle_2016-04-01,64556034_5_cattle_2016-02-01,64556034_6_cattle_2016-04-01,64556034_7_cattle_2016-04-01,64556034_8_cattle_2017-02-01,64556034_9_cattle_2017-02-01,64556051_0_cattle_2017-12-01,64556051_10_cattle_2020-02-01,64556051_1_cattle_2017-12-01,64556051_2_cattle_2017-12-01,64556051_3_cattle_2018-02-01,64556051_4_cattle_2017-12-01,64556051_5_cattle_2017-12-01,64556051_6_cattle_2017-12-01,64556051_7_cattle_2017-12-01,64556051_8_cattle_2018-02-01,64556051_9_cattle_2018-02-01,64556058_0_cattle_2016-12-01,64556500_0_cattle_2016-04-01,64556500_1_cattle_2016-06-01,64556500_2_cattle_2016-05-01,64556_0_boar_2017-02-01,64556_10_boar_2019-08-01,64556_1_boar_2017-02-01,64556_2_boar_2016-12-01,64556_3_boar_2018-02-01,64556_4_boar_2017-09-01,64556_5_boar_2018-08-01,64556_6_boar_2019-07-01,64556_7_boar_2017-11-01,64556_8_boar_2020-02-01,64556_9_boar_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037792441511697555,0,0,0,0,0.002999400119976005,0,0,0,0.008398320335932815
0,0,0,0,0.0019996000799840027,0,0,0,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0.0019996000799840027,0,0,0,0.005598880223955211,0,3.999200159968006e-4,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,1.999600079984003e-4,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0.0031993601279744054,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.08318336332733497,0.12577484503099556,0.10297940411917722,0.13257348530294139,0.10737852429514216,0.057188562287542315,0.03879224155168955,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.12417516496700831,0.04439112177564474,0.243551289742057,0.003999200159968007,0,1.999600079984003e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,0,3.999200159968006e-4,1.999600079984003e-4,0.0035992801439712063,7.998400319936012e-4,0.0035992801439712063,1.999600079984003e-4,0.002199560087982403,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.03219356128774237,0,0.007998400319936016,0.023795240951809585,0.20895820835833268,0.046790641871625537,0.029994001199759972,0.033193361327734365,0,0,0.004399120175964808,0,0.0023995200959808036,1.999600079984003e-4,3.999200159968006e-4,0.005798840231953611,0.0027994401119776045,0.002999400119976005,0.002199560087982403,0.0035992801439712063,0.0011997600479904018,0,0.022395520895820788,0.24415116976605222,0.022995400919815986,0.08058388322335569,0,0,0.05438912217556472,0,5.998800239952009e-4,0,0,0.003999200159968007,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,3.999200159968006e-4,0,9.998000399920016e-4,0.001399720055988802,1.999600079984003e-4,3.999200159968006e-4,1.999600079984003e-4,0.30713857228554237,0.3381323735252911,0,0,0,0,0,0,0,0,0,0,0,0.5848830233952905,7.998400319936012e-4,0,0.002599480103979204,0,0,0.37492501499699277,0,0.09078184363127442,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0.007998400319936016,0.010197960407918412,0,0.012197560487902407,0.0157968406318736,0.0045990801839632086,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4121175764846912,0.0023995200959808036,0.02139572085582879,0.0011997600479904018,0,0,1.999600079984003e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0037992401519696068,0,0.0017996400719856025,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.07018596280743855,0.3265346930613851,0.033193361327734365,0.052989402119575923,0,0.09578084383123459,0.06438712257548476,0.05398920215956792,0,0,0.0015996800639872023,0,0.005598880223955211,0.0011997600479904018,1.999600079984003e-4,0.002599480103979204,0.0015996800639872023,0.0015996800639872023,1.999600079984003e-4,0.002999400119976005,0,0,0.0655868826234752,0.2433513297340586,0.07358528294341146,0.04119176164767035,0,0,0.033593281343731164,0,7.998400319936012e-4,0,0,5.998800239952009e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037992401519695955,0.03239352129574077,0.015996800639872,0.033793241351729564,0.052189562087582325,0,0.23975204959008728,0.2437512497500554,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.037592481503699156,0.027394521095780777,0.03479304139172156,0.002599480103979204,0,0,0.0017996400719856025,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.006598680263947213,0.0011997600479904018,0.0017996400719856025,0.008998200359928014,0.2035592881423757,0,0.4039192161567577,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0067986402719456135,0.0037992401519696068,0.0027994401119776045,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.015196960607878401,0.0015996800639872023,0.007598480303939215,0.018196360727854397,0.15696860627874698,0.3839232153569198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0.003999200159968007,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0
3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,0,0.33273345330933485,0,0,0,0,0,0,0,0,0,0,0,0.12877424515097166,0,0,0,0,0,0.1607678464307167,0,0.05538892221555672,0,0,0,0,0,0
3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0.3841231753649182,0,0,0,0,0,0,0,0,0,0,0,0,0.13537292541491908,0,0,0,0,0,0.16756648670266253,0,0.04899020195960793,0,0,0,0,0,0
0,0,0,0,0.0037992401519696068,0.0019996000799840027,0.005598880223955211,0,0.2833433313337353,0.28554289142171746,0.006998600279944014,0.0067986402719456135,0.010197960407918412,0.008198360327934416,0.0027994401119776045,0.005998800239952012,9.998000399920016e-4,0.009598080383923213,0.002199560087982403,0,0,0.005798840231953611,0,0.010197960407918412,0.0049990001999600095,0,0.002599480103979204,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0163967206558688,0.013797240551889604,0.012197560487902407,0.01079784043191361,0.013397320535892805,0.013997200559888004,0.011597680463907209,0.007598480303939215,0.008198360327934416,0,0,0,0,0,0,0,0.028394321135772775,0,0.02139572085582879,0.0015996800639872023,0,0,0.0019996000799840027,0
0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0.0035992801439712063,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.998800239952009e-4,0.12217556488702425,0.011397720455908809,0,0.006998600279944014,0.013197360527894405,0.014997000599880001,0.011597680463907209,0.014397120575884803,0.009198160367926414,0.008598280343931215,0.0037992401519696068,0.08418316336732701,7.998400319936012e-4,1.999600079984003e-4,0,0,0,0,0.016996600679864,0.0019996000799840027,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0,0,0.023195360927814386,0,0,0.02199560087982399,0.018996200759847995,0.017796440711857597,0.24515096980604426,0.017396520695860798,0.012197560487902407,0.015196960607878401,0.010397920415916811,0,0,0,0,0,0,0,0.04179164167166555,0,0.02099580083983199,0.0011997600479904018,0.05778844231153751,0,0,0
0,0.010397920415916811,0.002199560087982403,0.009398120375924813,0,0.0027994401119776045,9.998000399920016e-4,0,3.999200159968006e-4,0.0023995200959808036,0.03039392121575677,9.998000399920016e-4,0.023595280943811185,3.999200159968006e-4,0,0,7.998400319936012e-4,5.998800239952009e-4,0,0,0.004199160167966408,1.999600079984003e-4,0,9.998000399920016e-4,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,1.999600079984003e-4,0.0031993601279744054,0,0.0035992801439712063,1.999600079984003e-4,9.998000399920016e-4,0.3029394121175764,0.0019996000799840027,5.998800239952009e-4,0.0023995200959808036,0,0,0,0,0,0,0,0.004199160167966408,0,0.0011997600479904018,0,0,0,0,0
0,0,0,0,0,9.998000399920016e-4,0.002999400119976005,0,0.0023995200959808036,7.998400319936012e-4,0.0023995200959808036,5.998800239952009e-4,0.0017996400719856025,0.0011997600479904018,0.20135972805439323,0.31373725254948887,0,3.999200159968006e-4,0,0,0,0,0,0.002999400119976005,5.998800239952009e-4,0,0.13977204559088402,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0.0037992401519696068,0.0015996800639872023,0,0.0027994401119776045,0.002999400119976005,0.0023995200959808036,7.998400319936012e-4,0.0017996400719856025,1.999600079984003e-4,0,0,0,0,0,0,0,0.005798840231953611,0,0.004199160167966408,0,0,0,0,0
0,0,0,0,0,0.0023995200959808036,0.020395920815836792,0,0.005798840231953611,0.008398320335932815,0.009598080383923213,0.003999200159968007,0.014197160567886403,0.013397320535892805,0.0045990801839632086,0.003999200159968007,7.998400319936012e-4,0.002599480103979204,0,0,9.998000399920016e-4,0,0,0.24415116976605222,0.006398720255948813,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.04859028194361113,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.014197160567886403,3.999200159968006e-4,0.0155968806238752,0.014397120575884803,0.0165966806638672,0,0.014997000599880001,0.013997200559888004,0.006198760247950412,0.05378924215156952,0.24535092981404266,0,0,0,0,0,0,0,0.029394121175764773,0,0.018396320735852796,0.023195360927814386,0.0017996400719856025,0,5.998800239952009e-4,0
0,0,0,0,3.999200159968006e-4,0.19956008798240757,0.006598680263947213,0,0.003999200159968007,0.007198560287942414,0.0161967606478704,0.007398520295940815,0.012397520495900807,0.01119776044791041,0.002999400119976005,0.00539892021595681,0.17216556688662588,3.999200159968006e-4,0,0,0.0017996400719856025,1.999600079984003e-4,0,0.009198160367926414,0.0023995200959808036,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0.24155168966207294,0.012397520495900807,0.014597080583883202,0.01079784043191361,0,0.013397320535892805,0.009798040391921612,0.009598080383923213,0.00539892021595681,0,0,0,0,0,0,0,0.028594281143771175,0,0.01079784043191361,0.0045990801839632086,0.09058188362327602,0,0,0
0,0.0011997600479904018,0.004399120175964808,0.007798440311937616,0,0.007598480303939215,0.007198560287942414,0,0.005798840231953611,0.008998200359928014,0.05078984203159353,0.007598480303939215,0.04879024195160953,0.01119776044791041,0.004199160167966408,0.004799040191961609,0.0019996000799840027,5.998800239952009e-4,3.999200159968006e-4,0,0.01099780043991201,0.001399720055988802,0,0.009398120375924813,0.023595280943811185,0,0.004399120175964808,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0.0167966406718656,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0.0015996800639872023,0.010397920415916811,0.35832833433312733,0.014797040591881602,0.013997200559888004,0.011597680463907209,0,0.0153969206158768,0.017396520695860798,0.009198160367926414,0,0,0,0,0,0,0,0.03079384123175357,0,0.012797440511897606,0.001399720055988802,0,0,3.999200159968006e-4,0
0,0,0,0,0.001399720055988802,0.002999400119976005,0.0023995200959808036,0,0.007198560287942414,0.003399320135972806,0.003399320135972806,0.31313737252549373,0.003399320135972806,0.0035992801439712063,0.0017996400719856025,0.0011997600479904018,1.999600079984003e-4,0.0015996800639872023,0.0023995200959808036,0,7.998400319936012e-4,7.998400319936012e-4,0,0.003399320135972806,0.0037992401519696068,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0.00539892021595681,0.003399320135972806,0.005798840231953611,0.0049990001999600095,0.0027994401119776045,0.003999200159968007,0,0.0035992801439712063,5.998800239952009e-4,0,0,0,0,0,0,0,0.009398120375924813,0,0.2067586482703502,5.998800239952009e-4,0,0,0,0
0,0,0,0,0,0.002599480103979204,0.0161967606478704,0,0.009398120375924813,0.009598080383923213,0.0165966806638672,0.003999200159968007,0.009198160367926414,0.012797440511897606,0.0037992401519696068,0.0067986402719456135,3.999200159968006e-4,0.0037992401519696068,0.0011997600479904018,0,0,9.998000399920016e-4,0,0.0157968406318736,0.006398720255948813,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0.27134573085383257,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0,0.02099580083983199,0.0155968806238752,0.013797240551889604,0.037792441511697555,0.018196360727854397,0.013997200559888004,0.01079784043191361,0,0.019996000799839993,0,0,0,0,0,0.0035992801439712063,0,0.032993401319735965,0,0.020195960807838392,0.20555888822235976,1.999600079984003e-4,0,0.002199560087982403,1.999600079984003e-4
0,0,0,0,0,3.999200159968006e-4,0.0035992801439712063,0,0.002999400119976005,0.002999400119976005,0.0031993601279744054,0.001399720055988802,0.0035992801439712063,0.010397920415916811,0.0017996400719856025,0,9.998000399920016e-4,5.998800239952009e-4,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0.2975404919016202,0.0037992401519696068,0,9.998000399920016e-4,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,1.999600079984003e-4,0.007798440311937616,0.003399320135972806,0.003399320135972806,0.19296140771846015,0.005998800239952012,0.007398520295940815,0.0027994401119776045,0.020395920815836792,0,0,0,0,0,0,3.999200159968006e-4,0,0.010397920415916811,0,0.005598880223955211,0.006398720255948813,0,0,0,0
0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02199560087982399,0,0,0,0,0,0.17956408718256692,0.19176164767046971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2543491301739704,0,0.0991801639672075,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0.01119776044791041,0.0067986402719456135,0.45510897820434265,0.019996000799839993,0.013997200559888004,0.0045990801839632086,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0.0155968806238752,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,5.998800239952009e-4,0,0.0049990001999600095,0.001399720055988802,0.005598880223955211,9.998000399920016e-4,0.0011997600479904018,1.999600079984003e-4,0,0.0011997600479904018,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,7.998400319936012e-4,0.1237752449510115,0,0.0019996000799840027,0.07278544291141784,0.010197960407918412,0.005998800239952012,0.007598480303939215,0,0,0.00539892021595681,0,0.002599480103979204,0,7.998400319936012e-4,0.002599480103979204,0.004199160167966408,0.0017996400719856025,0.0023995200959808036,0.004199160167966408,0.001399720055988802,0,0.0037992401519696068,0,1.999600079984003e-4,0.5184963007398288,0,0,0.0899820035992808,0,0.008998200359928014,0,0,0.04539092181563674,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0.2567486502699509,0.09738052389522184,0.126974605078986,0.10917816436712782,0.1419716056788665,0.09698060387922502,0.05098980203959193,0.046990601879623936,3.999200159968006e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.12557488502299716,0.037592481503699156,0,0.0015996800639872023,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0049990001999600095,3.999200159968006e-4,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0.010397920415916811,0,0,0.0035992801439712063,0,0,0,0,0,9.998000399920016e-4,0,5.998800239952009e-4,0,0,0,7.998400319936012e-4,5.998800239952009e-4,0,0,0,0,3.999200159968006e-4,0.10157968406318837,0,0,0,0,0.007798440311937616,0,0,0,0,0.5830833833233051,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08838232353529354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0.07738452309538119
0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0.09518096380723937,0.10877824435113101,0,0,0,0,0,0,0,0,0,0,0,0.10417916416716766,0,0,0,0,0,0,0,0.5644871025794559,0,0,0,0,0,0
0,1.999600079984003e-4,0,0,0.0031993601279744054,0.07198560287942421,0.16856628674265456,0,0.17756448710258285,0.17196560687862747,0.22695460907818926,0.1479704059188187,0.2131573685262992,0.18876224755049362,0.09798040391921706,0.09158168366326805,0.04999000199959993,0.043391321735652744,0.007398520295940815,0,0.007398520295940815,0.028394321135772775,0,0.20515896820636295,0.07518496300739871,0,0.056788642271545516,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0.2729454109178196,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0.27794441111777907,0.0023995200959808036,0.3529294141171711,0.2693461307738488,0.3247350529893997,0.30733853229354074,0.28754249150170125,0.3095380923815229,0.20475904819036614,0.259948010397925,0.1639672065586912,0,0,0,0,0,0,0,0,0,0.34953009398119866,0.04039192161567675,0.03039392121575677,0,0.014997000599880001,0
0.04839032193561273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0.0045990801839632086,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0.0155968806238752,0,0,0,0,0,0,0,0
0,0,0,0,5.998800239952009e-4,0.004399120175964808,0.006398720255948813,0,0.016996600679864,0.02139572085582879,0.013197360527894405,0.3455308938212311,0.01119776044791041,0.013597280543891204,0.008598280343931215,0.01119776044791041,0.002599480103979204,0.00519896020795841,0.0017996400719856025,0,0,0.0023995200959808036,0,0.005598880223955211,0.0027994401119776045,0,0.004399120175964808,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0.0163967206558688,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.033193361327734365,0,0.014597080583883202,0.0153969206158768,0.019396120775844794,0.011997600479904008,0.012997400519896006,0.013997200559888004,0.3669266146770576,0.008998200359928014,0.011997600479904008,0,0,0,0,0,0,0,0.03119376124775037,0,0,0,0.0015996800639872023,0,3.999200159968006e-4,0
0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033193361327734365,0.08058388322335569,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0.0015996800639872023,0,0,0,0.018996200759847995,7.998400319936012e-4,0,0,0,0,0,0.45150969806037183,0,1.999600079984003e-4,0,0,0,0,0,0,0.057188562287542315
0,0,0,0,0,0.032593481303739166,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0.0687862427514497,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,0,0,0,0.017996400719855997,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0
0,0,0,0,0,0,0,0.10397920415916925,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0.004399120175964808,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.03639272145570876,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.998800239952009e-4,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0.006198760247950412,0.0037992401519696068,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04579084183163354,0,0,0,0,1.999600079984003e-4,0,0,0,0
