64002002_0_cattle_2020-02-01,64002002_10_cattle_2020-02-01,64002002_11_cattle_2020-02-01,64002002_12_cattle_2020-02-01,64002002_13_cattle_2020-02-01,64002002_14_cattle_2020-02-01,64002002_15_cattle_2020-02-01,64002002_16_cattle_2020-02-01,64002002_1_cattle_2020-02-01,64002002_2_cattle_2020-02-01,64002002_3_cattle_2020-02-01,64002002_4_cattle_2020-02-01,64002002_5_cattle_2020-02-01,64002002_6_cattle_2020-02-01,64002002_7_cattle_2020-02-01,64002002_8_cattle_2020-02-01,64002002_9_cattle_2020-02-01,64002009_0_cattle_2020-02-01,64002009_1_cattle_2020-02-01,64002009_2_cattle_2020-02-01,64002009_3_cattle_2020-02-01,64002009_4_cattle_2020-02-01,64002010_0_cattle_2019-12-01,64002010_1_cattle_2019-12-01,64002010_2_cattle_2020-02-01,64002010_3_cattle_2020-02-01,64002010_4_cattle_2020-02-01,64002010_5_cattle_2019-12-01,64002010_6_cattle_2019-11-01,64002010_7_cattle_2019-12-01,64002010_8_cattle_2019-12-01,64002010_9_cattle_2019-12-01,64002018_0_cattle_2019-08-01,64002_0_boar_2019-05-01,64002_10_boar_2020-02-01,64002_11_boar_2020-02-01,64002_12_boar_2020-02-01,64002_13_boar_2020-02-01,64002_14_boar_2020-02-01,64002_15_boar_2020-02-01,64002_1_boar_2020-02-01,64002_2_boar_2019-10-01,64002_3_boar_2019-05-01,64002_4_boar_2019-01-01,64002_5_boar_2018-12-01,64002_6_boar_2018-12-01,64002_7_boar_2019-11-01,64002_8_boar_2020-02-01,64002_9_boar_2020-02-01,64152007_0_cattle_2020-02-01,64152007_1_cattle_2020-02-01,64152007_2_cattle_2020-02-01,64152007_3_cattle_2020-02-01,64152007_4_cattle_2020-02-01,64152007_5_cattle_2020-02-01,64152007_6_cattle_2020-02-01,64152015_0_cattle_2020-02-01,64152_0_boar_2020-02-01,64152_1_boar_2020-02-01,64152_2_boar_2020-02-01,64152_3_boar_2020-02-01,64152_4_boar_2020-02-01,64253028_0_cattle_2017-06-01,64253028_10_cattle_2019-03-01,64253028_11_cattle_2019-03-01,64253028_1_cattle_2016-12-01,64253028_2_cattle_2016-11-01,64253028_3_cattle_2017-03-01,64253028_4_cattle_2017-03-01,64253028_5_cattle_2017-03-01,64253028_6_cattle_2017-03-01,64253028_7_cattle_2017-06-01,64253028_8_cattle_2017-06-01,64253028_9_cattle_2019-03-01,64253_0_boar_2019-09-01,64253_1_boar_2016-12-01,64253_2_boar_2019-03-01,64306_0_boar_2017-12-01,64359001_0_cattle_2018-06-01,64359005_0_cattle_2020-02-01,64359045_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359061_0_cattle_2018-04-01,64359061_10_cattle_2020-02-01,64359061_11_cattle_2020-02-01,64359061_1_cattle_2018-02-01,64359061_2_cattle_2018-02-01,64359061_3_cattle_2018-02-01,64359061_4_cattle_2018-02-01,64359061_5_cattle_2018-04-01,64359061_6_cattle_2018-04-01,64359061_7_cattle_2020-02-01,64359061_8_cattle_2020-02-01,64359061_9_cattle_2020-02-01,64359079_0_cattle_2020-02-01,64359103_0_cattle_2020-02-01,64359103_1_cattle_2020-02-01,64359103_2_cattle_2020-02-01,64359103_3_cattle_2020-02-01,64359103_4_cattle_2020-02-01,64359103_5_cattle_2020-02-01,64359108_0_cattle_2020-02-01,64359108_3_cattle_2020-02-01,64359110_0_cattle_2018-07-01,64359110_1_cattle_2020-02-01,64359110_2_cattle_2019-10-01,64359110_3_cattle_2020-02-01,64359138_0_cattle_2019-01-01,64359138_10_cattle_2019-05-01,64359138_11_cattle_2019-08-01,64359138_12_cattle_2019-11-01,64359138_1_cattle_2019-01-01,64359138_2_cattle_2019-01-01,64359138_3_cattle_2019-01-01,64359138_4_cattle_2019-01-01,64359138_5_cattle_2019-01-01,64359138_6_cattle_2019-01-01,64359138_7_cattle_2019-05-01,64359138_8_cattle_2019-01-01,64359138_9_cattle_2019-01-01,64359149_0_cattle_2019-01-01,64359153_0_cattle_2018-02-01,64359153_1_cattle_2018-04-01,64359167_0_cattle_2020-02-01,64359167_1_cattle_2020-02-01,64359173_0_cattle_2020-02-01,64359187_0_cattle_2020-02-01,64359187_1_cattle_2020-02-01,64359196_0_cattle_2020-02-01,64359196_1_cattle_2020-02-01,64359196_2_cattle_2020-02-01,64359200_0_cattle_2018-02-01,64359200_1_cattle_2018-02-01,64359200_2_cattle_2018-06-01,64359200_3_cattle_2018-02-01,64359200_4_cattle_2018-06-01,64359204_0_cattle_2018-12-01,64359211_0_cattle_2019-10-01,64359211_1_cattle_2018-12-01,64359211_2_cattle_2018-12-01,64359211_3_cattle_2019-04-01,64359211_4_cattle_2019-10-01,64359225_0_cattle_2019-02-01,64359225_1_cattle_2020-02-01,64359_0_boar_2014-05-01,64359_10_boar_2020-02-01,64359_11_boar_2020-02-01,64359_12_boar_2020-02-01,64359_13_boar_2020-02-01,64359_14_boar_2019-09-01,64359_15_boar_2019-04-01,64359_16_boar_2020-02-01,64359_17_boar_2020-02-01,64359_18_boar_2020-02-01,64359_19_boar_2019-11-01,64359_1_boar_2017-03-01,64359_20_boar_2020-02-01,64359_2_boar_2020-02-01,64359_3_boar_2018-02-01,64359_4_boar_2018-05-01,64359_5_boar_2018-02-01,64359_6_boar_2018-06-01,64359_7_boar_2019-08-01,64359_8_boar_2018-08-01,64359_9_boar_2019-02-01,64420009_0_cattle_2016-02-01,64420009_10_cattle_2016-04-01,64420009_1_cattle_2016-04-01,64420009_2_cattle_2016-02-01,64420009_3_cattle_2016-04-01,64420009_4_cattle_2016-02-01,64420009_5_cattle_2016-04-01,64420009_6_cattle_2016-02-01,64420009_7_cattle_2016-02-01,64420009_8_cattle_2016-04-01,64420009_9_cattle_2016-04-01,64420015_0_cattle_2009-05-01,64420015_10_cattle_2009-03-01,64420015_11_cattle_2009-05-01,64420015_12_cattle_2009-05-01,64420015_13_cattle_2009-05-01,64420015_14_cattle_2016-03-01,64420015_15_cattle_2016-03-01,64420015_16_cattle_2016-03-01,64420015_17_cattle_2016-07-01,64420015_1_cattle_2008-10-01,64420015_2_cattle_2007-11-01,64420015_3_cattle_2009-04-01,64420015_4_cattle_2009-05-01,64420015_5_cattle_2009-05-01,64420015_6_cattle_2009-05-01,64420015_7_cattle_2009-05-01,64420015_8_cattle_2009-05-01,64420015_9_cattle_2009-05-01,64420035_0_cattle_2014-10-01,64420035_11_cattle_2014-10-01,64420035_1_cattle_2014-08-01,64420035_2_cattle_2014-03-01,64420035_3_cattle_2014-10-01,64420035_4_cattle_2014-09-01,64420035_5_cattle_2014-10-01,64420035_6_cattle_2014-10-01,64420035_7_cattle_2014-06-01,64420035_8_cattle_2014-07-01,64420035_9_cattle_2014-10-01,64420044_0_cattle_2009-04-01,64420044_1_cattle_2009-04-01,64420044_2_cattle_2015-12-01,64420044_3_cattle_2015-12-01,64420044_4_cattle_2015-12-01,64420044_5_cattle_2015-12-01,64420047_1_cattle_2017-02-01,64516_4_boar_2020-02-01,64556023_0_cattle_2020-02-01,64556044_0_cattle_2019-08-01
0,0,0,5.998800239952009e-4,0,0,1.999600079984003e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0.0011997600479904018,0.0035992801439712063,0.0011997600479904018,0.0011997600479904018,0,0.10157968406318837,7.998400319936012e-4,0,0.001399720055988802,0,7.998400319936012e-4,7.998400319936012e-4,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0017996400719856025,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.10357928414317244,0,0,0,0,0,0.052589482103579124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07878424315137003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043191361727654344,9.998000399920016e-4,3.999200159968006e-4,0,1.999600079984003e-4,5.998800239952009e-4,0,0.0011997600479904018,0,5.998800239952009e-4,0,0,0.0015996800639872023,0.03059388122375517,7.998400319936012e-4,0,0,0,0.04459108178364314,0,1.999600079984003e-4,0,0.001399720055988802,9.998000399920016e-4,5.998800239952009e-4,0,5.998800239952009e-4,3.999200159968006e-4,0.0037992401519696068,0.002199560087982403,0,0,0.00539892021595681,0.0067986402719456135,9.998000399920016e-4,0,0,0,1.999600079984003e-4,0.001399720055988802,0,0.007398520295940815,0.00519896020795841,0.007598480303939215,0.007598480303939215,0.007598480303939215,0.002199560087982403,0,0,0.05378924215156952,1.999600079984003e-4,0,0.002199560087982403,0.0019996000799840027,0.0171965606878624,0,0,0,0.002599480103979204,0.03639272145570876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999600079984003e-4,0,0,5.998800239952009e-4,3.999200159968006e-4,0,0.0023995200959808036,0.002599480103979204,0,0.0035992801439712063,0,7.998400319936012e-4,0,0.002199560087982403,0,0,0,0.014197160567886403,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0.029794041191761572,3.999200159968006e-4,0,3.999200159968006e-4,0.002199560087982403,0.007798440311937616,0.0019996000799840027,0,0.0027994401119776045,0.008198360327934416,3.999200159968006e-4,0.002599480103979204,0,0.07378524295140987,0.0167966406718656,0,0.002999400119976005,0.0019996000799840027,0.003999200159968007,0.007798440311937616,0.008198360327934416,0.008198360327934416,0.0163967206558688,0,0,1.999600079984003e-4,0,0,0.01119776044791041,0.005598880223955211,0,0,0,0.011797640471905608,0,3.999200159968006e-4,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017996400719856025,0.0035992801439712063,0.019196160767846394,0.0035992801439712063,0.008998200359928014,0.05358928214357112,0.008198360327934416,0.052189562087582325,0.06058788242351511,0.007398520295940815,0.005998800239952012,0.005798840231953611,0.042591481703659145,0.0019996000799840027,0.003399320135972806,0.042191561687662346,0.04039192161567675,0.011797640471905608,0.0017996400719856025,0.007598480303939215,0.006598680263947213,9.998000399920016e-4,0.0993801239752059,0.12937412517496688,0.00539892021595681,0.007798440311937616,0.0037992401519696068,0.03199360127974397,0.04019196160767835,0.029194161167766373,0.0163967206558688,0.014597080583883202,0,0.07078584283143377,0.01119776044791041,0.0011997600479904018,0.0023995200959808036,0.004399120175964808,0.004799040191961609,0.03899220155968795,0.0035992801439712063,0.029994001199759972,0.06678664267146564,0.07578484303139393,0.077784443111378,0.077784443111378,0.03019396120775837,0.05878824235152951,0.0031993601279744054,0.009798040391921612,0.002199560087982403,9.998000399920016e-4,0.002999400119976005,0.006198760247950412,0.006198760247950412,0.0035992801439712063,0,5.998800239952009e-4,0.05998800239951991,0.0037992401519696068,0.00539892021595681,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0,0
0.0163967206558688,0.022195560887822388,0.009398120375924813,0.009198160367926414,0.011997600479904008,0.01079784043191361,0.01059788042391521,0.01059788042391521,0.012597480503899207,0.00519896020795841,0.01079784043191361,0.006398720255948813,0.005998800239952012,0.002199560087982403,0.013997200559888004,0.001399720055988802,0.006398720255948813,0.005598880223955211,1.999600079984003e-4,0.008798240351929614,0.009398120375924813,0.009598080383923213,0.02579484103179358,0.0045990801839632086,0.017796440711857597,0.003999200159968007,0.012197560487902407,0.03219356128774237,0.04639072185562874,0.04139172165566875,0.032593481303739166,0.028794241151769574,0.07698460307938437,0,0.004799040191961609,0.008998200359928014,0.01099780043991201,0.0037992401519696068,0.0035992801439712063,0.00519896020795841,0.029794041191761572,0.047390521895620735,0.1085782843431326,0.10997800439912145,0.11797640471905771,0.11797640471905771,0.05378924215156952,0.009598080383923213,0.007198560287942414,0.01079784043191361,0.007198560287942414,0,0.02139572085582879,0.008198360327934416,0.0017996400719856025,0.002199560087982403,0,0.006398720255948813,0.0031993601279744054,0.02119576084783039,0.0157968406318736,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012397520495900807,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11117776444711189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04439112177564474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.008398320335932815,0,0.009598080383923213,0,7.998400319936012e-4,5.998800239952009e-4,0,0,0,0.002599480103979204,0.0011997600479904018,0,0,0,3.999200159968006e-4,0,0.001399720055988802,0,0,0,0,0.011397720455908809,0,0,9.998000399920016e-4,1.999600079984003e-4,0.0011997600479904018,3.999200159968006e-4,0.004399120175964808,0.0037992401519696068,0,0,0,0,0,0,0,0.0035992801439712063,0.004399120175964808,0.004399120175964808,0.004399120175964808,0.004399120175964808,0.003999200159968007,0,0,0,0,0,0.001399720055988802,5.998800239952009e-4,3.999200159968006e-4,0.007198560287942414,0,0,5.998800239952009e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0
0,0,0,0,0,0,0.0011997600479904018,0,0,9.998000399920016e-4,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0.013597280543891204,0,0,0,9.998000399920016e-4,0.001399720055988802,0,0.05098980203959193,0.0011997600479904018,0.0011997600479904018,0,0.001399720055988802,0,0,0.0027994401119776045,0,0,3.999200159968006e-4,0,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.002999400119976005,0,0,0,0,0,7.998400319936012e-4,0.0011997600479904018,0,0,0,5.998800239952009e-4,0,0,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.999600079984003e-4,0,0,0,0,5.998800239952009e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.009398120375924813,0,0,9.998000399920016e-4,3.999200159968006e-4,0.001399720055988802,0,0.017796440711857597,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0.012797440511897606,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,9.998000399920016e-4,0.007598480303939215,0,0,9.998000399920016e-4,0,0,0.009398120375924813,0,0,0,0,0.014197160567886403,0,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.010397920415916811,0,0,0.004799040191961609,0.027394521095780777,0,0,0,0,0,0.022395520895820788,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0.0011997600479904018,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999600079984003e-4,0.03079384123175357,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,1.999600079984003e-4,0.0045990801839632086,0,0,0.011597680463907209,0,0,0,0,0.0035992801439712063,0.019796040791841593,0,0,0,0,0.004199160167966408,1.999600079984003e-4,5.998800239952009e-4,0.006398720255948813,0.005998800239952012,5.998800239952009e-4,0.0031993601279744054,7.998400319936012e-4,0.007198560287942414,0,5.998800239952009e-4,0,0,0,0,0,1.999600079984003e-4,0.007198560287942414,0.007198560287942414,0.007198560287942414,0.007198560287942414,9.998000399920016e-4,0,1.999600079984003e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0
0,0.0015996800639872023,0,0.002999400119976005,1.999600079984003e-4,1.999600079984003e-4,0,0.002999400119976005,0,0.0011997600479904018,0.0023995200959808036,0.0929814037192569,0,0.0023995200959808036,0,5.998800239952009e-4,0.0019996000799840027,0,0,0.0171965606878624,0,0.019596080783843194,0,0.0035992801439712063,0,0,0,0.027594481103779177,0.002999400119976005,0.002999400119976005,0,0.003399320135972806,0.006198760247950412,0.006998600279944014,0,0.004199160167966408,0,3.999200159968006e-4,0,0,0,0,0.00539892021595681,0.006398720255948813,0.007198560287942414,0.007198560287942414,3.999200159968006e-4,3.999200159968006e-4,0.09798040391921706,3.999200159968006e-4,0.012997400519896006,0.0035992801439712063,0,0.009198160367926414,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0
0.003399320135972806,0.00519896020795841,0.0017996400719856025,1.999600079984003e-4,0.002599480103979204,0.0017996400719856025,0.001399720055988802,0.004399120175964808,0,0.004399120175964808,0,0,0.003399320135972806,0.004399120175964808,9.998000399920016e-4,9.998000399920016e-4,0,5.998800239952009e-4,0,0.006198760247950412,7.998400319936012e-4,0.0011997600479904018,0.004799040191961609,0.0011997600479904018,0.004199160167966408,0.0027994401119776045,0,0.0035992801439712063,0.012597480503899207,0.005598880223955211,0.0049990001999600095,0.0035992801439712063,0.0165966806638672,0.024995000999799982,0.0017996400719856025,1.999600079984003e-4,0,0.0011997600479904018,0.0015996800639872023,0,0.0035992801439712063,0.009798040391921612,0,0.027594481103779177,0.026994601079783978,0.027994401119775976,0.005598880223955211,0,0.0019996000799840027,0.0011997600479904018,0.00539892021595681,0,0.005998800239952012,0.0019996000799840027,0.0027994401119776045,0.0017996400719856025,0,0.003399320135972806,0.00539892021595681,3.999200159968006e-4,0.0015996800639872023,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0
