64244024_0_cattle_2020-02-01,64244024_10_cattle_2020-02-01,64244024_1_cattle_2019-09-01,64244024_2_cattle_2019-12-01,64244024_3_cattle_2019-12-01,64244024_4_cattle_2019-12-01,64244024_5_cattle_2020-02-01,64244024_6_cattle_2019-12-01,64244024_7_cattle_2020-02-01,64244024_8_cattle_2019-12-01,64244024_9_cattle_2019-12-01,64253027_0_cattle_2015-03-01,64253027_1_cattle_2015-03-01,64253027_2_cattle_2015-05-01,64253027_3_cattle_2015-05-01,64253027_4_cattle_2015-05-01,64253027_5_cattle_2015-05-01,64253027_6_cattle_2015-05-01,64253027_7_cattle_2015-05-01,64253027_8_cattle_2015-05-01,64253028_0_cattle_2014-02-01,64253028_10_cattle_2014-02-01,64253028_11_cattle_2014-02-01,64253028_12_cattle_2014-02-01,64253028_13_cattle_2014-02-01,64253028_14_cattle_2014-01-01,64253028_15_cattle_2014-02-01,64253028_16_cattle_2014-02-01,64253028_17_cattle_2014-02-01,64253028_18_cattle_2014-02-01,64253028_19_cattle_2014-02-01,64253028_1_cattle_2014-02-01,64253028_20_cattle_2014-02-01,64253028_21_cattle_2014-02-01,64253028_22_cattle_2014-02-01,64253028_23_cattle_2014-02-01,64253028_24_cattle_2014-02-01,64253028_25_cattle_2016-03-01,64253028_26_cattle_2016-03-01,64253028_27_cattle_2016-03-01,64253028_2_cattle_2013-10-01,64253028_3_cattle_2014-02-01,64253028_4_cattle_2014-02-01,64253028_5_cattle_2014-02-01,64253028_6_cattle_2014-02-01,64253028_7_cattle_2014-02-01,64253028_8_cattle_2014-02-01,64253028_9_cattle_2014-02-01,64253056_0_cattle_2019-02-01,64253056_1_cattle_2019-02-01,64253056_2_cattle_2019-02-01,64253_0_boar_2014-05-01,64253_10_boar_2019-11-01,64253_11_boar_2020-02-01,64253_1_boar_2013-06-01,64253_2_boar_2013-12-01,64253_3_boar_2014-08-01,64253_4_boar_2017-04-01,64253_5_boar_2014-10-01,64253_6_boar_2014-07-01,64253_7_boar_2020-02-01,64253_8_boar_2015-09-01,64253_9_boar_2017-06-01,64264001_0_cattle_2017-07-01,64264001_1_cattle_2017-05-01,64264001_2_cattle_2017-07-01,64264001_3_cattle_2017-07-01,64264001_4_cattle_2017-07-01,64264_2_boar_2020-02-01,64281008_0_cattle_2020-02-01,64301015_0_cattle_2020-02-01,64359108_0_cattle_2014-01-01,64359187_7_cattle_2016-12-01,64359189_7_cattle_2015-02-01,64359200_1_cattle_2014-03-01,64359200_3_cattle_2014-01-01,64359200_4_cattle_2014-03-01,64359200_5_cattle_2014-12-01,64359_10_boar_2014-12-01,64416_0_boar_2013-06-01,64420012_0_cattle_2010-05-01,64420012_10_cattle_2010-05-01,64420012_1_cattle_2010-04-01,64420012_2_cattle_2010-05-01,64420012_3_cattle_2010-03-01,64420012_4_cattle_2010-05-01,64420012_5_cattle_2010-05-01,64420012_6_cattle_2010-05-01,64420012_7_cattle_2010-05-01,64420012_8_cattle_2010-05-01,64420012_9_cattle_2010-05-01,64420015_0_cattle_2007-05-01,64420015_1_cattle_2012-12-01,64420035_0_cattle_2012-07-01,64420035_10_cattle_2012-07-01,64420035_12_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-07-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-07-01,64420035_23_cattle_2012-07-01,64420035_29_cattle_2012-07-01,64420035_2_cattle_2012-06-01,64420035_30_cattle_2012-04-01,64420035_31_cattle_2012-07-01,64420035_32_cattle_2012-07-01,64420035_36_cattle_2014-01-01,64420035_37_cattle_2014-01-01,64420035_38_cattle_2014-01-01,64420035_39_cattle_2015-12-01,64420035_3_cattle_2012-07-01,64420035_40_cattle_2015-12-01,64420035_4_cattle_2012-07-01,64420035_5_cattle_2012-07-01,64420035_7_cattle_2012-02-01,64420035_9_cattle_2012-07-01,64420039_0_cattle_2014-01-01,64420039_1_cattle_2017-04-01,64420039_2_cattle_2017-02-01,64420039_3_cattle_2017-02-01,64420039_4_cattle_2017-02-01,64420039_5_cattle_2017-02-01,64422009_0_cattle_2020-02-01,64422009_1_cattle_2020-02-01,64422009_2_cattle_2020-02-01,64422009_3_cattle_2020-02-01,64422009_4_cattle_2020-02-01,64422_2_boar_2020-02-01,64422_3_boar_2020-02-01,64422_4_boar_2020-02-01,64449001_0_cattle_2017-01-01,64449007_0_cattle_2015-05-01,64449007_1_cattle_2015-07-01,64449007_2_cattle_2015-03-01,64449007_3_cattle_2015-07-01
0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.009598080383923213,0,0.005798840231953611,0.01059788042391521,0.0155968806238752,0.013797240551889604,0.013597280543891204,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0.0045990801839632086,0.0015996800639872023,9.998000399920016e-4,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.008998200359928014,0,0.2643471305738893,0.0171965606878624,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0.012197560487902407,0.004199160167966408,0,0.0031993601279744054,0.0155968806238752,0.0161967606478704,0.004799040191961609,0.4481103779243994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042991401719655944,0.052989402119575923,0.032593481303739166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.0031993601279744054,0.004199160167966408,0.005798840231953611,0,0.07978404319136206,1.999600079984003e-4,3.999200159968006e-4,0.0017996400719856025,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.014997000599880001,0.010397920415916811,0.014397120575884803,0.004799040191961609,0,0.022595480903819187,0.022195560887822388,0.4049190161967496,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0.007798440311937616,0.002599480103979204,0.0019996000799840027,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0.024395120975804784,0,0.02559488102379518,0.02619476104779038,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.10017996400719953,0.05418916216756632,0.027994401119775976,0.052389522095580725,0.03219356128774237,0,0.1359728054389143,0.03679264147170556,0.046990601879623936,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0.03399320135972796,0.02539492101579678,0.018196360727854397,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0.038592281543691154,1.999600079984003e-4,0.04039192161567675,0.03979204159168155,0,0.03479304139172156,0,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.07418516296740668,0.05938812237552471,0.02099580083983199,0.04179164167166555,0.03439312137572476,0.11957608478304496,0,0.024595080983803183,0.038592281543691154,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0.0171965606878624,0.02659468106378718,0.008798240351929614,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0.037592481503699156,3.999200159968006e-4,0.038192361527694355,0.03999200159967995,0,0.029194161167766373,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0.006598680263947213,0.010397920415916811,0.0017996400719856025,0.47470505898818377,0.018996200759847995,0.018396320735852796,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0.0023995200959808036,0.00539892021595681,0.003399320135972806,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0.023395320935812786,0,0.029194161167766373,0.027394521095780777,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,0.03159368126374717,0.0023995200959808036,0.412517496500688,0.0049990001999600095,0.029594081183763173,0.029594081183763173,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0.05998800239951991,0.05778844231153751,0.03199360127974397,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0.006198760247950412,0.002599480103979204,0.006598680263947213,0.0067986402719456135,0,0.09058188362327602,1.999600079984003e-4,0.0011997600479904018,0.0015996800639872023,0.001399720055988802,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0027994401119776045,3.999200159968006e-4,0,0,0.0049990001999600095,0.0045990801839632086,0.0015996800639872023,0.1575684863027422,0.0031993601279744054,0,1.999600079984003e-4,9.998000399920016e-4,0.23855228954209684,0.0017996400719856025,0.05338932213557272,0.03659268146370716,0.005598880223955211,0.1577684463107406,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0.009198160367926414,0.0027994401119776045,5.998800239952009e-4,0.0015996800639872023,0.11617676464707205,0.0037992401519696068,0.006998600279944014,0.05318936212757432,0,0,0,9.998000399920016e-4,0,0,0.007398520295940815,0.003999200159968007,0.007198560287942414,0,0.00539892021595681,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0.03919216156768635,0.0035992801439712063,0.003399320135972806,0,0.06498700259947998,0.08578284343131426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,1.999600079984003e-4,3.999200159968006e-4,0.002199560087982403,3.999200159968006e-4,7.998400319936012e-4,0.002199560087982403,0.002599480103979204,5.998800239952009e-4,9.998000399920016e-4,0,0,0.00539892021595681,7.998400319936012e-4,0.002999400119976005,0.001399720055988802,0,0,0,0.13257348530294139,0.004399120175964808,0.43231353729252747,0.2065586882623518,5.998800239952009e-4,0.0015996800639872023,0.001399720055988802,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0.00539892021595681,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0.0035992801439712063,0.0019996000799840027,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.011597680463907209,0.007198560287942414,0,0.009998000399920012,0.001399720055988802,0.006598680263947213,0.008198360327934416,0.002599480103979204,0.0049990001999600095,0.004199160167966408,0.006598680263947213,0,0.001399720055988802,0.011997600479904008,0.0067986402719456135,0.004199160167966408,0.009198160367926414,0,0,0,0.014197160567886403,0.0163967206558688,0.004199160167966408,0.004199160167966408,0.005798840231953611,0.008198360327934416,0.011797640471905608,0.003399320135972806,0,0,0,0.5082983403319115,0,0,0.017996400719855997,0.3003399320135975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022995400919815986,0,0,0.012397520495900807,0.005798840231953611,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
