40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40002_12_boar_2013-04-01,40002_13_boar_2014-11-01,40002_15_boar_2015-04-01,40002_18_boar_2016-02-01,40002_24_boar_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40089_0_boar_2011-06-01,40089_1_boar_2016-09-01,40089_2_boar_2013-09-01,40089_3_boar_2014-07-01,40091_1_boar_2016-08-01,40091_2_boar_2016-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,40270_0_boar_2010-02-01,40270_10_boar_2012-06-01,40270_11_boar_2012-09-01,40270_12_boar_2012-10-01,40270_1_boar_2010-12-01,40270_2_boar_2014-08-01,40270_3_boar_2012-05-01,40270_4_boar_2013-02-01,40270_5_boar_2013-03-01,40270_6_boar_2011-01-01,40270_7_boar_2011-09-01,40270_8_boar_2016-04-01,40270_9_boar_2013-03-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64135_27_boar_2016-11-01,64135_28_boar_2018-11-01,64135_30_boar_2018-02-01,64135_31_boar_2018-05-01,64135_37_boar_2020-02-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0.3037392521495699,0,9.998000399920016e-4,0,0,5.998800239952009e-4,1.999600079984003e-4,0.0015996800639872023,0,0,0.001399720055988802,0.0019996000799840027,0.04119176164767035,1.999600079984003e-4,0.00539892021595681,0,0.008198360327934416,0,0,0.008598280343931215,0,0,0.005998800239952012,1.999600079984003e-4,1.999600079984003e-4,5.998800239952009e-4,0,0.007798440311937616,0,0,5.998800239952009e-4,0,0.008398320335932815,3.999200159968006e-4,0.0011997600479904018,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0.013797240551889604,5.998800239952009e-4,0,0,0,0,0.04919016196760633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,7.998400319936012e-4,0,0.008598280343931215,0,0.003999200159968007,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,3.999200159968006e-4,0.006598680263947213,0.15296940611877885,0.0017996400719856025,0.0015996800639872023,0.0011997600479904018,0.012797440511897606,0.0015996800639872023,1.999600079984003e-4,0.014997000599880001,0.0027994401119776045,5.998800239952009e-4,0.010197960407918412,0,0.003999200159968007,0.003999200159968007,0,0.03439312137572476,0.0037992401519696068,0.004399120175964808,0.0017996400719856025,9.998000399920016e-4,0.0019996000799840027,3.999200159968006e-4,0.0717856428714258,0.0031993601279744054,1.999600079984003e-4,0.003399320135972806,9.998000399920016e-4,0,0.0017996400719856025,0.0027994401119776045,0.1421715656868649,0.004799040191961609,0.04379124175164954,0.0031993601279744054,0,0.03539292141571676,1.999600079984003e-4,0.04019196160767835,0.0035992801439712063,0.005598880223955211,1.999600079984003e-4,0.001399720055988802,0,5.998800239952009e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0,0.0045990801839632086,0,0.0027994401119776045,0,0.0015996800639872023,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,3.999200159968006e-4,0.001399720055988802,0,5.998800239952009e-4,9.998000399920016e-4,0.0019996000799840027,0.0015996800639872023,7.998400319936012e-4,0.002599480103979204,0.06918616276744652,0,0.002199560087982403,3.999200159968006e-4,1.999600079984003e-4,0.0011997600479904018,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,7.998400319936012e-4,5.998800239952009e-4,5.998800239952009e-4,0,3.999200159968006e-4,3.999200159968006e-4,0,0.003399320135972806,0,0.0011997600479904018,0,0,0.002199560087982403,3.999200159968006e-4,0,0.0023995200959808036,1.999600079984003e-4,0.001399720055988802,0.0011997600479904018,0.33093381323734944,0.0167966406718656,0.028794241151769574,0.00519896020795841,0.004399120175964808,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0.0035992801439712063,0,0,0,5.998800239952009e-4,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,1.999600079984003e-4,0.0015996800639872023,0,0,0.0015996800639872023,3.999200159968006e-4,0.0011997600479904018,3.999200159968006e-4,1.999600079984003e-4,1.999600079984003e-4,0,0,3.999200159968006e-4,1.999600079984003e-4,9.998000399920016e-4,1.999600079984003e-4,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.019196160767846394,0,3.999200159968006e-4,3.999200159968006e-4,1.999600079984003e-4,0,0,0.0045990801839632086,1.999600079984003e-4,0,1.999600079984003e-4,0.0011997600479904018,0.0155968806238752,9.998000399920016e-4,0.12337532493501469,9.998000399920016e-4,0.05398920215956792,0,0,0.061987602479503905,9.998000399920016e-4,0.001399720055988802,0.1359728054389143,0,5.998800239952009e-4,0.0011997600479904018,0.0011997600479904018,0.05378924215156952,0,0.012397520495900807,0.002999400119976005,0.0019996000799840027,0,7.998400319936012e-4,9.998000399920016e-4,0.001399720055988802,0,0,0,0,3.999200159968006e-4,0.027794441111777576,0.002199560087982403,0,0,0,0,0.017396520695860798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0.0011997600479904018,0,0.02599480103979198,0,0.015196960607878401,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,7.998400319936012e-4,0.26414717056589093,0.0011997600479904018,0,0,0.005798840231953611,0,0,3.999200159968006e-4,0,0,5.998800239952009e-4,0,0.0011997600479904018,0,0,0.01099780043991201,5.998800239952009e-4,1.999600079984003e-4,0,0,9.998000399920016e-4,1.999600079984003e-4,0.013997200559888004,0.0023995200959808036,0,3.999200159968006e-4,3.999200159968006e-4,0.09658068386322821,3.999200159968006e-4,0.002199560087982403,0,0.001399720055988802,0.009798040391921612,1.999600079984003e-4,0,0.007798440311937616,0,0.006598680263947213,0.002599480103979204,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0.001399720055988802,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.005798840231953611,0,0,7.998400319936012e-4,0.038392321535692754,0,0,0.03099380123975197,0.0015996800639872023,0.001399720055988802,3.999200159968006e-4,0,0.33913217356528297,0,0,0.0035992801439712063,5.998800239952009e-4,0.0015996800639872023,0,1.999600079984003e-4,0,0,0.004399120175964808,0.02079584083183359,3.999200159968006e-4,7.998400319936012e-4,0,0.0015996800639872023,0.0017996400719856025,1.999600079984003e-4,7.998400319936012e-4,0,0.0037992401519696068,0,0,0.004399120175964808,0,7.998400319936012e-4,0,5.998800239952009e-4,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0.0011997600479904018,0,0,0,0.0019996000799840027,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.001399720055988802,3.999200159968006e-4,0,0.002199560087982403,0,0,0.002199560087982403,0.002199560087982403,0,1.999600079984003e-4,0,0,0.0017996400719856025,0,0.0019996000799840027,9.998000399920016e-4,0,0,0,0.002199560087982403,0.0015996800639872023,0,7.998400319936012e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.003399320135972806,0.01079784043191361,0,1.999600079984003e-4,1.999600079984003e-4,0.009598080383923213,0,0,0.007598480303939215,0.006198760247950412,0.001399720055988802,0.003999200159968007,0,0.004799040191961609,1.999600079984003e-4,0,0.011597680463907209,0.0011997600479904018,0.006998600279944014,0.0023995200959808036,0,1.999600079984003e-4,0.001399720055988802,0.03039392121575677,0.005798840231953611,3.999200159968006e-4,7.998400319936012e-4,0.0017996400719856025,0.024995000999799982,0.0023995200959808036,1.999600079984003e-4,0.0153969206158768,0.005598880223955211,0,7.998400319936012e-4,0,0.29014197160568017,0,0.012597480503899207,0.00539892021595681,0.002199560087982403,0,1.999600079984003e-4,0,3.999200159968006e-4,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,9.998000399920016e-4,0,0.002199560087982403,0,7.998400319936012e-4,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.017996400719855997,0.027394521095780777,0,0.038592281543691154,0.17816436712657807,0.012997400519896006,0.0015996800639872023,0.012397520495900807,0.013197360527894405,0,0,0,0.0023995200959808036,0,0,1.999600079984003e-4,0.010397920415916811,0,0,0.002999400119976005,0.04359128174365114,0,0,0,7.998400319936012e-4,0,0,0.12877424515097166,0,1.999600079984003e-4,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0.002999400119976005,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,9.998000399920016e-4,0.03899220155968795,0,0,3.999200159968006e-4,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,9.998000399920016e-4,0,3.999200159968006e-4,3.999200159968006e-4,0.033393321335732765,0,0.009398120375924813,0.05998800239951991,0,0,0,0,0,0,0,0.11717656468706408,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2623475304939055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.002999400119976005,0.013597280543891204,0,3.999200159968006e-4,0,0.003399320135972806,1.999600079984003e-4,0,0.002999400119976005,0.0035992801439712063,9.998000399920016e-4,0.001399720055988802,0,0.001399720055988802,0,3.999200159968006e-4,0.015996800639872,0,0.002599480103979204,0,0,0,1.999600079984003e-4,0.024595080983803183,3.999200159968006e-4,5.998800239952009e-4,5.998800239952009e-4,7.998400319936012e-4,0.03439312137572476,7.998400319936012e-4,3.999200159968006e-4,0.019596080783843194,0.00539892021595681,0.29874025194961046,3.999200159968006e-4,0,0,0,0.017396520695860798,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0.0019996000799840027,0,9.998000399920016e-4,0,0.0015996800639872023,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.001399720055988802,0.001399720055988802,7.998400319936012e-4,9.998000399920016e-4,0.001399720055988802,1.999600079984003e-4,0,0,0,0,0,0.0015996800639872023,0,0.0015996800639872023,7.998400319936012e-4,0,0.0017996400719856025,0,0,0,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07078584283143377,0.08858228354329195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,9.998000399920016e-4,0,0.3453309338132327,0.1939612077584522,0.22695460907818926,0.22975404919016695,0.3013397320535894,0,0.25814837032593957,0,0.25814837032593957,0,0.2341531693661319,0,0.2551489702059639,0.2617476504699104,0.23875224955009525,0.22675464907019086,0,0.25454909018196875,0,0.2597480503899266,0.30053989202159587,0.22695460907818926,0.22675464907019086,0.25474905018996713,0.1945610877824474,0,0,0.5004999000199747,0.45890821835631185,0,0,0,0,0,0,0,0.0023995200959808036,0.3169366126774629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,5.998800239952009e-4,0,0,0.0017996400719856025,9.998000399920016e-4,0,7.998400319936012e-4,0,0.0017996400719856025,0,0,0.28934213157368666,0,0,0,0,0,0,0.10897820435912942,1.999600079984003e-4,0,0,0,0.012197560487902407,3.999200159968006e-4,7.998400319936012e-4,0.00519896020795841,3.999200159968006e-4,0.006998600279944014,3.999200159968006e-4,0,0.012397520495900807,0,0,0,9.998000399920016e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0.0011997600479904018,1.999600079984003e-4,0,0,0,0.0027994401119776045,0,5.998800239952009e-4,0,9.998000399920016e-4,0.018996200759847995,3.999200159968006e-4,0.005998800239952012,1.999600079984003e-4,0.009798040391921612,0,3.999200159968006e-4,0.009198160367926414,5.998800239952009e-4,0,0.008598280343931215,0,0,0,0,0.013997200559888004,0,0.010397920415916811,0,5.998800239952009e-4,0.01119776044791041,3.999200159968006e-4,7.998400319936012e-4,1.999600079984003e-4,0,0.0011997600479904018,0.0017996400719856025,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0.0019996000799840027,0,0.006398720255948813,0,0.2283543291341781,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,5.998800239952009e-4,5.998800239952009e-4,0,0.0011997600479904018,9.998000399920016e-4,1.999600079984003e-4,0,0,0.0011997600479904018,0,0,0.0011997600479904018,0,0.0011997600479904018,0,1.999600079984003e-4,5.998800239952009e-4,3.999200159968006e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,7.998400319936012e-4,5.998800239952009e-4,0,1.999600079984003e-4,0.07058588282343536,0,0.001399720055988802,0,1.999600079984003e-4,0,3.999200159968006e-4,7.998400319936012e-4,0,7.998400319936012e-4,0,0,0,1.999600079984003e-4,0.0011997600479904018,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0.27074585082983743,3.999200159968006e-4,0,0,1.999600079984003e-4,0,0,0.0019996000799840027,1.999600079984003e-4,7.998400319936012e-4,7.998400319936012e-4,0,0.0153969206158768,0.024995000999799982,0.0031993601279744054,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,3.999200159968006e-4,0,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,1.999600079984003e-4,0,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0
0,0,3.999200159968006e-4,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0.037392521495700756,0.16136772645471192,0.1541691661667693,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011997600479904018,1.999600079984003e-4,0.001399720055988802,0,0,0,0,0.033393321335732765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027394521095780777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0.009398120375924813,0.06458708258348317,0,0.022795440911817587,0.03059388122375517,0,5.998800239952009e-4,0.010397920415916811,1.999600079984003e-4,0,0,0.024795040991801583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0779844031193764,0.009798040391921612,0,0.306938612277544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0839832033593286,0.006998600279944014,0.3303339332133543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.05998800239951991,0,7.998400319936012e-4,3.999200159968006e-4,0.001399720055988802,1.999600079984003e-4,3.999200159968006e-4,0.0019996000799840027,0,0,0.002999400119976005,0.006198760247950412,0.2925414917016607,5.998800239952009e-4,0.008398320335932815,0.001399720055988802,0.01079784043191361,0,0,0.009598080383923213,7.998400319936012e-4,0,0.006598680263947213,0,0,5.998800239952009e-4,5.998800239952009e-4,0.009398120375924813,0,0.06038792241551671,0.003999200159968007,1.999600079984003e-4,0.013597280543891204,0.0015996800639872023,3.999200159968006e-4,1.999600079984003e-4,0,0,0.0015996800639872023,1.999600079984003e-4,0,0.017996400719855997,0.004199160167966408,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0.001399720055988802,0,0.013597280543891204,0,0.009198160367926414,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.018996200759847995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10937812437512623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.9486102779443415,0,0,0.029994001199759972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028794241151769574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24395120975805382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287942411517698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126974605078986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14097180563887446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
