64025001_0_cattle_2018-05-01,64025001_10_cattle_2018-01-01,64025001_11_cattle_2018-01-01,64025001_12_cattle_2018-05-01,64025001_13_cattle_2018-05-01,64025001_14_cattle_2018-05-01,64025001_15_cattle_2018-05-01,64025001_16_cattle_2018-05-01,64025001_17_cattle_2018-05-01,64025001_18_cattle_2018-08-01,64025001_19_cattle_2019-02-01,64025001_1_cattle_2018-05-01,64025001_20_cattle_2020-02-01,64025001_21_cattle_2020-02-01,64025001_22_cattle_2019-11-01,64025001_2_cattle_2018-05-01,64025001_3_cattle_2018-01-01,64025001_4_cattle_2018-01-01,64025001_5_cattle_2018-08-01,64025001_6_cattle_2018-05-01,64025001_7_cattle_2018-01-01,64025001_8_cattle_2018-01-01,64025001_9_cattle_2018-01-01,64025031_0_cattle_2016-04-01,64025031_10_cattle_2017-02-01,64025031_11_cattle_2017-05-01,64025031_12_cattle_2017-05-01,64025031_13_cattle_2017-05-01,64025031_14_cattle_2017-11-01,64025031_15_cattle_2018-08-01,64025031_16_cattle_2020-02-01,64025031_17_cattle_2020-02-01,64025031_18_cattle_2020-02-01,64025031_1_cattle_2016-04-01,64025031_2_cattle_2016-08-01,64025031_3_cattle_2017-05-01,64025031_4_cattle_2017-05-01,64025031_5_cattle_2017-05-01,64025031_6_cattle_2017-05-01,64025031_7_cattle_2017-05-01,64025031_8_cattle_2017-05-01,64025031_9_cattle_2017-05-01,64025_0_boar_2020-02-01,64025_1_boar_2020-02-01,64025_2_boar_2019-08-01,64025_3_boar_2020-02-01,64095041_2_cattle_2020-02-01,64178007_0_cattle_2019-04-01,64178_1_boar_2018-11-01,64186001_0_cattle_2020-02-01,64186034_0_cattle_2018-03-01,64186034_1_cattle_2017-03-01,64186034_2_cattle_2018-03-01,64186034_3_cattle_2018-03-01,64186034_4_cattle_2018-03-01,64186034_5_cattle_2018-03-01,64186034_6_cattle_2018-05-01,64186_1_boar_2020-02-01,64244024_0_cattle_2020-02-01,64244024_1_cattle_2020-02-01,64244024_2_cattle_2020-02-01,64244024_3_cattle_2019-12-01,64244024_4_cattle_2020-02-01,64244024_5_cattle_2020-02-01,64281003_0_cattle_2020-02-01,64281008_0_cattle_2020-02-01,64301064_0_cattle_2020-02-01,64301067_0_cattle_2018-01-01,64301067_1_cattle_2018-01-01,64301067_2_cattle_2018-01-01,64301083_0_cattle_2017-12-01,64301083_1_cattle_2017-12-01,64301083_2_cattle_2017-12-01,64301083_3_cattle_2017-12-01,64301083_4_cattle_2017-12-01,64301083_5_cattle_2018-02-01,64301083_6_cattle_2017-12-01,64301083_7_cattle_2018-02-01,64301083_8_cattle_2018-02-01,64301083_9_cattle_2020-02-01,64306004_1_cattle_2017-03-01,64306004_2_cattle_2017-03-01,64306004_3_cattle_2017-05-01,64306004_4_cattle_2017-03-01,64306004_5_cattle_2017-05-01,64306004_6_cattle_2017-03-01,64306004_7_cattle_2017-03-01,64306004_8_cattle_2017-03-01,64306008_0_cattle_2015-04-01,64306008_10_cattle_2015-05-01,64306008_11_cattle_2020-02-01,64306008_1_cattle_2015-05-01,64306008_2_cattle_2015-05-01,64306008_3_cattle_2015-05-01,64306008_4_cattle_2015-05-01,64306008_5_cattle_2015-05-01,64306008_6_cattle_2015-05-01,64306008_7_cattle_2015-05-01,64306008_8_cattle_2015-05-01,64306008_9_cattle_2015-05-01,64306052_0_cattle_2015-04-01,64306_0_boar_2014-01-01,64306_1_boar_2020-02-01,64306_2_boar_2019-07-01,64306_3_boar_2016-05-01,64359001_0_cattle_2014-03-01,64359031_7_cattle_2019-02-01,64359075_2_cattle_2017-01-01,64359075_4_cattle_2017-01-01,64359107_4_cattle_2019-05-01,64359138_13_cattle_2018-03-01,64359169_1_cattle_2016-05-01,64359209_10_cattle_2018-12-01,64359_32_boar_2016-01-01,64359_46_boar_2019-01-01,64410_1_boar_2019-01-01,64410_2_boar_2020-02-01,64410_4_boar_2020-02-01,64416020_0_cattle_2018-04-01,64416020_1_cattle_2017-07-01,64416020_2_cattle_2018-02-01,64416020_3_cattle_2018-04-01,64416020_4_cattle_2018-06-01,64416020_5_cattle_2018-04-01,64416031_0_cattle_2017-05-01,64416031_1_cattle_2017-05-01,64416031_2_cattle_2017-05-01,64416031_3_cattle_2017-05-01,64416031_4_cattle_2017-07-01,64416031_5_cattle_2017-05-01,64416031_6_cattle_2017-05-01,64416_4_boar_2019-10-01,64416_5_boar_2019-07-01,64416_6_boar_2020-02-01,64420012_0_cattle_2014-03-01,64420012_1_cattle_2014-03-01,64420012_2_cattle_2014-03-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420035_10_cattle_2012-02-01,64420035_11_cattle_2012-04-01,64420035_12_cattle_2012-04-01,64420035_13_cattle_2012-02-01,64420035_14_cattle_2012-02-01,64420035_15_cattle_2012-02-01,64420035_16_cattle_2012-04-01,64420035_17_cattle_2012-04-01,64420035_18_cattle_2012-02-01,64420035_19_cattle_2012-04-01,64420035_20_cattle_2012-04-01,64420035_21_cattle_2012-02-01,64420035_22_cattle_2012-04-01,64420035_23_cattle_2012-04-01,64420035_24_cattle_2012-04-01,64420035_25_cattle_2012-04-01,64420035_26_cattle_2012-04-01,64420035_27_cattle_2013-02-01,64420035_28_cattle_2013-04-01,64420035_33_cattle_2017-03-01,64420035_34_cattle_2017-05-01,64420035_35_cattle_2018-12-01,64420035_36_cattle_2019-02-01,64555005_0_cattle_2018-03-01,64555005_1_cattle_2018-05-01,64555005_2_cattle_2018-05-01,64555005_3_cattle_2018-05-01,64556001_0_cattle_2015-02-01,64556001_7_cattle_2019-01-01,64556002_0_cattle_2015-03-01,64556002_2_cattle_2016-01-01,64556005_0_cattle_2015-01-01,64556005_10_cattle_2018-04-01,64556005_12_cattle_2020-02-01,64556005_13_cattle_2020-02-01,64556005_1_cattle_2015-04-01,64556005_2_cattle_2015-02-01,64556005_3_cattle_2015-02-01,64556005_4_cattle_2015-02-01,64556005_5_cattle_2015-04-01,64556005_6_cattle_2015-06-01,64556005_7_cattle_2016-12-01,64556005_8_cattle_2016-12-01,64556005_9_cattle_2018-02-01,64556019_1_cattle_2016-12-01,64556019_2_cattle_2018-02-01,64556019_3_cattle_2018-02-01,64556019_4_cattle_2018-02-01,64556034_0_cattle_2015-02-01,64556034_2_cattle_2017-02-01,64556034_3_cattle_2017-02-01,64556039_0_cattle_2014-01-01,64556039_10_cattle_2020-02-01,64556039_11_cattle_2020-02-01,64556039_12_cattle_2020-02-01,64556039_1_cattle_2014-03-01,64556039_2_cattle_2017-01-01,64556039_3_cattle_2016-05-01,64556039_4_cattle_2017-01-01,64556039_5_cattle_2017-01-01,64556039_8_cattle_2019-08-01,64556051_13_cattle_2017-02-01,64556051_8_cattle_2017-04-01,64556058_0_cattle_2019-07-01,64556058_10_cattle_2019-07-01,64556058_1_cattle_2018-01-01,64556058_2_cattle_2018-01-01,64556058_3_cattle_2018-03-01,64556058_4_cattle_2019-03-01,64556058_5_cattle_2019-03-01,64556058_6_cattle_2019-07-01,64556058_7_cattle_2019-03-01,64556058_8_cattle_2019-07-01,64556058_9_cattle_2019-07-01,64556500_0_cattle_2013-04-01,64556_0_boar_2015-08-01,64556_10_boar_2016-11-01,64556_12_boar_2017-03-01,64556_15_boar_2019-01-01,64556_16_boar_2019-12-01,64556_19_boar_2018-08-01,64556_1_boar_2013-10-01,64556_22_boar_2019-06-01,64556_3_boar_2017-09-01
0.0027994401119776045,0,0,0.0019996000799840027,0.01059788042391521,0,0.03679264147170556,0.017596480703859198,0.008998200359928014,0.01079784043191361,0.005598880223955211,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,0.010197960407918412,0,0.0167966406718656,0.004199160167966408,0.003399320135972806,0.04619076184763034,0.016996600679864,0.032793441311737566,0,0.03059388122375517,0.002199560087982403,0.012797440511897606,0,0,0,0.05078984203159353,0.05078984203159353,0.005998800239952012,0.06438712257548476,0.07758448310337959,0.06358728254349114,0.032593481303739166,0.019596080783843194,0.0157968406318736,0,0,0,0,0,7.998400319936012e-4,0,0,0.017996400719855997,0.07758448310337959,0.0019996000799840027,0.015996800639872,0.0157968406318736,0.0167966406718656,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018396320735852796,0.013197360527894405,0.018996200759847995,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0023995200959808036,0,0.007798440311937616,0.0037992401519696068,7.998400319936012e-4,0,0.0019996000799840027,0,0,0,0,0,0,0,0.0019996000799840027,0,7.998400319936012e-4,5.998800239952009e-4,0.0019996000799840027,0.0067986402719456135,0.0035992801439712063,0.4321135772845291,0.012597480503899207,0,1.999600079984003e-4,0.0019996000799840027,0,0,0,0.0067986402719456135,0.0067986402719456135,0,0.009198160367926414,0.013197360527894405,0.01119776044791041,0.29054189162167693,0,3.999200159968006e-4,0,0,0,0,0,9.998000399920016e-4,0,0,0.006998600279944014,0.013197360527894405,0,0.003999200159968007,0.002999400119976005,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.0017996400719856025,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024995000999799982,0.10477904419116288,0.20755848830234383,0.02559488102379518,0,0.012397520495900807,0,0,9.998000399920016e-4,0,0,0.0161967606478704,0,0,0,0.02159568086382719,0.17416516696660994,0.04079184163167355,0,0.005998800239952012,0,0.07698460307938437,0.05578884223155352,0.002599480103979204,0.06478704259148158,1.999600079984003e-4,0,0,0,0,0,0,0,0.0045990801839632086,0.0045990801839632086,0.028594281143771175,0,3.999200159968006e-4,9.998000399920016e-4,0,0.04499100179963994,0.024395120975804784,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.0015996800639872023,0.033193361327734365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0023995200959808036,0,0.003999200159968007,1.999600079984003e-4,0.16556688662267846,0.002599480103979204,0.1977604479104219,0,0.010397920415916811,1.999600079984003e-4,0.03459308138372316,0,0,0,0.18396320735853186,0,0,0,0,0,0,0.0011997600479904018,0.0011997600479904018,0,0,0,0,0.0011997600479904018,0.002199560087982403,0,0,0,0.004399120175964808,0.0011997600479904018,0.0037992401519696068,0.0011997600479904018,0,0,0.0031993601279744054,0,0.057388522295540714,0.005998800239952012,0,0.14097180563887446,0,0,0.004399120175964808,0.0011997600479904018,0,0.004199160167966408,0,0.0045990801839632086,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0.0015996800639872023,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.04379124175164954,0.0015996800639872023,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1085782843431326,0.0017996400719856025,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,7.998400319936012e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.032993401319735965,0.007198560287942414,0.013197360527894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05618876224755032,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.004399120175964808,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.014197160567886403,0.05058988202359513,0.020395920815836792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0.014397120575884803,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04019196160767835,0.018996200759847995,0.04619076184763034,0.022395520895820788,0.062187562487502304,0.005798840231953611,0.17396520695861153,0.056788642271545516,0.06958608278344333,0.042991401719655944,0.0161967606478704,0.03559288142371516,0,0,0,0.012997400519896006,0.03499300139971996,0.07938412317536525,0.05338932213557272,3.999200159968006e-4,0.09738052389522184,0.16756648670266253,0.14677064587082825,0.2339532093581335,0.2247550489902068,0.09538092381523777,0.25834833033393795,0.11797640471905771,0.13197360527894617,0.03419316136772636,0,0,0,0,0.3973205358928112,0.12177564487102743,0.20475904819036614,0.2635472905418958,0.21935612877424981,0.11637672465507046,0.2127574485103024,0.09978004399120272,0,0,5.998800239952009e-4,0,0,0.0067986402719456135,0,0,0.08278344331133816,0.25554889022196065,0.052589482103579124,0.06438712257548476,0.05338932213557272,0.04919016196760633,0.04039192161567675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07858428314337162,0.052189562087582325,0.061387722455508706,0.02679464107178558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.998400319936012e-4,0,0.0027994401119776045,0.0049990001999600095,0.0165966806638672,0,0.03459308138372316,0.009598080383923213,0.012397520495900807,0.0049990001999600095,0.0027994401119776045,0.0019996000799840027,0,0,0,0,0,0.009398120375924813,0.013597280543891204,0,0.016996600679864,0.006998600279944014,0.007398520295940815,0.05078984203159353,0.025194961007798382,0.022595480903819187,0.05318936212757432,0.013397320535892805,0.01099780043991201,0.009198160367926414,0,0,0,0.06078784243151351,0,0.0045990801839632086,0.04559088182363514,0.05438912217556472,0.047390521895620735,0.027794441111777576,0.0163967206558688,0.005998800239952012,0,0,0,0,0,0,0,0,0.02059588082383519,0.052989402119575923,0.003999200159968007,0.011397720455908809,0.0165966806638672,0.012397520495900807,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0.012597480503899207,0.012797440511897606,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008998200359928014,0.002599480103979204,0.009398120375924813,0.012197560487902407,0,0.012597480503899207,0,0,0,0,0,0.008398320335932815,0,0,0,0.0049990001999600095,0.010197960407918412,0.02059588082383519,0,0,0,0.04159168166366715,0.03059388122375517,0,0.042591481703659145,0,0,0,0.02579484103179358,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0.04359128174365114,0.44491101779642533,0,0,0,0,0,0,0,0,0,0,0.0155968806238752,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023995200959808036,0,0,0,0.03179364127174557,0,0.0929814037192569,0.04639072185562874,0.04859028194361113,0.02539492101579678,0.008998200359928014,0.002199560087982403,0,0,0,1.999600079984003e-4,0,0.00539892021595681,0.04079184163167355,0,0.052189562087582325,0.009998000399920012,0.002999400119976005,0.05078984203159353,0.018796240751849595,0.024395120975804784,0.06758648270345927,0.03459308138372316,0.008998200359928014,0.02679464107178558,0,0,0,0.05078984203159353,0.05118976204759033,0.009798040391921612,0,0.06698660267946405,0.09978004399120272,0.027194561087782378,0.013597280543891204,0.005798840231953611,0,0,0.0015996800639872023,0,0,0.0167966406718656,0,0,0.047190561887622336,0.06638672265546883,0.003999200159968007,0.029594081183763173,0.04119176164767035,0.03939212157568475,0.03659268146370716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05878824235152951,0.027794441111777576,0.05078984203159353,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.009398120375924813,0,0.037592481503699156,0.018396320735852796,0.0163967206558688,0.008998200359928014,0.0023995200959808036,0,0,0,0,0,0,9.998000399920016e-4,0.01079784043191361,0,0.023795240951809585,0.004799040191961609,0.0015996800639872023,0.023195360927814386,0.01119776044791041,0.03019396120775837,0.06838632273545289,0.02179564087182559,0.002599480103979204,0.007398520295940815,0,0,0,0.023195360927814386,0.025194961007798382,0.0037992401519696068,0.05798840231953591,0,0.06038792241551671,0.038192361527694355,0.008598280343931215,0.0027994401119776045,0,0,0,0,0,0.004199160167966408,0,0,0.014797040591881602,0.06938612277544493,3.999200159968006e-4,0.017396520695860798,0.008998200359928014,0.013997200559888004,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02639472105578878,0.013997200559888004,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.001399720055988802,0.03579284143171356,0,0.06778644271145767,0.033593281343731164,0.03239352129574077,0.022795440911817587,0.011397720455908809,0,0,0,0,0,0,9.998000399920016e-4,0.019196160767846394,0,0.027794441111777576,0.0049990001999600095,0.002199560087982403,0.04119176164767035,0.014797040591881602,0.03059388122375517,0.07698460307938437,0.033193361327734365,0.002199560087982403,0.019196160767846394,0,0,0,0.04199160167966395,0.04199160167966395,0.007398520295940815,0.09858028394321228,0.07598480303939234,0,0.029194161167766373,0.0161967606478704,0.002599480103979204,0,0,7.998400319936012e-4,0,0,0.005598880223955211,0,0,0.03939212157568475,0.07718456308738278,5.998800239952009e-4,0.017596480703859198,0.022995400919815986,0.03479304139172156,0.0167966406718656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051589682063587126,0.018196360727854397,0.02539492101579678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0019996000799840027,0.0027994401119776045,0.014997000599880001,0.0037992401519696068,0.005998800239952012,0.0027994401119776045,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,0,0.001399720055988802,0,0.008598280343931215,0.008798240351929614,0.0011997600479904018,0.019996000799839993,0.007598480303939215,0.20095980803839641,0.03699260147970396,0.20595880823835658,0.00519896020795841,0.0045990801839632086,0,0,0,0.02099580083983199,0.02199560087982399,0.00519896020795841,0.02099580083983199,0.03679264147170556,0.028994201159767974,0,0.009198160367926414,0.003399320135972806,0,0,0,0,0,0,0,0,0.007998400319936016,0.03699260147970396,0.0037992401519696068,0.008798240351929614,7.998400319936012e-4,0.004799040191961609,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0.006398720255948813,0.0019996000799840027,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019196160767846394,0.0067986402719456135,0.0171965606878624,0.03679264147170556,0,0.009798040391921612,1.999600079984003e-4,0,0,0,0,0.02179564087182559,0,0,0,0.0171965606878624,0.014597080583883202,0.05078984203159353,0,3.999200159968006e-4,1.999600079984003e-4,0.10077984403119475,0.07538492301539712,0.007398520295940815,0.10437912417516607,0,0.001399720055988802,0.0011997600479904018,0.06738652269546086,0,0,0,0,0.007398520295940815,0.007398520295940815,0.06798640271945608,0.0015996800639872023,0.001399720055988802,0.0037992401519696068,0.001399720055988802,0,0.07358528294341146,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.0019996000799840027,0.029994001199759972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024395120975804784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
