19_d500_24_0_badger_2016-06-01,2_d500_43_0_badger_2014-07-01,2_d500_43_1_badger_2015-09-01,2_d500_43_2_badger_2014-09-01,2_d500_43_3_badger_2012-07-01,2_d500_6_0_badger_2017-08-01,2_d500_80_1_badger_2018-05-01,2_d500_83_1_badger_2018-06-01,2_d500_83_2_badger_2020-02-01,2_d500_84_4_badger_2017-06-01,2_d500_9_2_badger_2012-01-01,2_d500_9_3_badger_2012-02-01,2_d500_9_4_badger_2016-09-01,2_d500_9_5_badger_2014-05-01,40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40002_12_boar_2013-04-01,40002_13_boar_2014-11-01,40002_15_boar_2015-04-01,40002_18_boar_2016-02-01,40002_24_boar_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40089_1_boar_2016-09-01,40089_2_boar_2013-09-01,40089_3_boar_2014-07-01,40091_1_boar_2016-08-01,40091_2_boar_2016-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,40270_10_boar_2012-06-01,40270_11_boar_2012-09-01,40270_12_boar_2012-10-01,40270_2_boar_2014-08-01,40270_3_boar_2012-05-01,40270_4_boar_2013-02-01,40270_5_boar_2013-03-01,40270_8_boar_2016-04-01,40270_9_boar_2013-03-01,45_d500_160_0_badger_2020-02-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64135_27_boar_2016-11-01,64135_28_boar_2018-11-01,64135_30_boar_2018-02-01,64135_31_boar_2018-05-01,64135_37_boar_2020-02-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.001399720055988802,3.999200159968006e-4,0,3.999200159968006e-4,3.999200159968006e-4,1.999600079984003e-4,0.1483703259348155,0.0035992801439712063,5.998800239952009e-4,0.0019996000799840027,0.0035992801439712063,5.998800239952009e-4,7.998400319936012e-4,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0.0019996000799840027,0.0011997600479904018,0,0,0,0,0.0035992801439712063,0.0015996800639872023,0,1.999600079984003e-4,5.998800239952009e-4,0,0.0023995200959808036,0,0.0027994401119776045,0.1513697260547916,0.003399320135972806,0,0.11797640471905771,0.0035992801439712063,0,0.0011997600479904018,0.002999400119976005,0.005998800239952012,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,1.999600079984003e-4,5.998800239952009e-4,0.0011997600479904018,9.998000399920016e-4,0.0011997600479904018,9.998000399920016e-4,0,0,9.998000399920016e-4,0.0035992801439712063,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,1.999600079984003e-4,0,1.999600079984003e-4,9.998000399920016e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,1.999600079984003e-4,0,0.0839832033593286,0,0,0,0,0.003999200159968007,0,0.002199560087982403,0,0,0,0,0.01099780043991201,0.003999200159968007,0.002199560087982403,0,0,7.998400319936012e-4,0.010397920415916811,0,0,0,1.999600079984003e-4,0.04639072185562874,0,0.005598880223955211,0.0031993601279744054,0,0.29114177164567207,0,0,0,9.998000399920016e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,1.999600079984003e-4,0.0023995200959808036,9.998000399920016e-4,0.023395320935812786,0,0,0,0,0.006998600279944014,0,5.998800239952009e-4,0,0.001399720055988802,1.999600079984003e-4,0.012597480503899207,0,0.018596280743851196,0.004199160167966408,0,0,0.0019996000799840027,0.31573685262947265,0,0,0,0,0.03139372125574877,0,0.02579484103179358,0.010397920415916811,0,0.012997400519896006,0,0,0,0.002599480103979204,0,1.999600079984003e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0,0.0023995200959808036,0.002199560087982403,0.008998200359928014,0,0,0,0,0.0167966406718656,0,0.0015996800639872023,0,0.002199560087982403,0,0.0031993601279744054,0.008998200359928014,0,0.007998400319936016,0,0,0.003999200159968007,0.007598480303939215,0,0,0,0,0.010197960407918412,0,0.02599480103979198,0.32233553289341915,0,0.007398520295940815,0,0,0,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.005598880223955211,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04499100179963994,0,0.012397520495900807,0.09738052389522184,0.014597080583883202,0.010397920415916811,0.0019996000799840027,0.008798240351929614,0.0031993601279744054,0.033193361327734365,0.0035992801439712063,0.019396120775844794,0.0049990001999600095,0.013197360527894405,0.005598880223955211,0.004399120175964808,0.009398120375924813,0.015996800639872,0,1.999600079984003e-4,1.999600079984003e-4,0.10677864427114694,0.011997600479904008,0,0,0.00519896020795841,0.008998200359928014,0.011997600479904008,0.002999400119976005,0.03419316136772636,0.020395920815836792,0.00539892021595681,0.0031993601279744054,0.0035992801439712063,9.998000399920016e-4,0.004799040191961609,0.14937012597480753,0.0015996800639872023,0.006198760247950412,0,3.999200159968006e-4,0.0015996800639872023,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.007198560287942414,0.014197160567886403,0.004199160167966408,0.00519896020795841,0.008398320335932815,0.005998800239952012,0.005798840231953611,0.0031993601279744054,0.002999400119976005,0,0.0027994401119776045,0.0163967206558688,0,0.0011997600479904018,0.0019996000799840027,1.999600079984003e-4,0.006998600279944014,3.999200159968006e-4,0,0.007798440311937616,0.0019996000799840027,0.0015996800639872023,1.999600079984003e-4,0
0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0.001399720055988802,1.999600079984003e-4,0,0.0049990001999600095,0.0027994401119776045,0.003999200159968007,0.002599480103979204,0.006598680263947213,0.03199360127974397,9.998000399920016e-4,0.002199560087982403,0.0017996400719856025,0.0019996000799840027,0.0017996400719856025,0,0,0,0,0.033593281343731164,1.999600079984003e-4,3.999200159968006e-4,0.09998000399920112,0.06498700259947998,0.00519896020795841,0.0031993601279744054,7.998400319936012e-4,0.0023995200959808036,0.0011997600479904018,0,0.008998200359928014,1.999600079984003e-4,0.03479304139172156,0.001399720055988802,0.05058988202359513,0.002199560087982403,0.006198760247950412,0.007598480303939215,0.16216756648670555,9.998000399920016e-4,0.04079184163167355,0.007798440311937616,7.998400319936012e-4,0.002199560087982403,3.999200159968006e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,0,0,9.998000399920016e-4,5.998800239952009e-4,0,7.998400319936012e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.00539892021595681,3.999200159968006e-4,0.0011997600479904018,0.0023995200959808036,0.0027994401119776045,7.998400319936012e-4,0.0037992401519696068,0,0,0,0.002999400119976005,0.001399720055988802,0,0.0011997600479904018,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,3.999200159968006e-4,0,0,0.002999400119976005,7.998400319936012e-4,0.002199560087982403,0,0,0.017596480703859198,9.998000399920016e-4,3.999200159968006e-4,7.998400319936012e-4,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0.04659068186362714,0,0,0,0.0011997600479904018,0.002199560087982403,5.998800239952009e-4,5.998800239952009e-4,0,0.003399320135972806,0.002599480103979204,9.998000399920016e-4,0.0031993601279744054,0,0.3397320535892781,9.998000399920016e-4,0.14037192561487924,0.001399720055988802,0.002599480103979204,0.0031993601279744054,7.998400319936012e-4,3.999200159968006e-4,0.01119776044791041,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,1.999600079984003e-4,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,9.998000399920016e-4,0.29594081183763316,0,3.999200159968006e-4,0,0,0,0.0017996400719856025,0,9.998000399920016e-4,0,0,1.999600079984003e-4,0,0.0015996800639872023,0,0.051789642071585526,0,0,0,1.999600079984003e-4,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0.0011997600479904018,0,1.999600079984003e-4,0,0,0,0.12357528494301309,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019996000799839993,0,0.0011997600479904018,0.002199560087982403,0.018996200759847995,0,0,0,0.001399720055988802,0.012397520495900807,0,5.998800239952009e-4,0,0.002199560087982403,0,0.01099780043991201,0.3461307738452262,0.012797440511897606,0.007198560287942414,0,0,0.003999200159968007,0,0,0,0,0,0.0167966406718656,0,0.02639472105578878,0.010397920415916811,0,0.009998000399920012,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32613477304538835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3359328134373089,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.06298740251949592,0.018996200759847995,0.08578284343131426,0.03979204159168155,0.047590481903619135,0,0.03499300139971996,0,0.07038592281543696,0,0.06838632273545289,0,0.07898420315936844,0.05998800239951991,0.029394121175764773,0.03559288142371516,0,0.03619276144771036,0,0.07198560287942421,0.07398520295940827,0.05898820235952791,0.03659268146370716,0.027394521095780777,0.018596280743851196,0,0.138772245550892,0.1389722055588904,0,0,0,0,0,0.10177964407118678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2037592481503741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22875424915017492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625874825034991,0.016996600679864,0.061387722455508706,0.029594081183763173,0.04139172165566875,0,0.03659268146370716,0,0.08358328334333179,0,0.06358728254349114,0,0.05118976204759033,0.06498700259947998,0.02579484103179358,0.04119176164767035,0,0.037592481503699156,0,0.05518896220755832,0.06358728254349114,0.06758648270345927,0.04179164167166555,0.019596080783843194,0.019396120775844794,0,0.12937412517496688,0.11577684463107524,0,0,0,0,0,0.09658068386322821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,9.998000399920016e-4,9.998000399920016e-4,7.998400319936012e-4,3.999200159968006e-4,0.008398320335932815,3.999200159968006e-4,0.0045990801839632086,0.0031993601279744054,9.998000399920016e-4,0.007198560287942414,0.0023995200959808036,0.003399320135972806,0.004199160167966408,0.004399120175964808,7.998400319936012e-4,1.999600079984003e-4,0,3.999200159968006e-4,0.0011997600479904018,0.0049990001999600095,0,5.998800239952009e-4,0,0,0,0.0037992401519696068,0,3.999200159968006e-4,0.002199560087982403,0,0.0023995200959808036,0,0.0017996400719856025,0.002999400119976005,0.0067986402719456135,1.999600079984003e-4,3.999200159968006e-4,0.0035992801439712063,1.999600079984003e-4,7.998400319936012e-4,0.005998800239952012,0.18376324735053345,0.006198760247950412,0.05798840231953591,0.00519896020795841,0.07938412317536525,0,0,0,0,0,0.011597680463907209,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,0,0,0,0.03459308138372316,0,0,0,0,0,0.06438712257548476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0.004399120175964808,0,0.004199160167966408,0.0019996000799840027,0,0,0,0,0,0.009198160367926414,0.0015996800639872023,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.01059788042391521,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.001399720055988802,0.0037992401519696068,0,5.998800239952009e-4,1.999600079984003e-4,0,0.00539892021595681,0.33453309338132026,1.999600079984003e-4,0.0011997600479904018,0.002599480103979204,9.998000399920016e-4,0.0015996800639872023,0.004399120175964808,1.999600079984003e-4,0,0,5.998800239952009e-4,0.00539892021595681,5.998800239952009e-4,7.998400319936012e-4,1.999600079984003e-4,0,0,0.0015996800639872023,0,1.999600079984003e-4,0.003399320135972806,7.998400319936012e-4,3.999200159968006e-4,7.998400319936012e-4,0,7.998400319936012e-4,0.001399720055988802,5.998800239952009e-4,0.0027994401119776045,0,0.08498300339932063,0,3.999200159968006e-4,0.00519896020795841,0.0045990801839632086,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.01119776044791041,7.998400319936012e-4,1.999600079984003e-4,0.002199560087982403,3.999200159968006e-4,0,9.998000399920016e-4,1.999600079984003e-4,0,0,0.007998400319936016,0.0019996000799840027,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0
0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559488102379518,0,0.0049990001999600095,0.0035992801439712063,0.1357728454309159,0.0027994401119776045,0,0.0011997600479904018,0,0.014597080583883202,9.998000399920016e-4,0.0035992801439712063,0,0.0027994401119776045,0,0.08178364327134613,0.06338732253549273,0.024795040991801583,0.008198360327934416,0,0,0.003399320135972806,0.06098780243951191,0,0,0,0.001399720055988802,0,0,0.04019196160767835,0.028194361127774376,0,0.10477904419116288,0,0,7.998400319936012e-4,0.005598880223955211,3.999200159968006e-4,0.0015996800639872023,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.012797440511897606,0,0,0,0.02579484103179358,0.008598280343931215,7.998400319936012e-4,0,0,0.0017996400719856025,0,0.0161967606478704,0,0,0,7.998400319936012e-4,0,0,3.999200159968006e-4,0,0,0,0,0,9.998000399920016e-4,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0.018796240751849595,0,0,0,5.998800239952009e-4,0,0.0011997600479904018,0,0,0.012597480503899207,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06058788242351511,0,0.03139372125574877,0,0.03959208158368315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027994401119775976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.02059588082383519,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871825634873031,0,0.0167966406718656,0.019396120775844794,0.04879024195160953,0.0049990001999600095,0,0.005798840231953611,5.998800239952009e-4,0.06978604279144174,0.0015996800639872023,0.023995200959807984,0,0.022795440911817587,0.0035992801439712063,0.027194561087782378,0.042191561687662346,0.05538892221555672,0.043391321735652744,9.998000399920016e-4,3.999200159968006e-4,0.014797040591881602,0.05918816236752631,0,0,0.0017996400719856025,0.0049990001999600095,0.05898820235952791,1.999600079984003e-4,0,0.061187762447510306,0.0017996400719856025,0.02619476104779038,0,0,1.999600079984003e-4,0.024795040991801583,0,0.0067986402719456135,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.008598280343931215,1.999600079984003e-4,3.999200159968006e-4,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0,0.006998600279944014,0,0,1.999600079984003e-4,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,0
0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02179564087182559,0,0.002999400119976005,0.0037992401519696068,0.0161967606478704,0,0,9.998000399920016e-4,0,0.012797440511897606,0,0.004799040191961609,0,0.002999400119976005,0,0.00519896020795841,0.012997400519896006,0.3329334133173332,0.011397720455908809,0,0,0.002999400119976005,0.010397920415916811,0,0,0,0,0.016996600679864,0,0.03579284143171356,0,0,0.008198360327934416,0,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.05478904219156152,3.999200159968006e-4,0,0,0.11057788442311667,0.15936812637472786,0.002999400119976005,1.999600079984003e-4,5.998800239952009e-4,0.0017996400719856025,0.0011997600479904018,0.07638472305538915,7.998400319936012e-4,0,0,9.998000399920016e-4,3.999200159968006e-4,0,0.0015996800639872023,0.0035992801439712063,0,0,0,0,0.0015996800639872023,9.998000399920016e-4,0.001399720055988802,0.09178164367126646,0,0,0,0,0.0031993601279744054,0,0.0045990801839632086,0.0019996000799840027,0,0,0,0.14677064587082825,0.010197960407918412,0.006198760247950412,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0.10777844431113898,0,0,0,0,0.0049990001999600095,0,0,0,3.999200159968006e-4,0,0.3257348530293916,0.009398120375924813,0.005598880223955211,9.998000399920016e-4,0,0,7.998400319936012e-4,0.011597680463907209,0,0,0,0,0.06398720255948795,0,0.004199160167966408,7.998400319936012e-4,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.001399720055988802,3.999200159968006e-4,0,0.0015996800639872023,0.0037992401519696068,0,0,0.001399720055988802,0,0.006998600279944014,0.0011997600479904018,0,3.999200159968006e-4,0.0019996000799840027,0,0,1.999600079984003e-4,0,0.04659068186362714,0.287942411517698,0,0,0.0015996800639872023,0.0019996000799840027,3.999200159968006e-4,0,0,0,0.0019996000799840027,0,0.0011997600479904018,0,0,0,0.11297740451909755,0,0,0.0011997600479904018,3.999200159968006e-4,0,0.019196160767846394,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,0,0.061987602479503905,0,0,0,3.999200159968006e-4,0,0,0.10297940411917722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3285342931413689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
