45_d500_123_762_0_badger_2020-02-01,45_d500_123_762_1_badger_2011-05-01,45_d500_123_762_3_badger_2019-02-01,45_d500_124_0_badger_2015-03-01,45_d500_124_1_badger_2012-05-01,45_d500_124_2_badger_2013-07-01,45_d500_152_0_badger_2010-05-01,45_d500_157_858_0_badger_2012-08-01,45_d500_159_855_0_badger_2012-02-01,45_d500_160_0_badger_2014-05-01,45_d500_160_1_badger_2014-07-01,45_d500_160_2_badger_2015-08-01,45_d500_160_3_badger_2011-08-01,45_d500_182_0_badger_2013-05-01,45_d500_218_0_badger_2020-02-01,45_d500_218_1_badger_2016-06-01,45_d500_221_0_badger_2016-04-01,45_d500_98_0_badger_2013-08-01,45_d500_98_1_badger_2014-11-01,45_d500_99_699_0_badger_2014-05-01,45_d500_99_699_1_badger_2017-09-01,45_d500_99_716_2_badger_2014-09-01,45_d500_99_716_3_badger_2015-08-01,45_d500_99_720_0_badger_2020-02-01,45_d500_99_720_1_badger_2014-08-01,45_d500_99_766_0_badger_2016-08-01,45_d500_99_766_1_badger_2010-10-01,45_d500_99_839_0_badger_2007-05-01,45_d500_99_839_1_badger_2020-02-01,56_d500_42_1975_0_badger_2020-02-01,64244024_0_cattle_2020-02-01,64244024_10_cattle_2020-02-01,64244024_1_cattle_2019-09-01,64244024_2_cattle_2019-12-01,64244024_3_cattle_2019-12-01,64244024_4_cattle_2019-12-01,64244024_5_cattle_2020-02-01,64244024_6_cattle_2019-12-01,64244024_7_cattle_2020-02-01,64244024_8_cattle_2019-12-01,64244024_9_cattle_2019-12-01,64253027_0_cattle_2015-03-01,64253027_1_cattle_2015-03-01,64253027_2_cattle_2015-05-01,64253027_3_cattle_2015-05-01,64253027_4_cattle_2015-05-01,64253027_5_cattle_2015-05-01,64253027_6_cattle_2015-05-01,64253027_7_cattle_2015-05-01,64253027_8_cattle_2015-05-01,64253028_0_cattle_2014-02-01,64253028_10_cattle_2014-02-01,64253028_11_cattle_2014-02-01,64253028_12_cattle_2014-02-01,64253028_13_cattle_2014-02-01,64253028_14_cattle_2014-01-01,64253028_15_cattle_2014-02-01,64253028_16_cattle_2014-02-01,64253028_17_cattle_2014-02-01,64253028_18_cattle_2014-02-01,64253028_19_cattle_2014-02-01,64253028_1_cattle_2014-02-01,64253028_20_cattle_2014-02-01,64253028_21_cattle_2014-02-01,64253028_22_cattle_2014-02-01,64253028_23_cattle_2014-02-01,64253028_24_cattle_2014-02-01,64253028_25_cattle_2016-03-01,64253028_26_cattle_2016-03-01,64253028_27_cattle_2016-03-01,64253028_2_cattle_2013-10-01,64253028_3_cattle_2014-02-01,64253028_4_cattle_2014-02-01,64253028_5_cattle_2014-02-01,64253028_6_cattle_2014-02-01,64253028_7_cattle_2014-02-01,64253028_8_cattle_2014-02-01,64253028_9_cattle_2014-02-01,64253056_0_cattle_2019-02-01,64253056_1_cattle_2019-02-01,64253056_2_cattle_2019-02-01,64264001_0_cattle_2017-07-01,64264001_1_cattle_2017-05-01,64264001_2_cattle_2017-07-01,64264001_3_cattle_2017-07-01,64264001_4_cattle_2017-07-01,64281008_0_cattle_2020-02-01,64301015_0_cattle_2020-02-01,64359108_0_cattle_2014-01-01,64359187_7_cattle_2016-12-01,64359189_7_cattle_2015-02-01,64359200_1_cattle_2014-03-01,64359200_3_cattle_2014-01-01,64359200_4_cattle_2014-03-01,64359200_5_cattle_2014-12-01,64420012_0_cattle_2010-05-01,64420012_10_cattle_2010-05-01,64420012_1_cattle_2010-04-01,64420012_2_cattle_2010-05-01,64420012_3_cattle_2010-03-01,64420012_4_cattle_2010-05-01,64420012_5_cattle_2010-05-01,64420012_6_cattle_2010-05-01,64420012_7_cattle_2010-05-01,64420012_8_cattle_2010-05-01,64420012_9_cattle_2010-05-01,64420015_0_cattle_2007-05-01,64420015_1_cattle_2012-12-01,64420035_0_cattle_2012-07-01,64420035_10_cattle_2012-07-01,64420035_12_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-07-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-07-01,64420035_23_cattle_2012-07-01,64420035_29_cattle_2012-07-01,64420035_2_cattle_2012-06-01,64420035_30_cattle_2012-04-01,64420035_31_cattle_2012-07-01,64420035_32_cattle_2012-07-01,64420035_36_cattle_2014-01-01,64420035_37_cattle_2014-01-01,64420035_38_cattle_2014-01-01,64420035_39_cattle_2015-12-01,64420035_3_cattle_2012-07-01,64420035_40_cattle_2015-12-01,64420035_4_cattle_2012-07-01,64420035_5_cattle_2012-07-01,64420035_7_cattle_2012-02-01,64420035_9_cattle_2012-07-01,64420039_0_cattle_2014-01-01,64420039_1_cattle_2017-04-01,64420039_2_cattle_2017-02-01,64420039_3_cattle_2017-02-01,64420039_4_cattle_2017-02-01,64420039_5_cattle_2017-02-01,64422009_0_cattle_2020-02-01,64422009_1_cattle_2020-02-01,64422009_2_cattle_2020-02-01,64422009_3_cattle_2020-02-01,64422009_4_cattle_2020-02-01,64449001_0_cattle_2017-01-01,64449007_0_cattle_2015-05-01,64449007_1_cattle_2015-07-01,64449007_2_cattle_2015-03-01,64449007_3_cattle_2015-07-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,5.998800239952009e-4,0.12237552489502265,7.998400319936012e-4,0.17456508698260675,0.20615876824635498,0.21515696860628328,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0,0.005798840231953611,0.3927214557088485,0.008598280343931215,0,0.2099580083983247,0.042391521695660746,0,0.005998800239952012,0.0161967606478704,0.007598480303939215,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0.0011997600479904018,0.012797440511897606,0,0,0.002999400119976005,0,5.998800239952009e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018396320735852796,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.033793241351729564,0.43931213757247073,0.0027994401119776045,1.999600079984003e-4,0.004399120175964808,0.037592481503699156,0.0045990801839632086,0.00519896020795841,0.0015996800639872023,0.00539892021595681,0.002999400119976005,0.0017996400719856025,0.02579484103179358,0.006598680263947213,0,0,0,0.018196360727854397,0,0.05578884223155352,0.004799040191961609,0.0019996000799840027,0.018596280743851196,0.019196160767846394,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0.012397520495900807,0,0,0.007798440311937616,0.04539092181563674,0.023595280943811185,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024795040991801583,3.999200159968006e-4,0.1973605278944251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02599480103979198,0.003399320135972806,0,0.0027994401119776045,0.0017996400719856025,0.04439112177564474,0.026994601079783978,0.03959208158368315,0.002999400119976005,0.03699260147970396,0.04119176164767035,0,0.05878824235152951,0.027794441111777576,0.20475904819036614,0.004199160167966408,0.00519896020795841,0,0,0,0.024795040991801583,0.03079384123175357,0.0045990801839632086,0.0037992401519696068,0.007398520295940815,0.0027994401119776045,0.022595480903819187,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0,0.002599480103979204,0.008398320335932815,0.002599480103979204,0.0049990001999600095,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042191561687662346,9.998000399920016e-4,0,0.03539292141571676,0.0037992401519696068,3.999200159968006e-4,0.002999400119976005,0.057188562287542315,0.004199160167966408,0.001399720055988802,0.0011997600479904018,0.005598880223955211,1.999600079984003e-4,1.999600079984003e-4,0.2249550089982052,0.006198760247950412,0,0,0,0.01079784043191361,7.998400319936012e-4,0.03599280143971196,0,0.0011997600479904018,0.3945210957808339,0.013397320535892805,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0.00539892021595681,0.02559488102379518,0.023795240951809585,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02579484103179358,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.4601079784043021,0.0019996000799840027,0.03519296140771836,0,0.005598880223955211,1.999600079984003e-4,0.010397920415916811,0.03879224155168955,0.0015996800639872023,0.00539892021595681,0.0017996400719856025,0.013197360527894405,0.00519896020795841,0.007598480303939215,0.04879024195160953,0.011597680463907209,0,0,0,0.02579484103179358,0.005598880223955211,0.03959208158368315,0.006198760247950412,0.004199160167966408,0.02559488102379518,0.028194361127774376,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0,0,0.007598480303939215,0.03059388122375517,0.037992401519695955,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023795240951809585,0,0.025194961007798382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,0.006398720255948813,0.042591481703659145,0.005798840231953611,0.0027994401119776045,0,0.018996200759847995,0.4791041791641481,0.0045990801839632086,0.033793241351729564,0.03459308138372316,0,0.03919216156768635,0.033193361327734365,0.033193361327734365,0.0031993601279744054,0.014597080583883202,0,0,0,0.023795240951809585,0.020195960807838392,0.009798040391921612,0.0017996400719856025,0.018796240751849595,0,0.019996000799839993,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0.0015996800639872023,0.0037992401519696068,0.005798840231953611,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4047190561887512,3.999200159968006e-4,0.004199160167966408,0,3.999200159968006e-4,0.00539892021595681,0,0.0027994401119776045,0,0.22375524895021476,0.04379124175164954,0,0.0035992801439712063,0.02119576084783039,0.005598880223955211,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0.024995000999799982,0,0,5.998800239952009e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020395920815836792,0,0.027394521095780777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0.04599080183963194,0,0.0037992401519696068,0.4605078984202989,0.0153969206158768,0,0.0015996800639872023,0.018796240751849595,0.022995400919815986,0.0011997600479904018,0.05138972205558873,0.017396520695860798,0.03699260147970396,0.007398520295940815,0.009798040391921612,0,0,0,0.020395920815836792,0.02159568086382719,0.00539892021595681,0.007398520295940815,0.016996600679864,0.002199560087982403,0.019796040791841593,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0,0.001399720055988802,0.002199560087982403,7.998400319936012e-4,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0.057388522295540714,3.999200159968006e-4,0.06818636272745449,0.05878824235152951,0.0015996800639872023,0,1.999600079984003e-4,0,0.003399320135972806,3.999200159968006e-4,0,0.008998200359928014,0,0.0017996400719856025,0.09378124375125052,0.0017996400719856025,0,0,0,0.014197160567886403,0.0027994401119776045,0.4499100179963848,0.0037992401519696068,3.999200159968006e-4,0.06958608278344333,0.0153969206158768,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0,0.0035992801439712063,0.048190361927614334,0.038192361527694355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25154969006199307,7.998400319936012e-4,0.04619076184763034,5.998800239952009e-4,0.0015996800639872023,0.016996600679864,0.24515096980604426,0.03619276144771036,0.002599480103979204,0,0.09978004399120272,0.002999400119976005,0.024795040991801583,0.042591481703659145,0.02639472105578878,0.0037992401519696068,0.006598680263947213,0,0,0,0.011397720455908809,0.061387722455508706,9.998000399920016e-4,0.0015996800639872023,0.013997200559888004,0.0045990801839632086,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,7.998400319936012e-4,0.0019996000799840027,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0,0.03139372125574877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07538492301539712,0.0067986402719456135,0.046990601879623936,0.003999200159968007,0.00539892021595681,0.046790641871625537,0.09058188362327602,0.022795440911817587,0.007598480303939215,0.10817836432713579,0,0,0.027394521095780777,0.2869426114777061,0.029994001199759972,0.002599480103979204,0.0031993601279744054,0,0,0,0.0165966806638672,0.28014397120576123,0.0031993601279744054,1.999600079984003e-4,0.012797440511897606,0.0037992401519696068,0.014397120575884803,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,3.999200159968006e-4,0.0011997600479904018,0.008598280343931215,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6432713457308171,0.3549290141971549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3189362127574467,0.23935212957409047,0.43151369726053396,0.30053989202159587,0.37052589482102843,0.17996400719856373,0.1455708858228378,0.15896820635873105,0.2519496100779898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0.2579484103179412,0.28834233153369476,0.21455708858228806,0,0,0,0.002199560087982403,0,0,0,0.23895220955809365,0,0,0,0.0011997600479904018,0.05598880223955192,0.017596480703859198,0.002199560087982403,0.029594081183763173,0,0,0.02059588082383519,0,7.998400319936012e-4,0.006598680263947213,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022195560887822388,0.18096380723855576,0.013397320535892805,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0.0023995200959808036,0.017796440711857597,0.0015996800639872023,0.004399120175964808,0.018596280743851196,0.01119776044791041,0.018396320735852796,0.003399320135972806,0.008598280343931215,0.0163967206558688,3.999200159968006e-4,0,0.009998000399920012,0.013997200559888004,0.0011997600479904018,0.010397920415916811,0,0,0,0.022195560887822388,0.009198160367926414,0.00519896020795841,0.00539892021595681,0.7140571885622432,0.0011997600479904018,0.02159568086382719,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0.0067986402719456135,0,0.0017996400719856025,0.007998400319936016,0.006198760247950412,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0.024195160967806384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022595480903819187,0,0.016996600679864,0,0,0.027594481103779177,0.03179364127174557,0.0163967206558688,0,0.05138972205558873,0.17956408718256692,0,0.007798440311937616,0,0.005598880223955211,0.0017996400719856025,7.998400319936012e-4,0,0,0,0.006998600279944014,0.35552889422115,0.002999400119976005,3.999200159968006e-4,0.01099780043991201,7.998400319936012e-4,0.005798840231953611,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0,0.466906618676247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028994201159767974,0.001399720055988802,0.27334533093381636,1.999600079984003e-4,0.0011997600479904018,0.04019196160767835,0.028594281143771175,0.03059388122375517,0,0.022995400919815986,0.03599280143971196,0,0.03899220155968795,0.020195960807838392,0,0.0015996800639872023,0.0035992801439712063,0,0,0,0.008798240351929614,0.014197160567886403,0.0015996800639872023,3.999200159968006e-4,0.008398320335932815,0.001399720055988802,0.007398520295940815,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,1.999600079984003e-4,0.002599480103979204,0.002999400119976005,0.003399320135972806,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022595480903819187,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.06358728254349114,5.998800239952009e-4,0.237152569486108,0.05918816236752631,0.007398520295940815,9.998000399920016e-4,0.004799040191961609,0.09758048390322024,0.002199560087982403,0.0045990801839632086,0,0.007598480303939215,0.001399720055988802,0.0011997600479904018,0,0.008598280343931215,0,0,0,0.022395520895820788,0.002999400119976005,0.07918416316736684,0.011597680463907209,0.009798040391921612,0.22375524895021476,0.029194161167766373,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0,0.005598880223955211,0.04459108178364314,0.03079384123175357,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020395920815836792,0,0.002999400119976005,0,0.001399720055988802,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,1.999600079984003e-4,0,5.998800239952009e-4,0,0,9.998000399920016e-4,0.0011997600479904018,3.999200159968006e-4,0,0.008998200359928014,0.0035992801439712063,0.003999200159968007,0.002999400119976005,0.006398720255948813,0.002599480103979204,0.004199160167966408,0.0037992401519696068,0.002599480103979204,0,0.02539492101579678,0.007798440311937616,0.0019996000799840027,0.004799040191961609,0.0031993601279744054,0,5.998800239952009e-4,0.001399720055988802,0,0.02059588082383519,0.006398720255948813,0.008598280343931215,0.29514097180563964,0.0049990001999600095,0.003399320135972806,0.02659468106378718,0.07538492301539712,0,0,0,0,0,0,0,0,0,0,0.16496700659868324,0,0.09678064387122662,0.25554889022196065,0.00539892021595681,0.0045990801839632086,0.12617476504699238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.3003399320135975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,9.998000399920016e-4,3.999200159968006e-4,0.002599480103979204,7.998400319936012e-4,1.999600079984003e-4,0.002199560087982403,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07598480303939234,0.06418716256748636,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.027794441111777576,0.0031993601279744054,1.999600079984003e-4,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08338332333533338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07938412317536525,0,0.3191361727654451,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0.002999400119976005,0.01059788042391521,0.14117176564687287,0.03239352129574077,0.011997600479904008,0.11057788442311667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05478904219156152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06818636272745449,0.3019396120775845,0,0,0,0,0,0,0,0,0,0.0023995200959808036,5.998800239952009e-4,0.003999200159968007,0.03599280143971196,0.23495300939812552,0.09818036392721546,0.03719256148770236,0.14997000599880275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1881623675264984,0,0.023195360927814386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023395320935812786,0.04379124175164954,0.05458908218356312,0.0157968406318736,0.05518896220755832,0.0715856828634274,0.017596480703859198,0.07638472305538915,0.04099180163967195,0.037592481503699156,0.04919016196760633,0.009398120375924813,0.09478104379124255,0.03019396120775837,0.07138572285542899,0.047190561887622336,0.05518896220755832,0,0,0,0,0.02559488102379518,0.03979204159168155,0.05338932213557272,0.03399320135972796,0.022395520895820788,0.15936812637472786,0.02179564087182559,0,0,0,0,0,0,0,0,0,0,0.0807838432313541,0,0.002599480103979204,0.03659268146370716,0.077784443111378,0.05398920215956792,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0.02679464107178558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04179164167166555,0,0.037592481503699156,0,0.0011997600479904018,0.020195960807838392,0.03919216156768635,0.026994601079783978,9.998000399920016e-4,0.06998600279944014,0.20535892821436136,0,0.012797440511897606,0.39012197560486955,0.0153969206158768,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0.003999200159968007,0,9.998000399920016e-4,0,0.008398320335932815,0.0015996800639872023,0.002199560087982403,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,9.998000399920016e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
