64032013_0_cattle_2020-02-01,64032_5_boar_2020-02-01,64033001_0_cattle_2016-12-01,64033006_0_cattle_2015-02-01,64033006_1_cattle_2015-02-01,64149019_0_cattle_2014-03-01,64149019_1_cattle_2014-03-01,64149030_0_cattle_2018-02-01,64149030_1_cattle_2018-02-01,64149030_2_cattle_2018-02-01,64201002_0_cattle_2018-02-01,64201007_0_cattle_2016-03-01,64201007_1_cattle_2016-03-01,64201007_2_cattle_2016-07-01,64201007_5_cattle_2019-07-01,64201008_0_cattle_2011-01-01,64201008_10_cattle_2018-03-01,64201008_11_cattle_2018-01-01,64201008_12_cattle_2018-01-01,64201008_13_cattle_2018-03-01,64201008_14_cattle_2018-03-01,64201008_15_cattle_2018-03-01,64201008_16_cattle_2018-03-01,64201008_1_cattle_2011-01-01,64201008_2_cattle_2011-01-01,64201008_3_cattle_2010-12-01,64201008_4_cattle_2011-01-01,64201008_5_cattle_2010-12-01,64201008_6_cattle_2011-01-01,64201008_7_cattle_2011-01-01,64201008_8_cattle_2011-01-01,64201008_9_cattle_2018-01-01,64201014_0_cattle_2010-01-01,64201014_1_cattle_2010-01-01,64201014_2_cattle_2009-12-01,64201014_3_cattle_2010-01-01,64201021_0_cattle_2010-02-01,64201021_10_cattle_2013-05-01,64201021_11_cattle_2013-05-01,64201021_12_cattle_2014-12-01,64201021_13_cattle_2014-12-01,64201021_14_cattle_2019-12-01,64201021_15_cattle_2019-12-01,64201021_16_cattle_2020-02-01,64201021_1_cattle_2010-02-01,64201021_2_cattle_2010-04-01,64201021_3_cattle_2013-05-01,64201021_4_cattle_2013-05-01,64201021_5_cattle_2013-05-01,64201021_6_cattle_2013-05-01,64201021_7_cattle_2013-05-01,64201021_8_cattle_2013-05-01,64201021_9_cattle_2013-07-01,64281001_0_cattle_2010-08-01,64281001_10_cattle_2017-02-01,64281001_11_cattle_2017-04-01,64281001_12_cattle_2017-02-01,64281001_13_cattle_2017-04-01,64281001_14_cattle_2017-02-01,64281001_15_cattle_2017-04-01,64281001_16_cattle_2017-02-01,64281001_17_cattle_2017-04-01,64281001_1_cattle_2010-07-01,64281001_2_cattle_2013-02-01,64281001_3_cattle_2013-02-01,64281001_4_cattle_2013-04-01,64281001_5_cattle_2013-04-01,64281001_6_cattle_2016-09-01,64281001_7_cattle_2017-04-01,64281001_8_cattle_2017-02-01,64281001_9_cattle_2017-02-01,64281003_0_cattle_2011-07-01,64281003_10_cattle_2016-03-01,64281003_11_cattle_2016-02-01,64281003_12_cattle_2016-03-01,64281003_13_cattle_2019-03-01,64281003_14_cattle_2019-03-01,64281003_1_cattle_2011-06-01,64281003_2_cattle_2011-05-01,64281003_3_cattle_2011-07-01,64281003_4_cattle_2011-07-01,64281003_5_cattle_2011-07-01,64281003_6_cattle_2013-07-01,64281003_7_cattle_2013-07-01,64281003_8_cattle_2013-08-01,64281003_9_cattle_2016-03-01,64281008_0_cattle_2011-06-01,64281008_1_cattle_2011-06-01,64281008_2_cattle_2011-07-01,64281008_5_cattle_2016-12-01,64281008_6_cattle_2016-12-01,64281_0_boar_2011-11-01,64281_1_boar_2013-03-01,64281_2_boar_2013-03-01,64281_3_boar_2019-03-01,64281_4_boar_2015-02-01,64281_5_boar_2014-11-01,64281_6_boar_2017-10-01,64281_7_boar_2018-03-01,64281_8_boar_2016-09-01,64281_9_boar_2018-01-01,64326020_10_cattle_2010-03-01,64326020_27_cattle_2014-01-01,64326020_5_cattle_2010-03-01,64326020_6_cattle_2010-02-01,64412014_0_cattle_2020-02-01,64412014_1_cattle_2019-06-01,64412014_2_cattle_2020-02-01,64412014_3_cattle_2020-02-01,64412014_4_cattle_2020-02-01,64412014_5_cattle_2020-02-01,64412014_6_cattle_2020-02-01,64412_0_boar_2020-02-01,64416031_0_cattle_2012-05-01,64416031_10_cattle_2018-03-01,64416031_11_cattle_2019-04-01,64416031_12_cattle_2018-03-01,64416031_13_cattle_2018-07-01,64416031_14_cattle_2019-07-01,64416031_1_cattle_2012-04-01,64416031_2_cattle_2012-05-01,64416031_3_cattle_2012-05-01,64416031_4_cattle_2012-05-01,64416031_5_cattle_2012-05-01,64416031_6_cattle_2012-05-01,64416031_7_cattle_2012-05-01,64416031_8_cattle_2012-05-01,64416031_9_cattle_2014-03-01,64416_10_boar_2019-07-01,64416_12_boar_2019-02-01,64416_14_boar_2020-02-01,64416_2_boar_2012-06-01,64416_3_boar_2013-11-01,64416_9_boar_2018-02-01,64420012_0_cattle_2012-04-01,64420012_11_cattle_2018-02-01,64420012_13_cattle_2018-02-01,64420012_14_cattle_2018-02-01,64420012_1_cattle_2012-03-01,64420012_2_cattle_2012-04-01,64420012_3_cattle_2012-04-01,64420012_4_cattle_2012-04-01,64420012_5_cattle_2014-12-01,64420012_6_cattle_2018-02-01,64420012_7_cattle_2016-12-01,64420012_8_cattle_2017-02-01,64420012_9_cattle_2018-02-01,64420015_0_cattle_2008-05-01,64420015_10_cattle_2012-01-01,64420015_12_cattle_2012-01-01,64420015_16_cattle_2014-12-01,64420015_1_cattle_2008-04-01,64420015_2_cattle_2008-05-01,64420015_3_cattle_2008-05-01,64420015_4_cattle_2008-05-01,64420015_5_cattle_2011-12-01,64420015_6_cattle_2012-01-01,64420015_7_cattle_2012-01-01,64420015_9_cattle_2012-01-01,64420038_1_cattle_2013-03-01,64420038_3_cattle_2013-05-01,64420038_5_cattle_2013-03-01,64420039_10_cattle_2016-01-01,64420039_11_cattle_2016-01-01,64420039_12_cattle_2017-02-01,64420039_13_cattle_2017-10-01,64420039_1_cattle_2012-02-01,64420039_3_cattle_2014-03-01,64420039_5_cattle_2014-03-01,64420039_6_cattle_2014-03-01,64420039_9_cattle_2016-01-01,64420042_0_cattle_2011-07-01,64420042_1_cattle_2011-08-01,64420042_2_cattle_2011-08-01,64420042_3_cattle_2016-03-01,64420044_7_cattle_2017-02-01,64420047_0_cattle_2012-03-01,64420047_13_cattle_2012-03-01,64420047_14_cattle_2012-03-01,64420047_15_cattle_2015-01-01,64420047_16_cattle_2017-01-01,64420047_6_cattle_2012-03-01,64420047_7_cattle_2012-03-01,64420047_8_cattle_2012-03-01,64458020_8_cattle_2014-04-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.032993401319735965,0.008998200359928014,0.012397520495900807,1.999600079984003e-4,3.999200159968006e-4,0,0,0.04959008198360313,0,0.0653869226154768,0.5116976604678839,0.13257348530294139,0,0,0,0,0,0,0,0.005598880223955211,0.04499100179963994,0,0,0,0,0,0,0,0.017996400719855997,0,0,0,0,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.05518896220755832,0.0157968406318736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0.3491301739652019,0.051989602079583926,0,0.04619076184763034,0.09718056388722343,0,0,0,0,0,0,0,0.09378124375125052,0.005998800239952012,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09838032393521387,0,0.014597080583883202,0.16256748650270236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032593481303739166,0.0019996000799840027,0.005598880223955211,1.999600079984003e-4,1.999600079984003e-4,0,0,0.04159168166366715,0.4577084583083216,0.04979004199160153,0,0.12177564487102743,0,0,0,0,0,0,0,0.008198360327934416,0.05438912217556472,0,0,0,0,0,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0.022995400919815986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0.03559288142371516,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0.0019996000799840027,0.008398320335932815,0.19696060787842828,0.05838832233553271,0.051789642071585526,0.008998200359928014,0.0031993601279744054,0.0049990001999600095,0,0.06718656268746245,0.15356928614277407,0.14397120575885056,0.2123575284943056,0,0,0,0,0,0,0,0,0.04139172165566875,0.2155568886222801,0,0,0,0,0,0,0,0.07598480303939234,0,0,0,0,0,0,0,0,0.08458308338332382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019996000799839993,3.999200159968006e-4,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0,0.194361127774449,0.027394521095780777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.012997400519896006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11277744451109914,0,0,0,0,0,0,0,0.24715056988602832,0.005798840231953611,0.056388722255548716,0.1145770845830848,0.0011997600479904018,0.009798040391921612,0.1303739252149589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024795040991801583,0.00539892021595681,0,0,0,0,0,0,0,0,0,0.05598880223955192,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0.0015996800639872023
0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07918416316736684,0,0,0,0,0,0,0,0,0.14697060587882665,0,0.0011997600479904018,0.3361327734453073,0,0,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0
0,0,0.0067986402719456135,0.27054589082183905,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12877424515097166,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18256348730254301,0.024395120975804784,0.005998800239952012,0,0,0,0,0,0,0,0,0.002599480103979204,0,0.03979204159168155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803
0,0,0.11877624475105134,0.05138972205558873,0.0017996400719856025,1.999600079984003e-4,0,0,0,7.998400319936012e-4,0,0,0.004399120175964808,0,0,0,0,0.0011997600479904018,5.998800239952009e-4,7.998400319936012e-4,5.998800239952009e-4,0,0.0067986402719456135,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.11277744451109914,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028594281143771175,0.11937612477504655,0.15976804639072467,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.06278744251149751,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028394321135772775
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.006398720255948813,0,0,3.999200159968006e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.12237552489502265,0,0.07558488302339553,0.0035992801439712063,0.005598880223955211,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5440911817636213,0,0.0017996400719856025,0.2935412917416526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.0019996000799840027,0.05378924215156952,0.005798840231953611,0.03199360127974397,0.0045990801839632086,0.007998400319936016,0,0,0.013597280543891204,0.04119176164767035,0.024795040991801583,0.0161967606478704,0.08738252349530151,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0.037392521495700756,0,0,0,0,0,0,0,0,0.024595080983803183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5290941811637428,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19636072785443306,0.19636072785443306,0,3.999200159968006e-4,0,0,0,0,0,0,0.0015996800639872023,0.014197160567886403,0.26414717056589093,0,0,0.05558888222355512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.001399720055988802,0,0,0,0,0,0,0,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0.0023995200959808036
0,0,1.999600079984003e-4,0.009398120375924813,0.03119376124775037,0.07298540291941624,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029194161167766373,0.027594481103779177,0,0,0,0,0,1.999600079984003e-4,0,0.007998400319936016,0,0.11977604479104337,0.02199560087982399,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.0023995200959808036,5.998800239952009e-4,0,0,0,0,0,0,0,0.007398520295940815,0.26774645070986175,0.019796040791841593,0.02199560087982399,0,0,0,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0.023795240951809585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09238152369526167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.2375524895021048
0,0,0,0,0,0,0.18136372725455258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04939012197560473,0.013997200559888004,0,0,0,0,0,0,0,0.043191361727654344,0.004799040191961609,0,0.012997400519896006,0.0161967606478704,0.013197360527894405,0.06718656268746245,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2461507698460363,0.00539892021595681,0.005598880223955211,0,0,0,0,0,0,0,0,0.08238352329534135,0,0,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042591481703659145,0,0,0,0.007998400319936016,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0.005598880223955211,0,0,0,0,0
0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08278344331133816,0.41171765646869446,0,0,0,0,0,0,0,0.1487702459508123,0,0.006198760247950412,0,0,0,0.022795440911817587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0
0,0,0,1.999600079984003e-4,3.999200159968006e-4,0.0037992401519696068,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0.003399320135972806,5.998800239952009e-4,0,0,0,0,0,0,0.1327734453109398,0.0031993601279744054,0,0,0.03619276144771036,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05518896220755832,0.015196960607878401,0,0,0,0,0,0,0,0,0.019796040791841593,0,0,0,0,0,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0.0019996000799840027,0.4065186962607366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03979204159168155
0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.047190561887622336,0.01079784043191361,0.0019996000799840027,0.04419116176764634,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.002199560087982403,0.18976204759048565,0,0,0,0,0,0,0,0,0.018396320735852796,0,0,0.0017996400719856025,0,0,0,0,0,0.5050989802039374,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.028994201159767974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0.006198760247950412,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681
0,0,0,0,0.0023995200959808036,0.0011997600479904018,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09958008398320431,0.02079584083183359,0,0,0,0,0,0,0,0.06838632273545289,0.002999400119976005,0.04499100179963994,0.04099180163967195,0.006198760247950412,0.004199160167966408,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03039392121575677,0.006998600279944014,0.0023995200959808036,0,0,0,0,0,0,0,0,0.0625874825034991,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.0049990001999600095,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024795040991801583,0,0,0,0,0.46270745850828104,0.0023995200959808036,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0.0011997600479904018,0.007998400319936016,0.10157968406318837,0.03039392121575677,0.042791441711657545,0.0049990001999600095,0.01099780043991201,0.002999400119976005,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5034993001399504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018196360727854397,0.007998400319936016,9.998000399920016e-4,0,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11797640471905771,0,0,0,0.11837632473505452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03199360127974397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807838432313541,0,0,0,0,0.002599480103979204,0.3433313337332489,0,0,0,0
