45_d500_152_1_badger_2018-06-01,45_d500_152_2_badger_2014-08-01,45_d500_152_6_badger_2013-08-01,45_d500_169_0_badger_2016-06-01,45_d500_170_0_badger_2018-08-01,45_d500_170_1_badger_2018-08-01,45_d500_170_3_badger_2013-11-01,45_d500_171_0_badger_2012-01-01,45_d500_178_0_badger_2020-02-01,45_d500_179_0_badger_2012-03-01,53_d500_6_0_badger_2015-05-01,56_d500_37_0_badger_2020-02-01,56_d500_37_1_badger_2020-02-01,56_d500_37_2_badger_2020-02-01,56_d500_39_1965_0_badger_2013-12-01,56_d500_39_1965_1_badger_2020-02-01,56_d500_39_1965_2_badger_2015-02-01,56_d500_39_1965_3_badger_2019-09-01,56_d500_39_1965_4_badger_2016-07-01,56_d500_39_1965_5_badger_2017-06-01,56_d500_39_1965_6_badger_2020-02-01,64032013_0_cattle_2020-02-01,64032_5_boar_2020-02-01,64033001_0_cattle_2016-12-01,64033006_0_cattle_2015-02-01,64033006_1_cattle_2015-02-01,64149019_0_cattle_2014-03-01,64149019_1_cattle_2014-03-01,64149030_0_cattle_2018-02-01,64149030_1_cattle_2018-02-01,64149030_2_cattle_2018-02-01,64201002_0_cattle_2018-02-01,64201007_0_cattle_2016-03-01,64201007_1_cattle_2016-03-01,64201007_2_cattle_2016-07-01,64201007_5_cattle_2019-07-01,64201008_0_cattle_2011-01-01,64201008_10_cattle_2018-03-01,64201008_11_cattle_2018-01-01,64201008_12_cattle_2018-01-01,64201008_13_cattle_2018-03-01,64201008_14_cattle_2018-03-01,64201008_15_cattle_2018-03-01,64201008_16_cattle_2018-03-01,64201008_1_cattle_2011-01-01,64201008_2_cattle_2011-01-01,64201008_3_cattle_2010-12-01,64201008_4_cattle_2011-01-01,64201008_5_cattle_2010-12-01,64201008_6_cattle_2011-01-01,64201008_7_cattle_2011-01-01,64201008_8_cattle_2011-01-01,64201008_9_cattle_2018-01-01,64201014_0_cattle_2010-01-01,64201014_1_cattle_2010-01-01,64201014_2_cattle_2009-12-01,64201014_3_cattle_2010-01-01,64201021_0_cattle_2010-02-01,64201021_10_cattle_2013-05-01,64201021_11_cattle_2013-05-01,64201021_12_cattle_2014-12-01,64201021_13_cattle_2014-12-01,64201021_14_cattle_2019-12-01,64201021_15_cattle_2019-12-01,64201021_16_cattle_2020-02-01,64201021_1_cattle_2010-02-01,64201021_2_cattle_2010-04-01,64201021_3_cattle_2013-05-01,64201021_4_cattle_2013-05-01,64201021_5_cattle_2013-05-01,64201021_6_cattle_2013-05-01,64201021_7_cattle_2013-05-01,64201021_8_cattle_2013-05-01,64201021_9_cattle_2013-07-01,64281001_0_cattle_2010-08-01,64281001_10_cattle_2017-02-01,64281001_11_cattle_2017-04-01,64281001_12_cattle_2017-02-01,64281001_13_cattle_2017-04-01,64281001_14_cattle_2017-02-01,64281001_15_cattle_2017-04-01,64281001_16_cattle_2017-02-01,64281001_17_cattle_2017-04-01,64281001_1_cattle_2010-07-01,64281001_2_cattle_2013-02-01,64281001_3_cattle_2013-02-01,64281001_4_cattle_2013-04-01,64281001_5_cattle_2013-04-01,64281001_6_cattle_2016-09-01,64281001_7_cattle_2017-04-01,64281001_8_cattle_2017-02-01,64281001_9_cattle_2017-02-01,64281003_0_cattle_2011-07-01,64281003_10_cattle_2016-03-01,64281003_11_cattle_2016-02-01,64281003_12_cattle_2016-03-01,64281003_13_cattle_2019-03-01,64281003_14_cattle_2019-03-01,64281003_1_cattle_2011-06-01,64281003_2_cattle_2011-05-01,64281003_3_cattle_2011-07-01,64281003_4_cattle_2011-07-01,64281003_5_cattle_2011-07-01,64281003_6_cattle_2013-07-01,64281003_7_cattle_2013-07-01,64281003_8_cattle_2013-08-01,64281003_9_cattle_2016-03-01,64281008_0_cattle_2011-06-01,64281008_1_cattle_2011-06-01,64281008_2_cattle_2011-07-01,64281008_5_cattle_2016-12-01,64281008_6_cattle_2016-12-01,64281_1_boar_2013-03-01,64281_2_boar_2013-03-01,64281_3_boar_2019-03-01,64281_4_boar_2015-02-01,64281_5_boar_2014-11-01,64281_6_boar_2017-10-01,64281_7_boar_2018-03-01,64281_8_boar_2016-09-01,64281_9_boar_2018-01-01,64326020_10_cattle_2010-03-01,64326020_27_cattle_2014-01-01,64326020_5_cattle_2010-03-01,64326020_6_cattle_2010-02-01,64412014_0_cattle_2020-02-01,64412014_1_cattle_2019-06-01,64412014_2_cattle_2020-02-01,64412014_3_cattle_2020-02-01,64412014_4_cattle_2020-02-01,64412014_5_cattle_2020-02-01,64412014_6_cattle_2020-02-01,64412_0_boar_2020-02-01,64416031_0_cattle_2012-05-01,64416031_10_cattle_2018-03-01,64416031_11_cattle_2019-04-01,64416031_12_cattle_2018-03-01,64416031_13_cattle_2018-07-01,64416031_14_cattle_2019-07-01,64416031_1_cattle_2012-04-01,64416031_2_cattle_2012-05-01,64416031_3_cattle_2012-05-01,64416031_4_cattle_2012-05-01,64416031_5_cattle_2012-05-01,64416031_6_cattle_2012-05-01,64416031_7_cattle_2012-05-01,64416031_8_cattle_2012-05-01,64416031_9_cattle_2014-03-01,64416_10_boar_2019-07-01,64416_12_boar_2019-02-01,64416_14_boar_2020-02-01,64416_2_boar_2012-06-01,64416_3_boar_2013-11-01,64416_9_boar_2018-02-01,64420012_0_cattle_2012-04-01,64420012_11_cattle_2018-02-01,64420012_13_cattle_2018-02-01,64420012_14_cattle_2018-02-01,64420012_1_cattle_2012-03-01,64420012_2_cattle_2012-04-01,64420012_3_cattle_2012-04-01,64420012_4_cattle_2012-04-01,64420012_5_cattle_2014-12-01,64420012_6_cattle_2018-02-01,64420012_7_cattle_2016-12-01,64420012_8_cattle_2017-02-01,64420012_9_cattle_2018-02-01,64420015_0_cattle_2008-05-01,64420015_10_cattle_2012-01-01,64420015_12_cattle_2012-01-01,64420015_16_cattle_2014-12-01,64420015_1_cattle_2008-04-01,64420015_2_cattle_2008-05-01,64420015_3_cattle_2008-05-01,64420015_4_cattle_2008-05-01,64420015_5_cattle_2011-12-01,64420015_6_cattle_2012-01-01,64420015_7_cattle_2012-01-01,64420015_9_cattle_2012-01-01,64420038_1_cattle_2013-03-01,64420038_3_cattle_2013-05-01,64420038_5_cattle_2013-03-01,64420039_10_cattle_2016-01-01,64420039_11_cattle_2016-01-01,64420039_12_cattle_2017-02-01,64420039_13_cattle_2017-10-01,64420039_1_cattle_2012-02-01,64420039_3_cattle_2014-03-01,64420039_5_cattle_2014-03-01,64420039_6_cattle_2014-03-01,64420039_9_cattle_2016-01-01,64420042_0_cattle_2011-07-01,64420042_1_cattle_2011-08-01,64420042_2_cattle_2011-08-01,64420042_3_cattle_2016-03-01,64420044_7_cattle_2017-02-01,64420047_0_cattle_2012-03-01,64420047_13_cattle_2012-03-01,64420047_14_cattle_2012-03-01,64420047_15_cattle_2015-01-01,64420047_16_cattle_2017-01-01,64420047_6_cattle_2012-03-01,64420047_7_cattle_2012-03-01,64420047_8_cattle_2012-03-01,64458020_8_cattle_2014-04-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0.2983701629836981,0,0,0,0,0,0,0.04699530046995327,0,0,0.02129787021297861,0,0,0,0,0,0,0,0,0,0,0,0.009099090090990898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003299670032996701,0,0,0.0022997700229976997,0,0,0,0,0,0,0,0,6.999300069993001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4540545945405683,0.2501749825017383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47175282471755353,0,0.2299770022997607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23217678232175826,0.28057194280571296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02799720027997186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006399360063993605,0.020797920207979114,0.038496150384961535,0.38706129387062416,3.9996000399960006e-4,0.0042995700429957024,0.05719428057194335,0.05579442055794471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005399460053994604,0,0,0,0,0,0,0,7.999200079992001e-4,0,0,0,0,0,0,0,0,0.005399460053994604,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,1.9998000199980003e-4,0.018298170182981632,1.9998000199980003e-4,0.003199680031996801,0.0021997800219977996,0,0,0,0,0.003299670032996701,0.0018998100189980994,0.005399460053994604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,6.999300069993001e-4,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0.04669533046695356,0.05699430056994354,0,0,0,0.007899210078992107,0,0,0,0,0.21037896210378249,0,0,0,0,0,0,0,0,0,0,0,0.013798620137986163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006399360063993605,0,0,0.008399160083991603,0,0,0,0,0,0,0,0,0.0011998800119988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014798520147985156,0,0,0,0,0,0,0,0,0.17318268173182383,0.15068493150684883,0,2.9997000299970003e-4,0,0,0,0,0,0.0024997500249975,0,0.0050994900509949035,0,0.0021997800219977996,0.060393960603940235,0.06059394060594004,0,0,0,0,0,0,0,0,0.010998900109988984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011398860113988581,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0.05069493050694967,0,0,0,0,0,0,0,0,0,4.999500049995e-4,4.999500049995e-4,7.999200079992001e-4,0,0,0,0,0,9.99900009999e-4,0.005299470052994704,0,9.999000099990002e-5,0.30276972302769445,1.9998000199980003e-4,8.999100089991002e-4,0,0,0,0,0,0,0,0,0.0019998000199979993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020997900209978994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007899210078992107,0.01709829017098284,0,0,0,0.04679532046795346,0,0.07589241075892515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011998800119988,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044695530446955505,0,0,0,0,0,0,0,0,0,0.0015998400159983996,0,3.9996000399960006e-4,0,0,0,0,0,0,0.0017998200179981994,0.2370762923707528,0,0,6.999300069993001e-4,7.999200079992001e-4,0,0,0,0,0,0,0,0,0.0017998200179981994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399660033996601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050994900509949035,0,0,0,0,0,0,0,0,0.015298470152984653,0.01989801019898002,3.9996000399960006e-4,3.9996000399960006e-4,0,0,0,0,0,0,0.038096190380961924,5.999400059994001e-4,0,6.999300069993001e-4,0,0.24577542245774314,0,0,0,0,0,0,0,0,6.999300069993001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006199380061993805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009199080091990797,0,0,0,0,0,0,0,0,0.017698230176982237,0.011898810118988077,0,1.9998000199980003e-4,0,0,0,0,0,0,0.03389661033896601,1.9998000199980003e-4,0,0.0028997100289971005,0.24407559244074503,0,0,0,0,0,0,0,0,0,0.003899610038996102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042995700429957024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023997600239976,0,0,0,0,0,0,0,0,0.16688331166883083,0.01609839016098385,0.005499450054994504,2.9997000299970003e-4,0.42915708429158905,0.012598740125987372,0.004099590040995902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019998000199979993,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.999200079992001e-4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010698930106989286,0,0,0,0,0,0,0,0.3391660833916641,0,0.07109289071092982,0.015298470152984653,0.0020997900209978994,0.3132686731326857,0.05289471052894753,0.016698330166983244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009399060093990596,0,0,0,0,0,0,0,0.0057994200579942045,0,0,0,0,0,0,0,0,0.013898610138986063,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0.006399360063993605,0,0.0012998700129986998,0,0,0,0,0,5.999400059994001e-4,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9998000199980003e-4,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11838816118388382,0,0,0,0,0,0,0,0.05029497050295006,0.1769823017698196,0,0.12368763123687866,0.028597140285971257,0.06399360063993673,0.28537146285370896,0.16068393160683772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03979602039796027,0,0,0,0,0,0,0,0.03749625037496251,0,0,0,0,0,0,0,0,0.0555944405559449,0,0,0,0,0,0,0,0,0.004199580041995802,0,0,0,0,0,0.004199580041995802,0.042195780421957936,0,0.011698830116988279,0.0028997100289971005,0,0,0,0,0.008199180081991804,0.003899610038996102,0.018098190180981834,0,0,0,0,0,0,0,0,0,0,0,0.009299070092990696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018998100189980994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0.0023997600239976,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5283471652835063,0,0,0,0,0,0,0,0.004799520047995203,0.013798620137986163,0.03289671032896698,0,5.999400059994001e-4,0.0022997700229976997,0.06089391060893975,0.06509349065093566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004999500049995003,0,0,0,0,0,0,0,0.0018998100189980994,0,0,0,0,0,0,0,0,0.0029997000299970007,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0.0027997200279972004,0.03329667033296659,0.0016998300169982995,0.010598940105989387,0.0014998500149984997,0,0,0,0,0.004899510048995103,0.0015998400159983996,0.012098790120987876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0.0025997400259974,0.0010998900109989,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016998300169982995,0,0,0,0,0,0,0,0.004699530046995303,0.0057994200579942045,0.01739826017398254,9.99900009999e-4,0,0,0.005999400059994005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009399060093990596,0,0,0,0,0,0,0,0.3170682931706825,0,0,0,0,0,0,0,0,0.16688331166883083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0.0013998600139985998,0,0,8.999100089991002e-4,0,0,0,0,0.0015998400159983996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399660033996601,0,0.0023997600239976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0.3987601239876144,0.1509849015098485,0.016298370162983647,0.004999500049995003,7.999200079992001e-4,0,0.010798920107989185,0.0034996500349965013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024997500249975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029997000299970007,0,5.999400059994001e-4,0,0,0,0,0,0.0010998900109989,0,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09759024097590405,0,0,0,0,0,0,0,0.03759624037596241,0.11178882111789024,0.2236776322367677,0.16588341165883194,0.006199380061993805,0.027397260273972466,0,0.16658334166583116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01589841015898405,0,0,0,0,0,0,0,0.017998200179981935,0,0,0,0,0,0,0,0,0.018998100189980927,0,0,0,0,0,0,0,0,0.0027997200279972004,0,0,0,0,0,0,0.05799420057994257,0,0.010898910108989085,0.003299670032996701,0,0,0,0,0.008499150084991502,0.009499050094990495,0.029897010298969948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025997400259974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012998700129986998,0.009099090090990898,0,0,0,0,0,0,0,0,0,0,0
