param,median,2.5%,97.5%,ess,sim,scenario
off.r,1.2227239878848195,1.0046317672822624,1.4707772793481126,669.0647680394642,B1_27,3
pi,0.9513515249127481,0.8442443188512505,0.997264190111303,541.643462092915,B1_27,4
neg,4.1577435233088025,2.095719704350252,8.21868836827742,569.4662529346327,B1_27,4
off.r,1.5251560978358611,1.2543439674191177,1.834334358223714,523.1129187212977,B1_27,4
pi,0.9786962165497275,0.9015967631712486,0.9990713238483293,1600.5920379022307,B1_27,5
neg,2.9471059177925625,1.1729949378099107,6.404416374924388,491.3367865529331,B1_27,5
off.r,1.2182905910303816,0.9934598895488307,1.471325414837338,1008.488789459327,B1_27,5
pi,0.9772083448479246,0.8901677635730951,0.9991124576656127,1360.3335809282585,B1_27,6
neg,3.016865411602687,1.3531888899782487,6.921847948633861,391.66924061582654,B1_27,6
off.r,1.5778722675750032,1.302915048552677,1.8856936644297093,467.4867814628908,B1_27,6
pi,0.9686066885944257,0.8781534625450148,0.9988138622604166,590.5216791349086,B1_28,1
neg,4.362711176804062,2.27451866335867,8.974538744838704,454.00447470591683,B1_28,1
off.r,4.0388460989343,3.469701902125962,4.623854216421023,228.91638709302399,B1_28,1
pi,0.9586186786415188,0.8621835737023573,0.9980126196285815,604.2537594821015,B1_28,2
neg,4.900037291056272,2.620321591563318,9.18416931754144,581.3508079325537,B1_28,2
off.r,4.035388418938965,3.4822116539580747,4.6370161769445986,293.1063195701237,B1_28,2
pi,0.9906752271810381,0.9515654598129928,0.999688826734205,2815.153663270573,B1_28,3
neg,3.2411565539117717,1.4630420281940886,6.851354220012929,344.98664542960165,B1_28,3
off.r,3.292521860683337,2.7749103443929926,3.8527704136213288,555.5855311690657,B1_28,3
pi,0.9838369537843104,0.925250638020193,0.9993471467401793,1436.6354211569915,B1_28,4
neg,3.4060473367029616,1.4601915004353785,7.225000732640531,391.50898159509336,B1_28,4
off.r,4.621893879608251,3.9697172642918304,5.322760799899697,261.89705947207716,B1_28,4
pi,0.9909266710281119,0.9545952619053216,0.9996482930146351,3772.6025780277423,B1_28,5
neg,2.701173413607087,1.1913083556031623,5.993560235543903,496.4862409245236,B1_28,5
off.r,3.352610544185154,2.829565733904019,3.9185415571555495,650.5896132404087,B1_28,5
pi,0.9860307558439539,0.9292604592628706,0.9994838463142519,1614.1102573728986,B1_28,6
neg,2.3911384121205472,0.9998014522174188,6.073774976135958,201.15966712805815,B1_28,6
off.r,4.649651449872181,3.9759904979728162,5.389549327082932,228.69717188491538,B1_28,6
pi,0.9548978737555355,0.8390748000238099,0.9980789404595185,409.26238525224767,B1_29,1
neg,5.359903451699559,2.9505799232905545,9.388797123862226,651.8117491095579,B1_29,1
off.r,1.4022139090811834,1.1711305810604244,1.649030602304265,493.8514347974422,B1_29,1
pi,0.9597057438455756,0.8467524652602298,0.998322715982783,398.1390018469016,B1_29,2
neg,4.649969009628315,2.408204144511167,9.125619917820934,399.0914251146229,B1_29,2
off.r,1.4557074636686593,1.2221446788171306,1.7088946655858308,700.7534655283466,B1_29,2
pi,0.9605729955248432,0.8379075698321684,0.9985120003344594,498.6640507169715,B1_29,3
neg,4.334852190517616,2.1396536474970915,8.459332715432886,544.8476115866598,B1_29,3
off.r,1.3220207231352106,1.0926519776694477,1.5774934126529843,599.045549564961,B1_29,3
pi,0.9667352989316074,0.8690343789057862,0.998538369522434,1137.8425589156625,B1_29,4
neg,3.0203978781977483,1.338220529320445,6.509529693463612,534.4718448922291,B1_29,4
off.r,1.3491789166582748,1.1066021119477227,1.6240501428255811,1283.1102888746245,B1_29,4
pi,0.9512391708791151,0.82514237686992975,0.9977796820225244,543.1162875672152,B1_29,5
neg,3.837472042829525,1.8890084715716355,7.603311061106417,603.300199404683,B1_29,5
off.r,1.3821889692917466,1.1464804998831823,1.6474208340514451,618.4701487684739,B1_29,5
pi,0.9640438129892561,0.8586946932133233,0.9987299917731416,456.7066813942607,B1_29,6
neg,2.464577660608832,1.0244335312785395,6.224883145365659,316.7648433923003,B1_29,6
off.r,1.3571450602030382,1.1093633737182245,1.6386322297621518,1747.5575989876336,B1_29,6
pi,0.8455336354440091,0.6962832016171804,0.9826750346459361,137.15080258975968,B1_30,1
neg,4.926057863227818,2.643977483680267,8.957842792562936,539.0968737220313,B1_30,1
off.r,1.3984507286222652,1.2159975381800905,1.6051701995311305,676.6469158132476,B1_30,1
pi,0.8788427936844518,0.7419580774614575,0.9895126056158852,164.46953519487516,B1_30,2
neg,5.456641452449169,2.9669499190680497,9.606366103693638,379.9741420423378,B1_30,2
off.r,1.379061751998961,1.1865306769032031,1.5778067759238183,591.0186838102663,B1_30,2
pi,0.9887907330877961,0.9420404344797146,0.9995655613718503,2709.8649347536084,B1_30,3
neg,2.8577255502499455,1.2472362801821717,6.87301805458663,343.79272596582297,B1_30,3
off.r,1.2785691850585863,1.0751708121970296,1.501586445607245,855.8710144600032,B1_30,3
pi,0.9452567293075589,0.8114345762645959,0.9978540301788708,359.3082464544547,B1_30,4
neg,4.711334318101201,2.4590035001205095,9.01982930762859,506.5121843657455,B1_30,4
off.r,1.331670189043507,1.1338328009005636,1.5490944613702595,493.4441447557403,B1_30,4
pi,0.9909418930299608,0.9530441138660602,0.9996469515142992,5382.298204634462,B1_30,5
neg,1.8565413840737008,0.5856940445413628,4.916137241937015,109.54232075600602,B1_30,5
off.r,1.322958854958415,1.1139907642500475,1.548676515929401,1135.8972495642063,B1_30,5
pi,0.9615417454158974,0.8439499470870958,0.9985418534837666,567.3136856367845,B1_30,6
neg,4.558657339254189,2.374004953137394,8.530053579543512,525.1683404759826,B1_30,6
off.r,1.3277759251650423,1.12269668339286,1.5368290527258068,811.9194563403433,B1_30,6
