param,median,2.5%,97.5%,ess,sim,scenario
off.r,1.2916062808362767,0.9587708116741851,1.6625059940852225,1894.0289992082144,B2_4,4
pi,0.9520238458877532,0.7985034809680713,0.9981480904854669,1971.753902758589,B2_4,5
neg,1.2869081081047469,0.4827227327663266,3.8504109488025122,255.66444467580547,B2_4,5
off.r,1.1365031029563397,0.8244077564449981,1.494415853288956,3048.692921141399,B2_4,5
pi,0.905290328152454,0.7149244663771485,0.9959553154185159,831.3201364119345,B2_4,6
neg,1.679738014998641,0.5750214264884406,5.0961202266083845,189.75437181537947,B2_4,6
off.r,1.2622306003468111,0.9423655199352652,1.630694771418348,1528.6203143892394,B2_4,6
pi,0.34281291468069225,0.28866067125928463,0.4026907844934689,425.3776300298813,B2_5,1
neg,6.37705432012843,3.3548926279803553,11.352807082880084,334.1250709654093,B2_5,1
off.r,1.9990650482941419,1.8061038865707815,2.208257883321494,573.5868839453049,B2_5,1
pi,0.3433302417164645,0.2865660669747711,0.4040127901127618,278.85629186716574,B2_5,2
neg,5.953920428936165,3.1922823914250174,10.282631847720388,457.0631785528398,B2_5,2
off.r,2.0261876708827913,1.8323566673789173,2.237964227912016,583.5447584983918,B2_5,2
pi,0.4132773235440305,0.34334036551882047,0.49204603596591034,256.89463585051357,B2_5,3
neg,5.146236778764781,2.652953069602866,9.309486821356025,486.05059615218113,B2_5,3
off.r,1.8695465017808601,1.6641404932597652,2.096122442279011,875.9561616794714,B2_5,3
pi,0.3510329941986224,0.29240761662368386,0.4150148167740626,354.9250686918257,B2_5,4
neg,5.630673650481533,2.961044442087207,10.818934708080981,311.61988315493767,B2_5,4
off.r,2.070408023078926,1.8531698305159807,2.295727920369245,431.91660832881735,B2_5,4
pi,0.42132703273091776,0.34723839692305875,0.5021128353430026,305.03303046419137,B2_5,5
neg,5.261677763952669,2.7963405788799562,9.595746689072605,585.2784012879318,B2_5,5
off.r,1.8845749200554565,1.6699075023643672,2.126839023316279,450.9290589129965,B2_5,5
pi,0.3441518507665006,0.28425186197273333,0.415892265620643,259.47242598545415,B2_5,6
neg,6.928360605558176,3.8614628341205233,11.956726797452923,334.40744560203586,B2_5,6
off.r,2.0369643958983943,1.8214142085053027,2.260795148438774,496.39941836565276,B2_5,6
pi,0.6297798113664484,0.5058973422739834,0.7801688625011575,286.45198771962663,B2_6,1
neg,3.646084718468394,1.6424016149870866,7.591584753423724,448.80882450495557,B2_6,1
off.r,1.7517462744144723,1.491282370639965,2.0450593434507027,254.4527971169601,B2_6,1
pi,0.560280493693412,0.44479083018375876,0.6939678694587091,315.5549210719425,B2_6,2
neg,3.5584238574996405,1.611710491070319,7.1514981339609065,474.42740040183924,B2_6,2
off.r,1.7413568787742406,1.500721825635992,2.0115305114304647,437.28845761049655,B2_6,2
pi,0.6111972871003423,0.4837084973696433,0.7750067023094699,329.6774560339803,B2_6,3
neg,3.618395124507863,1.7145676841649973,7.560139868237805,610.1931814836612,B2_6,3
off.r,1.761891484959051,1.4858274994185194,2.0667630820535123,657.9084328243789,B2_6,3
pi,0.9758504340425077,0.8848086330341088,0.9990024584345352,2341.6031924983095,B2_6,4
neg,2.571724282406997,1.0591915491426178,5.9998784653765895,661.3992128548781,B2_6,4
off.r,1.680737505084835,1.3657148859929293,2.018287733895704,752.7774267175755,B2_6,4
pi,0.5484313146909602,0.43001806763931133,0.6892694387119188,330.5409046959784,B2_6,5
neg,3.3983226052408853,1.5607170328188502,7.144939863301609,607.6592962423266,B2_6,5
off.r,1.7575357463210821,1.4943357454612851,2.071296079317108,378.63894312459536,B2_6,5
pi,0.9701579291140984,0.864407691685475,0.9988563226302817,1963.4950602765948,B2_6,6
neg,2.9304857665596344,1.2507198522256502,6.671545884168502,747.4777234286026,B2_6,6
off.r,1.6778292908566073,1.361032249755226,2.0194016662426293,825.8527463467755,B2_6,6
pi,0.5966814350337015,0.4610167319188055,0.7590944584691993,503.26079795448356,B2_9,1
neg,3.226315700394828,1.4071734123321065,7.306003246052917,560.0775193644934,B2_9,1
off.r,3.170066208811477,2.62199934059754,3.791082168580033,317.6224169139845,B2_9,1
pi,0.63862235683483215,0.49567629892844417,0.8014220702694673,584.3614992461223,B2_9,2
neg,4.086674791706521,1.9323777382418328,8.129006425795872,491.36120070986914,B2_9,2
off.r,3.085190869634971,2.528136773384176,3.6884204650996253,439.560662905643,B2_9,2
pi,0.6014094602316773,0.4506050828611668,0.7838367706863408,582.274099122884,B2_9,3
neg,3.3084744389092364,1.4869129920301773,7.23763580009507,534.5779945131636,B2_9,3
off.r,3.0803336441749707,2.4740931418491527,3.77531230088789,391.6565631713961,B2_9,3
pi,0.9833702903473689,0.9146725902334012,0.9994494852609657,7394.054075430146,B2_9,4
neg,1.1630990591987782,0.27564665495118135,4.287878717474435,121.39937378455349,B2_9,4
off.r,2.1048943498171866,1.5487318288069218,2.7368429749039933,958.5195908014617,B2_9,4
pi,0.5898879996966508,0.44802394611759844,0.7563659400911859,720.8197685381771,B2_9,5
neg,3.9979389025287517,1.9436736073734053,8.30566794419827,431.63899332685617,B2_9,5
off.r,3.028199676773511,2.464428920065984,3.6713734932709485,542.7716131639601,B2_9,5
pi,0.983836285304269,0.9200421474408621,0.9994376142742054,14509.793731182759,B2_9,6
neg,1.2148981604801676,0.1861422180121579,4.259477858843077,273.70349243536737,B2_9,6
off.r,2.1324899912578985,1.5817576997214928,2.7614354082616046,1786.61143381737,B2_9,6
pi,0.631865779240613,0.5041459384606984,0.7731536722974761,477.66235287416265,B2_15,1
neg,4.23851857957596,2.1271887449005433,8.262697420494426,622.9258527962802,B2_15,1
off.r,2.0251325990539044,1.7196306074038148,2.356620484380983,240.346215927967,B2_15,1
pi,0.6240011340705655,0.4975641484604947,0.7593869692878596,514.64991971486,B2_15,2
neg,4.028037483633291,1.9964351690763422,7.983811781920288,659.1711187609558,B2_15,2
off.r,2.0690688114846125,1.760641552042216,2.3979486614698544,400.69773031712725,B2_15,2
pi,0.7496535215061227,0.5593571943696526,0.9478027853183509,513.0103661018946,B2_15,3
neg,3.5263733702635207,1.6068087246425264,7.5720103888928705,549.2017002655098,B2_15,3
off.r,1.5409528451273218,1.2265933931339532,1.9174518000800163,547.483380544221,B2_15,3
pi,0.7698053415166006,0.6095549334771799,0.9388636486139396,401.1688244430962,B2_15,4
neg,3.699974702733364,1.6767835497779586,7.675342596547473,678.6294826098203,B2_15,4
off.r,2.1789461493026465,1.8217711824690923,2.580357246682979,416.00007261822117,B2_15,4
pi,0.7001454203854985,0.5154475763905969,0.8998564911540461,435.36411142354603,B2_15,5
neg,3.479262332494166,1.5371260550495052,8.333922208698262,478.805297476134,B2_15,5
off.r,1.5586377802537754,1.2429211010457948,1.9244901834754273,652.0253989241274,B2_15,5
pi,0.7725589304929587,0.6199453154346066,0.9409292978933034,400.16360765699005,B2_15,6
neg,3.831933946876582,1.7815473933627644,7.952114249641802,492.7055961695411,B2_15,6
off.r,2.1813851525075734,1.813491884036921,2.590752235148102,193.91061229318777,B2_15,6
pi,0.15672681848519401,0.1131777202943401,0.21026486603077785,840.1294826474614,B2_16,1
neg,2.736392215189319,1.031706189566087,6.609996615389157,461.5556430510006,B2_16,1
off.r,3.151918170391582,2.7241341662593186,3.6448085320880637,313.088497301241,B2_16,1
pi,0.1603419830091372,0.11360558860470725,0.22324115589727803,472.7452710287175,B2_16,2
neg,2.272912828546744,0.8826634520122596,5.802517823238652,360.7621032357809,B2_16,2
off.r,3.4029294641222805,2.9006131552159786,3.9525933583499864,155.00242169791912,B2_16,2
pi,0.19361542293336978,0.13858072273434893,0.26523679504172615,811.4194766626817,B2_16,3
neg,2.4190919727010467,0.8513373883364537,5.682924493976664,540.1607101770031,B2_16,3
off.r,2.8746253572171554,2.4401689236983657,3.3771581841865554,375.6405464267131,B2_16,3
pi,0.2535497938981571,0.18754653483632272,0.3360543273156759,927.7274171735356,B2_16,4
neg,2.5699186219757237,1.0172351784461924,6.482194413260352,443.2175310835426,B2_16,4
off.r,2.3217383242445067,1.932423125137575,2.8100015403470024,266.71506020448845,B2_16,4
pi,0.2267864683876207,0.16060151692949123,0.31855789546391516,622.758022856127,B2_16,5
neg,2.8420511414918863,1.1221937902195194,6.369322839604486,501.63402175441655,B2_16,5
off.r,3.1403646777616814,2.643417843733914,3.7076221954775974,295.162639412178,B2_16,5
pi,0.28312863511966296,0.20581069046167674,0.3795387785183351,906.3218048209408,B2_16,6
neg,2.30359204189552,0.7123263759461977,5.863904585658368,365.67820904054344,B2_16,6
off.r,2.7502814134350047,2.2620959155028686,3.310885941493325,246.97787380678022,B2_16,6
pi,0.9817241868469886,0.9075785570079327,0.9992493521887906,4189.757603222848,B2_17,1
neg,1.6111752839682438,0.5499636082134955,4.980858643252198,234.1282788587664,B2_17,1
off.r,1.0346850515343249,0.8291941347997636,1.2563351284479722,1316.9530658994368,B2_17,1
pi,0.9815102226799901,0.901161923934715,0.9993523204000969,3438.177587929397,B2_17,2
neg,1.908989379361067,0.6928414782199823,5.1391788230433875,261.5840588004986,B2_17,2
off.r,1.037444644025527,0.8301913616014645,1.2720191271509975,1822.6596913890305,B2_17,2
pi,0.9771457537310424,0.8770936389220765,0.9992432209197191,2386.2900044546295,B2_17,3
neg,0.8594244887975799,0.296947149156388,3.1097684375166716,182.69783880884378,B2_17,3
off.r,1.0180902457796037,0.8084064031718299,1.2540673539042473,1939.1159905606885,B2_17,3
pi,0.9791190578136979,0.8907748345518535,0.9993240982527016,4363.174185758467,B2_17,4
neg,0.5108649887300842,0.20722232252990835,2.4133467929826864,135.57203139760443,B2_17,4
off.r,1.0373554968973622,0.8233951173024252,1.2810950198909268,2398.3928577893857,B2_17,4
pi,0.9758976286975432,0.8769322463078205,0.9991476104128845,3087.086077109961,B2_17,5
neg,1.3436053650842794,0.3934807029476204,4.445452288088184,136.95267176273552,B2_17,5
off.r,1.0167375719174743,0.7994903998915106,1.257185652735643,1981.2261072529398,B2_17,5
pi,0.9811717264820088,0.8967831927584469,0.9993187248241169,3103.692115455827,B2_17,6
neg,0.7082986671633833,0.1541668928072042,3.128563317765277,115.49911092108678,B2_17,6
off.r,1.0273792763473466,0.8073499109596014,1.2749936243053526,1485.2108760170177,B2_17,6
pi,0.597515351162296,0.46199718199205264,0.7880169091978837,301.20903283525115,B2_18,1
neg,3.6656402805277892,1.663632310989108,7.90100843244398,491.774540639803,B2_18,1
off.r,1.1805487526580691,0.9862788552418351,1.402647644863464,917.6995497600769,B2_18,1
pi,0.5575566216371771,0.42926969081161565,0.7134208475705028,403.94874409139226,B2_18,2
neg,3.1726843662949094,1.354349523495678,6.728397307746839,536.3372145521785,B2_18,2
off.r,1.194193784845993,1.0110067836940289,1.4026937914313748,1164.268615871807,B2_18,2
pi,0.6315475957468324,0.4764321552589395,0.8407239227555626,428.6414639109392,B2_18,3
neg,3.2456427838809603,1.3810784679993802,7.305327737067621,524.3316487781356,B2_18,3
off.r,1.0460680332034826,0.8495030807098374,1.267700202879496,2595.6307460298676,B2_18,3
pi,0.9808285316452026,0.9060293935938165,0.999285723338873,5668.71700380597,B2_18,4
neg,1.375694152146373,0.3840382348902338,4.605935991338249,113.92780197561,B2_18,4
off.r,0.9948442633030936,0.753788787056692,1.2671231077983975,1281.4462768710566,B2_18,4
pi,0.6256176929688039,0.4720646523172031,0.804642219166265,546.5540003139189,B2_18,5
neg,3.1825811599304714,1.2811883226426133,7.0255597172694095,437.3488679717848,B2_18,5
off.r,1.0367962734308094,0.8426562491804361,1.255834448034875,1419.8035213128421,B2_18,5
pi,0.9800309201003886,0.9018221094040128,0.9993934126570959,5544.589085319386,B2_18,6
neg,1.2793974762938731,0.3579945376299136,4.628328468945604,183.33740400871508,B2_18,6
off.r,1.005072638625279,0.7696012499509379,1.287360227899626,1820.1587428904782,B2_18,6
pi,0.6364874097052872,0.5435676700901174,0.7268101660767488,286.71379448524254,B2_20,1
neg,6.155398557257634,3.491488623145763,10.546947668601554,535.900864408025,B2_20,1
off.r,1.5784554572310299,1.3702445722883567,1.7996975876158103,420.2030994140435,B2_20,1
pi,0.6723437606822736,0.5718409775756484,0.7666059027891794,231.87940201350025,B2_20,2
neg,5.131987562348861,2.659227253232878,9.682052050895784,354.5050252913171,B2_20,2
off.r,1.6121291023446247,1.4036391620757058,1.8341961321420968,823.4519703660159,B2_20,2
pi,0.803797453246073,0.6901344298617922,0.9172309901332434,286.6156278172283,B2_20,3
neg,4.552926392007414,2.303280741271358,8.49496688059697,527.8749985377289,B2_20,3
off.r,1.596610845765099,1.3569493333343416,1.8596291596768424,380.24512466759876,B2_20,3
pi,0.6326169662875966,0.5435476332204301,0.7304914507083683,432.229816656879,B2_20,4
neg,5.298709371189382,2.9047342086599954,9.567746802295353,277.55310126015854,B2_20,4
off.r,1.5675265402533114,1.3570442751515657,1.7912642450537533,705.7407354099618,B2_20,4
pi,0.772672724444438,0.6642407462000922,0.871638475963834,347.3710652291816,B2_20,5
neg,5.033022073858213,2.631514710669201,9.694785740987193,453.4105256124387,B2_20,5
off.r,1.5656426426721737,1.3338761236518621,1.814734042272903,590.9511825754188,B2_20,5
pi,0.6987251721788238,0.5928623542655127,0.8105880087474271,275.9864915255513,B2_20,6
neg,4.874663932776805,2.3548722274757736,8.890546709012035,594.0929661809358,B2_20,6
off.r,1.5601614426122978,1.3475109412102029,1.7973084853729233,573.1668808405371,B2_20,6
pi,0.5038389490451902,0.3940525010926772,0.6288834005361599,478.8012101035759,B2_22,1
neg,3.697673311286401,1.6774682200670057,8.017201983548496,432.19566929045607,B2_22,1
off.r,2.6252178334398195,2.2166588868713006,3.068554058787413,184.9818501537296,B2_22,1
pi,0.4513123777695063,0.35903113035019646,0.5610768388025529,695.1923014079409,B2_22,2
neg,3.652342852267232,1.7779205501468667,7.343115146450494,658.635726296259,B2_22,2
off.r,2.683270217385143,2.2763746419223025,3.115229948773049,226.15003442923424,B2_22,2
pi,0.56258324133229,0.4328233037143744,0.7179989147000012,457.737870284693,B2_22,3
neg,2.994288751801271,1.2224125321412274,6.769240109544974,577.3808516670473,B2_22,3
off.r,2.0242865150794387,1.6912622624076903,2.3929846559185535,503.3378043108833,B2_22,3
pi,0.5455049101496228,0.4300832909531918,0.6781625835923617,897.8882120866588,B2_22,4
neg,3.3444635519448482,1.467446770231966,6.919679555172827,668.7250718427426,B2_22,4
off.r,2.3853049725294113,1.994871892617084,2.829277206910774,247.4857453101617,B2_22,4
pi,0.5470889212563564,0.4198456534649881,0.7080041677690979,467.1683594076957,B2_22,5
neg,3.2166775093104505,1.4082134937092476,7.303584152079914,567.0483499524978,B2_22,5
off.r,2.028216127655469,1.694484170526266,2.402647916227579,386.8379010609629,B2_22,5
pi,0.5236364497570578,0.41188523701859153,0.6568979502655767,692.9359501937155,B2_22,6
neg,2.9590227493939736,1.2157984554691055,7.000053062049467,521.1109471378652,B2_22,6
off.r,2.4817337974673137,2.084907272947021,2.923760923440568,424.0164717364595,B2_22,6
pi,0.9549647574778315,0.8020162998931138,0.9985376687021464,1053.7006605489983,B2_23,1
neg,2.1116234815602937,0.7079458925330826,5.23551173654085,381.19442421798857,B2_23,1
off.r,1.6631815430009738,1.3254775116220117,2.0224079926265404,490.7325028152715,B2_23,1
pi,0.9320787354837887,0.7470268717733928,0.9973508403869223,835.0802132099604,B2_23,2
neg,2.8738083060055786,1.1792537673067116,6.532214648385327,653.3078895157804,B2_23,2
off.r,1.664677852531895,1.3351376313949004,2.0383613099111244,539.5697589901758,B2_23,2
pi,0.9399401497561432,0.7506484514800775,0.9979739255039102,1015.2495388397473,B2_23,3
neg,2.624617480851505,0.9475662261869573,6.214140369502623,611.6770336847144,B2_23,3
off.r,1.643395623541437,1.277052904595621,2.052718900842592,492.29006149892797,B2_23,3
pi,0.9476433286676338,0.7747216928284589,0.9978047075681403,1649.2489711579585,B2_23,4
neg,2.0579521328367107,0.6644344163982012,5.608917116831783,624.7456407071355,B2_23,4
off.r,1.3487761035794392,1.0396606057183817,1.7103672389639542,1223.3873925430212,B2_23,4
pi,0.9474754792871134,0.7719574052607843,0.9978820952354361,1605.1542108137735,B2_23,5
neg,2.2194105401325785,0.826732989462819,5.55939160607921,572.2832573769583,B2_23,5
off.r,1.647065355675295,1.2791052437387407,2.0429641088703647,541.8023356863436,B2_23,5
pi,0.9549135588575058,0.7860393941402638,0.998359897243793,2029.9549456665166,B2_23,6
neg,2.32847638399506,0.8130968197405153,6.128573300495539,392.33109159568176,B2_23,6
off.r,1.343757391674444,1.0406412876909599,1.7031181029742584,1116.4272552655746,B2_23,6
pi,0.8477200827561551,0.6416975474450907,0.9868206620681954,233.76945583457825,B2_24,1
neg,3.162428361425903,1.421508915086072,6.548342067810502,725.6647418711603,B2_24,1
off.r,2.5013796619605273,2.0870209579588845,2.9606683037709445,269.93175286193184,B2_24,1
pi,0.9221926808822887,0.7536614324664659,0.9959138079779228,413.60348774031667,B2_24,2
neg,3.005769988118466,1.2631759691906908,6.93305550126059,507.32687987491283,B2_24,2
off.r,2.660392039222643,2.2088344889925793,3.1534554000245407,236.18698423567585,B2_24,2
pi,0.7048658393090808,0.5115858453092831,0.9286796732107033,353.65238444236417,B2_24,3
neg,2.400272588540595,0.9089040142174625,5.82579545450097,578.4132660487861,B2_24,3
off.r,1.6766467539127916,1.3776536855148152,2.0246826509246603,1090.6545098581093,B2_24,3
pi,0.8016920834546838,0.6152581538772028,0.9558720710454378,404.02247743499356,B2_24,4
neg,3.327907058705371,1.4327744676887804,7.401413870688323,477.699605880165,B2_24,4
off.r,2.288949759211391,1.8701996200252324,2.7661493656923994,429.91565161539546,B2_24,4
pi,0.8316294309217516,0.6412011050386339,0.9783284488367063,426.69748675262315,B2_24,5
neg,2.6752716268569046,1.0028287220669725,6.541329005795326,486.4979599851886,B2_24,5
off.r,1.7476988488342613,1.3968688057502732,2.147105081239715,374.4110789556103,B2_24,5
pi,0.7207709966692738,0.5353306657634873,0.8982909093610435,398.97629105195136,B2_24,6
neg,3.064413771444727,1.2460966883849167,6.873945255593192,516.4736287958624,B2_24,6
off.r,2.247775746276602,1.8519282224588096,2.6956657159607857,240.2320481009487,B2_24,6
pi,0.2553223400376936,0.21433694008739762,0.3000039074802958,264.2449605520066,B2_25,1
neg,4.618097859264147,2.3898720684850403,8.737726226860453,476.9305458937065,B2_25,1
off.r,1.7347478760639206,1.593814084888436,1.8786209769314155,211.22647581399414,B2_25,1
pi,0.16961112997960553,0.14119669802021886,0.2012874000938658,274.1677189074293,B2_25,2
neg,4.068418381914292,2.0035743059746736,7.970375129665975,336.7065137084041,B2_25,2
off.r,1.592431758530438,1.4872959806816652,1.7078470647102222,478.7342719405302,B2_25,2
pi,0.4128359414171547,0.3420689533930387,0.49564979302232165,369.0536045624032,B2_25,3
neg,3.5502896982401424,1.7113028073839658,7.276128075846266,521.9302688076248,B2_25,3
off.r,1.6982068765209988,1.5008949061157182,1.908526912680827,342.5624991958052,B2_25,3
pi,0.20369255926926333,0.17049421288539351,0.2406999815488267,366.43273466364684,B2_25,4
neg,3.5813687579396927,1.5475679611012154,7.216104285155218,249.6205197069957,B2_25,4
off.r,1.6471309532644227,1.5213249056832865,1.784842980792746,326.9906822325584,B2_25,4
pi,0.33522292627022987,0.27245612542611347,0.40425136138220735,309.5206331473142,B2_25,5
neg,2.955092646476608,1.2094007459858247,7.179340813836809,190.31411248438351,B2_25,5
off.r,1.6356977925170213,1.4607201515464112,1.826661417959258,395.27361344467175,B2_25,5
pi,0.20310179737863285,0.16859907701146903,0.2421027296222845,201.80139201796743,B2_25,6
neg,3.6404352320281603,1.616554065320436,7.709716248504613,159.6806106474363,B2_25,6
off.r,1.631684526335448,1.5060728433309123,1.759653529850766,422.483471650368,B2_25,6
pi,0.8599962099687956,0.6832440104103069,0.9899139479035923,195.45113434198535,B2_26,1
neg,3.7892948954289594,1.7970299694610574,7.674846165992115,624.0375973460875,B2_26,1
off.r,2.0851830875035375,1.7689509271876886,2.4352151395287365,450.4195805671466,B2_26,1
pi,0.9333415367873494,0.7739208096405628,0.9971392431296306,425.3731646767391,B2_26,2
neg,3.0631361770832726,1.3915681266847812,6.545057581683416,579.4674745463716,B2_26,2
off.r,2.0940716026816517,1.7570730799343437,2.4527036391664296,246.43720810559972,B2_26,2
pi,0.8210477827815251,0.6247204093728292,0.985531228594482,201.075017863656,B2_26,3
neg,4.464160923675429,2.0665314099209198,9.388690339812804,389.13390462828767,B2_26,3
off.r,1.9135064833099023,1.6003001003991812,2.2688328105723485,510.7720328946083,B2_26,3
pi,0.9659153510816607,0.8459267610451447,0.9986994811799141,992.2793598701124,B2_26,4
neg,2.9428777220349573,1.23326848011164,6.735854737872053,569.6890667783334,B2_26,4
off.r,1.7979517875937745,1.4994976606685668,2.141992090153508,770.6198338021292,B2_26,4
pi,0.8220132024958476,0.636129548843029,0.9846220636274841,217.6683020244165,B2_26,5
neg,5.114383208744023,2.4681688616441377,10.240626461749692,311.0207471949731,B2_26,5
off.r,1.884321284480393,1.5683636479079723,2.2389145283959806,495.78097155268466,B2_26,5
pi,0.9676400184631292,0.8506882167421346,0.9988520113285538,961.9911734661915,B2_26,6
neg,3.232519247747753,1.402641673867386,6.932539940291811,680.5455260901808,B2_26,6
off.r,1.8286957710515708,1.5181993725709617,2.1629829186713323,513.6048084649192,B2_26,6
pi,0.1590184244792948,0.125870512076657,0.20000576721504493,483.5354351072,B2_29,1
neg,3.2804004594839924,1.4502239053293877,6.85476897488514,375.5291203343655,B2_29,1
off.r,2.9167443725746125,2.5919403471052647,3.2688890650169924,232.7032944089017,B2_29,1
pi,0.15000646591652733,0.11712523500901083,0.1870675636455457,643.860352480727,B2_29,2
neg,3.016398151350934,1.375717031016741,6.997411534135956,274.70856087325546,B2_29,2
off.r,2.8100097998976707,2.512243957957253,3.1601485952269286,316.9855534688019,B2_29,2
pi,0.21405357280746318,0.16663501656149352,0.27076256368310253,799.8565402865601,B2_29,3
