param,median,2.5%,97.5%,ess,sim,scenario
neg,2.313784122878481,0.49888576724732303,6.0891032104303875,181.99377905890088,S4_14,1
off.r,4.555510983802378,4.048444392974488,5.094393079052679,674.6447493599259,S4_14,1
pi,0.877901575667812,0.7896092145238243,0.949605893762757,1129.2064453972937,S4_15,1
neg,0.18541276716461308,0.14291145111600034,0.2409578808041113,108.42479002219903,S4_15,1
off.r,1.0478487802902237,0.8990694241365418,1.207655297825113,4428.256375592695,S4_15,1
pi,0.9085448015481512,0.7945132507010806,0.985867203120188,1054.7898643808942,S4_17,1
neg,0.2213139908311712,0.1471380927290591,0.3756154028775347,122.8333999513609,S4_17,1
off.r,1.3846202773274854,1.145452074590139,1.6493723231833428,3537.311576047783,S4_17,1
pi,0.23536737798715998,0.1730623805895709,0.3124797181459233,424.6839962113244,S4_18,1
neg,2.37117617851289,0.8840969048363903,6.0241656921028905,320.464640698779,S4_18,1
off.r,2.0720477466238663,1.7957453009439632,2.3623470190213993,264.7997013078272,S4_18,1
pi,0.9139342097332619,0.7942973709199729,0.9919843539362665,230.90655356495486,S4_20,1
neg,3.727686712813359,1.8175908330052906,7.364282037193682,706.7796579777724,S4_20,1
off.r,4.982680369517766,4.425463588908315,5.565434843301773,234.8415415258249,S4_20,1
pi,0.9184593000216534,0.7853782796534062,0.9943061955273467,549.9004352460477,S4_21,1
neg,1.818612352890689,0.4044531576258876,5.643308858332951,168.98822253229636,S4_21,1
off.r,1.7642147009028122,1.4601949075004086,2.0929685954470187,574.9929413844436,S4_21,1
pi,0.9799152896739352,0.9177514432929773,0.9991343725240178,397.3169518312829,S4_22,1
neg,2.8282812029978075,1.171886016327683,6.529187123935465,337.5473150234199,S4_22,1
off.r,1.9220350657124072,1.6670873424736783,2.2107517818221822,314.72448980170253,S4_22,1
pi,0.854411451821228,0.7370736336801313,0.9651071799686247,192.42484674850695,S4_24,1
neg,3.320585358717274,1.463152837536093,7.50407494459467,350.49506917442955,S4_24,1
off.r,3.1634945418918505,2.7991538832429796,3.53482457192149,131.5812950291254,S4_24,1
pi,0.9483866704860802,0.8747665231115955,0.9934894946869393,331.8927639185871,S4_25,1
neg,3.6884485090307706,1.5876795004045405,7.374039880993571,189.7802758885507,S4_25,1
off.r,3.0002053504576907,2.660182854044251,3.365959621150978,288.7781699554179,S4_25,1
pi,0.8577277310192494,0.7157973726047331,0.9771214180159986,683.3589537535831,S4_26,1
neg,0.7669665895558717,0.3280704658867615,2.9120472571270364,157.3868639769778,S4_26,1
off.r,1.499399129417725,1.2472069096984342,1.7797288798028603,4036.833603266475,S4_26,1
pi,0.9781254279659934,0.9061399612575964,0.9991343617672162,1395.3456714846727,S4_27,1
neg,1.0833774033857324,0.4152029944274389,3.8288345917284303,162.7118488713154,S4_27,1
off.r,1.4905131042469293,1.2583979367045686,1.7505746533861384,1539.485021105056,S4_27,1
pi,0.968622842524192,0.8775389895774536,0.998579467483804,377.528357487323,S4_29,1
neg,1.998505402767826,0.707072192865219,5.297101806911435,110.54175747689004,S4_29,1
off.r,1.595688130822964,1.3394964798353612,1.8709719566395506,449.25702668890636,S4_29,1
