param,median,2.5%,97.5%,ess,sim,scenario
pi,0.9894215569300953,0.9464997541846756,0.9996047952199045,1854.0249380452813,B2_10,6
post,-833.6766344924092,-883.0239711012549,-797.8193062967077,568.6125226712245,B2_11,1
mu,5.946072433646235e-4,3.1048098194299634e-4,9.865353449687625e-4,1603.449868816047,B2_11,1
pi,0.959900630820657,0.8281797995408928,0.9984190990115044,927.5603388371924,B2_11,1
post,-826.9363369035298,-873.344391837725,-792.5616784104119,469.8168864693979,B2_11,2
mu,5.911890710886973e-4,3.167759072606066e-4,9.994924425565806e-4,1568.937160406308,B2_11,2
pi,0.9614433499093326,0.8407405387476846,0.9986653904894199,1115.8832711667417,B2_11,2
post,-694.7227138085899,-741.4289900547528,-664.2162856185773,398.5968558291652,B2_11,3
mu,4.543613889752578e-4,2.1241873181186547e-4,8.617304396991507e-4,1633.791118482573,B2_11,3
pi,0.9587843855280987,0.8216864400868177,0.9984475180829527,1131.9196800791688,B2_11,3
post,-691.619313785597,-733.9586092793371,-660.8873094344968,271.7337987061294,B2_11,4
mu,7.268926588169074e-4,3.749460799878866e-4,0.0011846941951759189,1318.6758881193375,B2_11,4
pi,0.9655097648726325,0.8446206351946991,0.9985577326456833,1277.49834471144,B2_11,4
post,-689.7690636703259,-735.9216182179629,-660.0675868907514,238.2957287555884,B2_11,5
mu,4.496648443699252e-4,1.9818492009967566e-4,8.816419049904302e-4,2034.259399987092,B2_11,5
pi,0.9570726620631891,0.8193140465774829,0.9980140013203977,1019.2936530343949,B2_11,5
post,-691.619313785597,-733.9586092793371,-660.8873094344968,271.7337987061294,B2_11,6
mu,7.268926588169074e-4,3.749460799878866e-4,0.0011846941951759189,1318.6758881193375,B2_11,6
pi,0.9655097648726325,0.8446206351946991,0.9985577326456833,1277.49834471144,B2_11,6
post,-1999.0179615660713,-2052.959878317417,-1958.254237334921,476.50313969390214,B2_12,1
mu,7.224115542162275e-4,5.106588821356349e-4,9.883990442204251e-4,1418.4428515509392,B2_12,1
pi,0.9911971833023802,0.9553354664012962,0.9996473990091742,959.7483161502132,B2_12,1
post,-1991.8745505216352,-2044.390302239339,-1950.1549972872922,308.6231268338833,B2_12,2
mu,7.261848952540157e-4,5.023757966420941e-4,9.992208225954146e-4,1676.5031612344644,B2_12,2
pi,0.9914472198096367,0.9558207082752747,0.9997807777779649,891.7617258672849,B2_12,2
post,-1860.6124931830789,-1913.558379408687,-1817.878530447695,397.9919889275132,B2_12,3
mu,7.493995454578766e-4,5.198208396079902e-4,0.0010376399811831102,1800.9999999999982,B2_12,3
pi,0.990096768875965,0.9503111868851966,0.9997413816174099,1018.4306927516191,B2_12,3
post,-1576.5894093094732,-1625.195338571695,-1536.992910011328,352.1435122030179,B2_12,4
mu,6.667586898552746e-4,4.302761186606495e-4,9.681557813852131e-4,1800.9999999999982,B2_12,4
pi,0.9891802422637801,0.9396730297414007,0.9995595232325369,986.880782451833,B2_12,4
post,-1856.227961604601,-1908.9034898074267,-1815.3096652793697,497.59715094306506,B2_12,5
mu,7.532263768589186e-4,5.321945470569819e-4,0.001062311454940775,1800.999999999997,B2_12,5
pi,0.9906591257943387,0.948675118446955,0.9996639341876495,918.6362991048571,B2_12,5
post,-1576.5894093094732,-1625.195338571695,-1536.992910011328,352.1435122030179,B2_12,6
mu,6.667586898552746e-4,4.302761186606495e-4,9.681557813852131e-4,1800.9999999999982,B2_12,6
pi,0.9891802422637801,0.9396730297414007,0.9995595232325369,986.880782451833,B2_12,6
post,-3430.4417041566016,-3501.887221576089,-3373.3022395810945,260.63735774833725,B2_13,1
mu,5.986418689711351e-4,4.445432202322042e-4,7.881171123161332e-4,1653.5219451561832,B2_13,1
pi,0.9943704763738882,0.9661991466291387,0.9997885172281226,535.4799128557682,B2_13,1
post,-3388.613237771243,-3459.1816323785283,-3333.225103027907,302.5272234491456,B2_13,2
mu,6.122315075679605e-4,4.507697396139386e-4,8.007903796269597e-4,1801.000000000003,B2_13,2
pi,0.9939683923693121,0.9704353325538955,0.9997971291181373,572.0938864136439,B2_13,2
post,-2569.002123904505,-2627.048793713686,-2520.6931611897544,348.05799197829083,B2_13,3
mu,5.317904739536661e-4,3.6274601792279064e-4,7.434916345567664e-4,1661.3390466648832,B2_13,3
pi,0.9934164488851166,0.9646684297230111,0.9997014348744356,904.8576282107402,B2_13,3
post,-3179.6947250445623,-3242.9945975266096,-3128.2406332835,407.52765171117295,B2_13,4
mu,5.736788926919321e-4,4.1837907514268176e-4,7.695314582541377e-4,1800.9999999999989,B2_13,4
pi,0.9936674917914561,0.9673451239430653,0.9997402891863707,677.9632268992578,B2_13,4
post,-2560.263279651706,-2619.9697285636908,-2510.9147450293976,333.4934223570773,B2_13,5
mu,5.308659118718203e-4,3.6992475954025e-4,7.286036332267824e-4,1801.0000000000014,B2_13,5
pi,0.9934193787610416,0.9645385376463859,0.9996995458985866,734.9778850069035,B2_13,5
post,-3151.6720567236266,-3215.58999276854,-3095.4474510958426,416.5772945766148,B2_13,6
mu,5.888639082011801e-4,4.362290301667919e-4,7.777644588332306e-4,1801.0000000000011,B2_13,6
pi,0.9936125954719196,0.9668700822052052,0.9997110057669913,568.5932605151052,B2_13,6
post,-3229.997368963507,-3293.992861658365,-3175.3857674912256,353.43641641930395,B2_14,1
mu,5.747957287517033e-4,4.2209677049239325e-4,7.442841445686141e-4,1479.3373419795273,B2_14,1
pi,0.995713408648493,0.9776674143987941,0.999865406643967,674.1926035042391,B2_14,1
post,-3186.550747851962,-3244.7331205265145,-3132.533177570264,420.5775873157795,B2_14,2
mu,5.803857602846499e-4,4.3557595738671814e-4,7.771164824018517e-4,1631.2271177207108,B2_14,2
pi,0.9954092433673216,0.9751590622425338,0.9999195839587618,468.79382171272005,B2_14,2
post,-2973.0706148073664,-3034.4280653298038,-2919.5192311056785,334.58218186415667,B2_14,3
mu,5.726258109921507e-4,4.16289403844606e-4,7.636232825800455e-4,1476.056522695062,B2_14,3
pi,0.9950834942646626,0.9731619094866197,0.9998553040603023,607.3260179239829,B2_14,3
post,-2810.946831452309,-2870.6280126770553,-2760.2012450651914,366.03957405351423,B2_14,4
mu,4.517856247091311e-4,3.159685304373353e-4,6.230057957196634e-4,1801,B2_14,4
pi,0.9958169613386214,0.9783347875523323,0.9998077637750274,700.2256774809609,B2_14,4
post,-2935.078671199827,-2994.1897858028383,-2880.37126093787,399.162730202931,B2_14,5
mu,5.806957286858986e-4,4.200662854990741e-4,7.904939995663437e-4,1473.0834040591628,B2_14,5
pi,0.9952641609953954,0.975572215850336,0.9998061633406137,756.1505986284603,B2_14,5
post,-2805.8286893845534,-2867.119020191398,-2758.767790963312,396.09236724070524,B2_14,6
mu,4.5178118551836657e-4,3.17518032691266e-4,6.261841454431232e-4,1801.000000000001,B2_14,6
pi,0.9959273843950756,0.9786143459137517,0.9998339927239683,705.2999114476776,B2_14,6
post,-1276.454338176737,-1327.1058858980036,-1241.2920553083823,279.7847229524631,B2_15,1
mu,5.917460520199578e-4,3.553036131634141e-4,9.093709722957318e-4,1800.999999999997,B2_15,1
pi,0.9804369938547938,0.9146909596856546,0.9993011906509293,1215.346320002821,B2_15,1
post,-1263.294833886295,-1316.6223549626905,-1226.9400362387412,209.8135150033409,B2_15,2
mu,5.76721543333996e-4,3.345221792327499e-4,8.935743951407815e-4,1801.0000000000007,B2_15,2
pi,0.9794920609758467,0.9034418163048341,0.9991426757741623,1009.5084268263624,B2_15,2
post,-790.12725530319,-834.8689284053921,-759.0082377045757,415.9312083775907,B2_15,3
mu,6.438804147984531e-4,3.384746979519739e-4,0.0010657575160379089,1800.9999999999982,B2_15,3
pi,0.9633291050719023,0.8393146899975388,0.9985293885715955,1088.8520620815043,B2_15,3
post,-1084.6245910678106,-1135.559522521399,-1052.494765446391,389.84738097279893,B2_15,4
mu,6.241209102411178e-4,3.7246426346109764e-4,9.844973091356027e-4,1561.0117294311435,B2_15,4
pi,0.9792349584035336,0.8948458306618217,0.9988659486635835,934.2537442355158,B2_15,4
post,-771.1555891527676,-814.1703711362829,-740.9931915540217,535.0821280788924,B2_15,5
mu,5.955927802870381e-4,3.037459421213315e-4,0.0010268662718690967,1461.6754347394362,B2_15,5
pi,0.9631415267555233,0.842118844658015,0.9983681865413054,1208.5034346897623,B2_15,5
post,-1084.6245910678106,-1135.559522521399,-1052.494765446391,389.84738097279893,B2_15,6
mu,6.241209102411178e-4,3.7246426346109764e-4,9.844973091356027e-4,1561.0117294311435,B2_15,6
pi,0.9792349584035336,0.8948458306618217,0.9988659486635835,934.2537442355158,B2_15,6
post,-880.7545504641237,-917.869964600876,-850.6038309660928,427.7004824375491,B2_16,1
mu,8.130537329452509e-4,4.88639241720258e-4,0.0012698340149068013,1655.4094539970738,B2_16,1
pi,0.9772820816264122,0.8960668148289571,0.9989166256342424,1257.6639943006978,B2_16,1
post,-873.3735441251858,-912.6569166617669,-844.3198504447256,397.78044713851756,B2_16,2
mu,8.235902515218688e-4,4.941541058396823e-4,0.0013001672178505738,1587.5172481090995,B2_16,2
pi,0.9766243477611763,0.8992433820378599,0.9990121158923517,881.2867626647079,B2_16,2
post,-779.2370679202489,-818.6655265827112,-751.4488715736434,315.76233778560186,B2_16,3
mu,9.294931740507861e-4,5.383847300577872e-4,0.001469694608714447,1516.9396271416904,B2_16,3
pi,0.9688655619840999,0.8624060282499604,0.9984723904373243,1242.9539090577741,B2_16,3
post,-627.1932163183677,-658.1837107985625,-604.5576248007746,339.9189429146507,B2_16,4
mu,4.748778001612975e-4,2.0920587597496006e-4,9.204351854122406e-4,1649.526931843018,B2_16,4
pi,0.9810267071708844,0.9108467770673807,0.9993707375616344,1238.3506858551118,B2_16,4
post,-769.1417420738281,-806.1150297248347,-742.6113360913254,461.18430882779865,B2_16,5
mu,9.607280132060119e-4,5.535275126519797e-4,0.0014921192554169236,1494.7313803384661,B2_16,5
pi,0.9726577730839023,0.8784912806456827,0.9990254341514694,996.6500325429963,B2_16,5
post,-627.1932163183677,-658.1837107985625,-604.5576248007746,339.9189429146507,B2_16,6
mu,4.748778001612975e-4,2.0920587597496006e-4,9.204351854122406e-4,1649.526931843018,B2_16,6
pi,0.9810267071708844,0.9108467770673807,0.9993707375616344,1238.3506858551118,B2_16,6
post,-1332.3246540460655,-1377.0610292948913,-1298.5696372275563,407.08319214197206,B2_17,1
mu,8.424035538437454e-4,5.531582671915831e-4,0.0011933675573094816,1800.9999999999977,B2_17,1
pi,0.9832861116763255,0.9238889434162842,0.9993758533421202,1207.2303745655818,B2_17,1
post,-1307.645035717224,-1351.2541029541114,-1274.1022279151903,607.9157927417749,B2_17,2
mu,8.207403449729596e-4,5.297874257695989e-4,0.0011935778875420014,1545.8330083547369,B2_17,2
pi,0.9835973880977432,0.9185563588794771,0.99944341857755,1184.5063815500916,B2_17,2
