param,median,2.5%,97.5%,ess,sim,scenario
pi,0.9905108569064704,0.9503054479709614,0.9996674307962183,906.5361757996069,B1_10,3
post,-1495.8485286391237,-1542.7093944302726,-1458.457377926965,690.6558548874976,B1_10,4
mu,3.2834047444515075e-4,1.8098363771549202e-4,5.371902411723352e-4,1749.3863797331576,B1_10,4
pi,0.9918202191315602,0.949606519962101,0.9996830388025889,1026.6540916307688,B1_10,4
post,-1465.1324943342352,-1508.288362764544,-1429.085305500474,788.3421557431972,B1_10,5
mu,3.429578800072296e-4,1.9447723423993423e-4,5.587509908505821e-4,1800.9999999999964,B1_10,5
pi,0.9915932384272906,0.9548514148219821,0.999803962903456,1037.3715385193095,B1_10,5
post,-1495.8485286391237,-1542.7093944302726,-1458.457377926965,690.6558548874976,B1_10,6
mu,3.2834047444515075e-4,1.8098363771549202e-4,5.371902411723352e-4,1749.3863797331576,B1_10,6
pi,0.9918202191315602,0.949606519962101,0.9996830388025889,1026.6540916307688,B1_10,6
post,-2565.632405943037,-2655.9880800645474,-2503.0673772209884,396.8718201055224,B1_11,1
mu,6.443151751339574e-4,4.658262263815345e-4,8.621599116373081e-4,1800.9999999999973,B1_11,1
pi,0.9842135739745073,0.9241018726588776,0.9993109071579682,502.83542951092016,B1_11,1
post,-2498.61598801318,-2580.7796295245025,-2439.8277818803053,333.6140913102793,B1_11,2
mu,7.060072147519454e-4,5.193215909064882e-4,9.455820781641156e-4,1800.9999999999964,B1_11,2
pi,0.9865827425800436,0.9328729040033275,0.9995414198260071,458.9037083633001,B1_11,2
post,-2376.744969949094,-2457.689906334343,-2316.353319800824,379.4836516358933,B1_11,3
mu,6.403538880153641e-4,4.607652002958405e-4,8.841893438097996e-4,1535.3017677360078,B1_11,3
pi,0.9831563283217952,0.9172920250755555,0.9992477471584237,387.9202725875454,B1_11,3
post,-2055.822856769001,-2121.559378699396,-2003.2191529325223,296.4925576159165,B1_11,4
mu,4.2006667980886255e-4,2.624023914468669e-4,6.256465249398348e-4,1208.8534091439215,B1_11,4
pi,0.9896113218143726,0.9473837128771085,0.9996459348493009,806.3973014759002,B1_11,4
post,-2316.349503945622,-2397.1197017292216,-2258.476467592203,553.2769890323185,B1_11,5
mu,7.035118213092523e-4,5.116338252325955e-4,9.618791757643024e-4,1801.0000000000032,B1_11,5
pi,0.9814694531835326,0.9192534894820074,0.9995655402976061,616.7653400234433,B1_11,5
post,-2050.7612760442657,-2117.292767363182,-2001.0140663046527,709.5289739659719,B1_11,6
mu,4.1634449552883126e-4,2.677364307277502e-4,6.124530231651084e-4,3601.0000000000023,B1_11,6
pi,0.9897548953158111,0.9454217089852045,0.9996071620870969,1706.1735735555012,B1_11,6
post,-1896.1730811820116,-1943.1027260861367,-1857.1569473572843,466.5395146989478,B1_12,1
mu,6.851887051833583e-4,4.6316261185295256e-4,9.584363396486152e-4,1800.9999999999989,B1_12,1
pi,0.9934066002066714,0.9628661929789698,0.9997761198358878,1008.6218632129072,B1_12,1
post,-1884.8168814737917,-1932.9030356926255,-1847.7320916818576,548.5656481516592,B1_12,2
mu,6.919545866772539e-4,4.738649396652522e-4,9.576963784137507e-4,1801.0000000000014,B1_12,2
pi,0.9928643348837404,0.9633849775984762,0.9998121234314022,987.7909484172723,B1_12,2
post,-1697.2148620144371,-1744.5029495095882,-1661.3322022010045,575.5509390740267,B1_12,3
mu,7.230893599133239e-4,4.966741656792486e-4,0.0010189240752423862,1673.0211291400342,B1_12,3
pi,0.9918745340618929,0.9614049665512898,0.9996803009982987,1139.3475589874422,B1_12,3
post,-1616.3564124249704,-1660.2740235573153,-1581.5181401090113,630.1434728886175,B1_12,4
mu,6.951398489468248e-4,4.50344083243231e-4,0.0010005454969431965,1800.9999999999957,B1_12,4
pi,0.989806354254059,0.9503592577225298,0.9995637665861195,761.5955404611053,B1_12,4
post,-1684.576536127857,-1731.4912008020035,-1649.0506976299657,571.5046055078035,B1_12,5
mu,7.28904634058578e-4,4.80998331762726e-4,0.0010164391835346812,1801,B1_12,5
pi,0.992094264756886,0.9572549981268313,0.9996721854174043,1084.5588567192694,B1_12,5
post,-1616.3564124249704,-1660.2740235573153,-1581.5181401090113,630.1434728886175,B1_12,6
mu,6.951398489468248e-4,4.50344083243231e-4,0.0010005454969431965,1800.9999999999957,B1_12,6
pi,0.989806354254059,0.9503592577225298,0.9995637665861195,761.5955404611053,B1_12,6
post,-1846.1955671773812,-1906.1997896971736,-1803.561733575638,378.7118479508396,B1_13,1
mu,7.10282210788565e-4,4.871451590111699e-4,9.793877291744348e-4,1801.0000000000014,B1_13,1
pi,0.9880486468119927,0.9385831406549632,0.9995256943043351,916.1788395680258,B1_13,1
post,-1842.0727350476745,-1894.152846839557,-1797.935093249919,351.03658901045696,B1_13,2
mu,7.114964973388058e-4,4.908186974025483e-4,9.835337887716936e-4,1800.9999999999977,B1_13,2
pi,0.9878197062879345,0.9421964505563809,0.999693490058066,927.2691445603988,B1_13,2
post,-1683.9863834027337,-1742.9372889791218,-1641.3712952868962,276.462994533033,B1_13,3
mu,7.913981024152483e-4,5.451536270200002e-4,0.0010967979224977395,1801.0000000000011,B1_13,3
pi,0.9842198957125188,0.9214464397307791,0.9993778457777893,807.8322447321749,B1_13,3
post,-1566.3698268483633,-1615.861364119528,-1527.5056081318955,269.48551713362383,B1_13,4
mu,5.777121156425687e-4,3.6283026926150775e-4,8.654688660523355e-4,1801.000000000006,B1_13,4
pi,0.9890776694383773,0.9443526675261147,0.9996327118576708,891.6382567727944,B1_13,4
post,-1678.5522077551882,-1732.0427913788048,-1637.8798282415685,317.13761330258967,B1_13,5
mu,7.876622390298729e-4,5.366488644029244e-4,0.0010983655006988782,1660.6909584462246,B1_13,5
pi,0.984038996288018,0.9262423244475565,0.9995489086844256,876.0972699467427,B1_13,5
post,-1566.3698268483633,-1615.861364119528,-1527.5056081318955,269.48551713362383,B1_13,6
mu,5.777121156425687e-4,3.6283026926150775e-4,8.654688660523355e-4,1801.000000000006,B1_13,6
pi,0.9890776694383773,0.9443526675261147,0.9996327118576708,891.6382567727944,B1_13,6
post,-2585.8204124188906,-2635.8944133471064,-2542.033759997405,633.6607020735172,B1_14,1
mu,6.12397204374639e-4,4.406238288500197e-4,8.17903882169406e-4,1587.312968331206,B1_14,1
pi,0.9949100931220032,0.9722120162348653,0.9998501806980385,635.8957525444648,B1_14,1
post,-2576.9430767812482,-2628.2721604811745,-2532.7423567186142,543.3030107117818,B1_14,2
mu,6.109390731747989e-4,4.451230265449026e-4,8.042357743971226e-4,1801.0000000000023,B1_14,2
pi,0.9941234977831964,0.9726846645735893,0.9998030124767013,703.3473612742338,B1_14,2
post,-2170.317141339473,-2218.75809263142,-2129.056621816695,617.3246011448547,B1_14,3
mu,6.844156801440653e-4,4.801947558493983e-4,9.220200561430147e-4,1800.9999999999952,B1_14,3
pi,0.9928808396633423,0.9669003552102866,0.9997761382046411,842.7606799475465,B1_14,3
post,-1933.339927976636,-1983.6434043383958,-1893.8245813253825,652.1363472720851,B1_14,4
mu,5.023776747504105e-4,3.298850928307801e-4,7.143867497538434e-4,1268.557422313292,B1_14,4
pi,0.9903808965267124,0.9582794071824557,0.9997507993294193,844.5843868180613,B1_14,4
post,-2160.3031019824466,-2206.540352144806,-2117.8789175971265,484.66343076026646,B1_14,5
mu,6.855392336845475e-4,4.7596820478035707e-4,9.361454077335197e-4,2167.5915838923543,B1_14,5
pi,0.9922426816284103,0.9623290593693445,0.9997046576104744,804.2327238890072,B1_14,5
post,-1933.339927976636,-1983.6434043383958,-1893.8245813253825,652.1363472720851,B1_14,6
mu,5.023776747504105e-4,3.298850928307801e-4,7.143867497538434e-4,1268.557422313292,B1_14,6
pi,0.9903808965267124,0.9582794071824557,0.9997507993294193,844.5843868180613,B1_14,6
post,-2478.7702715648024,-2549.3145549389606,-2425.914646636059,418.0480455902762,B1_15,1
mu,8.295605750114491e-4,6.270398192642295e-4,0.001086451877828802,1800.9999999999995,B1_15,1
pi,0.9841449724143781,0.9298145575240597,0.9993059479716637,558.7426286902631,B1_15,1
post,-2464.7662464180626,-2536.79825070565,-2412.6927366419463,277.7401742906884,B1_15,2
mu,8.430584841444108e-4,6.345316646175563e-4,0.0011036985332527694,1565.58158470587,B1_15,2
pi,0.984132875588865,0.9314078249776152,0.9994495318889552,542.9563904914414,B1_15,2
post,-2076.537362633961,-2148.713414429566,-2028.241811073424,383.9328467377233,B1_15,3
mu,8.502976959819354e-4,6.220598582170991e-4,0.001139423024208223,1801.0000000000014,B1_15,3
pi,0.9836816776023599,0.917041856860455,0.9994984002115932,470.30044887602344,B1_15,3
post,-2030.6872914612986,-2090.7908638588087,-1985.6118915110471,494.1932426437741,B1_15,4
mu,6.988499478743885e-4,4.918983297803139e-4,9.568831529859265e-4,1800.9999999999989,B1_15,4
pi,0.9871141042158659,0.9383013284247603,0.9994930264158226,706.1018517752123,B1_15,4
post,-2062.8365338060007,-2126.9092021555043,-2018.5982191430833,412.39458881802403,B1_15,5
mu,8.547762322073496e-4,6.258390355343641e-4,0.0011335373979554056,1801.000000000001,B1_15,5
pi,0.9851426870891475,0.9277337825818407,0.9995511206679373,683.9484190785921,B1_15,5
post,-2030.6872914612986,-2090.7908638588087,-1985.6118915110471,494.1932426437741,B1_15,6
mu,6.988499478743885e-4,4.918983297803139e-4,9.568831529859265e-4,1800.9999999999989,B1_15,6
pi,0.9871141042158659,0.9383013284247603,0.9994930264158226,706.1018517752123,B1_15,6
post,-2449.8989630082974,-2528.165819006089,-2396.4136496467454,541.8077615102699,B1_16,1
mu,6.243291057372805e-4,4.485595639235532e-4,8.424232677997394e-4,2068.464946740123,B1_16,1
pi,0.988634350272632,0.9427183796680466,0.9996173493697615,694.3975403327931,B1_16,1
post,-2384.6462446643395,-2454.7786988570365,-2333.547615234124,433.5759948858137,B1_16,2
mu,6.434844524210409e-4,4.6047854494264966e-4,8.697371326202514e-4,1800.9999999999982,B1_16,2
pi,0.9884168327672591,0.9480226869335185,0.9995253109300858,668.4309608920995,B1_16,2
post,-2231.1130895706983,-2302.3294730167245,-2179.461449289271,498.40544031441345,B1_16,3
mu,6.180982829926344e-4,4.3811492055081475e-4,8.516683373356687e-4,1800.9999999999982,B1_16,3
pi,0.9865831297848621,0.9343952334462449,0.9994377358378199,675.4058275851867,B1_16,3
post,-1958.0458204533325,-2022.4891555156023,-1910.0684553858505,487.0291989756911,B1_16,4
mu,4.736863036621164e-4,3.1444523093874876e-4,6.902823966569362e-4,2026.2618287133096,B1_16,4
pi,0.9883893124295662,0.9408593198173636,0.9995934234327564,827.6772038040266,B1_16,4
post,-2164.4317203813625,-2231.2098017642224,-2112.8054070847966,352.4952928306095,B1_16,5
mu,6.34467954114518e-4,4.371214636013275e-4,8.687721164310775e-4,2459.299500090895,B1_16,5
pi,0.987688856649949,0.9401888867368159,0.9995337663651579,817.9109383334903,B1_16,5
post,-1958.0458204533325,-2022.4891555156023,-1910.0684553858505,487.0291989756911,B1_16,6
mu,4.736863036621164e-4,3.1444523093874876e-4,6.902823966569362e-4,2026.2618287133096,B1_16,6
pi,0.9883893124295662,0.9408593198173636,0.9995934234327564,827.6772038040266,B1_16,6
post,-1505.7097856977907,-1561.043743605971,-1464.8580443250544,385.54473043852755,B1_17,1
mu,7.077610203380281e-4,4.5681159884936463e-4,0.0010242280958371762,1246.0107914010957,B1_17,1
pi,0.9809929400665581,0.9108373801247254,0.9993973882429839,666.8526879984797,B1_17,1
post,-1500.5302141963227,-1552.4233342313178,-1456.934347678934,247.95789672791315,B1_17,2
mu,7.123510537518448e-4,4.562866265450202e-4,0.001018884277902362,1815.3323167178,B1_17,2
pi,0.9831942365775969,0.9208819899625584,0.999372820263624,768.4524317802844,B1_17,2
