sp_infector,R,nb,R_sim,nb_sim,tree,scenario
badger,1.6296296296296295,27,2.5925925925925926,27,B1_23,1
boar,1.8275862068965518,29,1.2758620689655173,29,B1_23,1
cattle,0.8064516129032258,217,0.7603686635944701,217,B1_23,1
badger,1.6296296296296295,27,2.6923076923076925,26,B1_23,2
boar,1.8275862068965518,29,1.0344827586206897,29,B1_23,2
cattle,0.8064516129032258,217,0.7880184331797235,217,B1_23,2
badger,1.6296296296296295,27,3.111111111111111,27,B1_23,3
boar,2.8333333333333335,18,NA,0,B1_23,3
cattle,0.7649769585253456,217,0.7327188940092166,217,B1_23,3
badger,2.0555555555555554,18,NA,0,B1_23,4
boar,1.7586206896551724,29,1.4137931034482758,29,B1_23,4
cattle,0.8064516129032258,217,0.9400921658986175,217,B1_23,4
badger,1.6296296296296295,27,2.769230769230769,26,B1_23,5
boar,2.8333333333333335,18,NA,0,B1_23,5
cattle,0.7649769585253456,217,0.783410138248848,217,B1_23,5
badger,2.0555555555555554,18,NA,0,B1_23,6
boar,1.7586206896551724,29,1.4137931034482758,29,B1_23,6
cattle,0.8064516129032258,217,0.9400921658986175,217,B1_23,6
badger,1,30,0.7666666666666667,30,B1_24,1
boar,1.4444444444444444,36,1.5,36,B1_24,1
cattle,0.9267241379310345,232,0.9094827586206896,232,B1_24,1
badger,1.0344827586206897,29,0.7931034482758621,29,B1_24,2
boar,1.4444444444444444,36,1,36,B1_24,2
cattle,0.9224137931034483,232,0.978448275862069,232,B1_24,2
badger,0.9,30,0.7666666666666667,30,B1_24,3
boar,3.0588235294117645,17,NA,0,B1_24,3
cattle,0.8577586206896551,232,0.9827586206896551,232,B1_24,3
badger,2.4166666666666665,12,NA,0,B1_24,4
boar,1.3888888888888888,36,0.9444444444444444,36,B1_24,4
cattle,0.8620689655172413,232,0.9655172413793104,232,B1_24,4
badger,0.9310344827586207,29,0.9655172413793104,29,B1_24,5
boar,3.0588235294117645,17,NA,0,B1_24,5
cattle,0.853448275862069,232,0.9612068965517241,232,B1_24,5
badger,2.4166666666666665,12,NA,0,B1_24,6
boar,1.3888888888888888,36,0.9444444444444444,36,B1_24,6
cattle,0.8620689655172413,232,0.9655172413793104,232,B1_24,6
badger,0.45,40,1.475,40,B1_25,1
boar,1.872340425531915,47,1,47,B1_25,1
cattle,0.9264705882352942,272,0.9227941176470589,272,B1_25,1
badger,0.41025641025641024,39,1.4871794871794872,39,B1_25,2
boar,1.9130434782608696,46,1.0434782608695652,46,B1_25,2
cattle,0.9264705882352942,272,0.9154411764705882,272,B1_25,2
badger,0.375,40,1.65,40,B1_25,3
boar,2.838709677419355,31,NA,0,B1_25,3
cattle,0.8786764705882353,272,0.8970588235294118,272,B1_25,3
badger,1.2857142857142858,7,NA,0,B1_25,4
boar,1.7659574468085106,47,1.1914893617021276,47,B1_25,4
cattle,0.8566176470588235,272,0.9558823529411765,272,B1_25,4
badger,0.358974358974359,39,1.4102564102564104,39,B1_25,5
boar,2.838709677419355,31,NA,0,B1_25,5
cattle,0.8786764705882353,272,0.9338235294117647,272,B1_25,5
badger,1.1428571428571428,7,NA,0,B1_25,6
boar,1.8043478260869565,46,1.2826086956521738,46,B1_25,6
cattle,0.8566176470588235,272,0.9448529411764706,272,B1_25,6
badger,0.2631578947368421,38,1.7105263157894737,38,B1_26,1
boar,0.8571428571428571,21,0.9523809523809523,21,B1_26,1
cattle,1.2127659574468086,141,0.8085106382978723,141,B1_26,1
badger,0.25,36,1.3235294117647058,34,B1_26,2
boar,0.8571428571428571,21,1.0952380952380953,21,B1_26,2
cattle,1.2056737588652482,141,0.900709219858156,141,B1_26,2
badger,0.2631578947368421,38,1.894736842105263,38,B1_26,3
boar,1.8,10,NA,0,B1_26,3
cattle,1.1347517730496455,141,0.75177304964539,141,B1_26,3
badger,1,6,NA,0,B1_26,4
boar,0.8571428571428571,21,1.7142857142857142,21,B1_26,4
cattle,1.0141843971631206,141,0.8794326241134752,141,B1_26,4
badger,0.25,36,1.5588235294117647,34,B1_26,5
boar,1.8,10,NA,0,B1_26,5
cattle,1.127659574468085,141,0.851063829787234,141,B1_26,5
badger,1,6,NA,0,B1_26,6
boar,0.8571428571428571,21,1.7142857142857142,21,B1_26,6
cattle,1.0141843971631206,141,0.8794326241134752,141,B1_26,6
