sp_infector,R,nb,R_sim,nb_sim,tree,scenario
badger,0.2127659574468085,47,0.0851063829787234,47,B1_18,5
boar,2.1818181818181817,11,NA,0,B1_18,5
cattle,1.3898305084745763,59,1.694915254237288,59,B1_18,5
badger,1.1,10,NA,0,B1_18,6
boar,1.3888888888888888,18,2.388888888888889,18,B1_18,6
cattle,0.847457627118644,59,0.5423728813559322,59,B1_18,6
badger,0.8541666666666666,48,3.75,48,B1_19,1
boar,0.3541666666666667,48,2.3125,48,B1_19,1
cattle,1.1541666666666666,240,0.18333333333333332,240,B1_19,1
badger,0.8541666666666666,48,0.7272727272727273,44,B1_19,2
boar,0.3541666666666667,48,2.3125,48,B1_19,2
cattle,1.1541666666666666,240,0.7458333333333333,240,B1_19,2
badger,0.7083333333333334,48,3.6666666666666665,48,B1_19,3
boar,1.1666666666666667,12,NA,0,B1_19,3
cattle,1.0458333333333334,240,0.4625,240,B1_19,3
badger,1.4761904761904763,21,NA,0,B1_19,4
boar,0.3125,48,2.3541666666666665,48,B1_19,4
cattle,1.0916666666666666,240,0.6875,240,B1_19,4
badger,0.7083333333333334,48,0.5227272727272727,44,B1_19,5
boar,1.1666666666666667,12,NA,0,B1_19,5
cattle,1.0458333333333334,240,1.0458333333333334,240,B1_19,5
badger,1.4761904761904763,21,NA,0,B1_19,6
boar,0.3125,48,2.3541666666666665,48,B1_19,6
cattle,1.0916666666666666,240,0.6875,240,B1_19,6
badger,0.36065573770491804,61,0.04918032786885246,61,B1_20,1
boar,1.4838709677419355,31,3.6774193548387095,31,B1_20,1
cattle,1.1825396825396826,126,0.7936507936507936,126,B1_20,1
badger,0.3684210526315789,57,0.03571428571428571,56,B1_20,2
boar,1.4838709677419355,31,3.6774193548387095,31,B1_20,2
cattle,1.1587301587301588,126,0.7619047619047619,126,B1_20,2
badger,0.32786885245901637,61,0.04918032786885246,61,B1_20,3
boar,2.3157894736842106,19,NA,0,B1_20,3
cattle,1.119047619047619,126,1.4523809523809523,126,B1_20,3
badger,1.0666666666666667,15,NA,0,B1_20,4
boar,1.4516129032258065,31,3,31,B1_20,4
cattle,0.873015873015873,126,0.5,126,B1_20,4
badger,0.3333333333333333,57,0.03571428571428571,56,B1_20,5
boar,2.3157894736842106,19,NA,0,B1_20,5
cattle,1.0952380952380953,126,1.4206349206349207,126,B1_20,5
badger,1.0666666666666667,15,NA,0,B1_20,6
boar,1.4516129032258065,31,3,31,B1_20,6
cattle,0.873015873015873,126,0.5,126,B1_20,6
badger,0.6666666666666666,30,1.2,30,B1_21,1
boar,0.6111111111111112,18,0,18,B1_21,1
cattle,1.1355932203389831,118,1.0847457627118644,118,B1_21,1
badger,0.7037037037037037,27,1.44,25,B1_21,2
boar,0.6111111111111112,18,0,18,B1_21,2
cattle,1.11864406779661,118,1.0508474576271187,118,B1_21,2
badger,0.6333333333333333,30,1.1,30,B1_21,3
boar,2.75,4,NA,0,B1_21,3
cattle,1.0254237288135593,118,0.9576271186440678,118,B1_21,3
badger,1.3076923076923077,13,NA,0,B1_21,4
boar,0.6111111111111112,18,0,18,B1_21,4
cattle,1.0169491525423728,118,1.1440677966101696,118,B1_21,4
badger,0.6666666666666666,27,1.32,25,B1_21,5
boar,2.75,4,NA,0,B1_21,5
cattle,1.0084745762711864,118,0.923728813559322,118,B1_21,5
badger,1.3076923076923077,13,NA,0,B1_21,6
boar,0.6111111111111112,18,0,18,B1_21,6
cattle,1.0169491525423728,118,1.1440677966101696,118,B1_21,6
badger,1.3846153846153846,26,0,26,B1_22,1
boar,0.47619047619047616,63,0.5555555555555556,63,B1_22,1
cattle,1.1067961165048543,206,1.2572815533980584,206,B1_22,1
badger,1.5,24,0,24,B1_22,2
boar,0.4838709677419355,62,0.5645161290322581,62,B1_22,2
cattle,1.0922330097087378,206,1.2427184466019416,206,B1_22,2
badger,1.0769230769230769,26,0.46153846153846156,26,B1_22,3
boar,1.3,20,NA,0,B1_22,3
cattle,0.9563106796116505,206,1.0631067961165048,206,B1_22,3
badger,2,16,NA,0,B1_22,4
boar,0.4444444444444444,63,0.5238095238095238,63,B1_22,4
cattle,1.087378640776699,206,1.1407766990291262,206,B1_22,4
badger,1.1666666666666667,24,0.5,24,B1_22,5
boar,1.3,20,NA,0,B1_22,5
cattle,0.9466019417475728,206,1.0533980582524272,206,B1_22,5
badger,2,16,NA,0,B1_22,6
boar,0.45161290322580644,62,0.532258064516129,62,B1_22,6
cattle,1.0825242718446602,206,1.1359223300970873,206,B1_22,6
badger,1.6296296296296295,27,5.296296296296297,27,B1_23,1
boar,1.8275862068965518,29,0,29,B1_23,1
cattle,0.8064516129032258,217,0.5944700460829493,217,B1_23,1
badger,1.6296296296296295,27,4,26,B1_23,2
boar,1.8275862068965518,29,0,29,B1_23,2
cattle,0.8064516129032258,217,0.7695852534562212,217,B1_23,2
badger,1.6296296296296295,27,4.62962962962963,27,B1_23,3
boar,2.8333333333333335,18,NA,0,B1_23,3
cattle,0.7649769585253456,217,0.543778801843318,217,B1_23,3
badger,2.0555555555555554,18,NA,0,B1_23,4
boar,1.7586206896551724,29,0,29,B1_23,4
cattle,0.8064516129032258,217,1.1290322580645162,217,B1_23,4
badger,1.6296296296296295,27,3.5384615384615383,26,B1_23,5
boar,2.8333333333333335,18,NA,0,B1_23,5
cattle,0.7649769585253456,217,0.6912442396313364,217,B1_23,5
badger,2.0555555555555554,18,NA,0,B1_23,6
boar,1.7586206896551724,29,0,29,B1_23,6
cattle,0.8064516129032258,217,1.1290322580645162,217,B1_23,6
badger,1,30,0,30,B1_24,1
boar,1.4444444444444444,36,0,36,B1_24,1
cattle,0.9267241379310345,232,1.2543103448275863,232,B1_24,1
badger,1.0344827586206897,29,0,29,B1_24,2
boar,1.4444444444444444,36,0,36,B1_24,2
cattle,0.9224137931034483,232,1.25,232,B1_24,2
badger,0.9,30,0,30,B1_24,3
boar,3.0588235294117645,17,NA,0,B1_24,3
cattle,0.8577586206896551,232,1.0991379310344827,232,B1_24,3
badger,2.4166666666666665,12,NA,0,B1_24,4
boar,1.3888888888888888,36,0,36,B1_24,4
cattle,0.8620689655172413,232,1.125,232,B1_24,4
badger,0.9310344827586207,29,0,29,B1_24,5
boar,3.0588235294117645,17,NA,0,B1_24,5
cattle,0.853448275862069,232,1.0948275862068966,232,B1_24,5
badger,2.4166666666666665,12,NA,0,B1_24,6
boar,1.3888888888888888,36,0,36,B1_24,6
cattle,0.8620689655172413,232,1.125,232,B1_24,6
badger,0.45,40,5.575,40,B1_25,1
boar,1.872340425531915,47,0.3404255319148936,47,B1_25,1
cattle,0.9264705882352942,272,0.4338235294117647,272,B1_25,1
badger,0.41025641025641024,39,5.717948717948718,39,B1_25,2
boar,1.9130434782608696,46,0.30434782608695654,46,B1_25,2
cattle,0.9264705882352942,272,0.4338235294117647,272,B1_25,2
badger,0.375,40,4.8,40,B1_25,3
boar,2.838709677419355,31,NA,0,B1_25,3
cattle,0.8786764705882353,272,0.4338235294117647,272,B1_25,3
badger,1.2857142857142858,7,NA,0,B1_25,4
boar,1.7659574468085106,47,0.5531914893617021,47,B1_25,4
cattle,0.8566176470588235,272,1.0698529411764706,272,B1_25,4
badger,0.358974358974359,39,4.923076923076923,39,B1_25,5
boar,2.838709677419355,31,NA,0,B1_25,5
cattle,0.8786764705882353,272,0.43014705882352944,272,B1_25,5
badger,1.1428571428571428,7,NA,0,B1_25,6
boar,1.8043478260869565,46,0.5434782608695652,46,B1_25,6
cattle,0.8566176470588235,272,1.0698529411764706,272,B1_25,6
badger,0.2631578947368421,38,0.6578947368421053,38,B1_26,1
boar,0.8571428571428571,21,0,21,B1_26,1
cattle,1.2127659574468086,141,1.2340425531914894,141,B1_26,1
badger,0.25,36,0,34,B1_26,2
boar,0.8571428571428571,21,0,21,B1_26,2
cattle,1.2056737588652482,141,1.375886524822695,141,B1_26,2
badger,0.2631578947368421,38,0.6578947368421053,38,B1_26,3
boar,1.8,10,NA,0,B1_26,3
cattle,1.1347517730496455,141,1.0851063829787233,141,B1_26,3
badger,1,6,NA,0,B1_26,4
boar,0.8571428571428571,21,0,21,B1_26,4
cattle,1.0141843971631206,141,1.1347517730496455,141,B1_26,4
badger,0.25,36,0,34,B1_26,5
boar,1.8,10,NA,0,B1_26,5
cattle,1.127659574468085,141,1.2269503546099292,141,B1_26,5
badger,1,6,NA,0,B1_26,6
boar,0.8571428571428571,21,0,21,B1_26,6
cattle,1.0141843971631206,141,1.1347517730496455,141,B1_26,6
badger,0.4222222222222222,45,0.1111111111111111,45,B1_27,1
boar,0.7857142857142857,28,1.6785714285714286,28,B1_27,1
cattle,1.191358024691358,162,1.123456790123457,162,B1_27,1
badger,0.5428571428571428,35,0.14285714285714285,35,B1_27,2
boar,0.7857142857142857,28,1.6785714285714286,28,B1_27,2
cattle,1.1296296296296295,162,1.0617283950617284,162,B1_27,2
badger,0.26666666666666666,45,0.1111111111111111,45,B1_27,3
boar,1.6923076923076923,13,NA,0,B1_27,3
cattle,1.1419753086419753,162,1.2407407407407407,162,B1_27,3
badger,1.8,10,NA,0,B1_27,4
