sp_infector,R,nb,R_sim,nb_sim,tree,scenario
cattle,1.098901098901099,182,0.9340659340659341,182,A1_29,2
boar,0,16,0.4375,16,A1_29,2
badger,0.958904109589041,73,1.3287671232876712,73,A1_29,3
cattle,1.098901098901099,182,0.8626373626373627,182,A1_29,3
boar,0,16,0,0,A1_29,3
badger,0.958904109589041,73,0,0,A1_29,4
cattle,1.098901098901099,182,1.021978021978022,182,A1_29,4
boar,0,16,0.625,16,A1_29,4
NA,NA,0,0,0,A1_29,4
badger,0.958904109589041,73,1.2535211267605635,71,A1_29,5
cattle,1.098901098901099,182,0.8956043956043956,182,A1_29,5
boar,0,16,0,0,A1_29,5
badger,0.958904109589041,73,0,0,A1_29,6
cattle,1.098901098901099,182,1.021978021978022,182,A1_29,6
boar,0,16,0.625,16,A1_29,6
NA,NA,0,0,0,A1_29,6
badger,1.0923076923076922,65,0.9846153846153847,65,A1_30,1
cattle,1.278538812785388,219,0.8995433789954338,219,A1_30,1
boar,0,68,1.3235294117647058,68,A1_30,1
badger,1.0923076923076922,65,0.9508196721311475,61,A1_30,2
cattle,1.278538812785388,219,0.9771689497716894,219,A1_30,2
boar,0,68,1.109375,64,A1_30,2
badger,1.0923076923076922,65,1.353846153846154,65,A1_30,3
cattle,1.278538812785388,219,0.8904109589041096,219,A1_30,3
boar,0,68,0,0,A1_30,3
badger,1.0923076923076922,65,0,0,A1_30,4
cattle,1.278538812785388,219,0.817351598173516,219,A1_30,4
boar,0,68,1.5735294117647058,68,A1_30,4
badger,1.0923076923076922,65,0.9836065573770492,61,A1_30,5
cattle,1.278538812785388,219,1,219,A1_30,5
boar,0,68,0,0,A1_30,5
badger,1.0923076923076922,65,0,0,A1_30,6
cattle,1.278538812785388,219,0.8493150684931506,219,A1_30,6
boar,0,68,1.5,64,A1_30,6
