sp_infector,infector,n,sim,scenario,nub_trans
cattle,64359142_0,38,S4_25,1,357
NA,NA,NA,S4_26,ref,199
badger,45_d500_123_762_0,2,S4_26,1,199
boar,64556_0,2,S4_26,1,199
cattle,64420015_11,2,S4_26,1,199
cattle,64556001_4,2,S4_26,1,199
boar,64556_11,3,S4_26,1,199
cattle,64420039_1,3,S4_26,1,199
cattle,64556044_0,3,S4_26,1,199
cattle,64556019_0,4,S4_26,1,199
cattle,64556023_0,4,S4_26,1,199
cattle,64497054_0,5,S4_26,1,199
cattle,64556039_2,7,S4_26,1,199
cattle,64556044_1,7,S4_26,1,199
cattle,64556005_6,8,S4_26,1,199
badger,45_d500_129_807_0,10,S4_26,1,199
cattle,64420039_0,12,S4_26,1,199
cattle,64556002_1,14,S4_26,1,199
cattle,64556029_0,14,S4_26,1,199
badger,45_d500_99_839_0,23,S4_26,1,199
cattle,64512024_0,23,S4_26,1,199
boar,64556_5,40,S4_26,1,199
NA,NA,NA,S4_27,ref,234
boar,64359_1,2,S4_27,1,234
cattle,40089001_3,2,S4_27,1,234
cattle,64420044_12,2,S4_27,1,234
cattle,64420044_2,2,S4_27,1,234
cattle,64201014_0,3,S4_27,1,234
cattle,64281001_3,3,S4_27,1,234
cattle,64359138_8,3,S4_27,1,234
cattle,64420035_3,3,S4_27,1,234
cattle,64420044_3,3,S4_27,1,234
badger,45_d500_123_762_0,4,S4_27,1,234
badger,45_d500_157_858_4,4,S4_27,1,234
cattle,64359056_6,4,S4_27,1,234
cattle,64420044_0,4,S4_27,1,234
cattle,64420044_7,4,S4_27,1,234
cattle,64420035_2,6,S4_27,1,234
boar,40089_0,8,S4_27,1,234
cattle,64420035_0,11,S4_27,1,234
cattle,64359103_3,18,S4_27,1,234
cattle,64420015_22,24,S4_27,1,234
cattle,64420015_7,25,S4_27,1,234
cattle,64359138_0,29,S4_27,1,234
badger,45_d500_160_1,31,S4_27,1,234
cattle,64420044_25,32,S4_27,1,234
NA,NA,NA,S4_28,ref,250
cattle,64359153_0,2,S4_28,1,250
cattle,64359200_1,2,S4_28,1,250
cattle,64420015_14,2,S4_28,1,250
cattle,64420035_6,2,S4_28,1,250
cattle,64002010_0,3,S4_28,1,250
cattle,64002010_5,3,S4_28,1,250
cattle,64359138_1,3,S4_28,1,250
cattle,64359138_3,3,S4_28,1,250
badger,45_d500_40_0,4,S4_28,1,250
boar,64253_1,4,S4_28,1,250
cattle,64359225_0,4,S4_28,1,250
boar,64359_4,5,S4_28,1,250
cattle,64420035_2,5,S4_28,1,250
cattle,64420009_1,6,S4_28,1,250
cattle,64359061_4,7,S4_28,1,250
boar,64002_5,8,S4_28,1,250
cattle,64359061_6,11,S4_28,1,250
cattle,64420009_0,11,S4_28,1,250
boar,64359_0,12,S4_28,1,250
cattle,64253028_5,13,S4_28,1,250
badger,45_d500_160_0,15,S4_28,1,250
badger,45_d500_57_687_0,18,S4_28,1,250
cattle,64420015_2,21,S4_28,1,250
cattle,64359211_2,22,S4_28,1,250
boar,64002_6,45,S4_28,1,250
NA,NA,NA,S4_29,ref,244
cattle,64359149_0,3,S4_29,1,244
cattle,64521015_1,3,S4_29,1,244
badger,45_d500_160_1,4,S4_29,1,244
boar,64359_4,4,S4_29,1,244
cattle,64201014_2,4,S4_29,1,244
cattle,64359158_0,4,S4_29,1,244
badger,3_d500_304_0,5,S4_29,1,244
badger,45_d500_176_0,5,S4_29,1,244
boar,64281_0,5,S4_29,1,244
cattle,64201014_4,5,S4_29,1,244
cattle,64281003_1,5,S4_29,1,244
cattle,64359187_0,6,S4_29,1,244
cattle,64521015_0,6,S4_29,1,244
cattle,64310006_0,7,S4_29,1,244
boar,64310_1,8,S4_29,1,244
cattle,64310006_25,8,S4_29,1,244
badger,45_d500_169_0,9,S4_29,1,244
cattle,64310006_13,11,S4_29,1,244
cattle,64420009_1,11,S4_29,1,244
badger,45_d500_156_0,14,S4_29,1,244
cattle,64420009_4,14,S4_29,1,244
cattle,64420015_1,15,S4_29,1,244
badger,45_d500_170_1,20,S4_29,1,244
cattle,64290007_4,32,S4_29,1,244
NA,NA,NA,S4_30,ref,326
cattle,64326020_11,3,S4_30,1,326
cattle,64420028_1,3,S4_30,1,326
boar,40082_2,4,S4_30,1,326
boar,40189_1,4,S4_30,1,326
cattle,40082004_6,4,S4_30,1,326
boar,40082_1,5,S4_30,1,326
cattle,40057018_3,5,S4_30,1,326
cattle,40057039_0,5,S4_30,1,326
cattle,40057039_3,5,S4_30,1,326
cattle,40091066_2,5,S4_30,1,326
cattle,64420035_3,5,S4_30,1,326
badger,45_d500_99_716_0,6,S4_30,1,326
cattle,40082001_1,6,S4_30,1,326
cattle,40082021_25,6,S4_30,1,326
cattle,40082021_3,6,S4_30,1,326
cattle,40270026_0,6,S4_30,1,326
boar,64253_0,7,S4_30,1,326
boar,64253_6,7,S4_30,1,326
boar,64281_2,7,S4_30,1,326
cattle,40082002_2,7,S4_30,1,326
cattle,64253028_15,7,S4_30,1,326
cattle,64420039_1,8,S4_30,1,326
cattle,64326020_0,9,S4_30,1,326
cattle,64397011_3,10,S4_30,1,326
badger,27_d500_192_0,11,S4_30,1,326
boar,64253_4,11,S4_30,1,326
cattle,64326020_9,12,S4_30,1,326
cattle,64420047_6,15,S4_30,1,326
cattle,40270058_0,16,S4_30,1,326
boar,40091_4,18,S4_30,1,326
cattle,40057018_0,23,S4_30,1,326
cattle,64420015_0,32,S4_30,1,326
