45_d500_101_1_badger_2020-02-01,45_d500_102_0_badger_2017-09-01,45_d500_106_752_0_badger_2020-02-01,45_d500_106_752_1_badger_2019-08-01,45_d500_109_844_0_badger_2020-02-01,45_d500_123_762_0_badger_2018-05-01,45_d500_124_0_badger_2020-02-01,45_d500_132_814_0_badger_2020-02-01,45_d500_139_0_badger_2020-02-01,45_d500_140_0_badger_2020-02-01,45_d500_151_0_badger_2017-09-01,45_d500_153_0_badger_2020-02-01,45_d500_154_0_badger_2020-02-01,45_d500_156_4_badger_2018-05-01,45_d500_168_0_badger_2016-08-01,45_d500_169_0_badger_2016-09-01,45_d500_170_0_badger_2020-02-01,45_d500_179_0_badger_2015-05-01,45_d500_181_0_badger_2016-05-01,45_d500_182_0_badger_2020-02-01,45_d500_196_0_badger_2020-02-01,45_d500_40_0_badger_2020-02-01,45_d500_50_612_1_badger_2020-02-01,45_d500_59_0_badger_2019-11-01,45_d500_59_1_badger_2020-02-01,45_d500_59_3_badger_2020-02-01,45_d500_59_4_badger_2020-02-01,45_d500_61_0_badger_2020-02-01,45_d500_61_1_badger_2020-02-01,45_d500_61_2_badger_2020-02-01,45_d500_87_0_badger_2019-05-01,45_d500_88_0_badger_2018-02-01,45_d500_89_0_badger_2020-02-01,45_d500_99_699_0_badger_2019-09-01,45_d500_99_716_1_badger_2020-02-01,64281001_0_cattle_2015-06-01,64281001_1_cattle_2015-07-01,64281001_2_cattle_2015-07-01,64281001_3_cattle_2015-07-01,64281001_4_cattle_2015-07-01,64281001_5_cattle_2015-07-01,64281003_0_cattle_2015-03-01,64281003_10_cattle_2015-03-01,64281003_11_cattle_2015-03-01,64281003_12_cattle_2015-03-01,64281003_13_cattle_2015-03-01,64281003_14_cattle_2015-03-01,64281003_1_cattle_2015-02-01,64281003_2_cattle_2014-10-01,64281003_3_cattle_2015-03-01,64281003_4_cattle_2015-03-01,64281003_5_cattle_2015-03-01,64281003_6_cattle_2015-03-01,64281003_7_cattle_2015-02-01,64281003_8_cattle_2015-03-01,64281003_9_cattle_2015-03-01,64281008_0_cattle_2015-02-01,64281008_1_cattle_2013-10-01,64281008_2_cattle_2013-11-01,64281008_3_cattle_2015-02-01,64281008_4_cattle_2015-02-01,64281008_5_cattle_2015-04-01,64281008_6_cattle_2015-04-01,64281_0_boar_2016-04-01,64281_1_boar_2017-03-01,64281_2_boar_2016-07-01,64281_3_boar_2015-09-01,64281_4_boar_2016-04-01,64281_5_boar_2016-01-01,64326020_0_cattle_2019-07-01,64326020_1_cattle_2019-10-01,64326020_2_cattle_2019-10-01,64326020_3_cattle_2019-10-01,64359035_0_cattle_2019-01-01,64359056_6_cattle_2019-09-01,64359103_0_cattle_2020-02-01,64359107_1_cattle_2020-02-01,64359136_1_cattle_2019-02-01,64359136_2_cattle_2018-12-01,64359136_3_cattle_2019-02-01,64359138_0_cattle_2019-06-01,64359138_4_cattle_2019-04-01,64359138_6_cattle_2019-02-01,64359138_8_cattle_2019-06-01,64359142_2_cattle_2020-02-01,64359142_4_cattle_2020-02-01,64359149_0_cattle_2019-02-01,64359149_1_cattle_2019-02-01,64359149_2_cattle_2019-02-01,64359187_0_cattle_2020-02-01,64359209_1_cattle_2019-04-01,64359209_3_cattle_2019-04-01,64359_16_boar_2020-02-01,64359_21_boar_2020-02-01,64359_23_boar_2020-02-01,64359_7_boar_2019-12-01,64556001_0_cattle_2019-02-01,64556001_1_cattle_2019-02-01,64556001_2_cattle_2019-02-01,64556001_3_cattle_2019-12-01,64556002_0_cattle_2020-02-01,64556002_1_cattle_2020-02-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2018-06-01,64556034_0_cattle_2018-12-01,64556039_0_cattle_2020-02-01,64556044_0_cattle_2019-03-01,64556044_1_cattle_2019-05-01,64556044_2_cattle_2019-03-01,64556044_3_cattle_2019-03-01,64556044_4_cattle_2019-05-01,64556048_0_cattle_2020-02-01,64556048_1_cattle_2020-02-01,64556051_0_cattle_2019-12-01,64556051_1_cattle_2019-12-01,64556500_0_cattle_2017-03-01,64556500_1_cattle_2017-05-01,64556500_2_cattle_2017-05-01,64556_10_boar_2020-02-01,64556_1_boar_2019-07-01,64556_2_boar_2018-12-01,64556_3_boar_2017-09-01,64556_4_boar_2019-08-01,64556_5_boar_2020-02-01,64556_9_boar_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.006998600279944014,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0.0023995200959808036,3.999200159968006e-4,0.0011997600479904018,0,0.0031993601279744054,0.007398520295940815,0.0027994401119776045,0.007998400319936016,0.006398720255948813,0.005998800239952012,0.0035992801439712063,0.01079784043191361,0.025194961007798382,0.008798240351929614,0.014197160567886403,0.009198160367926414,0.0019996000799840027,0.01079784043191361,0.004799040191961609,0.002199560087982403,0,0,0.002599480103979204,0.014597080583883202,0.4149170165966685,0.01079784043191361,0.009198160367926414,1.999600079984003e-4,0,0,0.006198760247950412,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018996200759847995,0.0019996000799840027,0,0,0,1.999600079984003e-4,0.006598680263947213,0.0067986402719456135,0,0.008798240351929614,0.03219356128774237,0.007598480303939215,0.011597680463907209,0.15856828634273423,0.014997000599880001,0.042991401719655944,0.009998000399920012,0,0.005998800239952012,0.003399320135972806,0.003399320135972806,0.013197360527894405,0,0.37492501499699277,0.008198360327934416,0.022595480903819187,0.0037992401519696068,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,0.008998200359928014,0,0,0,0.00539892021595681,0.006598680263947213,0.007398520295940815,0.002999400119976005,0.023395320935812786,0.04379124175164954,0.008398320335932815,0.0163967206558688,0.20215956808638685,0.0161967606478704,0.04519096180763834,0.014797040591881602,0.0017996400719856025,0.010397920415916811,0.012797440511897606,0.0023995200959808036,0.020195960807838392,0.4237152569485972,0,0.0167966406718656,0.020395920815836792,0.007998400319936016,0.0165966806638672,0,0,0,0.007398520295940815,0.004399120175964808,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0.008198360327934416,0,0,0,0.0037992401519696068,0.009198160367926414,0.028394321135772775,0.027194561087782378,0.028794241151769574,0.0045990801839632086,0.0017996400719856025,0.5308938212357283,0.022195560887822388,0.012797440511897606,0.04479104179164154,0.03479304139172156,0.014597080583883202,0.008798240351929614,0.005598880223955211,0.001399720055988802,0.012997400519896006,0,3.999200159968006e-4,0,0.0167966406718656,0.005798840231953611,0.0037992401519696068,0,0,0,0.002199560087982403,0.0017996400719856025,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.010197960407918412,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0.0027994401119776045,0.002199560087982403,0,9.998000399920016e-4,0.0031993601279744054,0.008398320335932815,0.006598680263947213,0.007198560287942414,0.02059588082383519,0.0171965606878624,9.998000399920016e-4,0.0155968806238752,0.03959208158368315,0.017396520695860798,0.022195560887822388,0.00519896020795841,0.0015996800639872023,0.016996600679864,0.0153969206158768,0.005598880223955211,0.5190961807638239,0.002599480103979204,0.005798840231953611,0.019196160767846394,0,0.008398320335932815,0.009398120375924813,0,0,0,0.013997200559888004,0.0017996400719856025,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0.13437312537492704,0.0015996800639872023,0.001399720055988802,0.003399320135972806,5.998800239952009e-4,0,0.002599480103979204,0.007198560287942414,0.34293141371725216,0.00539892021595681,0.0027994401119776045,5.998800239952009e-4,0.13397320535893023,0.003399320135972806,5.998800239952009e-4,0.0023995200959808036,0,5.998800239952009e-4,0.008398320335932815,0.011597680463907209,0,3.999200159968006e-4,0,0,0,5.998800239952009e-4,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.0165966806638672,0,0.0023995200959808036,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.06598680263947201,0,9.998000399920016e-4,0,0.056988602279543915,0.0011997600479904018,0.0011997600479904018,0.0017996400719856025,0,0.001399720055988802,0.0011997600479904018,0.0023995200959808036,0.007398520295940815,9.998000399920016e-4,3.999200159968006e-4,0.002999400119976005,0.0017996400719856025,0.004399120175964808,0.40151969606077714,0.0037992401519696068,0.005998800239952012,0,0,0,0.002199560087982403,0.0015996800639872023,0,0.008998200359928014,0,0.004799040191961609,0.13097380523895413,0.05518896220755832,0.061587682463507105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1793641271745685,0,0,0,0.003999200159968007,0,0,0,0,0.11057788442311667,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,5.998800239952009e-4,0.006198760247950412,0,3.999200159968006e-4,0,0,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.023995200959807984,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.018596280743851196,0.0017996400719856025,0,0.002599480103979204,0.0035992801439712063,0.008198360327934416,0,0,0.002599480103979204,0.004199160167966408,0.027794441111777576,0,3.999200159968006e-4,0.001399720055988802,0,0,0,0,0.0017996400719856025,0.0037992401519696068,0.004399120175964808,0,0,0,0.012197560487902407,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0.6548690261947231,0.3047390521895618,0.3029394121175764,0,5.998800239952009e-4,0.07238552289542102,0.138772245550892,0,0,0
0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0.37432513497299763,7.998400319936012e-4,0.0017996400719856025,0.006598680263947213,0,0.03079384123175357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.0031993601279744054,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45690861827632806,0.1913617276544729,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.012197560487902407,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03699260147970396,0,1.999600079984003e-4,0,0.07818436312737481,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0.06498700259947998,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0.033593281343731164,0.7096580683862789,0,0.013397320535892805,0,0.05538892221555672,0.04519096180763834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012597480503899207,9.998000399920016e-4,0.0037992401519696068,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06678664267146564,0.14077184563087605,0,0,0.37692461507697655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06638672265546883,0,0,0,0.033393321335732765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,0,0.005798840231953611,0.007598480303939215,0.07638472305538915,0.06638672265546883,0.04859028194361113,0,0.31873625274944833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04159168166366715,0.17056588682263862,0,0,0.2823435312937434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05578884223155352,0,0,0,0.03459308138372316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022795440911817587,0,0,0,0,0,0,0,0.01099780043991201,0.002199560087982403,0.03639272145570876,0.07358528294341146,0.07438512297540509,0.27734453109378393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12517496500700034,0,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0027994401119776045,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0.051789642071585526,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.04879024195160953,0,0,0,0,0,0.014397120575884803,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.0015996800639872023,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.002599480103979204,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.0031993601279744054,0.07758448310337959,0.005998800239952012,0,0.011597680463907209,5.998800239952009e-4,0.0027994401119776045,0,5.998800239952009e-4,0.0019996000799840027,0,0,0,0,0.0015996800639872023,0.0011997600479904018,0,0.0163967206558688,7.998400319936012e-4,0,0,0,0,0,9.998000399920016e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0
5.998800239952009e-4,0,0,0,0,0.0023995200959808036,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05018996200759833,0,0,0.001399720055988802,0,0,0,0,0.018596280743851196,0,1.999600079984003e-4,5.998800239952009e-4,0,9.998000399920016e-4,0,0.0015996800639872023,0.002599480103979204,0,5.998800239952009e-4,0,3.999200159968006e-4,0.002199560087982403,0,0,0.0011997600479904018,0,5.998800239952009e-4,1.999600079984003e-4,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0
0,0,0,0,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13517296540692067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,1.999600079984003e-4,0,0,0.0019996000799840027,1.999600079984003e-4,0.0019996000799840027,0,1.999600079984003e-4,0.16136772645471192,0,0,0,0,0,0.09898020395920909,0,0.0035992801439712063,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745850829834035,0,5.998800239952009e-4,0,0.006198760247950412,0,0.007798440311937616,0,0.010397920415916811,0,0,0.002599480103979204,0,0,0,0,0,0.0023995200959808036,0,0.025194961007798382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.004799040191961609,0,0,0.004799040191961609,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.004799040191961609,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,0,0,0.0017996400719856025,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.017396520695860798,0,0.004399120175964808,0.018196360727854397,0.003399320135972806,0,0,0.0049990001999600095,0.30273945210957803,5.998800239952009e-4,0.0017996400719856025,0.009998000399920012,0.0011997600479904018,0,0,0.002199560087982403,0.003999200159968007,0.013597280543891204,0,0.03639272145570876,0.0027994401119776045,0,0,0,0,5.998800239952009e-4,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.013197360527894405,0,0,0,0
0.0157968406318736,5.998800239952009e-4,0,0,0,0.062187562487502304,0,0,0,0,0.06898620275944811,0.002599480103979204,0,0,0,0,0,0,0,0.02539492101579678,0,7.998400319936012e-4,1.999600079984003e-4,0.004799040191961609,0,0,0,5.998800239952009e-4,0.0023995200959808036,0.011997600479904008,0.0167966406718656,0,0.0019996000799840027,0.002599480103979204,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.03719256148770236,0,0.057388522295540714,0.008598280343931215,1.999600079984003e-4,0,1.999600079984003e-4,0.011797640471905608,0,0.011797640471905608,0.006998600279944014,0.022995400919815986,0.012997400519896006,0.013197360527894405,1.999600079984003e-4,0.003399320135972806,0.022195560887822388,0.027594481103779177,0.018996200759847995,0.0011997600479904018,0.0031993601279744054,0.013197360527894405,0,1.999600079984003e-4,0.013197360527894405,0,0.015196960607878401,0.022195560887822388,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.002199560087982403,0.004799040191961609,0,0.0165966806638672,0.03699260147970396,0,0,0,0
0,0,0,0,0,0.007598480303939215,0,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,5.998800239952009e-4,0,0,0.0011997600479904018,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.008998200359928014,0,0.007998400319936016,0.0067986402719456135,0.0011997600479904018,0,0.25654869026195254,0.0023995200959808036,0,0,0.0019996000799840027,0.005798840231953611,0,0,0,0.0019996000799840027,0.00539892021595681,0.0049990001999600095,0,0.02599480103979198,0.0023995200959808036,0,0,0,0,0.002199560087982403,0.0031993601279744054,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.006598680263947213,0,0,0,0
0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.002599480103979204,0,0.005798840231953611,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0.0011997600479904018,0,0,0,9.998000399920016e-4,0.029994001199759972,0,0,7.998400319936012e-4,0.009198160367926414,0,0,0,0,0,0.14157168566286968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001399720055988802,0,0,0,0,0.008998200359928014,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,1.999600079984003e-4,0.0035992801439712063,0.0019996000799840027,0,0,0.00519896020795841,0.0045990801839632086,5.998800239952009e-4,0,0,0.002599480103979204,0.0027994401119776045,0,0,0.1759648070385956,0.00519896020795841,9.998000399920016e-4,0,3.999200159968006e-4,9.998000399920016e-4,0,0,0,0,0.0015996800639872023,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0.007998400319936016,0,0,0,0
0,0,0,0,0,0.007798440311937616,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05078984203159353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0.16316736652669758,0.004399120175964808,0,0,0.01099780043991201,0.0015996800639872023,0.013197360527894405,0.0045990801839632086,9.998000399920016e-4,0,0.0015996800639872023,0,0,0.004199160167966408,0.0027994401119776045,0.11277744451109914,0,0.007998400319936016,3.999200159968006e-4,0,0,7.998400319936012e-4,0,0.0031993601279744054,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0167966406718656,0,0,0,0
5.998800239952009e-4,0,0,0,0,0.03499300139971996,0,0,0,0,0.029994001199759972,0.008598280343931215,0.01079784043191361,0,0,0,0,0,0,0,0,0.004199160167966408,0,0.023195360927814386,0.009598080383923213,0.005998800239952012,0.008798240351929614,0,0,1.999600079984003e-4,0.004799040191961609,0,0.0011997600479904018,0.002599480103979204,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.002199560087982403,5.998800239952009e-4,7.998400319936012e-4,0.004199160167966408,0.0027994401119776045,0.0011997600479904018,0,0.0049990001999600095,0.0161967606478704,0.003399320135972806,0.0023995200959808036,0.004199160167966408,0.005998800239952012,0,0.004199160167966408,0,0.019996000799839993,0.018396320735852796,0.010197960407918412,0.0045990801839632086,0.012797440511897606,0.013797240551889604,0.0027994401119776045,0.0035992801439712063,0,0,0.048190361927614334,0.008998200359928014,0.04379124175164954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051589682063587126,0.022995400919815986,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0
