3_d500_24_0_badger_2018-06-01,3_d500_24_1_badger_2018-08-01,3_d500_280_0_badger_2020-02-01,3_d500_280_1_badger_2020-02-01,3_d500_281_0_badger_2020-02-01,3_d500_281_1_badger_2020-02-01,3_d500_281_2_badger_2019-06-01,3_d500_281_3_badger_2020-02-01,3_d500_283_0_badger_2018-08-01,3_d500_284_0_badger_2016-07-01,3_d500_285_0_badger_2013-06-01,3_d500_285_1_badger_2018-01-01,3_d500_285_2_badger_2013-02-01,3_d500_285_3_badger_2020-02-01,3_d500_285_4_badger_2020-02-01,3_d500_285_5_badger_2019-07-01,3_d500_285_6_badger_2018-06-01,3_d500_89_2_badger_2019-07-01,45_d500_124_0_badger_2013-09-01,45_d500_152_0_badger_2013-05-01,5_d500_4_0_badger_2020-02-01,64146020_0_cattle_2020-02-01,64146027_0_cattle_2018-02-01,64146027_10_cattle_2018-04-01,64146027_11_cattle_2018-04-01,64146027_12_cattle_2018-04-01,64146027_13_cattle_2018-04-01,64146027_14_cattle_2018-02-01,64146027_15_cattle_2018-02-01,64146027_16_cattle_2018-02-01,64146027_17_cattle_2018-04-01,64146027_18_cattle_2018-04-01,64146027_19_cattle_2018-02-01,64146027_1_cattle_2018-04-01,64146027_20_cattle_2018-02-01,64146027_21_cattle_2018-02-01,64146027_22_cattle_2018-04-01,64146027_23_cattle_2018-04-01,64146027_24_cattle_2018-02-01,64146027_25_cattle_2018-04-01,64146027_26_cattle_2018-04-01,64146027_27_cattle_2018-04-01,64146027_28_cattle_2018-04-01,64146027_29_cattle_2018-04-01,64146027_2_cattle_2018-02-01,64146027_30_cattle_2018-04-01,64146027_3_cattle_2018-04-01,64146027_4_cattle_2018-04-01,64146027_5_cattle_2018-04-01,64146027_6_cattle_2018-02-01,64146027_7_cattle_2018-02-01,64146027_8_cattle_2018-02-01,64146027_9_cattle_2018-02-01,64146_0_boar_2020-02-01,64146_1_boar_2019-07-01,64146_2_boar_2020-02-01,64146_3_boar_2020-02-01,64171011_0_cattle_2019-04-01,64194036_0_cattle_2020-02-01,64194036_1_cattle_2018-03-01,64194036_2_cattle_2020-02-01,64194036_3_cattle_2020-02-01,64194036_4_cattle_2020-02-01,64194036_5_cattle_2020-02-01,64194_0_boar_2020-02-01,64194_1_boar_2020-02-01,64194_2_boar_2019-04-01,64194_3_boar_2019-04-01,64194_4_boar_2020-02-01,64194_5_boar_2019-12-01,64194_6_boar_2020-02-01,64194_7_boar_2020-02-01,64301063_0_cattle_2016-01-01,64301063_1_cattle_2016-01-01,64332009_0_cattle_2018-12-01,64332009_1_cattle_2018-12-01,64361002_0_cattle_2020-02-01,64361002_1_cattle_2020-02-01,64420038_0_cattle_2011-08-01,64420038_1_cattle_2011-09-01,64420038_2_cattle_2011-09-01,64420038_3_cattle_2011-09-01,64420038_4_cattle_2011-09-01,64420038_5_cattle_2011-09-01,64420038_6_cattle_2011-09-01,64470005_0_cattle_2019-10-01,64470005_1_cattle_2020-02-01,64470_0_boar_2020-02-01,64470_1_boar_2020-02-01,64470_2_boar_2020-02-01,64470_3_boar_2020-02-01,64521001_0_cattle_2011-08-01,64521001_10_cattle_2014-03-01,64521001_11_cattle_2014-03-01,64521001_12_cattle_2014-03-01,64521001_13_cattle_2014-03-01,64521001_14_cattle_2014-03-01,64521001_15_cattle_2014-03-01,64521001_16_cattle_2014-03-01,64521001_1_cattle_2014-03-01,64521001_2_cattle_2014-03-01,64521001_3_cattle_2014-03-01,64521001_4_cattle_2014-03-01,64521001_5_cattle_2014-03-01,64521001_6_cattle_2014-03-01,64521001_7_cattle_2014-02-01,64521001_8_cattle_2014-03-01,64521001_9_cattle_2014-03-01,64521010_0_cattle_2015-03-01,64521010_10_cattle_2019-03-01,64521010_11_cattle_2019-03-01,64521010_12_cattle_2019-07-01,64521010_13_cattle_2019-03-01,64521010_1_cattle_2015-03-01,64521010_2_cattle_2015-03-01,64521010_3_cattle_2015-03-01,64521010_4_cattle_2015-05-01,64521010_5_cattle_2015-03-01,64521010_6_cattle_2015-03-01,64521010_7_cattle_2015-03-01,64521010_8_cattle_2019-03-01,64521010_9_cattle_2019-03-01,64521015_0_cattle_2010-11-01,64521015_10_cattle_2010-11-01,64521015_1_cattle_2010-11-01,64521015_2_cattle_2010-11-01,64521015_3_cattle_2010-04-01,64521015_4_cattle_2010-11-01,64521015_5_cattle_2010-11-01,64521015_6_cattle_2010-11-01,64521015_7_cattle_2010-11-01,64521015_8_cattle_2010-10-01,64521015_9_cattle_2010-11-01,64521018_0_cattle_2017-12-01,64521018_1_cattle_2017-11-01,64521018_2_cattle_2017-12-01,64521018_3_cattle_2017-12-01,64521018_4_cattle_2017-12-01,64521018_5_cattle_2017-12-01,64521018_6_cattle_2017-12-01,64521018_7_cattle_2017-12-01,64521018_8_cattle_2017-12-01,64521_0_boar_2010-07-01,64521_10_boar_2020-02-01,64521_1_boar_2011-02-01,64521_2_boar_2010-07-01,64521_3_boar_2020-02-01,64521_4_boar_2014-03-01,64521_5_boar_2015-11-01,64521_6_boar_2014-12-01,64521_9_boar_2018-01-01,64554022_11_cattle_2017-09-01,64554022_12_cattle_2019-03-01,64554022_13_cattle_2018-12-01,64554022_1_cattle_2017-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05338932213557272,0.001399720055988802,0,0,0,0.33653269346130404,0,7.998400319936012e-4,0,0,0.022195560887822388,0.033593281343731164,0,0.047990401919615934,0,0.0017996400719856025,0.03539292141571676,0.011397720455908809,0,0,0,0,0,0,3.999200159968006e-4,0,7.998400319936012e-4,0,0,0,0,0,0,0,0.018796240751849595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,7.998400319936012e-4,0,0,0,0.024995000999799982,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0.04659068186362714,0,0,0.3321335732853397,7.998400319936012e-4,0.1487702459508123,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061587682463507105,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026994601079783978,0,0.5304939012197315,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0.0015996800639872023,1.999600079984003e-4,0,0.04919016196760633,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0.023595280943811185,0,0,0,0.02619476104779038,0.11517696460708002,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.2795440911817661,1.999600079984003e-4,0,0.033793241351729564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0
0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,9.998000399920016e-4,0.3651269746050722,5.998800239952009e-4,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.03519296140771836,0,0,0,7.998400319936012e-4,0,0.03479304139172156,9.998000399920016e-4,0.06578684263147361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06378724255148954,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.002199560087982403,5.998800239952009e-4,0,0,0.0023995200959808036,5.998800239952009e-4,0.03399320135972796,0,0,9.998000399920016e-4,0.023395320935812786,0.1455708858228378,0.0023995200959808036,5.998800239952009e-4,1.999600079984003e-4,0.0019996000799840027,0,0.0037992401519696068,0,0,0,0,0,0.3287342531493673,0,0,0.0023995200959808036,1.999600079984003e-4,0.03419316136772636,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,7.998400319936012e-4,0,0,0.3905218956208663,0,0,7.998400319936012e-4,0,0,0.3895220955808744,0,0,0,0,0,7.998400319936012e-4,0.4007198560287836,7.998400319936012e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0.032793441311737566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0.002599480103979204,0,0,0,0.04159168166366715,0,5.998800239952009e-4,0.0019996000799840027,0,0,0.002599480103979204,0.002199560087982403,0,0,0,0,0,0.3793241351729571,3.999200159968006e-4,0,0.0655868826234752,0,0,0,0.002599480103979204,0.17536492701460038,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07818436312737481,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0.05538892221555672,0.06478704259148158,0.004399120175964808,0.004199160167966408,0.008398320335932815,0.056588682263547116,0.061787642471505505,0.10657868426314854,0.007198560287942414,0.014397120575884803,0.03519296140771836,0.13797240551889836,0.1787642471505733,0.02159568086382719,0.008598280343931215,0.03399320135972796,0.051789642071585526,7.998400319936012e-4,0.04099180163967195,0.005998800239952012,0.015996800639872,0.013797240551889604,0.008798240351929614,0.0035992801439712063,0.11177764447110711,0.014797040591881602,0.11537692461507842,0.02679464107178558,0.023195360927814386,0,0.026994601079783978,0,0,0,0,0,0,0.017796440711857597,0,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,0,0,0.020395920815836792,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0.0035992801439712063,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0.04439112177564474,0,0,0,0
0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0.008598280343931215,0,0.0017996400719856025,0.004399120175964808,0.009598080383923213,0.004799040191961609,0,7.998400319936012e-4,0.062387522495500704,0.007598480303939215,0.006598680263947213,0.008998200359928014,0,0.001399720055988802,0.002999400119976005,0.009598080383923213,0,0.004199160167966408,3.999200159968006e-4,0,0,0.1545690861827661,0,0,0.08958208358328398,0,0.0017996400719856025,0.20175964807039004,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11737652469506249,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12317536492701628,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.998800239952009e-4,0,0,0.024795040991801583,0.0011997600479904018,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0.18256348730254301,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,1.999600079984003e-4,0.0017996400719856025,0,0.0167966406718656,0,0,0,0.001399720055988802,0.19376124775045378,0.002999400119976005,0,0.027394521095780777,0,0,0.011997600479904008,0.36192761447709815,0.009598080383923213,0.0011997600479904018,0,0.0015996800639872023,0,0,0.002599480103979204,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.018396320735852796,0,0.00519896020795841,0,0,0,0,0.007398520295940815,0.04859028194361113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0.028794241151769574,0,0,0,0,3.999200159968006e-4,0.028594281143771175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
