45_d500_168_0_badger_2019-04-01,45_d500_168_1_badger_2018-07-01,45_d500_168_2_badger_2018-07-01,45_d500_168_3_badger_2020-02-01,45_d500_169_0_badger_2019-06-01,45_d500_170_0_badger_2016-07-01,45_d500_178_0_badger_2020-02-01,45_d500_178_1_badger_2019-08-01,45_d500_178_2_badger_2020-02-01,45_d500_181_0_badger_2018-12-01,56_d500_20_918_0_badger_2016-05-01,56_d500_4_0_badger_2015-08-01,56_d500_4_1_badger_2015-12-01,56_d500_4_2_badger_2014-05-01,56_d500_4_3_badger_2015-09-01,56_d500_4_4_badger_2020-02-01,56_d500_4_5_badger_2016-07-01,56_d500_9_0_badger_2011-07-01,56_d500_9_1_badger_2018-07-01,64039022_0_cattle_2015-06-01,64039022_10_cattle_2015-06-01,64039022_11_cattle_2015-06-01,64039022_12_cattle_2015-06-01,64039022_13_cattle_2015-06-01,64039022_14_cattle_2015-06-01,64039022_1_cattle_2015-06-01,64039022_2_cattle_2015-06-01,64039022_3_cattle_2015-06-01,64039022_4_cattle_2015-06-01,64039022_5_cattle_2015-05-01,64039022_6_cattle_2015-06-01,64039022_7_cattle_2015-06-01,64039022_8_cattle_2015-06-01,64039022_9_cattle_2015-06-01,64093_2_boar_2019-04-01,64201002_0_cattle_2008-12-01,64201002_1_cattle_2017-06-01,64201002_2_cattle_2017-09-01,64201002_3_cattle_2017-09-01,64201002_4_cattle_2017-12-01,64201002_5_cattle_2017-10-01,64201002_6_cattle_2017-09-01,64201007_0_cattle_2019-01-01,64253_0_boar_2010-06-01,64253_1_boar_2012-07-01,64253_2_boar_2013-05-01,64253_3_boar_2018-10-01,64253_4_boar_2018-08-01,64264001_0_cattle_2013-07-01,64264001_1_cattle_2013-06-01,64264001_2_cattle_2013-07-01,64264001_3_cattle_2015-07-01,64264001_4_cattle_2015-02-01,64264001_5_cattle_2017-01-01,64264001_6_cattle_2017-11-01,64264001_7_cattle_2018-05-01,64264003_0_cattle_2014-02-01,64264003_1_cattle_2014-04-01,64264003_2_cattle_2014-02-01,64264003_3_cattle_2016-04-01,64264003_4_cattle_2016-05-01,64264003_5_cattle_2019-12-01,64264007_0_cattle_2014-01-01,64264007_1_cattle_2015-12-01,64264007_2_cattle_2015-12-01,64264010_0_cattle_2013-09-01,64264010_10_cattle_2013-09-01,64264010_11_cattle_2015-03-01,64264010_12_cattle_2015-05-01,64264010_13_cattle_2015-05-01,64264010_14_cattle_2015-03-01,64264010_15_cattle_2015-05-01,64264010_16_cattle_2015-05-01,64264010_17_cattle_2015-03-01,64264010_18_cattle_2015-03-01,64264010_19_cattle_2015-03-01,64264010_1_cattle_2013-09-01,64264010_20_cattle_2015-05-01,64264010_21_cattle_2015-03-01,64264010_22_cattle_2017-02-01,64264010_23_cattle_2017-02-01,64264010_2_cattle_2013-09-01,64264010_3_cattle_2013-09-01,64264010_4_cattle_2013-09-01,64264010_5_cattle_2013-09-01,64264010_6_cattle_2013-09-01,64264010_7_cattle_2013-09-01,64264010_8_cattle_2013-09-01,64264010_9_cattle_2013-08-01,64264_0_boar_2012-02-01,64264_1_boar_2012-11-01,64264_2_boar_2016-08-01,64264_3_boar_2014-04-01,64264_4_boar_2014-04-01,64264_5_boar_2015-02-01,64264_6_boar_2014-02-01,64264_7_boar_2018-05-01,64281001_0_cattle_2018-12-01,64281001_1_cattle_2018-12-01,64281001_2_cattle_2018-12-01,64281003_0_cattle_2017-03-01,64281003_1_cattle_2017-03-01,64281008_0_cattle_2016-06-01,64281008_1_cattle_2017-12-01,64281008_2_cattle_2020-02-01,64281_1_boar_2012-02-01,64281_3_boar_2017-05-01,64281_4_boar_2020-02-01,64416031_0_cattle_2016-05-01,64416031_1_cattle_2016-03-01,64416031_2_cattle_2016-05-01,64416031_3_cattle_2016-01-01,64416031_4_cattle_2016-07-01,64416031_5_cattle_2016-05-01,64416031_6_cattle_2016-05-01,64416031_7_cattle_2016-05-01,64416031_8_cattle_2016-05-01,64416_1_boar_2016-11-01,64416_2_boar_2016-11-01,64416_3_boar_2017-02-01
0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0.0017996400719856025,0.0031993601279744054,0.05138972205558873,0,0,0,0,0.022195560887822388,0.057188562287542315,0.002199560087982403,0.0157968406318736,0.20455908818236773,0.004799040191961609,0.02679464107178558,0.007198560287942414,0.15816836632673742,0.003399320135972806,0.09558088382323618,0.03619276144771036,0.061387722455508706,0.022795440911817587,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0,0,0,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0.3785242951409636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,9.998000399920016e-4,0,7.998400319936012e-4,0,0,0,0,0.003999200159968007,0.062187562487502304,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28014397120576123,0.017396520695860798,0,0,0,0.1265746850629892,0.019796040791841593,0,0,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26094781043791687,0.26974605078984554,0,0,0,0,0,0,0,0,0,0,0.019796040791841593,0,0,0,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12837432513497485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12857428514297325,0,0.274745050989805,0,0,0,0.03719256148770236,0.007998400319936016,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07358528294341146,0.0625874825034991,0,0,0,0,0,0,0,0,0,0,0.0155968806238752,0,0,0,0,0.25554889022196065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3057388522295537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5176964607078353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,9.998000399920016e-4,0,0,0,0,0.028394321135772775,0.37412517496499925,0,0,0,3.999200159968006e-4,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0.007398520295940815,0,0.01079784043191361,0,0,0,0,0.014797040591881602,0.03599280143971196,0,0.1669666066786673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.3237352529494078,0,0,0,0,0,3.999200159968006e-4,0.0023995200959808036,0,0,0.0045990801839632086,7.998400319936012e-4,5.998800239952009e-4,0,9.998000399920016e-4,0,0.005598880223955211,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,5.998800239952009e-4,0,0,0.04539092181563674,0,0,0,0.02179564087182559,0,0.029994001199759972,0,0,0,0.0027994401119776045,0,0,0.004799040191961609,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.029794041191761572,0.032993401319735965,0,0.02199560087982399,0,0,0,0,0.35532893421315165,0.2549490101979655,0,0.10717856428714376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0.007798440311937616,0,0,0,0.49190161967604434,0.051989602079583926,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0.007998400319936016,0,0.011797640471905608,0,0,0,0,0.018996200759847995,0.06618676264747042,0,0.22935412917417014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.13437312537492704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25834833033393795,0.2795440911817661,0.029794041191761572,0,0,0,0,0.15096980603879478,0,0,0.020195960807838392,0.04079184163167355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1327734453109398,0.12457508498300512,0,0,0,0,0,0,0,0,0,0,0.19956008798240757,0,0,0,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.4931013797240346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02599480103979198,0.022395520895820788,3.999200159968006e-4,0,0,0,0.08558288342331585,0,0,0,0.017796440711857597,0.026994601079783978,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0.08938212357528558,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05818836232753431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0.015996800639872,0,0,0.12457508498300512,0.018596280743851196,0.013997200559888004,0,0,0,0,0,7.998400319936012e-4,0.006998600279944014,0.0035992801439712063,0,0,0,0,0,0,0.459508098380307,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0.012397520495900807,0,0.08418316336732701,0.02119576084783039,1.999600079984003e-4,0.029594081183763173,0.012997400519896006,0,0.009198160367926414,0,3.999200159968006e-4,0.00519896020795841,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.06498700259947998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167966406718656,0.015196960607878401,9.998000399920016e-4,0,0,0,0.13117376524695254,0.05478904219156152,0,0,0,0.4737052589481919,0,0,0,0.09218156368726327,0.002599480103979204,0.002599480103979204,0.024995000999799982,0.02639472105578878,0.007198560287942414,0.0027994401119776045,0.002999400119976005,0,0.005598880223955211,0.002199560087982403,0.006998600279944014,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0.21655668866227212,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0839832033593286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03039392121575677,0.019396120775844794,0.0011997600479904018,0,0,0,0.15336932613477566,0.07318536292741465,0,0,0.27454509098180663,0,0,0,0,0.033193361327734365,0.0011997600479904018,0,0.013197360527894405,0.002599480103979204,0.003999200159968007,0,9.998000399920016e-4,0,0,0.0011997600479904018,0.01059788042391521,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0.2431513697260602,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.014797040591881602,0,0,0.11657668466306886,0.019396120775844794,0.013397320535892805,0,0.0017996400719856025,0,0,0,0.002199560087982403,0.0035992801439712063,0.0045990801839632086,0,0,0,0.49070185962805407,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0,0.014797040591881602,0,0.08338332333533338,0.0161967606478704,7.998400319936012e-4,0.02179564087182559,0.007198560287942414,0,0.008398320335932815,0,0.0023995200959808036,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.0015996800639872023,0,0,0,0.001399720055988802,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0.05018996200759833,0.03659268146370716,0.012797440511897606,0.025194961007798382,0.0167966406718656,0.077784443111378,0.0049990001999600095,0.0991801639672075,0,0.03599280143971196,0.011797640471905608,0,0,0.48810237952407515,5.998800239952009e-4,0,0,0,0,0,0,0,0.02119576084783039,0,0,0,0.10057988402319634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0.0017996400719856025,0.0011997600479904018,0.011597680463907209,0,0,0,0,0.009598080383923213,0.012597480503899207,7.998400319936012e-4,7.998400319936012e-4,0.2683463307338569,0.006398720255948813,0.032993401319735965,0.002199560087982403,0.2777444511097807,0.0019996000799840027,0.04179164167166555,0.008798240351929614,0.019796040791841593,0.006398720255948813,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009398120375924813,0.2721455708858261,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019596080783843194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017596480703859198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0.02599480103979198,0.019396120775844794,0,0,0.4603079384123005,0.2217556488702307,0,0,0,0,0.08018396320735888,0.0155968806238752,0.22655468906219245,0.24455108978204904,0.07818436312737481,0.028194361127774376,0.02619476104779038,0,0.05398920215956792,0.052389522095580725,7.998400319936012e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.06398720255948795,0,0,0.06398720255948795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.011997600479904008,7.998400319936012e-4,0,0,0,0.08538292341531745,0,0.027594481103779177,0.051989602079583926,0.033193361327734365,0.08418316336732701,0.02119576084783039,0.061787642471505505,0,0.5734853029393829,0.05078984203159353,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.05358928214357112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0.014397120575884803,0.02579484103179358,0,0.023795240951809585,0.01079784043191361,0.09658068386322821,0.3927214557088485,0.013597280543891204,0,0.014397120575884803,0.194361127774449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0.032593481303739166,0.03159368126374717,0,0,0,0.15876824635073264,0.028994201159767974,0.005798840231953611,0,0.4941011797640265,0.03599280143971196,0.011797640471905608,0.02599480103979198,0,0.02679464107178558,0.0153969206158768,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0.022395520895820788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.03499300139971996,0.022395520895820788,0,0,0,0.16856628674265456,0.03099380123975197,0.005598880223955211,0.47690461907616594,0,0.028194361127774376,0.011397720455908809,0.013597280543891204,0,0.02059588082383519,0.013797240551889604,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.02199560087982399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0.009598080383923213,0.007198560287942414,0,0,0,0.0807838432313541,0.1021795640871836,0.14937012597480753,0.037792441511697555,0.05058988202359513,0,0.2131573685262992,0.06758648270345927,0,0.06778644271145767,0.28014397120576123,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.06578684263147361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,1.999600079984003e-4,0,0,0,0.010197960407918412,0.019396120775844794,0.4905018996200557,0.012597480503899207,0.009198160367926414,0.11897620475904974,0,0.009798040391921612,0,0.012797440511897606,0.23655268946211278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0.006598680263947213,0,0.0017996400719856025,0,0.06818636272745449,0.07838432313537322,0.02059588082383519,0.019796040791841593,0.02599480103979198,0.05818836232753431,0.02679464107178558,0,0,0.052389522095580725,0.047190561887622336,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.4925014997000395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0.004399120175964808,0.03219356128774237,0.062387522495500704,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.2683463307338569,0.0017996400719856025,0,0.23575284943011915,0,0.15516896620676132,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.011997600479904008,0.0035992801439712063,0,0,0,0.061387722455508706,0.395120975804829,0.007998400319936016,0.017996400719855997,0.027794441111777576,0.05978804239152151,0.024995000999799982,0.03559288142371516,0,0,0.033393321335732765,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0.03099380123975197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,3.999200159968006e-4,0,0,0,0.03579284143171356,0.037792441511697555,0.22115576884623547,0.02139572085582879,0.009998000399920012,0.2309538092381574,0.23655268946211278,0.0171965606878624,0,0.02639472105578878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19276144771046175,0.10117976404719156,0.0049990001999600095,0,0,0,0.03219356128774237,0.005798840231953611,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4577084583083216,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1757648470305972,0.09338132373525371,7.998400319936012e-4,0,0,0,0.012997400519896006,9.998000399920016e-4,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4471105778844075,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.003399320135972806,0,0,3.999200159968006e-4,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.0011997600479904018,1.999600079984003e-4,0.5098980203958985,0,0.04419116176764634,0.08118376324735091,0.0167966406718656,0.023395320935812786,0.019996000799839993,0.05398920215956792,0.007598480303939215,0.1085782843431326,0,0.03919216156768635,0.014397120575884803,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0.09818036392721546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02199560087982399,0.43911217756447235,0,0,0.05538892221555672,0.09998000399920112,0.02159568086382719,0,0,0,0,0,0,0,0,0,0,0,0.02159568086382719,0,0,0.03099380123975197,0.002599480103979204,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0.0027994401119776045,0,0.001399720055988802,0.029994001199759972,0.003999200159968007,0.0031993601279744054,0.004799040191961609,0.025194961007798382,0,0.05098980203959193,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.001399720055988802,0.004199160167966408,0.027594481103779177,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.1883623275344968,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.4649070185962632,0,0.05038992201559673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.017596480703859198,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.004199160167966408,0,0.0023995200959808036,0,0.002199560087982403,5.998800239952009e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,0,0,0.21515696860628328,0.05478904219156152,0.0023995200959808036,0,0.0049990001999600095,0,0,0,0.05438912217556472,0.09238152369526167,0.06598680263947201,0,0,0,0.06338732253549273,0,0,0.07038592281543696,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0.014997000599880001,0,0,0.20455908818236773,0,0.22455508898220838,0.009398120375924813,0,0,0,0.029594081183763173,0.09678064387122662,0,0.14757048590282187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
