45_d500_168_0_badger_2015-07-01,45_d500_169_0_badger_2012-07-01,45_d500_169_1_badger_2013-04-01,45_d500_169_2_badger_2017-01-01,45_d500_169_3_badger_2015-11-01,45_d500_169_4_badger_2014-08-01,45_d500_170_0_badger_2013-11-01,45_d500_170_1_badger_2015-09-01,45_d500_170_2_badger_2013-05-01,45_d500_170_3_badger_2014-09-01,45_d500_170_4_badger_2014-09-01,45_d500_171_0_badger_2014-05-01,45_d500_178_0_badger_2012-05-01,45_d500_178_1_badger_2015-09-01,45_d500_178_2_badger_2013-05-01,45_d500_178_3_badger_2015-02-01,45_d500_178_4_badger_2014-06-01,45_d500_178_5_badger_2016-06-01,56_d500_13_0_badger_2013-06-01,56_d500_15_0_badger_2012-11-01,56_d500_15_1_badger_2017-06-01,56_d500_15_2_badger_2017-06-01,56_d500_15_3_badger_2015-07-01,56_d500_22_0_badger_2020-02-01,56_d500_22_1_badger_2016-09-01,56_d500_22_2_badger_2018-06-01,56_d500_22_3_badger_2020-02-01,56_d500_23_0_badger_2016-05-01,56_d500_23_1_badger_2013-06-01,56_d500_23_2_badger_2014-08-01,56_d500_23_3_badger_2013-05-01,64025001_0_cattle_2011-01-01,64025001_10_cattle_2013-04-01,64025001_11_cattle_2013-02-01,64025001_12_cattle_2013-04-01,64025001_13_cattle_2013-03-01,64025001_14_cattle_2013-04-01,64025001_15_cattle_2013-04-01,64025001_16_cattle_2013-04-01,64025001_17_cattle_2013-02-01,64025001_18_cattle_2013-04-01,64025001_19_cattle_2013-04-01,64025001_1_cattle_2013-04-01,64025001_20_cattle_2013-02-01,64025001_21_cattle_2013-04-01,64025001_22_cattle_2013-04-01,64025001_23_cattle_2013-04-01,64025001_24_cattle_2013-04-01,64025001_25_cattle_2015-03-01,64025001_26_cattle_2015-03-01,64025001_27_cattle_2015-02-01,64025001_28_cattle_2018-01-01,64025001_29_cattle_2018-01-01,64025001_2_cattle_2013-02-01,64025001_30_cattle_2018-01-01,64025001_31_cattle_2018-01-01,64025001_3_cattle_2013-04-01,64025001_4_cattle_2013-04-01,64025001_5_cattle_2013-04-01,64025001_6_cattle_2013-04-01,64025001_7_cattle_2013-04-01,64025001_8_cattle_2013-04-01,64025001_9_cattle_2013-04-01,64025016_0_cattle_2019-01-01,64025023_0_cattle_2016-02-01,64025031_0_cattle_2013-03-01,64025031_1_cattle_2013-06-01,64025031_2_cattle_2013-06-01,64025031_3_cattle_2014-12-01,64025031_4_cattle_2014-12-01,64025031_5_cattle_2015-02-01,64025031_6_cattle_2019-01-01,64025_0_boar_2013-03-01,64025_1_boar_2015-01-01,64025_2_boar_2017-10-01,64025_3_boar_2020-02-01,64178024_0_cattle_2012-03-01,64178024_1_cattle_2012-04-01,64201007_0_cattle_2011-02-01,64201007_1_cattle_2011-02-01,64201007_2_cattle_2011-02-01,64201007_3_cattle_2011-01-01,64201007_4_cattle_2011-02-01,64201007_5_cattle_2011-02-01,64201007_6_cattle_2011-02-01,64201007_7_cattle_2011-02-01,64201008_0_cattle_2014-10-01,64201014_0_cattle_2008-11-01,64253056_0_cattle_2018-04-01,64253056_1_cattle_2018-02-01,64253_0_boar_2020-02-01,64253_1_boar_2018-08-01,64281003_0_cattle_2010-06-01,64281003_10_cattle_2013-10-01,64281003_11_cattle_2013-10-01,64281003_12_cattle_2013-10-01,64281003_13_cattle_2013-10-01,64281003_14_cattle_2013-10-01,64281003_15_cattle_2013-10-01,64281003_16_cattle_2013-10-01,64281003_17_cattle_2013-10-01,64281003_18_cattle_2013-10-01,64281003_19_cattle_2013-10-01,64281003_1_cattle_2013-10-01,64281003_20_cattle_2013-10-01,64281003_2_cattle_2013-09-01,64281003_3_cattle_2013-10-01,64281003_4_cattle_2013-10-01,64281003_5_cattle_2013-10-01,64281003_6_cattle_2013-10-01,64281003_7_cattle_2013-10-01,64281003_8_cattle_2013-10-01,64281003_9_cattle_2013-06-01,64281_0_boar_2011-02-01,64281_1_boar_2013-12-01,64422009_0_cattle_2016-04-01,64422009_10_cattle_2016-04-01,64422009_11_cattle_2016-04-01,64422009_12_cattle_2016-04-01,64422009_13_cattle_2016-04-01,64422009_14_cattle_2016-07-01,64422009_15_cattle_2016-04-01,64422009_16_cattle_2016-04-01,64422009_17_cattle_2016-04-01,64422009_18_cattle_2016-07-01,64422009_19_cattle_2017-04-01,64422009_1_cattle_2016-01-01,64422009_20_cattle_2016-07-01,64422009_21_cattle_2017-07-01,64422009_22_cattle_2017-07-01,64422009_2_cattle_2016-04-01,64422009_3_cattle_2016-04-01,64422009_4_cattle_2016-04-01,64422009_5_cattle_2016-04-01,64422009_6_cattle_2016-07-01,64422009_7_cattle_2016-04-01,64422009_8_cattle_2016-04-01,64422009_9_cattle_2016-04-01,64422045_0_cattle_2017-02-01,64422_0_boar_2017-05-01,64422_10_boar_2017-07-01,64422_11_boar_2016-12-01,64422_12_boar_2018-06-01,64422_13_boar_2017-06-01,64422_14_boar_2017-11-01,64422_15_boar_2018-06-01,64422_16_boar_2018-11-01,64422_17_boar_2017-11-01,64422_18_boar_2020-02-01,64422_19_boar_2017-05-01,64422_1_boar_2016-02-01,64422_20_boar_2017-12-01,64422_21_boar_2019-05-01,64422_23_boar_2017-09-01,64422_25_boar_2018-04-01,64422_26_boar_2019-10-01,64422_27_boar_2020-02-01,64422_4_boar_2017-03-01,64422_5_boar_2015-02-01,64422_9_boar_2020-02-01,64529002_0_cattle_2015-03-01,64529002_1_cattle_2015-03-01
0,0.04919016196760633,0.005598880223955211,0,0,0.004799040191961609,0.0011997600479904018,0,0.00519896020795841,0.005598880223955211,0.001399720055988802,0.010397920415916811,0.017396520695860798,0,0,0,0,0,0.10877824435113101,0.03499300139971996,0,0,0,0,0,0,0,0,0.024595080983803183,0.0011997600479904018,0.006198760247950412,0,0.015996800639872,0,0.02099580083983199,0.002199560087982403,0.032993401319735965,0.009398120375924813,0.037792441511697555,0.03579284143171356,0.008398320335932815,0.012797440511897606,0.03479304139172156,0.033593281343731164,0.051789642071585526,0.004799040191961609,0.01119776044791041,0.013197360527894405,0,0,0,0,0,0.0163967206558688,0,0,0.0161967606478704,0.05918816236752631,0.017796440711857597,0.019596080783843194,0.012597480503899207,0.03899220155968795,0.019596080783843194,0,0,0.007798440311937616,0.018996200759847995,0.008198360327934416,0,0.003999200159968007,0,0,0.05818836232753431,0.005598880223955211,0,0,0.052189562087582325,0.05958808238352311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0.0015996800639872023,3.999200159968006e-4,0.0015996800639872023,0,0,0.005798840231953611,0.0017996400719856025,1.999600079984003e-4,0.0031993601279744054,0.0035992801439712063,0.008398320335932815,0.011797640471905608,0.005798840231953611,0.01059788042391521,0.008398320335932815,0.001399720055988802,7.998400319936012e-4,0.01119776044791041,0.027794441111777576,0.005998800239952012,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.999600079984003e-4,0,0,0,0,0,0.0017996400719856025,0,0,0.001399720055988802,0.001399720055988802,0,0,0,0,0,0.0037992401519696068,9.998000399920016e-4,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0.0035992801439712063,0,0,0.012597480503899207,3.999200159968006e-4,0.0011997600479904018,0.023395320935812786,0,0.004799040191961609,0.002199560087982403,0.0015996800639872023,0.002999400119976005,1.999600079984003e-4,0.2975404919016202,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0017996400719856025,1.999600079984003e-4,0.14917016596680913,9.998000399920016e-4,0.0017996400719856025,0,0,0,5.998800239952009e-4,0,0.0037992401519696068,0,0,0,0,0.0011997600479904018,0,0,0,0.002599480103979204,0.002599480103979204,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.002599480103979204,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.033393321335732765,0,0,0.0067986402719456135,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.04019196160767835,0,0,0.03039392121575677,0,0,0,0,1.999600079984003e-4,0,0,0,0.35432913417315975,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014997000599880001,0.0019996000799840027,7.998400319936012e-4,9.998000399920016e-4,0.0037992401519696068,0,0,0,0,0.0031993601279744054,0.010397920415916811,0,0,0,3.999200159968006e-4,0.0017996400719856025,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.001399720055988802,0,0,0.0011997600479904018,0,7.998400319936012e-4,3.999200159968006e-4,0.002999400119976005,0,0,0,0,0,0.005798840231953611,0.003399320135972806,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,9.998000399920016e-4,0.009398120375924813,0.03599280143971196,0,0,3.999200159968006e-4,0.0019996000799840027,0.16136772645471192,7.998400319936012e-4,0.1577684463107406,0.001399720055988802,0.002199560087982403,0.0035992801439712063,0,0.022395520895820788,9.998000399920016e-4,5.998800239952009e-4,0,0,0,0,0.0017996400719856025,0,0,0,0.008798240351929614,0,0.03919216156768635,0,0.0017996400719856025,0.0015996800639872023,0,0,0,0,0.13077384523095573,0,9.998000399920016e-4,0,0,0.009398120375924813,0,0,0,0.0049990001999600095,0.003999200159968007,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,9.998000399920016e-4,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0.0019996000799840027,0,0,0,0.006398720255948813,0.003399320135972806,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.999600079984003e-4,7.998400319936012e-4,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0.001399720055988802,0,3.999200159968006e-4,3.999200159968006e-4,0,3.999200159968006e-4,5.998800239952009e-4,0.022595480903819187,0,0,0.02599480103979198,0.0023995200959808036,0.295340931813638,0,0.11317736452709595,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0.010397920415916811,0.002199560087982403,0.02059588082383519,0.001399720055988802,0.0017996400719856025,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.0023995200959808036,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.016996600679864,0.002999400119976005,0,0,0.001399720055988802,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0.003399320135972806,0.002599480103979204,0,0,0,0,0,0.017996400719855997,0.013997200559888004,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,9.998000399920016e-4,0,0.003399320135972806,0.018196360727854397,0.0011997600479904018,0,0.005998800239952012,9.998000399920016e-4,0,0.0049990001999600095,0.0011997600479904018,0.0019996000799840027,0.004799040191961609,0.0155968806238752,0.004399120175964808,3.999200159968006e-4,5.998800239952009e-4,0.002999400119976005,0,0,0,0,0,0.005998800239952012,0,0,0.003999200159968007,0.009998000399920012,0.0023995200959808036,0.004799040191961609,0.0015996800639872023,0.15616876624675335,0.1297740451909637,0,0,7.998400319936012e-4,0.006398720255948813,0,0,0,0,0,0.009798040391921612,1.999600079984003e-4,0,0,0.01099780043991201,0.013197360527894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06078784243151351,7.998400319936012e-4,0,0,0,0.0011997600479904018,0.0015996800639872023,3.999200159968006e-4,0,0.0011997600479904018,0.002599480103979204,1.999600079984003e-4,0.004399120175964808,0.0015996800639872023,9.998000399920016e-4,3.999200159968006e-4,0,0,0.0019996000799840027,0.009598080383923213,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0019996000799840027,0,0,0,3.999200159968006e-4,0,0,0.004399120175964808,3.999200159968006e-4,0,0.0027994401119776045,3.999200159968006e-4,0,0,0,0,0,0.01099780043991201,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.008598280343931215,0.002199560087982403,0.0017996400719856025,0,1.999600079984003e-4,0.011997600479904008,0.04159168166366715,7.998400319936012e-4,0.15816836632673742,0,0.0037992401519696068,0,0,0.09718056388722343,0.008598280343931215,9.998000399920016e-4,0.0161967606478704,0,0.037992401519695955,9.998000399920016e-4,0,0,0,0,0,9.998000399920016e-4,0,0,3.999200159968006e-4,0.014597080583883202,0.001399720055988802,0.07538492301539712,0.0017996400719856025,0.0011997600479904018,0.0011997600479904018,0,0,0.002599480103979204,0,0.10657868426314854,0,3.999200159968006e-4,0,0,0.013397320535892805,0.0049990001999600095,0,0,3.999200159968006e-4,0.0015996800639872023,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0.0037992401519696068,0,0,1.999600079984003e-4,0.0023995200959808036,0.0027994401119776045,0,0,0.0037992401519696068,0.008998200359928014,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,1.999600079984003e-4,0,0,0,0.011597680463907209,0,0,0,0,0,0.037792441511697555,0,0.022395520895820788,0,0.029394121175764773,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0,0.2841431713657288,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0.0011997600479904018,0.011797640471905608,0,0.1177764447110593,0,0,0.04659068186362714,0,0,9.998000399920016e-4,0,0.003999200159968007,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.02159568086382719,0,0,0,0,0,0,0,0.3117376524695051,0,0,0,0,1.999600079984003e-4,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,3.999200159968006e-4,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00539892021595681,0,0,0,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0.0017996400719856025,3.999200159968006e-4,0,0,0,0,0,0,0.010197960407918412,9.998000399920016e-4,0,0,0,0,0,0,0,0,0.0035992801439712063,0,1.999600079984003e-4,0,0.0015996800639872023,0.013597280543891204,0.0011997600479904018,0.002599480103979204,0.003399320135972806,0,0.002199560087982403,0.005998800239952012,1.999600079984003e-4,0.0019996000799840027,0,0.004399120175964808,0.008198360327934416,0,0.002599480103979204,0,0,0,0,0,0,0.0023995200959808036,0,0,1.999600079984003e-4,0.006998600279944014,3.999200159968006e-4,0.0067986402719456135,0,0.0031993601279744054,0,0,0,0,0.001399720055988802,0.002199560087982403,0,1.999600079984003e-4,0,0,0.12917416516696847,0.001399720055988802,0,0,3.999200159968006e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,5.998800239952009e-4,0,0,7.998400319936012e-4,0,0.001399720055988802,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0.001399720055988802,0.2957408518296348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012197560487902407,0.0023995200959808036,0,0,0.001399720055988802,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.0035992801439712063,0.006198760247950412,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0.08638272345530948,0.006398720255948813,0.001399720055988802,0.0023995200959808036,0.0027994401119776045,0.05478904219156152,0.008398320335932815,0.002599480103979204,0.06458708258348317,9.998000399920016e-4,0,0,0.0019996000799840027,0.06038792241551671,0,0.09658068386322821,0,0,0,0,0,0.001399720055988802,0,0,0.004199160167966408,0.0027994401119776045,0.06978604279144174,0.0017996400719856025,0.08958208358328398,0.004399120175964808,0.002199560087982403,0,0,3.999200159968006e-4,0.008598280343931215,0,0,0,0,0,0.00519896020795841,0,0,0,0.0023995200959808036,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,3.999200159968006e-4,0,0,0.006198760247950412,0.001399720055988802,0,0,0,3.999200159968006e-4,0.0031993601279744054,0.0011997600479904018,1.999600079984003e-4,3.999200159968006e-4,0,5.998800239952009e-4,0,5.998800239952009e-4,0.0031993601279744054,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003999200159968007,0.0017996400719856025,0,0,0.001399720055988802,0,0,7.998400319936012e-4,1.999600079984003e-4,0.001399720055988802,0.003999200159968007,1.999600079984003e-4,0,0,0,0,0,0.02159568086382719,0.006398720255948813,0,0,0,0,0,0,0,0,0.002599480103979204,0,3.999200159968006e-4,0,9.998000399920016e-4,0.020395920815836792,0.004399120175964808,0,0.010197960407918412,1.999600079984003e-4,0.007198560287942414,0.010197960407918412,7.998400319936012e-4,5.998800239952009e-4,0.007198560287942414,0.0045990801839632086,0,9.998000399920016e-4,0.0037992401519696068,7.998400319936012e-4,5.998800239952009e-4,0,0,0,0,7.998400319936012e-4,0,0,0.0037992401519696068,0.3023395320935813,0.004199160167966408,0.006198760247950412,5.998800239952009e-4,0.004799040191961609,0.0023995200959808036,0,0,0.0015996800639872023,5.998800239952009e-4,0.0035992801439712063,0,9.998000399920016e-4,0,0,0.02119576084783039,0.0011997600479904018,0,0,0.00519896020795841,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0.0015996800639872023,0.0027994401119776045,0.0019996000799840027,0,0.002599480103979204,0.003999200159968007,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0011997600479904018,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,9.998000399920016e-4,0,0,0,0.327534493101377,0.001399720055988802,0.0019996000799840027,0.02659468106378718,0,0,0.03179364127174557,0,0,0,0.13817236552689677,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0.012197560487902407,0,0.023195360927814386,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.999600079984003e-4,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0.0031993601279744054,0.29594081183763316,0,0.009998000399920012,0,0.003399320135972806,0.024195160967806384,0.0037992401519696068,0.005998800239952012,0.001399720055988802,1.999600079984003e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1297740451909637,0,0,0,0,0,0,3.999200159968006e-4,0.009598080383923213,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.007598480303939215,0.0015996800639872023,0,0,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0.0045990801839632086,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.03419316136772636,0.0023995200959808036,0,0,0.002599480103979204,0.15356928614277407,3.999200159968006e-4,7.998400319936012e-4,0.051589682063587126,0,0,0.09138172365526964,5.998800239952009e-4,0.1485702859428139,1.999600079984003e-4,0,0,0,0,0,0,0.002999400119976005,0,0,5.998800239952009e-4,0.0023995200959808036,0.029794041191761572,5.998800239952009e-4,0.07938412317536525,0.004199160167966408,3.999200159968006e-4,0,0,0,0.001399720055988802,0.001399720055988802,0,0,0,0,0.002599480103979204,1.999600079984003e-4,0,0,0.001399720055988802,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,1.999600079984003e-4,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0.0011997600479904018,0,3.999200159968006e-4,3.999200159968006e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.999600079984003e-4,0.008998200359928014,0,0,0.004199160167966408,0,9.998000399920016e-4,0.01079784043191361,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0.08638272345530948,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013197360527894405,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08978204359128239,0,0,0,0,0.03059388122375517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,5.998800239952009e-4,0.0011997600479904018,9.998000399920016e-4,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,1.999600079984003e-4
0,0,0,3.999200159968006e-4,0.007798440311937616,0,0,0.00519896020795841,0,0,0.0035992801439712063,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0.1971605678864267,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.998000399920016e-4,0.014197160567886403,0,0,0.008198360327934416,0,0,0.0019996000799840027,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0.22275544891022273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0.02079584083183359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14677064587082825,0,0.052389522095580725,0.3923215356928517,0,0,0,0,0,0,0,0.05018996200759833,0,0,0,0,0,0,0,0,0,0,0.07618476304739075,0.02639472105578878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15616876624675335,0,0,0.08198360327934454,0.12917416516696847,0,0,0,0,0,0,0,0.4781043791241562,0,0,0,0,0,0,0,0,0,0,0.09798040391921706,0.03179364127174557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
