16_d500_16_0_badger_2016-07-01,45_d500_108_2_badger_2018-12-01,45_d500_138_0_badger_2019-06-01,45_d500_163_0_badger_2020-02-01,45_d500_17_1807_0_badger_2020-02-01,45_d500_22_0_badger_2019-03-01,45_d500_22_1_badger_2020-02-01,45_d500_256_0_badger_2020-02-01,45_d500_39_550_0_badger_2019-05-01,45_d500_44_0_badger_2017-09-01,45_d500_45_0_badger_2017-09-01,45_d500_45_1_badger_2020-02-01,45_d500_60_0_badger_2018-07-01,45_d500_61_4_badger_2017-09-01,45_d500_99_866_0_badger_2020-02-01,45_d500_99_869_1_badger_2020-02-01,56_d500_6_0_badger_2020-02-01,64087056_0_cattle_2016-04-01,64087056_1_cattle_2016-04-01,64087056_2_cattle_2016-04-01,64087056_3_cattle_2016-04-01,64087056_4_cattle_2016-08-01,64087_0_boar_2017-06-01,64087_1_boar_2017-04-01,64087_2_boar_2016-11-01,64087_3_boar_2020-02-01,64165003_4_cattle_2019-11-01,64165003_5_cattle_2020-02-01,64165036_10_cattle_2019-02-01,64165036_13_cattle_2019-02-01,64165036_17_cattle_2019-02-01,64165036_18_cattle_2019-02-01,64165036_19_cattle_2019-06-01,64165036_1_cattle_2019-02-01,64165036_20_cattle_2019-02-01,64165036_22_cattle_2019-05-01,64165036_23_cattle_2019-02-01,64165036_25_cattle_2019-06-01,64165036_26_cattle_2019-06-01,64165036_27_cattle_2019-12-01,64165036_3_cattle_2019-02-01,64165036_5_cattle_2019-02-01,64165036_7_cattle_2019-02-01,64165036_8_cattle_2019-02-01,64165_5_boar_2020-02-01,64165_6_boar_2020-02-01,64172002_15_cattle_2019-07-01,64172002_16_cattle_2019-10-01,64172002_17_cattle_2020-02-01,64172_18_boar_2020-02-01,64310006_0_cattle_2015-02-01,64310006_10_cattle_2014-12-01,64310006_11_cattle_2015-02-01,64310006_12_cattle_2015-02-01,64310006_13_cattle_2015-02-01,64310006_14_cattle_2015-02-01,64310006_15_cattle_2015-02-01,64310006_16_cattle_2015-02-01,64310006_17_cattle_2015-02-01,64310006_18_cattle_2015-02-01,64310006_19_cattle_2015-02-01,64310006_1_cattle_2015-01-01,64310006_20_cattle_2015-02-01,64310006_21_cattle_2015-02-01,64310006_22_cattle_2015-02-01,64310006_23_cattle_2015-02-01,64310006_24_cattle_2015-02-01,64310006_25_cattle_2015-02-01,64310006_26_cattle_2015-02-01,64310006_27_cattle_2015-02-01,64310006_28_cattle_2015-02-01,64310006_29_cattle_2015-02-01,64310006_2_cattle_2015-02-01,64310006_30_cattle_2015-02-01,64310006_31_cattle_2015-02-01,64310006_32_cattle_2015-02-01,64310006_33_cattle_2017-03-01,64310006_3_cattle_2015-02-01,64310006_4_cattle_2015-02-01,64310006_5_cattle_2015-02-01,64310006_6_cattle_2015-02-01,64310006_7_cattle_2015-02-01,64310006_8_cattle_2015-02-01,64310006_9_cattle_2015-02-01,64310_0_boar_2014-12-01,64310_1_boar_2014-11-01,64310_2_boar_2016-10-01,64328040_1_cattle_2018-11-01,64359001_0_cattle_2017-02-01,64359001_1_cattle_2017-04-01,64359001_2_cattle_2017-04-01,64359005_0_cattle_2016-02-01,64359005_1_cattle_2016-02-01,64359005_2_cattle_2016-02-01,64359005_3_cattle_2017-12-01,64359008_14_cattle_2017-10-01,64359024_5_cattle_2019-02-01,64359024_6_cattle_2019-04-01,64359024_7_cattle_2019-04-01,64359031_0_cattle_2016-03-01,64359040_0_cattle_2017-02-01,64359045_11_cattle_2016-03-01,64359045_19_cattle_2018-11-01,64359045_28_cattle_2019-12-01,64359045_7_cattle_2016-01-01,64359046_3_cattle_2019-04-01,64359046_4_cattle_2019-02-01,64359046_5_cattle_2019-02-01,64359046_6_cattle_2019-04-01,64359046_7_cattle_2019-04-01,64359046_8_cattle_2019-04-01,64359054_0_cattle_2018-01-01,64359054_3_cattle_2018-01-01,64359075_11_cattle_2018-11-01,64359107_6_cattle_2017-12-01,64359108_14_cattle_2018-12-01,64359138_13_cattle_2018-10-01,64359138_30_cattle_2018-10-01,64359138_31_cattle_2018-10-01,64359138_33_cattle_2018-10-01,64359138_35_cattle_2018-10-01,64359138_41_cattle_2019-04-01,64359148_15_cattle_2018-05-01,64359149_26_cattle_2019-02-01,64359149_28_cattle_2018-11-01,64359149_30_cattle_2019-05-01,64359149_32_cattle_2019-05-01,64359163_2_cattle_2018-03-01,64359163_3_cattle_2018-03-01,64359187_3_cattle_2018-02-01,64359187_5_cattle_2018-02-01,64359187_6_cattle_2018-02-01,64359204_0_cattle_2017-02-01,64359204_1_cattle_2017-04-01,64359209_9_cattle_2018-05-01,64359_26_boar_2016-01-01,64359_27_boar_2016-03-01,64359_39_boar_2020-02-01,64359_42_boar_2018-07-01,64359_48_boar_2018-04-01,64359_55_boar_2020-02-01,64393010_0_cattle_2015-07-01,64393228_3_cattle_2020-02-01,64393248_0_cattle_2015-06-01,64393248_1_cattle_2015-05-01,64393248_2_cattle_2015-06-01,64393248_3_cattle_2015-06-01,64393_0_boar_2020-02-01,64393_12_boar_2018-01-01,64393_13_boar_2017-05-01,64393_1_boar_2014-11-01,64393_24_boar_2019-10-01,64393_27_boar_2018-12-01,64393_2_boar_2015-03-01,64393_39_boar_2019-10-01,64393_3_boar_2015-12-01,64393_48_boar_2020-02-01,64393_4_boar_2015-09-01,64393_6_boar_2016-08-01,64393_7_boar_2018-03-01,64420012_0_cattle_2014-03-01,64420012_1_cattle_2012-10-01,64420012_2_cattle_2014-05-01,64420012_3_cattle_2014-05-01,64420012_4_cattle_2014-03-01,64420012_5_cattle_2014-05-01,64420012_6_cattle_2014-03-01,64420035_18_cattle_2017-03-01,64420035_19_cattle_2017-03-01,64420035_20_cattle_2020-02-01,64420039_8_cattle_2011-07-01,64420042_0_cattle_2017-02-01,64420042_10_cattle_2017-06-01,64420042_1_cattle_2017-02-01,64420042_2_cattle_2017-02-01,64420042_3_cattle_2017-06-01,64420042_4_cattle_2017-06-01,64420042_5_cattle_2017-06-01,64420042_6_cattle_2017-06-01,64420042_7_cattle_2017-02-01,64420042_8_cattle_2017-06-01,64420042_9_cattle_2017-06-01,64420044_0_cattle_2013-02-01,64420044_1_cattle_2013-02-01,64420044_2_cattle_2013-02-01,64420044_3_cattle_2013-02-01,64420047_0_cattle_2012-02-01,64556052_0_cattle_2019-07-01,64556052_10_cattle_2019-03-01,64556052_14_cattle_2019-07-01,64556052_15_cattle_2019-07-01,64556052_1_cattle_2019-03-01,64556052_4_cattle_2019-07-01,64556052_6_cattle_2019-03-01
0,0,0,0,0.0011997600479904018,0,0,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0.019196160767846394,0.0023995200959808036,0,0.3341331733653235,0,0,0,0,0.012997400519896006,0,0,0,0.05998800239951991,0.0019996000799840027,0,0,0.02059588082383519,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0.0017996400719856025,0.003999200159968007,7.998400319936012e-4,0,0.0023995200959808036,0,0,0,0,1.999600079984003e-4,0.0015996800639872023,0,0,0,0.006998600279944014,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0.0011997600479904018,0.012597480503899207,0,0,0.0023995200959808036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028994201159767974,0,0,0,0,0,0,0,0,0,0.32913417316536403,0,0,0,0,0,0,0.08978204359128239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11237752449510233,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0.14017196560688083,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07418516296740668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0.061787642471505505,0.012997400519896006,0,0,0,0.21735652869426575,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,0,0,0,0,0,0.02579484103179358,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018996200759847995,0,0,0,0.08018396320735888,0.03239352129574077,0
0,0,0,0,0,0,0,0,0.024595080983803183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05458908218356312,0,0.002599480103979204,0.0011997600479904018,0,0,0,3.999200159968006e-4,0,0,0,0,0.29114177164567207,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,0,0,0,7.998400319936012e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05338932213557272,0,0,0,0,0.03879224155168955
0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19616076784643466,0.0011997600479904018,0.0015996800639872023,0,0.005798840231953611,0.005998800239952012,0,0,1.999600079984003e-4,0,0,0.0035992801439712063,0,7.998400319936012e-4,1.999600079984003e-4,0,0,0.017396520695860798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0.0045990801839632086,0.008598280343931215,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.002199560087982403,0.1239752049590099,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0.002999400119976005,0.2871425714857045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04399120175964794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06778644271145767,0,0,0,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0
0,0,0.1479704059188187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0,0,0,0.0017996400719856025,0,0,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0.052589482103579124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0.10297940411917722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15356928614277407,0.001399720055988802,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028594281143771175,0,0,0,0.3953209358128274,0,0,0,0,0,0,0,0,0,0,0,0,0.03219356128774237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.999600079984003e-4,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.004199160167966408,0,0,0.012397520495900807,0.014597080583883202,0,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,0,0,7.998400319936012e-4,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0.038192361527694355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06618676264747042,0,0.003399320135972806,0.001399720055988802,0.0037992401519696068,0,0.3833233353329247,0,0,0,0.002199560087982403,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.004799040191961609,0,0,0,0,0.004199160167966408,9.998000399920016e-4,0,0,0,3.999200159968006e-4,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07218556288742262,0,0.005598880223955211,0,0,0.04879024195160953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1973605278944251,0,0,0,0.12617476504699238,0,0,0.00519896020795841,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03239352129574077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0,0,0,0.09398120375924893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04619076184763034,0,0,0,0.1239752049590099,0.03719256148770236,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,3.999200159968006e-4,0,0,0.3707258548290268,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042791441711657545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09678064387122662,9.998000399920016e-4,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0
0,0,0.056788642271545516,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0,0.0031993601279744054,0,0.027594481103779177,0.023395320935812786,0,0,1.999600079984003e-4,0.04839032193561273,0,0.1361727654469127,0,0.0067986402719456135,0.0023995200959808036,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.05458908218356312,0.03079384123175357,0.0155968806238752,7.998400319936012e-4,0.0015996800639872023,0.006198760247950412,0,0,0,0,9.998000399920016e-4,0.005598880223955211,0,0,3.999200159968006e-4,0.2505498900220012,0.0157968406318736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.04539092181563674,0.06338732253549273,0,0,0.001399720055988802
0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025194961007798382,0,0,0,0,0,0.016996600679864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0023995200959808036,0,0,0.005998800239952012,0,0,0,0,0,0,0,0.003999200159968007,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3673265346930544,0.002999400119976005,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0.037792441511697555,5.998800239952009e-4,0,0.05098980203959193,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0.001399720055988802,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23055388922216058,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.019396120775844794,0.002199560087982403,0,0.019996000799839993,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.05538892221555672,0,0,0.013197360527894405,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0.0037992401519696068,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.009198160367926414,0,0,0.009198160367926414,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.001399720055988802,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0.0685862827434513,0,0,0,0.047590481903619135,0,0,0.0017996400719856025,0.05958808238352311,0,0,0.0155968806238752,0.0017996400719856025,0,0.23975204959008728,0,0.10477904419116288,0,0,0,0,0.0019996000799840027,0,0.003399320135972806,0,0.007998400319936016,0.06318736252749432,0.0155968806238752,0.0157968406318736,0,0,0,0,0,0,0.006398720255948813,1.999600079984003e-4,0,0,0,0,0,0.0031993601279744054,0,0.0031993601279744054,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0.0019996000799840027,0,0.14937012597480753,0,0.22135572885423388,0.001399720055988802,0,0,0,0.0161967606478704,0,0,0,0,0,0,0.09218156368726327,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.029194161167766373,0.014797040591881602,0.027394521095780777,0.01079784043191361,0,0.07698460307938437,0.07358528294341146,0.032793441311737566,0.0015996800639872023,0.17516496700660197,0.04439112177564474,0.013397320535892805,0.0011997600479904018,0.027594481103779177,0.008398320335932815,5.998800239952009e-4,0.009798040391921612,0.052589482103579124,0.003999200159968007,0.03899220155968795,3.999200159968006e-4,0.019596080783843194,0.0023995200959808036,0,0,0.007798440311937616,0.02619476104779038,0.2161567686462753,0.010197960407918412,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02079584083183359,0,0,0.0017996400719856025,0,0.0015996800639872023,0,0,0,0.008798240351929614,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
