45_d500_124_0_badger_2013-08-01,45_d500_124_1_badger_2010-11-01,45_d500_124_2_badger_2012-04-01,45_d500_151_0_badger_2014-07-01,45_d500_151_1_badger_2020-02-01,45_d500_151_2_badger_2013-06-01,45_d500_157_858_0_badger_2015-08-01,45_d500_159_855_0_badger_2020-02-01,45_d500_159_855_1_badger_2013-05-01,45_d500_159_855_2_badger_2012-08-01,45_d500_160_0_badger_2012-05-01,45_d500_160_2_badger_2015-02-01,45_d500_160_3_badger_2019-08-01,45_d500_179_0_badger_2018-05-01,45_d500_182_0_badger_2013-05-01,45_d500_182_1_badger_2013-09-01,45_d500_182_2_badger_2019-11-01,45_d500_182_3_badger_2015-11-01,45_d500_190_1526_0_badger_2016-06-01,45_d500_192_0_badger_2014-07-01,45_d500_192_1_badger_2015-09-01,45_d500_99_766_0_badger_2014-08-01,45_d500_99_766_1_badger_2013-04-01,45_d500_99_766_2_badger_2015-06-01,45_d500_99_866_0_badger_2013-06-01,45_d500_99_866_1_badger_2015-08-01,45_d500_99_866_2_badger_2020-02-01,64075_1_boar_2018-08-01,64349001_0_cattle_2014-05-01,64349001_1_cattle_2014-05-01,64349001_2_cattle_2014-07-01,64349001_3_cattle_2019-01-01,64349013_0_cattle_2016-03-01,64349013_1_cattle_2016-05-01,64349014_0_cattle_2018-02-01,64349014_1_cattle_2018-02-01,64349021_0_cattle_2015-02-01,64349021_1_cattle_2014-12-01,64349021_2_cattle_2016-12-01,64349021_3_cattle_2016-12-01,64349021_4_cattle_2018-02-01,64349021_5_cattle_2019-12-01,64349028_0_cattle_2020-02-01,64349038_0_cattle_2020-02-01,64349048_0_cattle_2018-03-01,64349048_1_cattle_2018-05-01,64349048_2_cattle_2018-03-01,64349048_3_cattle_2018-03-01,64349053_0_cattle_2020-02-01,64349053_1_cattle_2020-02-01,64349068_0_cattle_2014-04-01,64349068_10_cattle_2014-06-01,64349068_11_cattle_2014-04-01,64349068_12_cattle_2014-06-01,64349068_13_cattle_2014-04-01,64349068_14_cattle_2014-06-01,64349068_15_cattle_2014-04-01,64349068_16_cattle_2014-06-01,64349068_17_cattle_2014-06-01,64349068_18_cattle_2014-04-01,64349068_19_cattle_2014-04-01,64349068_1_cattle_2014-04-01,64349068_20_cattle_2014-04-01,64349068_21_cattle_2014-04-01,64349068_22_cattle_2014-06-01,64349068_23_cattle_2014-04-01,64349068_24_cattle_2019-03-01,64349068_25_cattle_2019-05-01,64349068_26_cattle_2019-03-01,64349068_2_cattle_2014-04-01,64349068_3_cattle_2014-04-01,64349068_4_cattle_2014-06-01,64349068_5_cattle_2014-06-01,64349068_6_cattle_2014-04-01,64349068_7_cattle_2014-06-01,64349068_8_cattle_2014-06-01,64349068_9_cattle_2014-04-01,64349070_0_cattle_2016-12-01,64349070_1_cattle_2017-02-01,64349086_0_cattle_2018-03-01,64349086_1_cattle_2018-03-01,64349086_2_cattle_2019-12-01,64349_0_boar_2014-04-01,64349_10_boar_2014-07-01,64349_11_boar_2015-05-01,64349_12_boar_2020-02-01,64349_13_boar_2014-02-01,64349_14_boar_2014-03-01,64349_16_boar_2014-03-01,64349_17_boar_2015-02-01,64349_18_boar_2014-04-01,64349_19_boar_2014-11-01,64349_1_boar_2012-08-01,64349_20_boar_2015-07-01,64349_21_boar_2014-07-01,64349_22_boar_2015-06-01,64349_23_boar_2016-11-01,64349_25_boar_2016-01-01,64349_26_boar_2017-02-01,64349_27_boar_2017-08-01,64349_28_boar_2018-02-01,64349_29_boar_2016-04-01,64349_2_boar_2014-03-01,64349_32_boar_2016-07-01,64349_33_boar_2019-09-01,64349_34_boar_2016-11-01,64349_36_boar_2017-04-01,64349_37_boar_2017-11-01,64349_38_boar_2018-06-01,64349_3_boar_2013-05-01,64349_40_boar_2017-01-01,64349_41_boar_2017-02-01,64349_42_boar_2018-01-01,64349_43_boar_2017-10-01,64349_44_boar_2018-12-01,64349_46_boar_2018-02-01,64349_47_boar_2017-10-01,64349_48_boar_2019-02-01,64349_49_boar_2020-02-01,64349_4_boar_2014-04-01,64349_50_boar_2018-12-01,64349_51_boar_2020-02-01,64349_52_boar_2018-04-01,64349_53_boar_2019-02-01,64349_54_boar_2018-05-01,64349_55_boar_2020-02-01,64349_56_boar_2018-10-01,64349_57_boar_2019-06-01,64349_58_boar_2019-01-01,64349_59_boar_2019-02-01,64349_5_boar_2020-02-01,64349_60_boar_2020-02-01,64349_61_boar_2019-07-01,64349_62_boar_2019-10-01,64349_63_boar_2020-02-01,64349_64_boar_2019-02-01,64349_65_boar_2020-02-01,64349_68_boar_2020-02-01,64349_69_boar_2019-10-01,64349_6_boar_2018-11-01,64349_70_boar_2020-02-01,64349_71_boar_2020-02-01,64349_72_boar_2020-02-01,64349_73_boar_2020-02-01,64349_74_boar_2020-02-01,64349_7_boar_2013-06-01,64349_8_boar_2014-04-01,64416031_10_cattle_2020-02-01,64416_0_boar_2020-02-01,64416_9_boar_2020-02-01,64420035_0_cattle_2011-04-01,64420035_1_cattle_2011-04-01,64420035_2_cattle_2015-04-01,64420035_3_cattle_2015-02-01,64420035_4_cattle_2014-12-01,64420035_5_cattle_2015-02-01,64420035_6_cattle_2015-02-01,64420035_7_cattle_2015-04-01,64420035_8_cattle_2015-02-01,64420039_0_cattle_2015-02-01,64420039_1_cattle_2015-04-01,64420042_0_cattle_2011-10-01,64420042_1_cattle_2011-09-01,64420042_2_cattle_2011-10-01,64420042_3_cattle_2011-10-01,64420047_0_cattle_2012-08-01,64420047_2_cattle_2020-02-01,64420047_3_cattle_2020-02-01,64434004_0_cattle_2020-02-01,64434004_1_cattle_2020-02-01,64556019_0_cattle_2018-02-01,64556023_4_cattle_2018-02-01,64556034_14_cattle_2018-05-01,64556039_8_cattle_2018-03-01,64556_14_boar_2018-05-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.051589682063587126,0.10017996400719953,0,0,0,0,0.30533893221355696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2031593681263789,0,0,0,0,0,0,0.005998800239952012,0,0,0,5.998800239952009e-4,0.0037992401519696068,0.002599480103979204,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11937612477504655,0.03039392121575677,0.0017996400719856025,0.5158968206358499,0,0.10377924415117085,0,0,0,0,0,0,0,0,0.009798040391921612,0,3.999200159968006e-4,0.003399320135972806,0.0035992801439712063,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19196160767846812,0,0.008198360327934416,0,0,0.006998600279944014,0,0,0,0,0,0,0,0.002599480103979204,0.01059788042391521,0.017596480703859198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17416516696660994,0.03619276144771036,0.0037992401519696068,0.13997200559888243,0,0.16016796640672148,0,0,0,0,0,0,0,0,0.014397120575884803,0,0,0.0037992401519696068,0.014797040591881602,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02079584083183359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022995400919815986,0.037592481503699156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12137572485503062,0,0,0,0,0,0,0,0,0,0,0,0.03679264147170556,0,0.028994201159767974,0.017996400719855997,0.037792441511697555,0.4471105778844075,0,0,0.03959208158368315,0,0.018196360727854397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22735452909418608,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03419316136772636,0.19016196760648246,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.009798040391921612,0,0.05938812237552471,0,0,0.11077784443111507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.2769446110777872,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07318536292741465,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.10277944411117881,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0.31653669266146617,0.48070385922813513,0.0031993601279744054,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0.007798440311937616,0.0011997600479904018,0.006598680263947213,0,0,0,0,0.0023995200959808036,0.002599480103979204,0.0031993601279744054,0,0.0011997600479904018,0,0.0011997600479904018,7.998400319936012e-4,0,0,0.002599480103979204,0,0.0019996000799840027,9.998000399920016e-4,0,5.998800239952009e-4,0.0011997600479904018,1.999600079984003e-4,0,0.002999400119976005,0,0,0.0011997600479904018,0,0,0,0,1.999600079984003e-4,0.002199560087982403,0,0.0049990001999600095,0.0035992801439712063,0,0,0.001399720055988802,0.003399320135972806,0,0,0,0,0,0,0.04999000199959993,0,0,0,0.13537292541491908,0.037992401519695955,0.0017996400719856025,0.22935412917417014,0,0.19036192761448087,0,0,0,0,0,0,0,0,0.0045990801839632086,0,9.998000399920016e-4,0.0017996400719856025,0.008198360327934416,9.998000399920016e-4,0,0,7.998400319936012e-4,0,1.999600079984003e-4,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0,0,0,0,0,0.008198360327934416,0.019196160767846394,0,0,0.0153969206158768,0.009598080383923213,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02059588082383519,0,0,0,0,0,0,0,0.05838832233553271,0,0,0,0.2343531293741303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018996200759847995,0,0,0,0,0,0,0,0,0.32053589282143374,0.1455708858228378,0,0,0,0.2097580483903263,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.004399120175964808,0,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0,0,0,0,0,0,0,0.03099380123975197,0,0,0.23915216956609206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0,0,0,0,0,0,0,0,0.14277144571086012,0.07218556288742262,0,0,0,0.22855428914217651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042991401719655944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02119576084783039,0.05398920215956792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03039392121575677,0,0,0,0,0,0,0,0,0,0,0,0.05418916216756632,0,0.0153969206158768,0.4633073385322762,0.056788642271545516,0.0045990801839632086,0,0,0.00539892021595681,0,0.03219356128774237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0067986402719456135,0,3.999200159968006e-4,0,0,0,0.0011997600479904018,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,1.999600079984003e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3569286142771387,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.02179564087182559,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016996600679864,0,0.3503299340131922,0.4755048990201773,0,0,0,0,0.0807838432313541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0.038392321535692754,0.3113377324535083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.0049990001999600095,0.018196360727854397,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0.0023995200959808036,5.998800239952009e-4,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0.002599480103979204,0,7.998400319936012e-4,0,0.01059788042391521,0,0,0,0,0,0,0,0.032593481303739166,0,0,0,0,0.012397520495900807,0,0.0011997600479904018,0.004799040191961609,0,0.0015996800639872023,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.02539492101579678,0,0.03939212157568475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.024195160967806384,0.04879024195160953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,1.999600079984003e-4,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0.00539892021595681,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0.40251949610076904,0,0,0,0,0.017796440711857597,0,0.0019996000799840027,0.001399720055988802,0,1.999600079984003e-4,0.0157968406318736,0,0,0,0,0.00519896020795841,0,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.0023995200959808036,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0.4029194161167658,0.06698660267946405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0.0035992801439712063,0.020195960807838392,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0.0035992801439712063,7.998400319936012e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,3.999200159968006e-4,0.012997400519896006,0,0,0,0,0,9.998000399920016e-4,0,0.038392321535692754,0,0,0,0,0.013997200559888004,3.999200159968006e-4,0.00539892021595681,0.00539892021595681,0,0.0031993601279744054,0.008398320335932815,0,0,0,0,9.998000399920016e-4,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13677264547090792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11277744451109914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0.04839032193561273,0,9.998000399920016e-4,0,0,0,0,0,0,0.0037992401519696068,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,7.998400319936012e-4,0,0.001399720055988802,0,3.999200159968006e-4,3.999200159968006e-4,0.39092181563686307,0,0.007798440311937616,0,0.013997200559888004,0,0,0,0,0.006198760247950412,0.0023995200959808036,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.07578484303139393,0.005998800239952012,0,0.0015996800639872023,0,0,0.013797240551889604,0,0,0,0,0,0,0,0,0.09878024395121068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0.0015996800639872023,0,0,0.05018996200759833,0,0.0017996400719856025,0,9.998000399920016e-4,0,0,0,0,5.998800239952009e-4,0,0.41571685662866203,0.09138172365526964,0,0.0037992401519696068,0.014997000599880001,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0.019596080783843194,0.1789642071585717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.19056188762247928,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.0023995200959808036,0,0,0,0,0,0.1145770845830848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,5.998800239952009e-4,0.0019996000799840027,5.998800239952009e-4,0,0,0.05338932213557272,0,0,0.014197160567886403,5.998800239952009e-4,0.29514097180563964,0.00519896020795841,0.01119776044791041,0,0,0,0.0019996000799840027,0.014797040591881602,0,0.0027994401119776045,0.007798440311937616,0,0.03879224155168955,0.012397520495900807,0,0,0,0,0,0,0,0,0,0.062387522495500704,7.998400319936012e-4,0,0,0.008798240351929614,0.007798440311937616,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0.009998000399920012,0,0,0.011997600479904008,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.08118376324735091,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,1.999600079984003e-4,0,0,0.0171965606878624,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,1.999600079984003e-4,0.0015996800639872023,0.23835232953409843,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.004199160167966408,0.4979004199159957,0,0,0.0011997600479904018,0.0017996400719856025,0.0017996400719856025,0,0,0,0,0,0.027994401119775976,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033793241351729564,0,0,0,0,0,0.002199560087982403,0.005798840231953611,0.011397720455908809,0,0,0.004199160167966408,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
