20_d500_56_0_badger_2017-08-01,3_d500_152_0_badger_2017-07-01,3_d500_152_1_badger_2013-05-01,3_d500_152_2_badger_2013-05-01,3_d500_153_0_badger_2013-06-01,3_d500_159_0_badger_2014-05-01,40027008_0_cattle_2013-04-01,40027008_10_cattle_2013-04-01,40027008_11_cattle_2013-04-01,40027008_12_cattle_2013-04-01,40027008_13_cattle_2013-04-01,40027008_14_cattle_2013-04-01,40027008_15_cattle_2013-04-01,40027008_16_cattle_2013-04-01,40027008_17_cattle_2013-04-01,40027008_18_cattle_2013-04-01,40027008_19_cattle_2013-04-01,40027008_1_cattle_2013-04-01,40027008_20_cattle_2013-04-01,40027008_21_cattle_2013-04-01,40027008_22_cattle_2013-04-01,40027008_23_cattle_2014-12-01,40027008_24_cattle_2014-12-01,40027008_25_cattle_2017-11-01,40027008_26_cattle_2017-11-01,40027008_27_cattle_2017-10-01,40027008_2_cattle_2013-04-01,40027008_3_cattle_2013-04-01,40027008_4_cattle_2013-04-01,40027008_5_cattle_2013-04-01,40027008_6_cattle_2013-03-01,40027008_7_cattle_2013-04-01,40027008_8_cattle_2013-04-01,40027008_9_cattle_2013-04-01,40027023_0_cattle_2012-07-01,40027023_1_cattle_2012-08-01,40027023_2_cattle_2012-08-01,40027_0_boar_2013-10-01,40027_1_boar_2012-06-01,40027_2_boar_2012-07-01,40027_3_boar_2012-11-01,40027_4_boar_2013-01-01,40027_5_boar_2014-03-01,40027_6_boar_2016-05-01,40027_7_boar_2018-04-01,40041_0_boar_2020-02-01,40041_1_boar_2017-12-01,40041_2_boar_2020-02-01,40172052_1_cattle_2016-02-01,40172052_2_cattle_2016-02-01,40172063_0_cattle_2015-04-01,40172063_1_cattle_2015-04-01,40172_4_boar_2014-07-01,40172_5_boar_2017-08-01,40172_6_boar_2015-05-01,40172_7_boar_2016-09-01,40172_8_boar_2017-08-01,40172_9_boar_2019-01-01,40286038_0_cattle_2017-07-01,45_d500_156_0_badger_2010-12-01,45_d500_157_858_0_badger_2014-05-01,45_d500_157_858_1_badger_2010-06-01,45_d500_163_0_badger_2010-09-01,45_d500_166_0_badger_2016-07-01,45_d500_166_1_badger_2017-05-01,45_d500_178_0_badger_2015-08-01,45_d500_178_1_badger_2015-06-01,45_d500_178_2_badger_2016-09-01,49_d500_29_0_badger_2020-02-01,64022023_0_cattle_2018-04-01,64201002_0_cattle_2016-01-01,64201002_1_cattle_2016-01-01,64201002_2_cattle_2016-01-01,64201002_3_cattle_2016-01-01,64201002_4_cattle_2016-01-01,64201007_0_cattle_2015-01-01,64201007_1_cattle_2015-03-01,64201021_0_cattle_2015-02-01,64201021_1_cattle_2015-04-01,64326020_0_cattle_2011-05-01,64326020_10_cattle_2011-05-01,64326020_11_cattle_2011-05-01,64326020_12_cattle_2011-04-01,64326020_13_cattle_2011-05-01,64326020_14_cattle_2011-05-01,64326020_15_cattle_2011-05-01,64326020_16_cattle_2011-05-01,64326020_17_cattle_2011-05-01,64326020_18_cattle_2011-05-01,64326020_19_cattle_2014-05-01,64326020_1_cattle_2011-05-01,64326020_20_cattle_2014-07-01,64326020_2_cattle_2011-05-01,64326020_3_cattle_2011-05-01,64326020_4_cattle_2011-05-01,64326020_5_cattle_2011-05-01,64326020_6_cattle_2011-05-01,64326020_7_cattle_2011-05-01,64326020_8_cattle_2011-05-01,64326020_9_cattle_2011-05-01,64359189_0_cattle_2015-11-01,64359189_10_cattle_2016-02-01,64359189_11_cattle_2016-03-01,64359189_12_cattle_2016-05-01,64359189_13_cattle_2016-03-01,64359189_14_cattle_2016-03-01,64359189_15_cattle_2016-03-01,64359189_16_cattle_2016-05-01,64359189_17_cattle_2016-05-01,64359189_18_cattle_2016-05-01,64359189_1_cattle_2016-03-01,64359189_2_cattle_2016-05-01,64359189_3_cattle_2016-03-01,64359189_4_cattle_2016-03-01,64359189_5_cattle_2016-05-01,64359189_6_cattle_2016-05-01,64359189_7_cattle_2016-03-01,64359189_8_cattle_2016-03-01,64359189_9_cattle_2016-03-01,64359_0_boar_2018-07-01,64359_1_boar_2017-05-01,64359_2_boar_2018-02-01,64365_1_boar_2017-10-01,64365_2_boar_2016-05-01,64420002_0_cattle_2012-05-01,64420002_1_cattle_2012-05-01,64420002_2_cattle_2012-05-01,64420002_3_cattle_2012-07-01,64420002_4_cattle_2012-05-01,64420002_5_cattle_2012-05-01,64420002_6_cattle_2012-05-01,64420035_0_cattle_2008-01-01,64420035_1_cattle_2009-05-01,64420035_2_cattle_2012-10-01,64420035_3_cattle_2011-12-01,64420035_4_cattle_2012-11-01,64420035_5_cattle_2012-11-01,64420039_0_cattle_2012-02-01,64420039_1_cattle_2012-03-01,64427004_0_cattle_2018-04-01,64428013_0_cattle_2020-02-01,64449006_0_cattle_2015-08-01,64449006_1_cattle_2015-07-01,64449006_2_cattle_2015-08-01,64449006_3_cattle_2015-04-01,64449006_4_cattle_2015-08-01,64449006_5_cattle_2015-08-01,64449006_6_cattle_2015-08-01,64449006_7_cattle_2015-08-01,64459003_0_cattle_2013-12-01,64459003_1_cattle_2013-12-01,64541009_0_cattle_2016-05-01,64541009_1_cattle_2016-05-01,64541009_2_cattle_2016-05-01,64541009_3_cattle_2016-07-01,64541023_0_cattle_2016-08-01,64541023_10_cattle_2016-08-01,64541023_11_cattle_2016-08-01,64541023_12_cattle_2016-08-01,64541023_13_cattle_2016-08-01,64541023_14_cattle_2016-08-01,64541023_15_cattle_2016-08-01,64541023_16_cattle_2016-08-01,64541023_17_cattle_2016-08-01,64541023_18_cattle_2016-08-01,64541023_1_cattle_2016-07-01,64541023_2_cattle_2016-08-01,64541023_3_cattle_2015-08-01,64541023_4_cattle_2016-08-01,64541023_5_cattle_2016-08-01,64541023_6_cattle_2015-06-01,64541023_7_cattle_2016-08-01,64541023_8_cattle_2016-08-01,64541023_9_cattle_2016-08-01
0,0,9.998000399920016e-4,7.998400319936012e-4,3.999200159968006e-4,0,0.13057388522295732,0,0.007598480303939215,1.999600079984003e-4,0.4309138172365388,0,0.0011997600479904018,0.046990601879623936,0.0011997600479904018,0.10137972405518997,0,1.999600079984003e-4,0.002999400119976005,0.05818836232753431,0.06058788242351511,0,0,0,0,0,7.998400319936012e-4,0.002999400119976005,1.999600079984003e-4,0.0019996000799840027,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0049990001999600095,0.004399120175964808,0.13777244551089995,0,0.005998800239952012,0,0.05398920215956792,0.06398720255948795,0.005798840231953611,0.004199160167966408,0.002599480103979204,0,0.07818436312737481,0.003999200159968007,0.0015996800639872023,0.003999200159968007,0.023795240951809585,0.0023995200959808036,5.998800239952009e-4,0,0,0,0,0,0,0.004199160167966408,0.013197360527894405,0.4959008198360119,0.004199160167966408,0.001399720055988802,0.004799040191961609,0,0.003999200159968007,0.013597280543891204,0,0,0,0,0.0027994401119776045,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0017996400719856025,0,0.0045990801839632086,0,7.998400319936012e-4,9.998000399920016e-4,0.04479104179164154,9.998000399920016e-4,0,0.002599480103979204,5.998800239952009e-4,1.999600079984003e-4,0.007398520295940815,0,0,7.998400319936012e-4,0.0163967206558688,1.999600079984003e-4,0,0,0,0,0,0,0,0.0035992801439712063,0.02659468106378718,0.002599480103979204,0.023795240951809585,9.998000399920016e-4,3.999200159968006e-4,0.007798440311937616,0,0.1977604479104219,0.13157368526294935,0,0.03939212157568475,0.12137572485503062,0.25754849030194443,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.11857628474305293,1.999600079984003e-4,3.999200159968006e-4,0.006198760247950412,0,0.07818436312737481,0,0,0,0,0.09558088382323618,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.998800239952009e-4,9.998000399920016e-4,0.029994001199759972,0,0.0015996800639872023,0.018596280743851196,0.0807838432313541,0.01059788042391521,9.998000399920016e-4,0.022995400919815986,0.009198160367926414,0.0011997600479904018,0.01059788042391521,0.0019996000799840027,0.006198760247950412,0.015996800639872,0.04379124175164954,3.999200159968006e-4,0.0019996000799840027,0,0,0,0,0,0.006198760247950412,0.004799040191961609,0.09578084383123459,0.018996200759847995,0.06618676264747042,0.016996600679864,0.002599480103979204,0.022995400919815986,0.16476704659068483,0,0.051589682063587126,0,0.006998600279944014,0.04559088182363514,0.25834833033393795,0.048190361927614334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0.042591481703659145,0,0,0.004799040191961609,0,0.02199560087982399,0,0,0,0,0.2097580483903263,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0.0011997600479904018,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0031993601279744054,0,0.0045990801839632086,0,0,9.998000399920016e-4,0.07118576284743058,0.03439312137572476,0,0,0.019596080783843194,0.4935012997400314,0.042191561687662346,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.04139172165566875,0.0017996400719856025,1.999600079984003e-4,0.006598680263947213,7.998400319936012e-4,0.028594281143771175,0,0,0,0,0.02179564087182559,0,9.998000399920016e-4,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.23855228954209684,0.16576684663067687,0,0.15556888622275813,0,0,0,0,0,0,0.02179564087182559,0,0,0,0.04419116176764634,0,0.0155968806238752,0,0,0.0023995200959808036,0.0017996400719856025,0,0,0,0.037592481503699156,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21175764847031037,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0.03079384123175357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0.10657868426314854,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15316936612677726,0.2219556088782291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.999200159968006e-4,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0.05378924215156952,0.022195560887822388,0.04079184163167355,0,0,0.029594081183763173,0.009798040391921612,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0027994401119776045,1.999600079984003e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.0037992401519696068,1.999600079984003e-4,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05438912217556472,0.10817836432713579,0.037592481503699156,0.02539492101579678,0.14717056588682506,0.017596480703859198,0.14357128574285374,0,0,0,0,0.003999200159968007,0,0.03919216156768635,0.062387522495500704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.998400319936012e-4,0.00539892021595681,0,0,0,7.998400319936012e-4,0,0,0,0,7.998400319936012e-4,0.001399720055988802,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.009598080383923213,9.998000399920016e-4,0.0031993601279744054,0,0,0.001399720055988802,0.10157968406318837,0.07238552289542102,0.4481103779243994,0,0.018396320735852796,0,0.04619076184763034,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.06438712257548476,5.998800239952009e-4,0.002599480103979204,0.008598280343931215,7.998400319936012e-4,0.026994601079783978,0,0,0,0,0.019796040791841593,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.999200159968006e-4,9.998000399920016e-4,0.007398520295940815,0,5.998800239952009e-4,0.004199160167966408,0.014397120575884803,5.998800239952009e-4,3.999200159968006e-4,5.998800239952009e-4,0.004399120175964808,1.999600079984003e-4,0.001399720055988802,0,0.002599480103979204,0.0011997600479904018,0.010197960407918412,0,0,0,0,0,0,0,0.001399720055988802,7.998400319936012e-4,0.03539292141571676,0.003399320135972806,0.017396520695860798,9.998000399920016e-4,0,0.002999400119976005,0.0871825634873031,0.09778044391121865,0.03019396120775837,0,0.0045990801839632086,0.014397120575884803,0,0.8706258748249738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.01099780043991201,0,0,1.999600079984003e-4,0,0.008598280343931215,0,0,0,0,0.06278744251149751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0015996800639872023,0.001399720055988802,0,0,0.001399720055988802,0,0,0,0,3.999200159968006e-4,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,9.998000399920016e-4,0,0,9.998000399920016e-4,0.006598680263947213,0.009998000399920012,0.0049990001999600095,0,1.999600079984003e-4,0,0.12917416516696847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.020395920815836792,0.011997600479904008,0,0.3537292541491646,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0.002999400119976005,0,0,0,0,0.028994201159767974,0.03659268146370716,0,0,0,0.0023995200959808036,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0.08558288342331585,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0.03519296140771836,0.0161967606478704,0.020395920815836792,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0.24435112977405063,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.06758648270345927,0.11977604479104337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0
0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0023995200959808036,0,0,0.009598080383923213,0.027994401119775976,0.02059588082383519,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08358328334333179,0.12017596480704018,0.5184963007398288,0.015996800639872,0.037792441511697555,0.00519896020795841,0.0031993601279744054,0.019596080783843194,0.005598880223955211,0.007998400319936016,0.006398720255948813,0.0049990001999600095,0.004399120175964808,0.012997400519896006,0.011797640471905608,0.019796040791841593,3.999200159968006e-4,0.011997600479904008,0.008398320335932815,0,0.009998000399920012,0.002199560087982403,0.0035992801439712063
0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07898420315936844,0.06478704259148158,0.30533893221355696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0.027794441111777576,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.14377124575085215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1817636472705494,0,0.1911617676464745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,0.023195360927814386,0,7.998400319936012e-4,3.999200159968006e-4,5.998800239952009e-4,1.999600079984003e-4,0,0.00519896020795841,0.002199560087982403,0.0015996800639872023,1.999600079984003e-4,0,0.003399320135972806,0,0,1.999600079984003e-4,3.999200159968006e-4,9.998000399920016e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14417116576684896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037592481503699156,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04059188162367515,0.2719456108778277,0.009998000399920012,0.012597480503899207,0.013597280543891204,0.022395520895820788,0.012797440511897606,9.998000399920016e-4,0.002199560087982403,0,0.008598280343931215,0.001399720055988802,0.01099780043991201,0.0037992401519696068,0.003999200159968007,0.0011997600479904018,0.01059788042391521,0.5142971405718628,0.019196160767846394,0,1.999600079984003e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.010397920415916811,0,0,0.018196360727854397,0.001399720055988802,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05978804239152151,0,9.998000399920016e-4,9.998000399920016e-4,0,0.001399720055988802,0.002999400119976005,0.022195560887822388,0,0,0.0011997600479904018,0,0,0,0,0.029194161167766373,0.0019996000799840027,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06698660267946405,0.07078584283143377,0.04519096180763834,0.03219356128774237,0.028594281143771175,0.12357528494301309,0.02539492101579678,0.008598280343931215,0.0155968806238752,0.011397720455908809,0.07978404319136206,0.015996800639872,0.06038792241551671,0.042991401719655944,0.0171965606878624,0.01099780043991201,0.06798640271945608,0.048190361927614334,0.12737452509498282,0,0.0035992801439712063,0,0.0023995200959808036,0.022595480903819187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.0037992401519696068,0.002999400119976005,0.0165966806638672,9.998000399920016e-4,0.004799040191961609,0.018796240751849595,0.007398520295940815,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.1853629274145207,0.014597080583883202,0,0.1941611677664506,0.0017996400719856025,0,0,0,0,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020195960807838392,0,0,0,0,0,0,0,0,0.017396520695860798,0.004199160167966408,1.999600079984003e-4,0.0017996400719856025,5.998800239952009e-4,0.0015996800639872023,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,5.998800239952009e-4,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022195560887822388,0.05118976204759033,0.04199160167966395,0.20195960807838845,0.061787642471505505,0.03059388122375517,0.033393321335732765,0.05358928214357112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.18776244751050158,0,0.02579484103179358,0,0.1267746450709876,0,0,0,0,0,0.03019396120775837,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04159168166366715,0,0,0,0,0,0,0,0,0.014597080583883202,0.0015996800639872023,0,0.0015996800639872023,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03499300139971996,0.04199160167966395,0.03139372125574877,0.24415116976605222,0.037592481503699156,0.01099780043991201,0.019596080783843194,0.03459308138372316,0.001399720055988802,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.061187762447510306,0.10197960407918519,0,0,0.062187562487502304,0,0,0,0,0,0.1575684863027422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.48150369926012865,0,0,0,0,0,0,0,0,0.002599480103979204,5.998800239952009e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0.007998400319936016,0.003999200159968007,0.07238552289542102,0.015196960607878401,0.008198360327934416,0.01119776044791041,0.011397720455908809,0.0019996000799840027,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
