45_d500_152_0_badger_2011-11-01,45_d500_160_0_badger_2019-05-01,45_d500_261_1_badger_2016-08-01,45_d500_78_668_0_badger_2017-05-01,45_d500_78_668_1_badger_2015-09-01,45_d500_99_766_0_badger_2015-05-01,45_d500_99_766_1_badger_2018-05-01,45_d500_99_766_2_badger_2012-10-01,45_d500_99_766_3_badger_2012-12-01,45_d500_99_766_4_badger_2017-09-01,45_d500_99_766_5_badger_2016-09-01,45_d500_99_839_0_badger_2013-07-01,45_d500_99_866_0_badger_2015-05-01,64002002_0_cattle_2015-06-01,64002002_1_cattle_2015-05-01,64002_0_boar_2013-01-01,64002_10_boar_2017-08-01,64002_11_boar_2016-01-01,64002_12_boar_2016-10-01,64002_1_boar_2015-04-01,64002_2_boar_2017-12-01,64002_3_boar_2016-03-01,64002_4_boar_2015-07-01,64002_5_boar_2015-04-01,64002_6_boar_2015-08-01,64002_7_boar_2014-08-01,64002_8_boar_2015-06-01,64002_9_boar_2017-02-01,64152_0_boar_2018-03-01,64405006_0_cattle_2017-01-01,64405006_1_cattle_2017-01-01,64405006_2_cattle_2017-01-01,64420012_0_cattle_2013-01-01,64420012_10_cattle_2013-01-01,64420012_11_cattle_2013-01-01,64420012_12_cattle_2013-01-01,64420012_13_cattle_2013-01-01,64420012_14_cattle_2013-01-01,64420012_15_cattle_2013-01-01,64420012_16_cattle_2013-01-01,64420012_17_cattle_2013-01-01,64420012_18_cattle_2013-01-01,64420012_19_cattle_2013-01-01,64420012_1_cattle_2013-01-01,64420012_20_cattle_2013-01-01,64420012_21_cattle_2013-01-01,64420012_22_cattle_2013-01-01,64420012_23_cattle_2019-02-01,64420012_24_cattle_2019-06-01,64420012_25_cattle_2019-02-01,64420012_26_cattle_2019-06-01,64420012_27_cattle_2019-02-01,64420012_28_cattle_2019-02-01,64420012_29_cattle_2019-02-01,64420012_2_cattle_2013-01-01,64420012_30_cattle_2019-02-01,64420012_31_cattle_2019-02-01,64420012_32_cattle_2019-06-01,64420012_33_cattle_2019-02-01,64420012_34_cattle_2020-02-01,64420012_35_cattle_2019-06-01,64420012_36_cattle_2019-12-01,64420012_37_cattle_2020-02-01,64420012_38_cattle_2020-02-01,64420012_39_cattle_2020-02-01,64420012_3_cattle_2012-12-01,64420012_40_cattle_2020-02-01,64420012_4_cattle_2013-01-01,64420012_5_cattle_2013-01-01,64420012_6_cattle_2013-01-01,64420012_7_cattle_2013-01-01,64420012_8_cattle_2013-01-01,64420012_9_cattle_2013-01-01,64420035_0_cattle_2011-06-01,64420035_10_cattle_2015-03-01,64420035_11_cattle_2015-03-01,64420035_12_cattle_2019-09-01,64420035_1_cattle_2011-06-01,64420035_2_cattle_2011-07-01,64420035_3_cattle_2011-02-01,64420035_4_cattle_2011-07-01,64420035_5_cattle_2011-07-01,64420035_6_cattle_2011-07-01,64420035_7_cattle_2011-07-01,64420035_8_cattle_2011-07-01,64420035_9_cattle_2015-03-01,64420039_0_cattle_2016-02-01,64420039_1_cattle_2016-02-01,64420039_2_cattle_2016-02-01,64420039_3_cattle_2016-02-01,64420039_4_cattle_2016-02-01,64420039_5_cattle_2016-02-01,64420047_0_cattle_2018-03-01,64420047_1_cattle_2018-03-01,64420047_2_cattle_2018-05-01,64472005_0_cattle_2016-02-01,64472005_1_cattle_2016-05-01,64472005_2_cattle_2016-05-01,64472005_3_cattle_2016-01-01,64472005_4_cattle_2016-08-01,64472005_5_cattle_2016-05-01,64472005_6_cattle_2016-05-01,64472005_7_cattle_2016-05-01,64472005_8_cattle_2016-05-01,64472_0_boar_2017-07-01,64472_1_boar_2018-02-01,6_d500_20_0_badger_2016-11-01,6_d500_28_0_badger_2020-02-01,6_d500_30_0_badger_2016-08-01,6_d500_30_1_badger_2014-09-01,6_d500_30_2_badger_2017-09-01,6_d500_7_0_badger_2018-09-01,6_d500_9_0_badger_2017-06-01
0,7.998400319936012e-4,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0.002199560087982403,0,0.011797640471905608,0.014997000599880001,9.998000399920016e-4,0,0,0,0.0045990801839632086,0.006198760247950412,0,1.999600079984003e-4,0.001399720055988802,0.03099380123975197,0.002199560087982403,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.010197960407918412,0,0,0,0,0,0,0,0.007198560287942414,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0.0015996800639872023,0,0.0011997600479904018,0.002599480103979204,0.0017996400719856025,0.0011997600479904018,0,1.999600079984003e-4,0,0.017596480703859198,1.999600079984003e-4,0,0.011397720455908809,1.999600079984003e-4,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.003999200159968007,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.008998200359928014,0,0,0,0,0,0,0,0.011597680463907209,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,1.999600079984003e-4,0,0.0015996800639872023,0.002599480103979204,0.0049990001999600095,0.0035992801439712063,0,0.007198560287942414,0.029194161167766373,0,0,0,0.013797240551889604,0,1.999600079984003e-4,0,0.002199560087982403,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.004399120175964808,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3983203359328031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09138172365526964,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0.011597680463907209,0.0067986402719456135,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.0015996800639872023,7.998400319936012e-4,0,0,0,0.007598480303939215,0,0,0,0,3.999200159968006e-4,0,0.004199160167966408,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,0,0.0031993601279744054,3.999200159968006e-4,0,0,1.999600079984003e-4,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.002999400119976005,0,0,7.998400319936012e-4,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048190361927614334,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0.05458908218356312,0.04919016196760633,0,0,0.010197960407918412,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0.002999400119976005,0,0,0,0,0,0,0.005598880223955211,0.015196960607878401,0.014797040591881602,0.0011997600479904018,0.008598280343931215,0.00539892021595681,3.999200159968006e-4,0.002999400119976005,3.999200159968006e-4,9.998000399920016e-4,0.0163967206558688,0.008598280343931215,0.019796040791841593,0.018796240751849595,0.007398520295940815,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0.001399720055988802,0.016996600679864,9.998000399920016e-4,0.019196160767846394,0.009798040391921612,0,0.0031993601279744054,0,0,0,0.01099780043991201,0,0.014197160567886403,0.001399720055988802,0.0019996000799840027,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0
0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017996400719856025,0,0,0,0,0,0,0.002999400119976005,0.002199560087982403,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,7.998400319936012e-4,5.998800239952009e-4,0,0.0011997600479904018,0,0,9.998000399920016e-4,0.003399320135972806,0,0.22295540891822113,0.004199160167966408,0,0.008798240351929614,0.009798040391921612,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0.002599480103979204,0,0.10417916416716766,0,0,3.999200159968006e-4,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,0,5.998800239952009e-4,0,0,0,0.3813237352529409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4123175364926896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004399120175964808,0,0,0,0,0,0,0.008198360327934416,0.006398720255948813,0,0,0,0,0,0,0.024595080983803183,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.2543491301739704,0.025194961007798382,0,0.018996200759847995,5.998800239952009e-4,0,0.0017996400719856025,0.002999400119976005,0.002199560087982403,0.0017996400719856025,3.999200159968006e-4,0.002599480103979204,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0.006198760247950412,0,0.005798840231953611,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,7.998400319936012e-4,0,0.0027994401119776045,5.998800239952009e-4,0,0,0.3417316536692619,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39032193561286793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015996800639872023,0,0,0,0,0,0,0.004799040191961609,0.0023995200959808036,0,0,3.999200159968006e-4,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0023995200959808036,5.998800239952009e-4,0.006198760247950412,7.998400319936012e-4,1.999600079984003e-4,0.008598280343931215,0.014197160567886403,9.998000399920016e-4,0.16436712657468802,0.019196160767846394,0.0011997600479904018,0.03459308138372316,0.032993401319735965,3.999200159968006e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0.14717056588682506,0,0.0031993601279744054,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004199160167966408,0,0,0,0,0,0,0.011797640471905608,0.006398720255948813,0,0,0.004199160167966408,0,5.998800239952009e-4,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0.06698660267946405,7.998400319936012e-4,0.0027994401119776045,0,1.999600079984003e-4,0.06658668266346723,0,0,3.999200159968006e-4,0.0019996000799840027,0.0015996800639872023,0.06298740251949592,0.005998800239952012,0.0015996800639872023,0.0991801639672075,0,0,0,0,0,0,0,0.04079184163167355,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,9.998000399920016e-4,3.999200159968006e-4,0.006398720255948813,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0.0011997600479904018,9.998000399920016e-4,5.998800239952009e-4,0.0017996400719856025,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009798040391921612,0,0,0,0,0,0,0.006198760247950412,0.0049990001999600095,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,9.998000399920016e-4,0,3.999200159968006e-4,7.998400319936012e-4,0,0,0,0,0.3521295740851776,0.017596480703859198,0.04599080183963194,0.008598280343931215,0.018196360727854397,0.0165966806638672,0.01119776044791041,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0167966406718656,0,1.999600079984003e-4,0,0,0,0,0,0,0.006998600279944014,0,0,7.998400319936012e-4,0,0,0,0,7.998400319936012e-4,0,5.998800239952009e-4,0,1.999600079984003e-4,1.999600079984003e-4,5.998800239952009e-4,0,3.999200159968006e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0
0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0.0031993601279744054,0.0015996800639872023,0.0011997600479904018,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0.024595080983803183,0,0,0.017596480703859198,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0
0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0.04539092181563674,0,0,7.998400319936012e-4,0,0,0,0.002199560087982403,0,0,0,0.0019996000799840027,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019796040791841593,0,0,0,0,0,0,0.009198160367926414,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,1.999600079984003e-4,0.0017996400719856025,0.4085182963407204,0,0,0,0,0.029994001199759972,0.061187762447510306,0.020395920815836792,0.018596280743851196,0.019796040791841593,0.014197160567886403,0.03139372125574877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03059388122375517,0,0,0,0,0,0,0.009398120375924813,0.012597480503899207,0,0,7.998400319936012e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0,3.999200159968006e-4,5.998800239952009e-4,3.999200159968006e-4,9.998000399920016e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0.0027994401119776045,0.015196960607878401,0,0,0,0.017596480703859198,0,0.024195160967806384,0.41011797640470743,0.0163967206558688,0.013397320535892805,0.01119776044791041,0.02059588082383519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0
0.04139172165566875,0,0,0,0,0,0,0.006598680263947213,0.02179564087182559,0,0,0.002599480103979204,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0.0017996400719856025,5.998800239952009e-4,0.003999200159968007,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0,0.0017996400719856025,0,1.999600079984003e-4,0,7.998400319936012e-4,0.005598880223955211,0.10697860427914535,0,0,0,0.1207758448310354,0.062387522495500704,0,0.047790441911617534,0.04999000199959993,0.057188562287542315,0.04399120175964794,0.06838632273545289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03119376124775037,0,0,0,0,0,0,0.011397720455908809,0.008398320335932815,0,0,0.0015996800639872023,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0.0011997600479904018,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,1.999600079984003e-4,0,0.016996600679864,0,0,0,0.014397120575884803,0.334933013397317,0.02059588082383519,0,0.020395920815836792,0.008398320335932815,0.007798440311937616,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008398320335932815,0,0,0,0,0,0,0.005998800239952012,0.006198760247950412,0,0,1.999600079984003e-4,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,1.999600079984003e-4,0,0.001399720055988802,0.0015996800639872023,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0.0019996000799840027,0,5.998800239952009e-4,7.998400319936012e-4,0.012997400519896006,0,0,0,0.022595480903819187,0.017996400719855997,0.019596080783843194,0.018796240751849595,0,0.08518296340731904,0.42491501699658746,0.1055788842231565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007198560287942414,0,0,0,0,0,0,0.0067986402719456135,0.0019996000799840027,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0.014597080583883202,0,0,0,0.010197960407918412,0.016996600679864,0.011397720455908809,0.007198560287942414,0.09478104379124255,0,0.06338732253549273,0.34033193361327324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01079784043191361,0,0,0,0,0,0,0.00519896020795841,0.0027994401119776045,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.002599480103979204,0,0,0,0,0,0.0019996000799840027,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0.001399720055988802,0,7.998400319936012e-4,0.0023995200959808036,0.010397920415916811,0,0,0,0.0153969206158768,0.011797640471905608,0.0171965606878624,0.013597280543891204,0.32913417316536403,0.05818836232753431,0,0.06798640271945608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011997600479904008,0,0,0,0,0,0,0.002999400119976005,0.0027994401119776045,0,0,5.998800239952009e-4,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,3.999200159968006e-4,0,0.011397720455908809,0,0,0,0.012397520495900807,0.0155968806238752,0.012797440511897606,0.008998200359928014,0.10997800439912145,0.4217156568686134,0.09438112377524574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0.0031993601279744054,9.998000399920016e-4,0,0,0,0,0.024995000999799982,0,0,7.998400319936012e-4,0,0,1.999600079984003e-4,0.018396320735852796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0
0,0,0,0,0,0,0.08118376324735091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08498300339932063,0,0.31573685262947265,0.17176564687062906,0.08498300339932063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09798040391921706,0,0,0.06918616276744652,0.1053789242151581,0.43331333733251937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.09778044391121865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2247550489902068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2403519296140825,0.07618476304739075,0,0,0.15256948610278204,0.08178364327134613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
