3_d500_113_0_badger_2013-09-01,3_d500_117_0_badger_2015-07-01,3_d500_117_2_badger_2015-06-01,45_d500_108_5_badger_2014-05-01,45_d500_110_0_badger_2020-02-01,45_d500_110_1_badger_2020-02-01,45_d500_110_2_badger_2020-02-01,45_d500_119_826_0_badger_2019-10-01,45_d500_123_762_1_badger_2015-03-01,45_d500_124_0_badger_2018-06-01,45_d500_124_1_badger_2012-12-01,45_d500_124_2_badger_2012-01-01,45_d500_124_3_badger_2010-06-01,45_d500_124_4_badger_2012-06-01,45_d500_124_5_badger_2013-08-01,45_d500_124_6_badger_2018-06-01,45_d500_124_8_badger_2019-07-01,45_d500_135_0_badger_2020-02-01,45_d500_138_0_badger_2019-05-01,45_d500_138_1_badger_2020-02-01,45_d500_139_0_badger_2017-09-01,45_d500_139_1_badger_2014-07-01,45_d500_140_0_badger_2016-09-01,45_d500_148_0_badger_2020-02-01,45_d500_152_0_badger_2016-02-01,45_d500_152_2_badger_2012-08-01,45_d500_154_0_badger_2016-05-01,45_d500_160_0_badger_2012-06-01,45_d500_163_0_badger_2012-08-01,45_d500_184_0_badger_2020-02-01,45_d500_88_0_badger_2016-06-01,45_d500_99_716_0_badger_2012-03-01,45_d500_99_766_0_badger_2010-10-01,45_d500_99_766_1_badger_2012-03-01,45_d500_99_766_2_badger_2017-05-01,45_d500_99_766_3_badger_2018-06-01,45_d500_99_766_4_badger_2020-02-01,45_d500_99_866_0_badger_2014-07-01,45_d500_99_866_1_badger_2013-05-01,64075005_0_cattle_2014-01-01,64349068_0_cattle_2012-02-01,64349068_1_cattle_2012-01-01,64349_0_boar_2012-02-01,64349_10_boar_2012-01-01,64349_11_boar_2012-04-01,64349_12_boar_2013-02-01,64349_13_boar_2012-04-01,64349_14_boar_2012-10-01,64349_1_boar_2012-04-01,64349_2_boar_2011-11-01,64349_3_boar_2012-09-01,64349_4_boar_2013-11-01,64349_5_boar_2012-10-01,64349_6_boar_2016-09-01,64349_7_boar_2012-04-01,64349_8_boar_2015-05-01,64349_9_boar_2012-04-01,64367028_0_cattle_2019-12-01,64367042_0_cattle_2020-02-01,64367042_1_cattle_2020-02-01,64367042_3_cattle_2020-02-01,64367_1_boar_2015-04-01,64367_4_boar_2020-02-01,64391068_0_cattle_2020-02-01,64420009_2_cattle_2012-05-01,64420012_0_cattle_2011-05-01,64420012_1_cattle_2011-06-01,64420012_2_cattle_2011-06-01,64420012_3_cattle_2011-06-01,64420012_4_cattle_2011-06-01,64420012_5_cattle_2011-06-01,64420038_0_cattle_2018-01-01,64420039_0_cattle_2012-07-01,64420039_10_cattle_2012-07-01,64420039_11_cattle_2012-07-01,64420039_12_cattle_2012-07-01,64420039_13_cattle_2012-07-01,64420039_14_cattle_2012-07-01,64420039_15_cattle_2012-07-01,64420039_16_cattle_2012-07-01,64420039_17_cattle_2017-12-01,64420039_1_cattle_2012-07-01,64420039_2_cattle_2012-07-01,64420039_3_cattle_2012-07-01,64420039_4_cattle_2012-07-01,64420039_5_cattle_2012-06-01,64420039_6_cattle_2012-07-01,64420039_7_cattle_2012-07-01,64420039_8_cattle_2012-07-01,64420039_9_cattle_2012-07-01,64420047_0_cattle_2010-01-01,64420047_10_cattle_2013-03-01,64420047_13_cattle_2013-05-01,64420047_15_cattle_2013-05-01,64420047_1_cattle_2010-02-01,64420047_2_cattle_2013-03-01,64420047_5_cattle_2013-05-01,64420047_7_cattle_2013-03-01,64420047_9_cattle_2013-04-01,64491048_0_cattle_2014-01-01,64491048_1_cattle_2013-11-01,64491048_2_cattle_2014-02-01,64491048_3_cattle_2014-02-01,64491048_4_cattle_2014-02-01,64491048_5_cattle_2014-02-01,64491048_6_cattle_2014-02-01,64491_0_boar_2013-10-01,64491_1_boar_2014-11-01,64512019_0_cattle_2020-02-01,64512019_1_cattle_2020-02-01,64512019_2_cattle_2020-02-01,64512019_3_cattle_2020-02-01,64512019_4_cattle_2020-02-01,64512024_0_cattle_2017-03-01,64512024_1_cattle_2016-12-01,64512024_2_cattle_2016-04-01,64512024_3_cattle_2017-06-01,64512024_4_cattle_2017-09-01,64512024_5_cattle_2018-03-01,64512053_0_cattle_2020-02-01,64521015_0_cattle_2018-04-01,64521015_10_cattle_2018-06-01,64521015_1_cattle_2018-06-01,64521015_2_cattle_2018-04-01,64521015_3_cattle_2018-04-01,64521015_4_cattle_2018-04-01,64521015_5_cattle_2018-06-01,64521015_6_cattle_2018-06-01,64521015_7_cattle_2018-04-01,64521015_8_cattle_2018-06-01,64521015_9_cattle_2018-06-01,64521_0_boar_2016-06-01,64521_1_boar_2019-10-01,64551017_0_cattle_2017-02-01,64551017_1_cattle_2017-02-01,64556001_0_cattle_2019-04-01,64556001_1_cattle_2019-04-01,64556001_2_cattle_2018-12-01,64556001_3_cattle_2018-12-01,64556001_4_cattle_2019-04-01,64556001_5_cattle_2019-04-01,64556001_6_cattle_2019-07-01,64556002_0_cattle_2019-01-01,64556002_1_cattle_2019-01-01,64556002_2_cattle_2019-01-01,64556002_3_cattle_2020-02-01,64556005_0_cattle_2016-03-01,64556005_1_cattle_2016-03-01,64556005_2_cattle_2018-07-01,64556005_3_cattle_2018-06-01,64556005_4_cattle_2020-02-01,64556005_5_cattle_2019-12-01,64556005_6_cattle_2020-02-01,64556005_7_cattle_2019-12-01,64556023_0_cattle_2018-01-01,64556023_1_cattle_2018-03-01,64556023_2_cattle_2018-01-01,64556039_10_cattle_2017-04-01,64556039_11_cattle_2017-05-01,64556039_12_cattle_2017-08-01,64556039_14_cattle_2018-08-01,64556039_2_cattle_2016-11-01,64556039_3_cattle_2017-02-01,64556039_4_cattle_2016-06-01,64556039_5_cattle_2017-02-01,64556039_6_cattle_2017-05-01,64556039_7_cattle_2017-02-01,64556039_8_cattle_2017-02-01,64556039_9_cattle_2017-08-01,64556044_0_cattle_2017-12-01,64556051_0_cattle_2011-11-01,64556051_1_cattle_2013-05-01,64556051_2_cattle_2016-02-01,64556051_3_cattle_2016-02-01,64556051_4_cattle_2016-02-01,64556051_5_cattle_2016-02-01,64556051_6_cattle_2016-02-01,64556051_7_cattle_2017-12-01,64556052_0_cattle_2019-01-01,64556052_1_cattle_2019-01-01,64556_0_boar_2017-02-01,64556_10_boar_2020-02-01,64556_11_boar_2019-02-01,64556_1_boar_2018-10-01,64556_2_boar_2020-02-01,64556_3_boar_2017-11-01,64556_4_boar_2017-07-01,64556_5_boar_2019-05-01,64556_6_boar_2018-05-01,64556_7_boar_2018-10-01,64556_8_boar_2018-09-01,64556_9_boar_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0.03439312137572476,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0.01119776044791041,0,0,0,3.999200159968006e-4,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0.007598480303939215,0.002999400119976005,0.007998400319936016,0.2003599280144012,0.1757648470305972,0.08018396320735888,0.05798840231953591,0,0.011797640471905608,0,0.0167966406718656,0.006598680263947213,0.005798840231953611,0.022195560887822388,0.008798240351929614,0.004799040191961609,0.006398720255948813,0,0.0067986402719456135,0,0,0,0.07018596280743855,9.998000399920016e-4,0,0,0.017396520695860798,3.999200159968006e-4,0.004199160167966408,0.03139372125574877,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03679264147170556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.03939212157568475,0.1395720855828856,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0.0017996400719856025,0.0019996000799840027,0,0,0.018796240751849595,0,0.03939212157568475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09058188362327602,0.17196560687862747,0.16776644671066093,0.017996400719855997,0.07238552289542102,0.08058388322335569,0,0.001399720055988802,0,0,0.0017996400719856025,0.023195360927814386,0.0035992801439712063,1.999600079984003e-4,0,0,0,0,0.012597480503899207,0.0023995200959808036,0.004199160167966408,0.003399320135972806,1.999600079984003e-4,0.0045990801839632086,0.006198760247950412,0.012797440511897606,0,0,0,0.03059388122375517,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04399120175964794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.03139372125574877,0.0017996400719856025,0.0171965606878624,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0.0027994401119776045,0,0,0.027994401119775976,0.002599480103979204,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0.009998000399920012,0.002199560087982403,0.004399120175964808,0.03039392121575677,0.011397720455908809,0.0011997600479904018,1.999600079984003e-4,0,0.01099780043991201,0,0.008198360327934416,0.006398720255948813,0.018596280743851196,0.01119776044791041,0.0019996000799840027,0.005598880223955211,0.011397720455908809,0,0.0027994401119776045,0,5.998800239952009e-4,0,0,0,0.0031993601279744054,1.999600079984003e-4,0,0.0017996400719856025,0.002199560087982403,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36472705458907545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19196160767846812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0747850429914019,0.04039192161567675,0,0,0,0,0,0.05958808238352311,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0.04619076184763034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0.05878824235152951,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0.07038592281543696,0,0,0.07838432313537322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018596280743851196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020395920815836792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0.09158168366326805,0,0,0,0,0.38752249550089063,0.0067986402719456135,0.008998200359928014,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017596480703859198,0,0,0,0.20195960807838845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0.0017996400719856025,0,0,0,0.047990401919615934,0,0,7.998400319936012e-4,0,0.010197960407918412,0.2929414117176575,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06058788242351511,0.15516896620676132,0.04459108178364314,0,0.12317536492701628,0.7478504299139692,0,0.0015996800639872023,0.001399720055988802,0,0,0.05558888222355512,0.09038192361527761,0.08318336332733497,0.08498300339932063,0,0,0,0,0.09478104379124255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.08018396320735888,0,0,0,0.014797040591881602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0.007598480303939215,0,0.08498300339932063,0.037592481503699156,0.0019996000799840027,0.07538492301539712,5.998800239952009e-4,3.999200159968006e-4,0.6478704259147798,0.1513697260547916,0.0963807238552298,0.006198760247950412,0.06578684263147361,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.06918616276744652,0.05498900219955992,0,0.22035592881424185,0.03619276144771036,0.012797440511897606,0.09278144371125849,0.005598880223955211,0.024595080983803183,0.16496700659868324,0.013397320535892805,0.0023995200959808036,0.009398120375924813,0,0.04979004199160153,0,0.03199360127974397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4359128174364983,1.999600079984003e-4,0.19576084783043785,0,0.1609678064387151,0,0.29054189162167693,0.16236752649470396,0,0.004799040191961609,0,0,0,0,0.22635472905419404,0.008798240351929614,0.17816436712657807,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051589682063587126,0,0.0067986402719456135,0.05138972205558873,0,0,0.11257748450310073,0.008798240351929614,0,0,0,0,0,0,0.16136772645471192,7.998400319936012e-4,0.34233153369325703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.25814837032593957,0,0,0,0.3077384523095375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0.17076584683063703,0,0.02559488102379518,3.999200159968006e-4,0,0,0,0,0,0.019796040791841593,3.999200159968006e-4,0.0899820035992808,0.15996800639872308,0.06338732253549273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14597080583883462,0,0.04419116176764634,0.1511697660467932,0.1449710057988426,0,0,0.029994001199759972,0,0.002999400119976005,0,0,0,0,0.2277544491101829,1.999600079984003e-4,0.14677064587082825,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05518896220755832,0,0,0.008398320335932815,0.0049990001999600095,0,0.009198160367926414,0,0,0,0,0,0,0.10737852429514216,0.007998400319936016,0.16236752649470396,0.0031993601279744054,0,0,0,0,0.23335332933413827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.032793441311737566,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.008598280343931215,0.2925414917016607,0.011397720455908809,0.00539892021595681,0,0.02099580083983199,0.007398520295940815,0,0,0.03459308138372316,0.02559488102379518,0,0.020195960807838392,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.1637672465506928,0,0,0,0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019396120775844794,0.05818836232753431,0.3567286542691403,0.31093781243751156,0.19616076784643466,0.01079784043191361,0.14017196560688083,0.04359128174365114,0.0027994401119776045,0.2131573685262992,0,0.20555888822235976,0.005998800239952012,0.1393721255748872,0,0.029194161167766373,0,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.13997200559888243,0,0,0,0.04419116176764634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023395320935812786,0,0.024195160967806384,0.004799040191961609,0,5.998800239952009e-4,0.08058388322335569,0,0,0.008798240351929614,0.017396520695860798,0,0.007598480303939215,0.5438912217556229,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0.09238152369526167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559488102379518,0,0,0,0.29614077184563153,0,0.0017996400719856025,0,0,0,0.03199360127974397,0,0,0.0011997600479904018,0,9.998000399920016e-4,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929814037192569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.10397920415916925,0,0,0,0.024395120975804784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018196360727854397,0,0.03719256148770236,0.0019996000799840027,1.999600079984003e-4,0,0.08778244351129832,0,0,0.011797640471905608,0.002599480103979204,0.35352929414116624,0.008798240351929614,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
