45_d500_152_0_badger_2016-06-01,45_d500_152_10_badger_2016-08-01,45_d500_152_1_badger_2011-01-01,45_d500_152_2_badger_2018-01-01,45_d500_152_3_badger_2009-02-01,45_d500_152_4_badger_2008-10-01,45_d500_152_5_badger_2013-12-01,45_d500_152_6_badger_2016-08-01,45_d500_152_7_badger_2010-05-01,45_d500_152_8_badger_2011-03-01,45_d500_152_9_badger_2020-02-01,45_d500_156_0_badger_2018-09-01,45_d500_156_1_badger_2016-09-01,45_d500_159_855_0_badger_2019-11-01,45_d500_159_855_1_badger_2015-06-01,45_d500_159_855_2_badger_2020-02-01,45_d500_170_1_badger_2013-03-01,45_d500_170_2_badger_2015-12-01,45_d500_170_3_badger_2020-02-01,45_d500_170_4_badger_2020-02-01,45_d500_170_5_badger_2020-02-01,64072_1_boar_2020-02-01,64201002_0_cattle_2018-01-01,64201008_0_cattle_2014-07-01,64201008_1_cattle_2014-08-01,64201008_2_cattle_2014-08-01,64201014_0_cattle_2015-01-01,64201014_1_cattle_2015-01-01,64201014_2_cattle_2015-01-01,64201014_3_cattle_2015-01-01,64201014_4_cattle_2015-03-01,64201021_0_cattle_2015-03-01,64201021_10_cattle_2015-03-01,64201021_11_cattle_2015-03-01,64201021_12_cattle_2015-03-01,64201021_13_cattle_2020-02-01,64201021_1_cattle_2015-01-01,64201021_2_cattle_2015-03-01,64201021_3_cattle_2015-03-01,64201021_4_cattle_2015-01-01,64201021_5_cattle_2015-01-01,64201021_6_cattle_2015-01-01,64201021_7_cattle_2015-01-01,64201021_8_cattle_2015-01-01,64201021_9_cattle_2015-01-01,64281001_0_cattle_2015-12-01,64281001_10_cattle_2015-12-01,64281001_11_cattle_2015-12-01,64281001_12_cattle_2015-12-01,64281001_13_cattle_2015-12-01,64281001_14_cattle_2015-12-01,64281001_15_cattle_2015-12-01,64281001_1_cattle_2015-12-01,64281001_2_cattle_2015-11-01,64281001_3_cattle_2015-12-01,64281001_4_cattle_2015-12-01,64281001_5_cattle_2015-12-01,64281001_6_cattle_2015-12-01,64281001_7_cattle_2015-12-01,64281001_8_cattle_2015-12-01,64281001_9_cattle_2015-12-01,64281003_0_cattle_2015-01-01,64281003_1_cattle_2015-03-01,64281003_2_cattle_2015-01-01,64281003_3_cattle_2015-01-01,64281003_4_cattle_2015-03-01,64281003_5_cattle_2015-03-01,64281003_6_cattle_2017-01-01,64281008_0_cattle_2014-08-01,64281008_10_cattle_2014-08-01,64281008_11_cattle_2014-08-01,64281008_12_cattle_2014-08-01,64281008_13_cattle_2014-08-01,64281008_14_cattle_2014-08-01,64281008_15_cattle_2014-08-01,64281008_16_cattle_2014-08-01,64281008_17_cattle_2014-08-01,64281008_18_cattle_2014-08-01,64281008_1_cattle_2014-08-01,64281008_2_cattle_2014-08-01,64281008_3_cattle_2014-08-01,64281008_4_cattle_2014-08-01,64281008_5_cattle_2014-08-01,64281008_6_cattle_2014-05-01,64281008_7_cattle_2014-08-01,64281008_8_cattle_2014-08-01,64281008_9_cattle_2014-08-01,64281_0_boar_2014-05-01,64281_1_boar_2014-12-01,64281_2_boar_2015-03-01,64281_3_boar_2016-08-01,64281_4_boar_2016-07-01,64281_5_boar_2016-09-01,64326020_0_cattle_2018-06-01,64326020_1_cattle_2018-05-01,64349068_0_cattle_2019-11-01,64349068_10_cattle_2019-11-01,64349068_1_cattle_2019-10-01,64349068_2_cattle_2019-11-01,64349068_3_cattle_2019-11-01,64349068_4_cattle_2019-11-01,64349068_5_cattle_2019-11-01,64349068_6_cattle_2019-11-01,64349068_7_cattle_2019-06-01,64349068_8_cattle_2019-11-01,64349068_9_cattle_2019-11-01,64349_0_boar_2019-09-01,64349_10_boar_2020-02-01,64349_1_boar_2019-03-01,64349_2_boar_2020-02-01,64349_3_boar_2020-02-01,64349_4_boar_2020-02-01,64349_5_boar_2020-02-01,64349_6_boar_2020-02-01,64349_7_boar_2020-02-01,64349_8_boar_2020-02-01,64349_9_boar_2020-02-01,64359209_0_cattle_2019-02-01,64359209_10_cattle_2019-06-01,64359209_11_cattle_2019-06-01,64359209_3_cattle_2019-06-01,64359209_4_cattle_2019-06-01,64359209_6_cattle_2019-02-01,64359209_7_cattle_2019-02-01,64359209_8_cattle_2019-06-01,64393387_0_cattle_2018-05-01,64393_2_boar_2020-02-01,64393_3_boar_2020-02-01,64420007_0_cattle_2016-03-01,64420012_0_cattle_2015-03-01,64420015_1_cattle_2017-01-01,64420015_2_cattle_2017-03-01,64420015_3_cattle_2017-01-01,64420015_4_cattle_2017-01-01,64420047_0_cattle_2014-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5080983803239131,0,0.25454909018196875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.28674265146970773,0,0,0.22555488902220042,0.3595280943811176,0,0,0,0.004799040191961609,0,0.18616276744651433,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21675664867027053,0,0.002199560087982403,0,0.26034793041392174,0.001399720055988802,0,0,0,0,0,0,0.001399720055988802,0.24415116976605222,0,0.1357728454309159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06398720255948795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03219356128774237,0,0,0,0,0,0,0,0,0,0,0.02079584083183359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4781043791241562,0,0,0,0,0,0,0.08558288342331585,0,0,0,0.018996200759847995,0,5.998800239952009e-4,0,1.999600079984003e-4,0.006398720255948813,0,0,0,0.004199160167966408,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.07318536292741465,0.006998600279944014,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155968806238752,0,0.11617676464707205,0,0.0045990801839632086,0.33173365326934295,0.09438112377524574,0,0,0.21415716856629124,0.019996000799839993,0,0,0.0031993601279744054,0,0.020395920815836792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05118976204759033,0,0,0,0.42691461707657125,0,0,0,0,0,0.1973605278944251,0,0,0,0,0.03639272145570876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07938412317536525,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09558088382323618,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03939212157568475,0,0,0,0.03879224155168955,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0.03119376124775037,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2943411317736461,0.37612477504498304,0.30333933213357317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43271345730852423,0,3.999200159968006e-4,0,0.08838232353529354,0.03559288142371516,0.0027994401119776045,0,0,0.03039392121575677,0.17336532693461632,0,0.08898220355928876,0.05778844231153751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4105178964207042,0.029194161167766373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0.002599480103979204,0.13117376524695254,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14577084583083622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.0037992401519696068,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0.4473105378924059,0,0,0,0,0,0,0,0,0,0,0,0,0.020195960807838392,0,0,0,0.037792441511697555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024795040991801583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028194361127774376,0,0,0,0,0,0,0,0,0.009198160367926414,0,0.506498700259926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08958208358328398,0,0,0,0.08778244351129832,0,0,0.029994001199759972,0,0,0,0,0,0.009598080383923213,0,0,0.051989602079583926,0,0,0,0.03579284143171356,0,0,0,0,0,0.023195360927814386,0,0,0,0,0,0,0,0,0,0,0,0.05938812237552471,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.42951409718055017,0.09598080383923299,1.999600079984003e-4,0,0.01119776044791041,0,0.0163967206558688,0.037992401519695955,0.010397920415916811,0.0019996000799840027,0.002199560087982403,0.001399720055988802,0,0.12337532493501469,0,1.999600079984003e-4,0.003399320135972806,0.005798840231953611,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0.4271145770845696,0,0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.002599480103979204,0,0,5.998800239952009e-4,0,0,0,0.01059788042391521,0.0011997600479904018,0,0,0,0.0019996000799840027,0.002199560087982403,0,0,0.0171965606878624,9.998000399920016e-4,9.998000399920016e-4,0,0,0,0.03219356128774237,1.999600079984003e-4,0,0,0,9.998000399920016e-4,0,0,0.0045990801839632086,3.999200159968006e-4,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14037192561487924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0.4555088982203394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0.03179364127174557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.9122175564886366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05498900219955992,0.011797640471905608,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0.038592281543691154,0,0.04999000199959993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02099580083983199,0,0,0,0.0171965606878624,0,0,0.0037992401519696068,0,0,0,0.07618476304739075,3.999200159968006e-4,0.02679464107178558,0,0,0,5.998800239952009e-4,0,0,0.44591081783641723,0,1.999600079984003e-4,0,0,0,0.08558288342331585,0,0,3.999200159968006e-4,0,0.0011997600479904018,0,0,0,5.998800239952009e-4,0,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4745050989801854,0,0,0,0,0,0.11957608478304496,7.998400319936012e-4,0,0.022395520895820788,0,0.005598880223955211,0.03939212157568475,0.0165966806638672,7.998400319936012e-4,0,0.012197560487902407,0,0.11017796440711985,0,0.001399720055988802,0.012397520495900807,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901819636072792,0,0,0,0,0.10317936412717563,0,0,0,0.013597280543891204,0,0.004799040191961609,0.02679464107178558,0.0161967606478704,0,0,0.002199560087982403,0,0.47030593881221944,0,0,0.0019996000799840027,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0.0015996800639872023,0,0,0.0027994401119776045,0,3.999200159968006e-4,0,1.999600079984003e-4,0,3.999200159968006e-4,0,0.3933213357328436,0.015996800639872,0.08478304339132223,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681
0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.006598680263947213,0,0,0,0,0,0,0,0,0.03979204159168155,0,0.03059388122375517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0,0,0.01099780043991201,0,0,0.003999200159968007,0,0,0,0.09698060387922502,0,0.029594081183763173,0,0,0.4765046990601692,0,7.998400319936012e-4,0,0,7.998400319936012e-4,1.999600079984003e-4,0,1.999600079984003e-4,0,0.0899820035992808,1.999600079984003e-4,7.998400319936012e-4,0,3.999200159968006e-4,9.998000399920016e-4,0,0,0.003999200159968007,9.998000399920016e-4,0,0,0.014797040591881602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03479304139172156,0,0,0,0,0.033593281343731164,0.0161967606478704,3.999200159968006e-4,0,0,0,0.07698460307938437,0.0899820035992808,0.4953009398120168,1.999600079984003e-4,0,0.052389522095580725,0,0.023995200959807984,0,0.002199560087982403,0.002199560087982403,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023595280943811185,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.012997400519896006,0.05858828234353111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,5.998800239952009e-4,0,0.007398520295940815,0.005998800239952012,0,0.4987002599479892,0,0.0015996800639872023,5.998800239952009e-4,0,0.003399320135972806,0.07298540291941624,0.08638272345530948,0.022195560887822388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0.003399320135972806,0.0037992401519696068,0,0,0.02579484103179358,0,0,0.14777044591082028,0.03079384123175357,0,0,0.461107778444294,0,0.007998400319936016,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051589682063587126,0,0,0,0,0.05938812237552471,0.0747850429914019,1.999600079984003e-4,0.0011997600479904018,0.2063587282543534,0,0.3001399720055991,0,0.21195760847830877,0.005998800239952012,0.0011997600479904018,0.27434513097380825,0,0.047990401919615934,5.998800239952009e-4,0.0031993601279744054,0.009198160367926414,0.02099580083983199,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029794041191761572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013597280543891204,0,0,0,0,0.03879224155168955,0.018996200759847995,0,0.0011997600479904018,0.41571685662866203,0,0.047990401919615934,0.05998800239951991,0,0,3.999200159968006e-4,0.028394321135772775,1.999600079984003e-4,0.005998800239952012,0,0,7.998400319936012e-4,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681
0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.0045990801839632086,0.0027994401119776045,0,0,0,0,0,0,0,0,0.2595480903819282,0.0027994401119776045,0.1637672465506928,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03899220155968795,0,0,0,0.03579284143171356,0,0,0.00519896020795841,0,0,0.0045990801839632086,0.16196760647870714,0.0011997600479904018,0.2405518896220809,0.0011997600479904018,0,0.19296140771846015,0.00539892021595681,0.0045990801839632086,3.999200159968006e-4,0.19636072785443306,0.002199560087982403,0.0157968406318736,0,0.009398120375924813,0,0,0.05958808238352311,0,0.008398320335932815,0.006398720255948813,0.029794041191761572,0,9.998000399920016e-4,0.020395920815836792,0.06378724255148954,0.0045990801839632086,9.998000399920016e-4,0.019596080783843194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05578884223155352
0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.019796040791841593,0,0,0,0,0,0,0,0,0,0.008598280343931215,0.23595280943811756,0.008198360327934416,7.998400319936012e-4,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0.09098180363927283,0.0045990801839632086,0.00539892021595681,0.008598280343931215,0.11077784443111507,0,0.012997400519896006,0.0027994401119776045,0,0.0027994401119776045,0.013997200559888004,0.0031993601279744054,0.022395520895820788,3.999200159968006e-4,0.002599480103979204,0.0031993601279744054,0.07298540291941624,0,0,0.023995200959807984,0.0031993601279744054,0.5092981403719034,0.007598480303939215,0.0027994401119776045,0.012997400519896006,0.12557488502299716,0.02079584083183359,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11017796440711985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0.012397520495900807,0.0037992401519696068,7.998400319936012e-4,0,0.04179164167166555,0,0.42331533693260043,0.14177164567086808,0.033193361327734365,0,0,0,0,0.005598880223955211,0,5.998800239952009e-4,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.0015996800639872023,0.022195560887822388,0.06058788242351511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022395520895820788,0,0,1.999600079984003e-4,0.0027994401119776045,0,0,0,7.998400319936012e-4,0.0017996400719856025,0,0.0019996000799840027,3.999200159968006e-4,0.4431113777244399,0,5.998800239952009e-4,0,0.0027994401119776045,0.011397720455908809,0,0,0,0.002999400119976005,0,0,0.002999400119976005,0.07558488302339553,0.077784443111378,0.027594481103779177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08518296340731904,0,0,0,7.998400319936012e-4,0.08958208358328398,0.46090781843629564,7.998400319936012e-4,0.002199560087982403,0.019196160767846394,0,0.013197360527894405,0.038392321535692754,0.008998200359928014,0,3.999200159968006e-4,0.014397120575884803,0,0,0,0.006998600279944014,0.0027994401119776045,0.005598880223955211,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805
