64420015_0_cattle_2008-07-01,64420015_10_cattle_2011-12-01,64420015_11_cattle_2011-12-01,64420015_12_cattle_2011-11-01,64420015_13_cattle_2011-12-01,64420015_14_cattle_2011-12-01,64420015_15_cattle_2011-12-01,64420015_16_cattle_2011-12-01,64420015_17_cattle_2011-12-01,64420015_18_cattle_2011-12-01,64420015_19_cattle_2011-12-01,64420015_1_cattle_2008-03-01,64420015_20_cattle_2011-11-01,64420015_21_cattle_2011-12-01,64420015_22_cattle_2011-12-01,64420015_23_cattle_2011-12-01,64420015_24_cattle_2011-12-01,64420015_25_cattle_2011-12-01,64420015_26_cattle_2011-12-01,64420015_27_cattle_2011-12-01,64420015_28_cattle_2011-12-01,64420015_29_cattle_2011-12-01,64420015_2_cattle_2008-07-01,64420015_30_cattle_2011-12-01,64420015_31_cattle_2011-12-01,64420015_32_cattle_2011-12-01,64420015_33_cattle_2011-12-01,64420015_34_cattle_2011-12-01,64420015_35_cattle_2011-12-01,64420015_36_cattle_2011-12-01,64420015_37_cattle_2011-12-01,64420015_38_cattle_2011-12-01,64420015_3_cattle_2008-06-01,64420015_4_cattle_2008-07-01,64420015_5_cattle_2008-07-01,64420015_6_cattle_2008-07-01,64420015_7_cattle_2011-12-01,64420015_8_cattle_2011-12-01,64420015_9_cattle_2010-11-01,64420044_0_cattle_2011-02-01,64420044_10_cattle_2011-02-01,64420044_11_cattle_2011-02-01,64420044_12_cattle_2011-02-01,64420044_13_cattle_2011-01-01,64420044_14_cattle_2011-02-01,64420044_15_cattle_2011-02-01,64420044_16_cattle_2011-02-01,64420044_17_cattle_2011-02-01,64420044_18_cattle_2011-02-01,64420044_19_cattle_2011-02-01,64420044_1_cattle_2011-02-01,64420044_20_cattle_2011-02-01,64420044_21_cattle_2011-02-01,64420044_22_cattle_2011-02-01,64420044_23_cattle_2011-02-01,64420044_24_cattle_2012-02-01,64420044_2_cattle_2011-02-01,64420044_3_cattle_2011-02-01,64420044_4_cattle_2010-04-01,64420044_5_cattle_2011-02-01,64420044_6_cattle_2011-02-01,64420044_7_cattle_2010-08-01,64420044_8_cattle_2011-02-01,64420044_9_cattle_2011-02-01
0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,1.999600079984003e-4,3.999200159968006e-4,0,9.998000399920016e-4,0,5.998800239952009e-4,0.0027994401119776045,1.999600079984003e-4,0.002599480103979204,7.998400319936012e-4,0.4121175764846912,1.999600079984003e-4,0,3.999200159968006e-4,0.0015996800639872023,0,5.998800239952009e-4,0.0011997600479904018,0.002999400119976005,5.998800239952009e-4,7.998400319936012e-4,0.002999400119976005,3.999200159968006e-4,0
0,0,0,0.001399720055988802,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0.0011997600479904018,0.17076584683063703,0.16836632673465615,0.002999400119976005,0,1.999600079984003e-4,0.0017996400719856025,0.006998600279944014,0.0023995200959808036,0.004799040191961609,0.0011997600479904018,0.0037992401519696068,0.0023995200959808036,5.998800239952009e-4,0.0019996000799840027,0.0037992401519696068,0,0.002599480103979204,0.003399320135972806,0.007598480303939215,0.17336532693461632,9.998000399920016e-4,0.007598480303939215,0.002999400119976005,0
0,0.1487702459508123,0.16816636672665775,0,0,0.16296740651869918,0,0,0,0.1731653669266179,0,0,0,0,0.17716456708658604,0,0,0.176164767046594,0.17716456708658604,0.1759648070385956,0.17716456708658604,0.17716456708658604,0,0,0,0,0,0,0.14697060587882665,0,0,0.169766046790645,0,0,0,0,0,0,0.17716456708658604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1725654869026227,0,0,0,0,0,0,0,0.17716456708658604
0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0,0,3.999200159968006e-4,0.2157568486302785,0,0,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0.17456508698260675,3.999200159968006e-4,0.1755648870225988,0
0,0,0,0.002199560087982403,0.00519896020795841,0,0.0027994401119776045,1.999600079984003e-4,0,0,0,0,0.0023995200959808036,0.002999400119976005,0,0,3.999200159968006e-4,0,0,0,0,0,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0.001399720055988802,0,0,7.998400319936012e-4,0,0,0,0,0,1.999600079984003e-4,0.002199560087982403,0.0015996800639872023,0.005998800239952012,0.008798240351929614,0.007198560287942414,0.015996800639872,0.0167966406718656,5.998800239952009e-4,0.009998000399920012,0,0.005798840231953611,0.02679464107178558,0.007598480303939215,0.0161967606478704,0.011397720455908809,0.007398520295940815,0.006598680263947213,0.019996000799839993,0,0.0049990001999600095,0.007198560287942414,0.033793241351729564,0.007398520295940815,0.007198560287942414,0.033393321335732765,0.006198760247950412,0.0011997600479904018
0,0,0,3.999200159968006e-4,7.998400319936012e-4,0,7.998400319936012e-4,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.0011997600479904018,0.0023995200959808036,0.12857428514297325,0.0031993601279744054,0.004399120175964808,0.0049990001999600095,0.0015996800639872023,0,0.0015996800639872023,0.01119776044791041,0,0.008798240351929614,0.002999400119976005,0.006198760247950412,0.028594281143771175,0.12897420515897007,0.10057988402319634,0.0031993601279744054,0,0.027794441111777576,0.028194361127774376,0.011797640471905608,0.002599480103979204,0.0027994401119776045,0.012197560487902407,0.002199560087982403,0
0,0,0,0.012397520495900807,0.008598280343931215,0,0.012397520495900807,7.998400319936012e-4,0.0019996000799840027,0,1.999600079984003e-4,0,0.01079784043191361,0.007198560287942414,0,0.0017996400719856025,1.999600079984003e-4,0,0,0,0,0,0,0.0031993601279744054,5.998800239952009e-4,0.0015996800639872023,0.0017996400719856025,0.007998400319936016,0,0.001399720055988802,0.007198560287942414,0,0,0,0,0,1.999600079984003e-4,0.014197160567886403,0.00539892021595681,0.008998200359928014,0.011997600479904008,0.008398320335932815,0.02099580083983199,0.0153969206158768,1.999600079984003e-4,0.008998200359928014,0.03879224155168955,0.007598480303939215,0,0.01079784043191361,0.014797040591881602,0.01099780043991201,0.009798040391921612,0.01099780043991201,0.03959208158368315,0,0.008598280343931215,0.009398120375924813,0.03979204159168155,0.011597680463907209,0.009998000399920012,0.038192361527694355,0.010397920415916811,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,5.998800239952009e-4,3.999200159968006e-4,0,0.2369526094781096,1.999600079984003e-4,0,1.999600079984003e-4,0,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0.18076384723055736,5.998800239952009e-4,0.1823635272945446,0
0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0.37212557488501546,5.998800239952009e-4,1.999600079984003e-4,1.999600079984003e-4,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,1.999600079984003e-4,0,9.998000399920016e-4,0,1.999600079984003e-4,5.998800239952009e-4,9.998000399920016e-4,0,0,9.998000399920016e-4,7.998400319936012e-4,0
0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,7.998400319936012e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0011997600479904018,0.022595480903819187,0.0015996800639872023,0.001399720055988802,0.0045990801839632086,0.002599480103979204,0,9.998000399920016e-4,0.007198560287942414,0.02639472105578878,0.00539892021595681,0.0027994401119776045,0.002599480103979204,0,0.023395320935812786,0.02639472105578878,0.00519896020795841,0,0.1725654869026227,0.1701659668066418,0.007598480303939215,0.0027994401119776045,0.0023995200959808036,0.007798440311937616,0.001399720055988802,0
0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0.24175164967007134,0.0011997600479904018,1.999600079984003e-4,0.001399720055988802,5.998800239952009e-4,0,1.999600079984003e-4,0.0031993601279744054,0.16236752649470396,0.0023995200959808036,5.998800239952009e-4,0.0015996800639872023,0.03079384123175357,0,0.1329734053189382,0.0011997600479904018,0,0.025194961007798382,0.029994001199759972,0.003399320135972806,9.998000399920016e-4,0.0011997600479904018,0.002999400119976005,3.999200159968006e-4,0
0,0,0,0.0017996400719856025,0.0017996400719856025,0,5.998800239952009e-4,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,9.998000399920016e-4,0,0,0,0,0,0,0.0023995200959808036,3.999200159968006e-4,0.09438112377524574,0.00519896020795841,0.0035992801439712063,0.01079784043191361,0.007598480303939215,3.999200159968006e-4,0.007198560287942414,0.02119576084783039,0.10257948410318041,0.014597080583883202,0.007198560287942414,0.009598080383923213,0.03399320135972796,0.0931813637272553,0,0.0049990001999600095,0,0.02679464107178558,0.03179364127174557,0.02179564087182559,0.004199160167966408,0.0027994401119776045,0.02059588082383519,0.0023995200959808036,0
0,0,0,0.02619476104779038,0.027194561087782378,0,0.033793241351729564,0.002599480103979204,0.006998600279944014,0,0.0031993601279744054,0,0.037792441511697555,0.04019196160767835,0,0.002999400119976005,0.00519896020795841,0,0,0,0,0,0,0.007798440311937616,0.009398120375924813,0.008998200359928014,0.007998400319936016,0.028994201159767974,0,0.009198160367926414,0.024995000999799982,0,0,0,0,0,0.0031993601279744054,0.03419316136772636,5.998800239952009e-4,0.0045990801839632086,0.0067986402719456135,0.008198360327934416,0.008998200359928014,0.00519896020795841,1.999600079984003e-4,0.0049990001999600095,0.024995000999799982,0.0045990801839632086,0.04159168166366715,0.006998600279944014,0.012797440511897606,0.0037992401519696068,0.0035992801439712063,0.004199160167966408,0,0,0.004199160167966408,0.007398520295940815,0.02559488102379518,0.005798840231953611,0.00519896020795841,0.024995000999799982,0.00519896020795841,1.999600079984003e-4
0,3.999200159968006e-4,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,3.999200159968006e-4,0,0,0.002199560087982403,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.001399720055988802,0,0,0,0,0,0,1.999600079984003e-4,0,0.051589682063587126,0.002599480103979204,7.998400319936012e-4,9.998000399920016e-4,0.002599480103979204,3.999200159968006e-4,5.998800239952009e-4,0.0031993601279744054,0.05618876224755032,0.002999400119976005,3.999200159968006e-4,0.002199560087982403,0.20835832833433746,0.05138972205558873,0.05378924215156952,0.002999400119976005,0,0,0.28554289142171746,0.003399320135972806,0.002199560087982403,0,0.0031993601279744054,0.0017996400719856025,0
0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0.052789442111577524,0.0015996800639872023,0.0019996000799840027,5.998800239952009e-4,0.002199560087982403,0,1.999600079984003e-4,0.002999400119976005,0.05938812237552471,0.0031993601279744054,0.0011997600479904018,0.0019996000799840027,0.21335732853429762,0.05438912217556472,0.061187762447510306,0.002999400119976005,0,0.27154569086183095,0,0.0031993601279744054,3.999200159968006e-4,5.998800239952009e-4,0.002999400119976005,9.998000399920016e-4,0
0,0,0,9.998000399920016e-4,0.0015996800639872023,0,1.999600079984003e-4,0,0,0,0,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.002199560087982403,0.004399120175964808,0.004399120175964808,0.004399120175964808,0.0067986402719456135,0.0031993601279744054,9.998000399920016e-4,0.003999200159968007,0.0161967606478704,0.0031993601279744054,0.013797240551889604,0.0031993601279744054,0.0067986402719456135,0.0049990001999600095,0.002199560087982403,0.004199160167966408,0.011997600479904008,0,0.0031993601279744054,0.004399120175964808,0,0.004199160167966408,0.00539892021595681,0.0165966806638672,0.004199160167966408,3.999200159968006e-4
0,0,0,7.998400319936012e-4,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.001399720055988802,0.1393721255748872,0.261547690461912,0.002999400119976005,0.1547690461907645,0,5.998800239952009e-4,0.004199160167966408,1.999600079984003e-4,0.003399320135972806,0.0027994401119776045,3.999200159968006e-4,0.0015996800639872023,0.0015996800639872023,0.0019996000799840027,0.0015996800639872023,0,0.0017996400719856025,3.999200159968006e-4,0.004199160167966408,0,0.0011997600479904018,0.004199160167966408,9.998000399920016e-4,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.17116576684663384,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0.17136572685463225,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,1.999600079984003e-4,0.21055788842231993,0
0,0,0,0.002599480103979204,3.999200159968006e-4,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,9.998000399920016e-4,0.0011997600479904018,0.0023995200959808036,0.002599480103979204,9.998000399920016e-4,0.003399320135972806,0.002999400119976005,0,0.0027994401119776045,0.008198360327934416,0.0015996800639872023,0.005598880223955211,0.0031993601279744054,0.00539892021595681,0.0027994401119776045,5.998800239952009e-4,0.002599480103979204,0.004799040191961609,0,0.001399720055988802,0.003399320135972806,0.009598080383923213,0.0019996000799840027,0.002599480103979204,0,0.001399720055988802,1.999600079984003e-4
0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.002999400119976005,0,5.998800239952009e-4,0.0011997600479904018,0,0.1977604479104219,0.002999400119976005,3.999200159968006e-4,0.002999400119976005,0.19556088782243944,0.0017996400719856025,0.0027994401119776045,9.998000399920016e-4,3.999200159968006e-4,0.002999400119976005,0,0,0,0.002999400119976005,0.0017996400719856025,0.25554889022196065,0.0027994401119776045,0,0
0,0.11917616476704815,0.12737452509498282,0,0,0.12737452509498282,0,0,0,0.13477304539092386,0,0,0,0,0.1395720855828856,0,0,0.1395720855828856,0.1395720855828856,0.13757248550290155,0.13857228554289358,0.1395720855828856,0,0,0,0,0,0,0.10957808438312464,0,0,0.1329734053189382,0,0,0,0,0,0,0.1395720855828856,0,0,0,0,0,0.1395720855828856,0,0,0,0,0,0,0,0,0,0,0.13777244551089995,0,0,0,0,0,0,0,0
