40270058_0_cattle_2011-06-01,40270058_10_cattle_2011-06-01,40270058_11_cattle_2011-06-01,40270058_12_cattle_2011-06-01,40270058_13_cattle_2011-03-01,40270058_14_cattle_2011-06-01,40270058_15_cattle_2011-06-01,40270058_16_cattle_2011-06-01,40270058_17_cattle_2011-06-01,40270058_18_cattle_2011-06-01,40270058_19_cattle_2011-06-01,40270058_1_cattle_2011-06-01,40270058_20_cattle_2011-06-01,40270058_21_cattle_2011-06-01,40270058_22_cattle_2011-06-01,40270058_23_cattle_2011-06-01,40270058_24_cattle_2011-06-01,40270058_25_cattle_2011-06-01,40270058_26_cattle_2011-06-01,40270058_27_cattle_2011-06-01,40270058_28_cattle_2011-06-01,40270058_29_cattle_2011-06-01,40270058_2_cattle_2011-06-01,40270058_30_cattle_2011-06-01,40270058_31_cattle_2011-06-01,40270058_32_cattle_2011-06-01,40270058_33_cattle_2011-05-01,40270058_34_cattle_2011-06-01,40270058_35_cattle_2011-06-01,40270058_36_cattle_2011-06-01,40270058_37_cattle_2011-06-01,40270058_38_cattle_2011-06-01,40270058_39_cattle_2011-06-01,40270058_3_cattle_2011-06-01,40270058_4_cattle_2010-11-01,40270058_5_cattle_2011-05-01,40270058_6_cattle_2011-06-01,40270058_7_cattle_2011-03-01,40270058_8_cattle_2011-06-01,40270058_9_cattle_2011-06-01,64420015_0_cattle_2009-01-01,64420015_1_cattle_2009-01-01,64420015_2_cattle_2009-01-01,64420015_3_cattle_2009-01-01,64420015_4_cattle_2008-12-01,64420015_5_cattle_2009-01-01,64420015_6_cattle_2009-01-01
0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0,0.042991401719655944,0.04439112177564474,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0.042991401719655944,0,0,0,0,0,0,0
0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0,0.029994001199759972,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0.03039392121575677,0,0,0,0,0,0,0
0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03199360127974397,0.03179364127174557,0,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0,0,0,0,0,0,0
0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0.03199360127974397,0,0,0,0,0,0,0
0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0.04539092181563674,0,0,0,0,0,0,0
0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02599480103979198,0.02639472105578878,0.02639472105578878,0,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0,0,0,0,0,0,0
0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0.02639472105578878,0,0,0,0,0,0,0
0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0,0,0,0,0,0,0
0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028394321135772775,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0.028594281143771175,0,0,0,0,0,0,0
0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02159568086382719,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0.02179564087182559,0,0,0,0,0,0,0
0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0,0,0,0,0,0,0
0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0.037792441511697555,0,0,0,0,0,0,0
0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03119376124775037,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0.03179364127174557,0,0,0,0,0,0,0
0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03199360127974397,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0.03219356128774237,0,0,0,0,0,0,0
0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0.032793441311737566,0,0,0,0,0,0,0
0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0,0.03139372125574877,0.03139372125574877,0.03119376124775037,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0.03139372125574877,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0.02079584083183359,0,0,0,0,0,0,0
0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0.03519296140771836,0,0,0,0,0,0,0
0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0.024995000999799982,0,0,0,0,0,0,0
0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03219356128774237,0.03239352129574077,0,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0.03239352129574077,0,0,0,0,0,0,0
0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0.002599480103979204,0,0,0,0,0,0,0
0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0.0031993601279744054,0,0,0,0,0,0,0
0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0.03979204159168155,0,0,0,0,0,0,0
