64420015_0_cattle_2009-04-01,64420015_10_cattle_2009-02-01,64420015_11_cattle_2008-05-01,64420015_12_cattle_2009-04-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-04-01,64420015_15_cattle_2009-04-01,64420015_16_cattle_2009-01-01,64420015_17_cattle_2009-04-01,64420015_18_cattle_2009-02-01,64420015_19_cattle_2009-02-01,64420015_1_cattle_2009-02-01,64420015_20_cattle_2009-02-01,64420015_21_cattle_2009-04-01,64420015_22_cattle_2009-02-01,64420015_23_cattle_2009-04-01,64420015_24_cattle_2009-04-01,64420015_25_cattle_2009-04-01,64420015_26_cattle_2009-04-01,64420015_27_cattle_2009-02-01,64420015_28_cattle_2009-04-01,64420015_29_cattle_2009-04-01,64420015_2_cattle_2009-04-01,64420015_30_cattle_2009-04-01,64420015_31_cattle_2009-04-01,64420015_32_cattle_2009-04-01,64420015_33_cattle_2009-04-01,64420015_34_cattle_2010-06-01,64420015_35_cattle_2010-05-01,64420015_36_cattle_2010-06-01,64420015_37_cattle_2010-06-01,64420015_38_cattle_2010-06-01,64420015_39_cattle_2010-06-01,64420015_3_cattle_2009-04-01,64420015_40_cattle_2010-06-01,64420015_41_cattle_2010-06-01,64420015_42_cattle_2010-06-01,64420015_4_cattle_2009-02-01,64420015_5_cattle_2009-02-01,64420015_6_cattle_2009-02-01,64420015_7_cattle_2009-04-01,64420015_8_cattle_2009-02-01,64420015_9_cattle_2009-02-01,64420044_0_cattle_2010-05-01,64420044_10_cattle_2010-05-01,64420044_11_cattle_2010-05-01,64420044_12_cattle_2010-05-01,64420044_13_cattle_2010-05-01,64420044_14_cattle_2010-05-01,64420044_15_cattle_2010-05-01,64420044_16_cattle_2010-05-01,64420044_17_cattle_2010-05-01,64420044_18_cattle_2010-05-01,64420044_19_cattle_2010-05-01,64420044_1_cattle_2010-05-01,64420044_20_cattle_2010-05-01,64420044_21_cattle_2010-05-01,64420044_22_cattle_2010-05-01,64420044_23_cattle_2010-05-01,64420044_24_cattle_2010-05-01,64420044_25_cattle_2010-05-01,64420044_26_cattle_2010-05-01,64420044_27_cattle_2010-04-01,64420044_28_cattle_2010-05-01,64420044_29_cattle_2010-05-01,64420044_2_cattle_2010-04-01,64420044_30_cattle_2010-05-01,64420044_31_cattle_2010-05-01,64420044_32_cattle_2010-05-01,64420044_33_cattle_2010-05-01,64420044_34_cattle_2010-05-01,64420044_35_cattle_2010-05-01,64420044_36_cattle_2010-05-01,64420044_37_cattle_2010-05-01,64420044_3_cattle_2010-05-01,64420044_4_cattle_2010-05-01,64420044_5_cattle_2010-05-01,64420044_6_cattle_2010-05-01,64420044_7_cattle_2010-05-01,64420044_8_cattle_2010-05-01,64420044_9_cattle_2009-11-01,64420047_0_cattle_2009-08-01,64420047_1_cattle_2010-03-01,64420047_2_cattle_2010-02-01
0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.0023995200959808036,0,0.001399720055988802,0.0017996400719856025,0.0035992801439712063,0.002199560087982403,3.999200159968006e-4,9.998000399920016e-4,0.20455908818236773,0.0035992801439712063,7.998400319936012e-4,0.001399720055988802,7.998400319936012e-4,0.002199560087982403,0.002199560087982403,0.0015996800639872023,0.0015996800639872023,0,0.0011997600479904018,0.0035992801439712063,0.0017996400719856025,7.998400319936012e-4,0.0035992801439712063,0.0015996800639872023,0.001399720055988802,0,0.20475904819036614,7.998400319936012e-4,0.002599480103979204,0.002199560087982403,0,0.0017996400719856025,0.0019996000799840027,0,1.999600079984003e-4,0.0015996800639872023,0.0023995200959808036,0.0035992801439712063,0,0.0035992801439712063,0.0035992801439712063
0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,3.999200159968006e-4,7.998400319936012e-4,9.998000399920016e-4,9.998000399920016e-4,3.999200159968006e-4,0,9.998000399920016e-4,9.998000399920016e-4,5.998800239952009e-4,0.18576284743051752,1.999600079984003e-4,0,7.998400319936012e-4,0,1.999600079984003e-4,0,3.999200159968006e-4,9.998000399920016e-4,3.999200159968006e-4,7.998400319936012e-4,9.998000399920016e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,3.999200159968006e-4,3.999200159968006e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0,9.998000399920016e-4,7.998400319936012e-4,0.18596280743851593,9.998000399920016e-4,0,9.998000399920016e-4,9.998000399920016e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0.002999400119976005,0,0.0011997600479904018,0.20155968806239163,0.009598080383923213,0.009398120375924813,0.0023995200959808036,0.002999400119976005,0.007198560287942414,0.006398720255948813,0.0011997600479904018,0.0011997600479904018,0.1975604879024235,0.003999200159968007,0.003999200159968007,0.007798440311937616,0.005598880223955211,0,0.0017996400719856025,0.009598080383923213,0.002999400119976005,0.0019996000799840027,0.009598080383923213,0.00519896020795841,0.005598880223955211,0,0.005798840231953611,0.3415316936612635,0.0035992801439712063,5.998800239952009e-4,0.0045990801839632086,0.0045990801839632086,0,0,0.0035992801439712063,0.00539892021595681,0.008398320335932815,0.009598080383923213,0,0.009598080383923213,0.009598080383923213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013197360527894405,0,0.013197360527894405,0.013197360527894405,0.013197360527894405,0.013197360527894405,0,0.013197360527894405,0.013197360527894405,0,0,0,0,0,0,0,0,0.013197360527894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013197360527894405,0,0,0,0,0,0,0,0.013197360527894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4103179364127058,0,0.002999400119976005,0,0.002999400119976005,0.002999400119976005,0,0.4103179364127058,0,0.002999400119976005,0,5.998800239952009e-4,0,9.998000399920016e-4,0.0023995200959808036,0.002999400119976005,0.0011997600479904018,0,0,0.002999400119976005,0.001399720055988802,0,0.002999400119976005,0.0017996400719856025,5.998800239952009e-4,0,0.002999400119976005,0.001399720055988802,0,1.999600079984003e-4,0.002999400119976005,0,0.0015996800639872023,0,0,0.0017996400719856025,0.0023995200959808036,0.002999400119976005,0,0.002999400119976005,0.002999400119976005
0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020395920815836792,0,0,0,0,0,0,0,0.011597680463907209,0,0,0,0,0,0,0.005798840231953611,0,0.010397920415916811,0.007598480303939215,0.02639472105578878,0.02539492101579678,0.0161967606478704,0.01079784043191361,0.012797440511897606,0.027994401119775976,0.010197960407918412,0.018996200759847995,0.012197560487902407,0.26694661067786823,0.022795440911817587,0.01059788042391521,0.008998200359928014,0,0.015196960607878401,0.032793441311737566,0.012397520495900807,0.0163967206558688,0.032793441311737566,0.017996400719855997,0.012997400519896006,0,0.0155968806238752,0.017796440711857597,0.010397920415916811,0.26754649070186337,0.007398520295940815,0.019996000799839993,0.00519896020795841,0,0.0161967606478704,0,0.02179564087182559,0.032793441311737566,0,0.032793441311737566,0.032793441311737566
0,0,0,0.0153969206158768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018996200759847995,0,0,0,0,0,0,0,0.015196960607878401,0,0,0,0,0,0,0.015996800639872,0,0.02599480103979198,0.011997600479904008,0.03079384123175357,0.02659468106378718,0.00539892021595681,0.007198560287942414,0.013997200559888004,0.02159568086382719,0.007198560287942414,0.33093381323734944,0.013197360527894405,0.013597280543891204,0.0167966406718656,0.0171965606878624,0.014797040591881602,0,0.007798440311937616,0.03219356128774237,0.013197360527894405,0.0167966406718656,0.03219356128774237,0.011997600479904008,0.0153969206158768,0,0.012797440511897606,0.014397120575884803,0.014797040591881602,0.018196360727854397,0.014597080583883202,0.3013397320535894,0.011397720455908809,0,0.008998200359928014,0.016996600679864,0,0.03219356128774237,0,0.03219356128774237,0.03219356128774237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.998800239952009e-4,0,5.998800239952009e-4,5.998800239952009e-4,0,5.998800239952009e-4,0,5.998800239952009e-4,0,5.998800239952009e-4,1.999600079984003e-4,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,5.998800239952009e-4,5.998800239952009e-4,0,5.998800239952009e-4,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0.18896220755849202,0,0.20795840831834064,0.19356128774245537,0.008198360327934416,0.22335532893421794,5.998800239952009e-4,0.013597280543891204,0.038392321535692754,0,5.998800239952009e-4,5.998800239952009e-4,0,5.998800239952009e-4,5.998800239952009e-4,3.999200159968006e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06018796240751831,0,0,0,0,0,0,0,0.051989602079583926,0,0,0,0,0,0,0,0.013197360527894405,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
