64281001_0_cattle_2011-10-01,64281001_1_cattle_2013-04-01,64281003_0_cattle_2014-02-01,64281008_0_cattle_2013-12-01,64281008_1_cattle_2013-12-01,64281008_2_cattle_2013-12-01,64281008_3_cattle_2013-12-01,64420012_0_cattle_2013-02-01,64420012_1_cattle_2013-04-01,64420012_2_cattle_2013-02-01,64420012_3_cattle_2013-02-01,64420012_4_cattle_2013-02-01,64420012_5_cattle_2013-02-01,64420012_6_cattle_2013-02-01,64420015_0_cattle_2008-09-01,64420015_10_cattle_2008-09-01,64420015_11_cattle_2008-09-01,64420015_12_cattle_2008-09-01,64420015_13_cattle_2010-12-01,64420015_14_cattle_2010-11-01,64420015_15_cattle_2010-12-01,64420015_1_cattle_2008-09-01,64420015_2_cattle_2008-09-01,64420015_3_cattle_2008-09-01,64420015_4_cattle_2008-09-01,64420015_5_cattle_2008-08-01,64420015_6_cattle_2008-09-01,64420015_7_cattle_2008-09-01,64420015_8_cattle_2008-09-01,64420015_9_cattle_2008-09-01,64420035_0_cattle_2012-01-01,64420035_1_cattle_2012-01-01,64420035_2_cattle_2011-12-01,64420038_0_cattle_2012-02-01,64420038_1_cattle_2013-02-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-02-01,64420038_4_cattle_2013-02-01,64420038_5_cattle_2013-02-01,64420038_6_cattle_2013-02-01,64420039_0_cattle_2012-03-01,64420039_10_cattle_2012-03-01,64420039_11_cattle_2012-03-01,64420039_12_cattle_2012-03-01,64420039_13_cattle_2012-03-01,64420039_1_cattle_2012-03-01,64420039_2_cattle_2012-03-01,64420039_3_cattle_2012-02-01,64420039_4_cattle_2012-03-01,64420039_5_cattle_2012-03-01,64420039_6_cattle_2012-03-01,64420039_7_cattle_2012-03-01,64420039_8_cattle_2012-03-01,64420039_9_cattle_2012-03-01,64420044_0_cattle_2011-02-01,64420044_10_cattle_2011-02-01,64420044_11_cattle_2011-02-01,64420044_12_cattle_2010-07-01,64420044_13_cattle_2011-02-01,64420044_14_cattle_2011-02-01,64420044_15_cattle_2011-02-01,64420044_16_cattle_2011-02-01,64420044_17_cattle_2011-02-01,64420044_18_cattle_2011-02-01,64420044_19_cattle_2011-02-01,64420044_1_cattle_2011-02-01,64420044_20_cattle_2011-02-01,64420044_21_cattle_2011-02-01,64420044_22_cattle_2011-02-01,64420044_23_cattle_2011-02-01,64420044_24_cattle_2011-02-01,64420044_2_cattle_2011-02-01,64420044_3_cattle_2010-11-01,64420044_4_cattle_2010-04-01,64420044_5_cattle_2011-02-01,64420044_6_cattle_2011-02-01,64420044_7_cattle_2011-02-01,64420044_8_cattle_2011-02-01,64420044_9_cattle_2011-02-01,64420047_0_cattle_2011-08-01,64420047_10_cattle_2011-09-01,64420047_11_cattle_2011-09-01,64420047_12_cattle_2011-09-01,64420047_13_cattle_2011-09-01,64420047_14_cattle_2011-09-01,64420047_15_cattle_2011-09-01,64420047_1_cattle_2011-09-01,64420047_2_cattle_2011-08-01,64420047_3_cattle_2011-09-01,64420047_4_cattle_2011-09-01,64420047_5_cattle_2011-07-01,64420047_6_cattle_2011-09-01,64420047_7_cattle_2011-09-01,64420047_8_cattle_2011-09-01,64420047_9_cattle_2011-09-01
0,0,0,0,0,0,0,0.13058694130587117,0,0,0,0,0.1303869613038714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27157284271572046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.3583641635836481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25457454254573464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920907909209094,0,0,0,2.9997000299970003e-4,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1103889611038916,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227977202279771,0,0.03799620037996202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09129087091291017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05649435056494403,0,0,0,0,0.05649435056494403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9996000399960006e-4,0,9.999000099990002e-5,0,0,0,0,3.9996000399960006e-4,0,0,3.9996000399960006e-4,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,3.9996000399960006e-4,0,3.9996000399960006e-4,0,0,0,0,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,0.03869613038696134,3.9996000399960006e-4,3.9996000399960006e-4,0.025197480251974682,3.9996000399960006e-4,0,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,0,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028597140285971257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08199180081991922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018198180181981733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009699030096990293,0.0022997700229976997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014998500149984997,0.0022997700229976997,0.005399460053994604,0.16048395160483794,7.999200079992001e-4,2.9997000299970003e-4,0.16018398160183828,0,3.9996000399960006e-4,0.0026997300269973002,0,0,0,0,0.250574942505738,0,0,0,0,0.004099590040995902,0,0.004799520047995203,0.0037996200379962018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073992600739927,0.2777722227777153,0,0,0.06819318068193264,0,0.15868413158683994,0.0014998500149984997,0,5.999400059994001e-4,0,0,0,0,0.09519048095190638,0,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017498250174982438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008099190080991905,0,0,0,0.005399460053994604,0.005299470052994704,4.999500049995e-4,0,0.008599140085991401,0,0,0.007999200079992006,0,0,0,0,0.005499450054994504,0,0,0,0,0.27927207279271404,0,0.011398860113988581,0.31896810318968094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028597140285971257,0.03799620037996202,0.0012998700129986998,0,0,0,0,0,0.0023997600239976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008999100089990998,0.007099290070992906,0.010798920107989185,0,0.0086991300869913,0.006299370062993705,0.009499050094990495,0.006999300069993006,0.007599240075992407,0.004599540045995403,0.007399260073992607,0.005499450054994504,0.004399560043995603,0,0.0028997100289971005,0,0.007399260073992607,1.9998000199980003e-4,0.0015998400159983996,0.03439656034396552,0.004399560043995603,0.006899310068993106,9.999000099990002e-5,0.011698830116988279,0.015298470152984653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019298070192980625,0.0013998600139985998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007999200079992006,8.999100089991002e-4,0.006799320067993206,0.0020997900209978994,0,0.0024997500249975,3.9996000399960006e-4,3.9996000399960006e-4,0.006199380061993805,0.0010998900109989,7.999200079992001e-4,0.2704729527047214,1.9998000199980003e-4,0,0,0,0.005299470052994704,0,0,0,0,0.004999500049995003,0,0.3072692730726907,0.006399360063993605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037996200379962018,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18478152184781094,0,0.0020997900209978994,0.0010998900109989,0.0024997500249975,0,2.9997000299970003e-4,0,0.27877212278771446,0,0,0.0018998100189980994,0,0,0,0,0.1833816618338125,0,0,0,4.999500049995e-4,9.99900009999e-4,0,0.0016998300169982995,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,4.999500049995e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09509049095090648,0,4.999500049995e-4,0,0,0,0.09159084091590988,0,0,0.3462653734626582,0,0.11808819118088411,0.0012998700129986998,0,3.9996000399960006e-4,2.9997000299970003e-4,9.999000099990002e-5,0,0,0.20167983201679215,2.9997000299970003e-4,0.005599440055994404,4.999500049995e-4,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3133686631336856,0,0,0,0,0.099690030996902,0,0,0,0.0920907909209094,0,0.20147985201479238,4.999500049995e-4,0,2.9997000299970003e-4,0,0,0,0,0.1257874212578765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050994900509949035,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17238276172382472,0,6.999300069993001e-4,5.999400059994001e-4,0.0027997200279972004,0.2807719228077128,2.9997000299970003e-4,0,0,0,0,0.0022997700229976997,0,0,0,0,0.17838216178381805,0,0,0,1.9998000199980003e-4,0.0020997900209978994,0,0.0027997200279972004,0.0019998000199979993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4728527147285526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5209479052095125,0,0,0,0.4728527147285526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011998800119988,8.999100089991002e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0.08739126087391397,0,0.0011998800119988,0,1.9998000199980003e-4,0.2899710028997051,0.08159184081591961,2.9997000299970003e-4,0,0,4.999500049995e-4,0.1069893010698949,0.0015998400159983996,0,2.9997000299970003e-4,0,4.999500049995e-4,0,3.9996000399960006e-4,0.17048295170482683,0,0.0024997500249975,4.999500049995e-4,0.0010998900109989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927066,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026997300269973002,0,0.003999600039996002,2.9997000299970003e-4,0.16588341165883194,0.003299670032996701,0,2.9997000299970003e-4,0.0017998200179981994,0,0,0,0,0,0,0,0.0013998600139985998,0,0,9.999000099990002e-5,0,0.0014998500149984997,0,0.1652834716528326,0.0015998400159983996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013998600139985998,0.0011998800119988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08979102089791163,4.999500049995e-4,0.0012998700129986998,0,1.9998000199980003e-4,0.039596040395960465,0.08669133086691465,5.999400059994001e-4,0,0.03419658034196572,9.99900009999e-4,0,8.999100089991002e-4,0,5.999400059994001e-4,3.9996000399960006e-4,0,0,5.999400059994001e-4,0.04639536046395385,4.999500049995e-4,0,3.9996000399960006e-4,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6842315768423763,0.4479552044795734,0.042195780421957936,0.08119188081192,0.07579242075792525,0.09839016098390327,0.07859214078592253,0.2730726927307192,0.3486651334866562,0.2598740125987302,0.31906809319068086,0.6783321667833813,0.23107689231075948,0.3814618538146288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6877312268773734,0,0.6877312268773734,0,0.3083691630836898,0,0.29317068293170245,0,0.2776722327767154,0.24897510248973959,0.6154384561544337,0.624737526247426,0.6874312568743737,0.6877312268773734,0.6240375962404265,0.629437056294422,0.6877312268773734,0.6533346665334021,0.6875312468753736,0.6239376062394266,0.6804319568043795,0.628237176282423,0.6700329967003882,0.6877312268773734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6877312268773734,0,0,0,0,0,0,0,0,0.6877312268773734,0.6877312268773734,0.6877312268773734,0.6877312268773734,0.6868313168683742,0.6877312268773734,0.6877312268773734,0.6877312268773734,0,0.6877312268773734,0.6877312268773734,0.6877312268773734,0.6877312268773734,0.6877312268773734,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40565943405660865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4414558544145788,0,0,0,0,0,0,0,0,0.40565943405660865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15438456154384472,0,0.10548945105489636,0,0.009699030096990293,0,0.0226977302269772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003199680031996801,0,0,0,0,0.2084791520847846,0,0,0.19268073192680216,0,0,0,0,0,0,0,0,0.1895810418958056,0,0,0,0,0,0.18648135186480905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004999500049995003,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26427357264272655,0,0.0020997900209978994,4.999500049995e-4,0.0021997800219977996,0.17138286171382583,0,0,0.16908309169082839,0,9.999000099990002e-5,0.003199680031996801,0,0,0,0,0,0,0,0,9.999000099990002e-5,0.0014998500149984997,0,0.0028997100289971005,0.0010998900109989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3109689031096876,0.17358264173582338,0.019698030196980222,0.03099690030996884,0.023397660233976495,0.045395460453954824,0.02949705029497035,0.11988801119888236,0.13738626137386362,0.12428757124287808,0.15968403159683883,0.3066693330666912,0.12798720127987406,0.16508349165083283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3109689031096876,0,0.3109689031096876,0,0.1482851714828515,0,0.13998600139986073,0,0.1250874912508773,0.11728827117288489,0.2728727127287194,0.2818718128187119,0.3109689031096876,0.3109689031096876,0.27987201279871354,0.2868713128687077,0.3109689031096876,0.2977702229776986,0.3109689031096876,0.2802719728027132,0.3000699930006967,0.27877212278771446,0.3000699930006967,0.3109689031096876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3109689031096876,0,0,0,0,0,0,0,0,0,0,0,0,0.3109689031096876,0.3109689031096876,0.3109689031096876,0.3109689031096876,0.3109689031096876,0.3109689031096876,0.3109689031096876,0.3109689031096876,0,0.3109689031096876,0.3109689031096876,0.3109689031096876,0.3109689031096876,0.3109689031096876,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06959304069593128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050594940505949766,0,0,0,0,0.043595640435956574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011998800119988,0,0.014898510148985055,0.0226977302269772,7.999200079992001e-4,0,0,0,0,3.9996000399960006e-4,0.0015998400159983996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035996400359964015,0.003399660033996601,0.005699430056994304,0.02529747025297458,0.005199480051994804,0.0036996300369963016,0.004399560043995603,0.0019998000199979993,0.0029997000299970007,0.005899410058994105,0.004899510048995103,0.006799320067993206,0.0012998700129986998,0,0.004899510048995103,0,0.0037996200379962018,0,0.0010998900109989,0,0.0037996200379962018,0.0028997100289971005,0,0.005499450054994504,0.007599240075992407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04899510048995132,9.999000099990002e-5,4.999500049995e-4,0,5.999400059994001e-4,0.09169083091690979,0.04749525047495278,0,0,0.08189181081891932,1.9998000199980003e-4,0.059994000599940624,1.9998000199980003e-4,0,0,0,0,0,3.9996000399960006e-4,0,1.9998000199980003e-4,1.9998000199980003e-4,3.9996000399960006e-4,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023197680231976697,0.018298170182981632,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005599440055994404,0.0036996300369963016,0.18628137186280927,0.019298070192980625,0.007699230076992307,0.007399260073992607,0.005399460053994604,0.004999500049995003,0.005399460053994604,0.0064993500649935055,9.99900009999e-4,0.0086991300869913,0.0023997600239976,0,0.0016998300169982995,0,0.005699430056994304,0,3.9996000399960006e-4,0.014998500149984955,0.0017998200179981994,0,0.0026997300269973002,0.007399260073992607,0.1895810418958056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5268473152685076,0,0.41595840415960006,0,0.010898910108989085,0,0.08249175082491873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005999400059994005,0,0.774622537746301,0,0.0013998600139985998,0,0,0,0,0,0,0,0.7191280871913472,0,0,0,0,0,0,0,0,0.6956304369563668,0,0,0,0,0,0.7063293670633579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020897910208979013,0.0016998300169982995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005999400059994005,0,0.007499250074992507,0.0019998000199979993,0.32086791320867936,0.009299070092990696,0,0.0016998300169982995,0.004599540045995403,0,2.9997000299970003e-4,0.28477152284770946,2.9997000299970003e-4,0,0,0,0.006799320067993206,0,0,0,0,0.005299470052994704,0,0,0.007899210078992107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012698730126987271,4.999500049995e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004599540045995403,0,0.3453654634536589,5.999400059994001e-4,0.0057994200579942045,0.0036996300369963016,0.0013998600139985998,0,0.004099590040995902,0,0,0.006299370062993705,9.999000099990002e-5,0,0,0,0.003099690030996901,0,0,9.999000099990002e-5,0,0.2940705929407017,0,0.005599440055994404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056794320567943736,0,0.05759424057594296,0,0.003999600039996002,0,0.0445955404459556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011998800119988,0,0,0,0,0,0,0.0011998800119988,0,0,0,0,0,0,0,0,0,0,0,0.05769423057694286,0,0,0,0,0,0.05769423057694286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
