40089001_0_cattle_2010-06-01,40089001_10_cattle_2010-11-01,40089001_11_cattle_2010-11-01,40089001_12_cattle_2010-11-01,40089001_1_cattle_2010-11-01,40089001_2_cattle_2010-11-01,40089001_3_cattle_2010-11-01,40089001_4_cattle_2010-10-01,40089001_5_cattle_2010-11-01,40089001_6_cattle_2010-11-01,40089001_7_cattle_2010-11-01,40089001_8_cattle_2010-11-01,40089001_9_cattle_2010-11-01,64420015_0_cattle_2009-10-01,64420015_10_cattle_2009-10-01,64420015_11_cattle_2009-10-01,64420015_12_cattle_2009-10-01,64420015_13_cattle_2009-10-01,64420015_14_cattle_2009-10-01,64420015_15_cattle_2009-10-01,64420015_16_cattle_2009-10-01,64420015_17_cattle_2009-09-01,64420015_18_cattle_2009-10-01,64420015_19_cattle_2009-10-01,64420015_1_cattle_2009-10-01,64420015_20_cattle_2009-10-01,64420015_21_cattle_2009-10-01,64420015_22_cattle_2009-10-01,64420015_23_cattle_2009-10-01,64420015_24_cattle_2009-10-01,64420015_25_cattle_2009-10-01,64420015_26_cattle_2009-10-01,64420015_27_cattle_2009-10-01,64420015_28_cattle_2009-10-01,64420015_29_cattle_2009-10-01,64420015_2_cattle_2009-10-01,64420015_30_cattle_2009-10-01,64420015_31_cattle_2009-10-01,64420015_32_cattle_2012-02-01,64420015_33_cattle_2012-01-01,64420015_34_cattle_2012-01-01,64420015_35_cattle_2012-02-01,64420015_36_cattle_2012-02-01,64420015_37_cattle_2012-02-01,64420015_3_cattle_2009-10-01,64420015_4_cattle_2009-10-01,64420015_5_cattle_2009-10-01,64420015_6_cattle_2009-10-01,64420015_7_cattle_2009-10-01,64420015_8_cattle_2009-10-01,64420015_9_cattle_2009-10-01,64420044_0_cattle_2011-01-01,64420044_1_cattle_2011-01-01,64420044_2_cattle_2011-01-01,64420044_3_cattle_2011-01-01,64420044_4_cattle_2010-12-01,64420044_5_cattle_2010-10-01,64420044_6_cattle_2011-01-01,64420044_7_cattle_2011-01-01,64420044_8_cattle_2011-01-01,64420044_9_cattle_2011-01-01,64420047_0_cattle_2011-01-01,64420047_1_cattle_2011-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1778822117788186,0.17578242175782094,0.17638236176382027,0.17408259174082283,0.18398160183981183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03209679032096776,0,0.04589541045895434,0.03219678032196766,0.03209679032096776,0.031596840315968246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03969603039696037,0.052394760523948015,0,0.039996000399960076,0.037796220377962216,0.03839616038396163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2002799720027937,0.19818018198179604,0.20067993200679327,0,0.21887811218877304,0.2004799520047935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19528047195279927,0.19298070192980182,0.1939806019398007,0.2049795020497885,0,0.1950804919507995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17998200179981627,0.17308269173082394,0.17228277172282483,0.17408259174082283,0.17398260173982294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.999000099990002e-5,1.9998000199980003e-4,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0.06899310068993186,0.031196880311968638,0.04709529047095317,0.06909309069093177,0.02969703029697015,6.999300069993001e-4,0.05579442055794471,0.06899310068993186,0.06909309069093177,0.06909309069093177,0.0015998400159983996,0.0023997600239976,3.9996000399960006e-4,0.06519348065193556,0.005199480051994804,0.06909309069093177,9.999000099990002e-5,0.026397360263973473,0.03749625037496251,0.044295570442955894,0.06909309069093177,0.06889311068893196,0.052394760523948015,0.06869313068693216,0.06909309069093177,0,0,0,0,0,0,0,3.9996000399960006e-4,0.0021997800219977996,0.03839616038396163,0.034896510348965036,0,0.06799320067993284,0.005699430056994304,0.03459654034596533,0,0.022197780221977704,0,0,0,0,0.006199380061993805,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01019898010198979,0.016698330166983244,0,0,0,0,0.016698330166983244,0.016698330166983244,0.012198780121987775,0,0.0018998100189980994,0,0.016698330166983244,0.004599540045995403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016698330166983244,0,0,0.012298770122987674,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006999300069993006,0.011698830116988279,0,0,0,0,0.011798820117988178,0.011698830116988279,0.008499150084991502,0,8.999100089991002e-4,0,0.011698830116988279,0.0037996200379962018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011698830116988279,0,0,0,0.008099190080991905,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018998100189980994,0.515548445155517,9.99900009999e-4,0.0018998100189980994,9.99900009999e-4,0,0.0013998600139985998,0.0018998100189980994,0.0018998100189980994,0.0018998100189980994,1.9998000199980003e-4,9.999000099990002e-5,0,0.0018998100189980994,0,0.0018998100189980994,0,1.9998000199980003e-4,0.0011998800119988,0.0012998700129986998,0.0018998100189980994,0.0018998100189980994,0.0017998200179981994,0.0018998100189980994,0.0018998100189980994,0,0,0,0,0,0,0.0018998100189980994,0,0,0,6.999300069993001e-4,3.9996000399960006e-4,0.0016998300169982995,0,9.99900009999e-4,0,8.999100089991002e-4,0,0,0,0,0,0,0,0
0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0.003099690030996901,0.0020997900209978994,0.0023997600239976,0.003099690030996901,0.0011998800119988,0,0.0029997000299970007,0.003099690030996901,0.003099690030996901,0.003099690030996901,0,0,0,0.003099690030996901,9.999000099990002e-5,0.003099690030996901,9.999000099990002e-5,0.0015998400159983996,0.4564543545645663,0.0013998600139985998,0.003099690030996901,0.0028997100289971005,0.0019998000199979993,0.003099690030996901,0.003099690030996901,0,0,0,0,0,0,0.003099690030996901,0,0,9.99900009999e-4,0,9.999000099990002e-5,0.0029997000299970007,1.9998000199980003e-4,0.0014998500149984997,0,8.999100089991002e-4,0,0,0,0,3.9996000399960006e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024997500249975,0.004699530046995303,0,0,0,0,0.004699530046995303,0.004699530046995303,0.311668833116687,0,6.999300069993001e-4,0,0.004699530046995303,0.0020997900209978994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004699530046995303,0.004699530046995303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0025997400259974,0,0,0,0,0,0,0,0,0,0,0,0.08909109089091231,0.04159584041595852,0.05509449055094539,0.08989101089891154,0.03689631036896309,1.9998000199980003e-4,0.07279272072792817,0.08989101089891154,0.08989101089891154,0.08989101089891154,0.0020997900209978994,0.0011998800119988,6.999300069993001e-4,0.08889111088891251,0.006099390060993905,0.08949105089491192,8.999100089991002e-4,0.03659634036596338,0.04929507049295103,0.053094690530947335,0.08989101089891154,0.11348865113488858,0.07689231076892418,0.08989101089891154,0.08989101089891154,0,0,0,0,0,0,0.08989101089891154,0.0025997400259974,0.0015998400159983996,0.049495050494950836,0.04409559044095609,9.99900009999e-4,0,0.005399460053994604,0.04779522047795249,2.9997000299970003e-4,0.027597240275972264,0,0,0,0,0.006199380061993805,0,0,0
0.05989401059894072,0.05989401059894072,0.05939406059394121,0.0590940905909415,0.057894210578942666,0.058594140585941985,0.03649635036496348,0.05989401059894072,0.058594140585941985,0.05989401059894072,0.05989401059894072,0.058594140585941985,0.03799620037996202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518948105189485,0.028897110288970955,0.051594840515948794,0.04639536046395385,0.05989401059894072,0.05989401059894072,0.006899310068993106,0.47065293470655445,0.03099690030996884,0.004399560043995603,0.0021997800219977996
0.49245075492453627,0.4919508049195367,0.4876512348765403,0.43565643435658363,0.43095690430958755,0.4864513548645413,0.26007399260073005,0.49245075492453627,0.4858514148585418,0.49245075492453627,0.49245075492453627,0.4078592140786068,0.2794720527947139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23677632236775314,0,0.23297670232975737,0.515548445155517,0.3787621237876311,0.49245075492453627,0.49245075492453627,0.05619438056194432,0.2556744325567337,0.25947405259473055,0.05469453054694578,0.0027997200279972004
0.0011998800119988,0.0011998800119988,0.0011998800119988,0.0011998800119988,0.0011998800119988,0.0011998800119988,2.9997000299970003e-4,0.0011998800119988,0.0011998800119988,0.0011998800119988,0.0011998800119988,0.0011998800119988,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.999300069993001e-4,7.999200079992001e-4,0,0.0011998800119988,0.0011998800119988,0.0011998800119988,0.0011998800119988,0,4.999500049995e-4,0.4981501849815315,0,0
0.3170682931706825,0.3145685431456846,0.31006899310068836,0.2976702329766987,0.2921707829217033,0.3122687731226865,0.17758224177581894,0.3170682931706825,0.31356864313568544,0.3169683031696826,0.31596840315968344,0.2826717328267112,0.16138386161383694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14988501149884972,0.3408659134086627,0.1698830116988275,0,0.2424757524247468,0.3170682931706825,0.3170682931706825,0.029197080291970653,0.1671832816718305,0.14718528147185272,0.04149585041495862,0.003899610038996102
9.99900009999e-4,9.99900009999e-4,9.99900009999e-4,3.9996000399960006e-4,9.99900009999e-4,9.999000099990002e-5,9.99900009999e-4,9.99900009999e-4,9.99900009999e-4,9.99900009999e-4,9.99900009999e-4,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1643835616438336,0.04299570042995716,0.05389461053894656,0.18258174182581338,0.16748325167483016,0.1609839016098374,0,0,0,0,0,0,0,0,9.99900009999e-4,0,9.99900009999e-4,0,9.99900009999e-4,9.99900009999e-4,0.7576242375763151,9.99900009999e-4,9.99900009999e-4,0.7576242375763151,0.7576242375763151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023797620237976092,0.011298870112988682,0.0064993500649935055,0.02419758024197569,0.02539746025397448,0.023097690230976797,0,0,0,0,0,0,0,0,0,0,0,0.11638836116388576,0,0,0,0,0,0.11638836116388576,0.11638836116388576
0.09019098090191124,0.09019098090191124,0.08979102089791163,0.08689131086891445,0.08599140085991533,0.08959104089591183,0.044295570442955894,0.09019098090191124,0.09019098090191124,0.09019098090191124,0.09019098090191124,0.0847915208479165,0.058994100589941596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5293470652935055,0.08189181081891932,0.04129587041295881,0.08049195080492068,0.06099390060993965,0.09019098090191124,0.09019098090191124,0.01599840015998395,0,0.04889511048895142,0.011798820117988178,0.0013998600139985998
5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,4.999500049995e-4,0.5018498150185284,9.999000099990002e-5,0,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01279872012798717,0.009299070092990696,0.010898910108989085,0.02019798020197972,0.026597340265973272,0.0224977502249774,0,0,0,0,0,0,0,0,0,0,0,0.11548845115488664,0,0,0.11548845115488664,0,0,0,0.11548845115488664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15168483151684772,0.14188581141885862,0.14008599140086062,0.14538546145385473,0.14368563143685661,0.1438856114388564,0,0,0,0,0,0,0,0,0,0,0,0.010498950104989488,0,0,0.010498950104989488,0,0,0.010498950104989488,0
