64281001_0_cattle_2013-03-01,64281001_10_cattle_2013-05-01,64281001_11_cattle_2013-05-01,64281001_12_cattle_2013-05-01,64281001_1_cattle_2013-03-01,64281001_2_cattle_2013-03-01,64281001_3_cattle_2013-03-01,64281001_4_cattle_2013-05-01,64281001_5_cattle_2013-05-01,64281001_6_cattle_2013-05-01,64281001_7_cattle_2013-03-01,64281001_8_cattle_2013-05-01,64281001_9_cattle_2013-05-01,64281008_0_cattle_2014-03-01,64420007_0_cattle_2011-11-01,64420012_0_cattle_2012-05-01,64420012_1_cattle_2012-06-01,64420015_0_cattle_2009-05-01,64420015_10_cattle_2014-03-01,64420015_1_cattle_2009-05-01,64420015_2_cattle_2009-05-01,64420015_3_cattle_2009-05-01,64420015_4_cattle_2009-05-01,64420015_5_cattle_2012-01-01,64420015_6_cattle_2012-02-01,64420015_7_cattle_2014-03-01,64420015_8_cattle_2014-01-01,64420035_0_cattle_2012-09-01,64420035_10_cattle_2014-01-01,64420035_1_cattle_2012-09-01,64420035_2_cattle_2012-09-01,64420035_3_cattle_2012-09-01,64420035_4_cattle_2012-06-01,64420035_5_cattle_2012-09-01,64420035_6_cattle_2012-08-01,64420035_7_cattle_2012-09-01,64420035_8_cattle_2012-09-01,64420035_9_cattle_2012-09-01,64420038_0_cattle_2013-03-01,64420038_10_cattle_2013-03-01,64420038_1_cattle_2013-03-01,64420038_2_cattle_2013-03-01,64420038_3_cattle_2013-05-01,64420038_4_cattle_2013-05-01,64420038_5_cattle_2013-03-01,64420038_6_cattle_2013-03-01,64420038_7_cattle_2013-03-01,64420038_8_cattle_2013-05-01,64420038_9_cattle_2013-03-01,64420039_0_cattle_2013-03-01,64420039_1_cattle_2013-05-01,64420039_2_cattle_2013-05-01,64420042_0_cattle_2013-01-01,64420042_1_cattle_2013-01-01,64420044_0_cattle_2012-05-01,64420044_10_cattle_2012-05-01,64420044_11_cattle_2012-05-01,64420044_12_cattle_2012-05-01,64420044_13_cattle_2012-05-01,64420044_14_cattle_2012-05-01,64420044_15_cattle_2012-05-01,64420044_16_cattle_2012-05-01,64420044_17_cattle_2012-05-01,64420044_18_cattle_2012-05-01,64420044_19_cattle_2012-04-01,64420044_1_cattle_2012-05-01,64420044_20_cattle_2012-05-01,64420044_21_cattle_2012-05-01,64420044_22_cattle_2012-05-01,64420044_23_cattle_2012-05-01,64420044_24_cattle_2012-05-01,64420044_25_cattle_2012-05-01,64420044_26_cattle_2012-05-01,64420044_27_cattle_2014-01-01,64420044_2_cattle_2012-05-01,64420044_3_cattle_2012-05-01,64420044_4_cattle_2012-05-01,64420044_5_cattle_2012-05-01,64420044_6_cattle_2012-05-01,64420044_7_cattle_2012-05-01,64420044_8_cattle_2012-05-01,64420044_9_cattle_2012-05-01,64420047_0_cattle_2012-11-01,64420047_10_cattle_2012-11-01,64420047_11_cattle_2012-11-01,64420047_12_cattle_2012-11-01,64420047_13_cattle_2012-11-01,64420047_14_cattle_2012-11-01,64420047_15_cattle_2012-11-01,64420047_16_cattle_2012-10-01,64420047_17_cattle_2012-11-01,64420047_18_cattle_2012-11-01,64420047_19_cattle_2012-11-01,64420047_1_cattle_2012-04-01,64420047_20_cattle_2012-11-01,64420047_21_cattle_2012-11-01,64420047_22_cattle_2012-11-01,64420047_23_cattle_2012-11-01,64420047_24_cattle_2012-11-01,64420047_25_cattle_2012-11-01,64420047_2_cattle_2012-11-01,64420047_3_cattle_2012-11-01,64420047_4_cattle_2012-11-01,64420047_5_cattle_2012-02-01,64420047_6_cattle_2012-05-01,64420047_7_cattle_2012-09-01,64420047_8_cattle_2012-11-01,64420047_9_cattle_2012-11-01
0.0015332311179254712,0.0020665288980734613,0.0012665822278514762,0.0019998666755549625,0.002933137790813945,8.666088927404837e-4,0.0018665422305179649,0.0014665688954069724,0.004066395573628424,4.6663555762949127e-4,0,0.0025331644557029524,0.0014665688954069724,0.0011999200053329775,0.0037330844610359297,0.0034664355709619348,0.005132991133924404,0,0.0012665822278514762,0,0,0,0,0.0037997466835544285,0.005132991133924404,4.6663555762949127e-4,0,0.00213319112059196,0.0014665688954069724,0.004999666688887406,0.0037997466835544285,0.0011332577828144787,0.005132991133924404,7.99946670221985e-4,0.00159989334044397,0.003399773348443436,0.004733017798813411,0.0022665155656289575,0.0019332044530364636,0,0.0021998533431104588,9.332711152589824e-4,0.0017332177854809674,0,9.332711152589824e-4,0,0.0021998533431104588,0,0.0018665422305179649,0.0013999066728884737,0.0023331777881474562,0.0019998666755549625,0.005132991133924404,0.005066328911405905,0.0017998800079994661,1.3332444503699753e-4,0.0014665688954069724,5.999600026664887e-4,0.0037997466835544285,0.003399773348443436,9.332711152589824e-4,0.0017332177854809674,0.005132991133924404,0.002599826678221451,7.332844477034862e-4,0.0035997600159989322,0.002933137790813945,8.666088927404837e-4,0.0027331511232584487,8.666088927404837e-4,0.005132991133924404,1.3332444503699753e-4,0.0019998666755549625,6.666222251849876e-5,0.005132991133924404,0.002399840010665955,0.0023331777881474562,7.332844477034862e-4,0.005132991133924404,0.001333244450369975,0.0016665555629624686,8.666088927404837e-4,0.0018665422305179649,0.0025331644557029524,0.003133124458369441,0.005132991133924404,0.002599826678221451,0.003933071128591426,0.005132991133924404,0.005132991133924404,0.0012665822278514762,0.0019998666755549625,0.00213319112059196,0.0043997066862209175,0.00159989334044397,0.00266648890073995,0.0011999200053329775,0.00106659556029598,0.0021998533431104588,0.002933137790813945,0.00106659556029598,0.002599826678221451,8.666088927404837e-4,0.005132991133924404,0.005132991133924404,0.004999666688887406,0.0035330977934804335,0.0019332044530364636
0.010265982267848807,0.00959936004266382,0.009266048930071326,0.09192720485300977,0.014799013399106721,0.007732817812145854,0.017798813412439166,0.004866342243850409,0.07859476034931002,0.006666222251849875,0.02926471568562095,0,0.011465902273181785,0.006732884474368373,0.025931604559696012,0.01166588894073728,0.02926471568562095,0,0.007866142257182853,0,0,0,0,0.014465702286514228,0.02926471568562095,0.0014665688954069724,0.001333244450369975,0.009132724485034329,0.0035330977934804335,0.027998133457769473,0.01659889340710619,0.010532631157922802,0.02926471568562095,0.010732617825478298,0.006799546696886872,0.014799013399106721,0.02506499566695553,0.012599160055996263,0.008332777814812344,3.333111125924938e-4,0.008332777814812344,0.006532897806812877,0.08786080927938135,0,0.013599093393773744,3.333111125924938e-4,0.014465702286514228,0.0019332044530364636,0.011065928938070792,0.011865875608292777,0.01333244450369975,0.007399506699553361,0.02919805346310245,0.02913139124058395,0.01113259116058929,7.99946670221985e-4,0.003399773348443436,0.006199586694220383,0.014932337844143719,0.023531764549030058,0.009266048930071326,0.015865608959402703,0.02926471568562095,0.016732217852143186,0.01766548896740217,0.013399106726218248,0.013199120058662752,0.001333244450369975,0.011932537830811276,0.010332644490367306,0.02926471568562095,0.0011332577828144787,0.010732617825478298,9.999333377774813e-4,0.02919805346310245,0.01273248450103326,0.0159989334044397,0.0032664489034064386,0.02926471568562095,0.011065928938070792,0.009332711152589825,0.004999666688887406,0.013932404506366238,0.014132391173921734,0.014599026731551225,0.02926471568562095,0.015132324511699215,0.024131724551696546,0.02919805346310245,0.02919805346310245,0.010865942270515296,0.014665688954069724,0.007266182254516363,0.011599226718218782,0.014799013399106721,0.010799280047996797,0.0069328711419238695,0.011332577828144787,0.013865742283847739,0.01539897340177321,0.0037330844610359297,0.01379908006132924,0.006866208919405371,0.02926471568562095,0.02926471568562095,0.028531431237917463,0.014465702286514228,0.012465835610959266
0.027331511232584486,0.2386507566162255,0.2819145390307312,0.024798346776881534,0.028064795680287972,0.03833077794813678,0.06346243583761081,0.016798880074661685,0.04379708019465368,0.019598693420438632,0.08079461369242048,0.032797813479101386,0,0.0213319112059196,0.06692887140857275,0.040797280181321234,0.08086127591493898,0,0.022465168988734078,0,0,0,0,0.02866475568295446,0.08079461369242048,0.002599826678221451,0.00213319112059196,0.02446503566428904,0.009799346710219316,0.059262715818945384,0.025398306779548022,0.031797880141323905,0.08086127591493898,0.01813212452503166,0.021398573428438098,0.0373308446103593,0.04206386240917271,0.029398040130657947,0.01646556896206919,8.666088927404837e-4,0.023531764549030058,0.03153123125124991,0.030664622358509423,0,0.02859809346043596,8.666088927404837e-4,0.05352976468235449,0.004466368908739416,0.0321978534764349,0.03079794680354642,0.36404239717352166,0.02186520898606759,0.08066128924738349,0.08072795146990198,0.02913139124058395,0.004466368908739416,0.006799546696886872,0.026264915672288506,0.048063462435837596,0.0693287114192387,0.02453169788680754,0.039130724618358766,0.08086127591493898,0.043463769082061184,0.03139790680621291,0.04166388907406172,0.027198186787547488,0.010799280047996797,0.025664955669622017,0.018332111192587156,0.08086127591493898,0.0032664489034064386,0.02759816012265848,0.006599560029331376,0.08086127591493898,0.023731751216585554,0.04086394240383973,0.012665822278514762,0.08086127591493898,0.03766415572295179,0.04039730684621024,0.018865408972735146,0.02713152456502899,0.04579694687020864,0.03573095126991533,0.08086127591493898,0.034997666822211844,0.05879608026131589,0.08072795146990198,0.08086127591493898,0.033864409039397365,0.04513032464502365,0.02346510232651156,0.04946336910872607,0.03879741350576627,0.026264915672288506,0.018998733417772144,0.025864942337177513,0.03899740017332177,0.041863875741617214,0.014465702286514228,0.036464235717618816,0.016865542297180184,0.08086127591493898,0.08086127591493898,0.05779614692353841,0.04206386240917271,0.026398240117325503
6.666222251849876e-5,0,0,3.333111125924938e-4,6.666222251849876e-5,6.666222251849876e-5,3.9997333511099253e-4,0.0638624091727218,3.9997333511099253e-4,0.05012999133391106,3.9997333511099253e-4,3.9997333511099253e-4,3.333111125924938e-4,0,3.333111125924938e-4,3.333111125924938e-4,3.9997333511099253e-4,0,0.398573428438104,0,0,0,0,6.666222251849876e-5,3.9997333511099253e-4,0.265448970068662,0.26878208119458696,0,0.2993800413305779,3.9997333511099253e-4,3.9997333511099253e-4,0,3.9997333511099253e-4,3.9997333511099253e-4,0,0,3.9997333511099253e-4,0,2.6664889007399506e-4,0,0,0,3.9997333511099253e-4,0,3.9997333511099253e-4,0,3.333111125924938e-4,0.265848943403773,1.3332444503699753e-4,3.333111125924938e-4,6.666222251849876e-5,0.05732951136590892,3.9997333511099253e-4,3.9997333511099253e-4,0,1.3332444503699753e-4,0,3.333111125924938e-4,6.666222251849876e-5,3.9997333511099253e-4,0,3.9997333511099253e-4,3.9997333511099253e-4,0,6.666222251849876e-5,0,0,1.999866675554963e-4,6.666222251849876e-5,6.666222251849876e-5,3.9997333511099253e-4,0,0,0.2723818412105859,3.9997333511099253e-4,0,3.333111125924938e-4,0,3.9997333511099253e-4,3.333111125924938e-4,6.666222251849876e-5,6.666222251849876e-5,3.9997333511099253e-4,0,3.333111125924938e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,0,6.666222251849876e-5,1.3332444503699753e-4,3.333111125924938e-4,3.333111125924938e-4,3.9997333511099253e-4,0,1.3332444503699753e-4,3.333111125924938e-4,6.666222251849876e-5,1.3332444503699753e-4,0,0,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,6.666222251849876e-5,3.9997333511099253e-4
0.0025331644557029524,5.999600026664887e-4,0.0034664355709619348,0.0046663555762949125,0.0014665688954069724,0.0019332044530364636,4.6663555762949127e-4,0.004866342243850409,0.004733017798813411,0.00479968002133191,0.006599560029331376,0.005266315578961401,0.0029998000133324436,0.0021998533431104588,0,0.0033331111259249373,0.006599560029331376,0,3.333111125924938e-4,0,0,0,0,0.6139590693953735,0.006599560029331376,5.3329778014799e-4,7.332844477034862e-4,0.0019332044530364636,7.99946670221985e-4,0.005399640023998399,0.0027331511232584487,0.0037330844610359297,0.006599560029331376,9.999333377774813e-4,0.0019332044530364636,0.0025331644557029524,0.004333044463702419,8.666088927404837e-4,9.332711152589824e-4,0,0.0016665555629624686,0.0027331511232584487,0.004866342243850409,0,1.999866675554963e-4,0,0.005066328911405905,3.9997333511099253e-4,0.0012665822278514762,0.002399840010665955,5.3329778014799e-4,0.0035997600159989322,0.006599560029331376,0.006599560029331376,0.0018665422305179649,2.6664889007399506e-4,0.001333244450369975,0.002866475568295446,0.0012665822278514762,0.0014665688954069724,9.332711152589824e-4,0.0032664489034064386,0.006599560029331376,0.0017998800079994661,0.0020665288980734613,0.0033331111259249373,0.0032664489034064386,0.00106659556029598,0.0018665422305179649,0.003399773348443436,0.006599560029331376,0,0.00426638224118392,0.0011999200053329775,0.006599560029331376,0.0022665155656289575,0.004933004466368907,0,0.006599560029331376,0.001333244450369975,0.003666422238517431,0.0019998666755549625,0.00426638224118392,0.0037997466835544285,0.00213319112059196,0.006599560029331376,0.0027998133457769474,0.005999600026664887,0.00639957336177588,0.006599560029331376,6.666222251849875e-4,0.004466368908739416,6.666222251849875e-4,0.004533031131257915,0.0016665555629624686,0.003933071128591426,0.0019998666755549625,0.003866408906072927,0.0033331111259249373,0.0032664489034064386,5.999600026664887e-4,0.0019332044530364636,0.0014665688954069724,0.006599560029331376,0.006599560029331376,0.005132991133924404,0.004933004466368907,0.0021998533431104588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022198520098660083,0,0,0,0,0,0,0,0,0.01913205786280914,0,0,0.12552496500233315,0,0,0,0,0.11472568495433634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.6663555762949127e-4,0.0011332577828144787,0,0,0,0,0,0,0,0.0012665822278514762,0.0013999066728884737,0,7.99946670221985e-4,0,0,0,0,0.44397040197320164,0.20305312979134718,0.2331177921471901,0.43337110859276035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6664889007399506e-4,0,0,0,0.00106659556029598,0,0,0,0,0,0,0,0.003133124458369441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666222251849876e-5,0,1.999866675554963e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.666222251849876e-5,2.6664889007399506e-4,3.333111125924938e-4,0.05746283581094592,3.333111125924938e-4,0.04099726684887673,3.333111125924938e-4,3.333111125924938e-4,2.6664889007399506e-4,0.36477568162122515,2.6664889007399506e-4,0,3.333111125924938e-4,0,0,0,0,0,0,6.666222251849876e-5,3.333111125924938e-4,0.2281181254583027,0.22958469435370968,0,0.2601826544897006,3.333111125924938e-4,0,2.6664889007399506e-4,3.333111125924938e-4,6.666222251849876e-5,0,0,3.333111125924938e-4,3.333111125924938e-4,0,0,0,0,3.333111125924938e-4,0,0,0,2.6664889007399506e-4,0.22545163655756276,3.333111125924938e-4,3.333111125924938e-4,6.666222251849876e-5,0.044997000199986655,3.333111125924938e-4,3.333111125924938e-4,0,0,0,3.333111125924938e-4,6.666222251849876e-5,3.333111125924938e-4,2.6664889007399506e-4,2.6664889007399506e-4,3.333111125924938e-4,0,3.333111125924938e-4,6.666222251849876e-5,2.6664889007399506e-4,0,0,6.666222251849876e-5,3.333111125924938e-4,0,0,0.2339177388174121,3.333111125924938e-4,0,2.6664889007399506e-4,0,3.333111125924938e-4,0,3.333111125924938e-4,6.666222251849876e-5,3.333111125924938e-4,0,0,3.333111125924938e-4,3.333111125924938e-4,3.333111125924938e-4,3.333111125924938e-4,3.333111125924938e-4,1.3332444503699753e-4,3.333111125924938e-4,0,0,0,6.666222251849876e-5,1.3332444503699753e-4,3.333111125924938e-4,0,3.333111125924938e-4,0,0,0,3.333111125924938e-4,3.333111125924938e-4,3.333111125924938e-4,3.333111125924938e-4,3.333111125924938e-4
0,0,5.3329778014799e-4,7.332844477034862e-4,0,0,0,0,5.3329778014799e-4,6.666222251849876e-5,0,7.99946670221985e-4,1.3332444503699753e-4,0,0.00106659556029598,0,0,0.4413039130724617,0,0,0.21611892540497293,0.2180521298580094,0.4362375841610558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3329778014799e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0012665822278514762,1.3332444503699753e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.666222251849875e-4,0.006599560029331376,0.008066128924738349,0.04473035130991266,1.999866675554963e-4,7.99946670221985e-4,3.9997333511099253e-4,0.0046663555762949125,0.004933004466368907,0.00639957336177588,0.0023331777881474562,0.011599226718218782,0.03513099126724884,2.6664889007399506e-4,0.0013999066728884737,0,0,0.03146456902873141,1.999866675554963e-4,0.03559762682487833,0,0.4775014999000065,0.03073128458102792,6.666222251849876e-5,0,0,0,0,3.9997333511099253e-4,0,0,0,0,0,0,0,0,0.0017332177854809674,0.0032664489034064386,0,1.3332444503699753e-4,0.010732617825478298,0.04559696020265314,0,7.99946670221985e-4,0,7.99946670221985e-4,2.6664889007399506e-4,0.007466168922071859,7.332844477034862e-4,0.029864675688287438,0.004199720018665421,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9997333511099253e-4,0,0,0,0,0,0,0,0,0,0,5.3329778014799e-4,0,0,0,0,0,9.332711152589824e-4,0,0,6.666222251849876e-5,0,4.6663555762949127e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999733351109925,0,0,0,0,0,0.0020665288980734613
0.006666222251849875,0.00479968002133191,0.010865942270515296,0.04893007132857808,1.999866675554963e-4,5.999600026664887e-4,5.3329778014799e-4,0.0013999066728884737,0.007332844477034862,0.008999400039997331,0.0027998133457769474,0.012132524498366772,0.03693087127524831,0,0.0019998666755549625,0,0,0.02019865342310512,6.666222251849876e-5,0.016398906739550693,0.49696686887540814,0,0.01866542230517965,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0.0014665688954069724,2.6664889007399506e-4,0,0,0,6.666222251849875e-4,0,0.0012665822278514762,0.004933004466368907,0,7.332844477034862e-4,0.009399373375108324,0.06346243583761081,0,0.0020665288980734613,0,0,1.3332444503699753e-4,0.00426638224118392,4.6663555762949127e-4,0.034864342377174846,0.006532897806812877,0,3.333111125924938e-4,0,0,0,0,3.333111125924938e-4,0,0,0,0,2.6664889007399506e-4,0,0,0,0,0,0,0,0,0,0,0,1.999866675554963e-4,0,0,0,0,0,0,0,0,0,5.999600026664887e-4,0,0,3.333111125924938e-4,0,0,0,0,0,0,0,0,0,0,4.6663555762949127e-4,0,0.00159989334044397,0,0,0,0,0,5.3329778014799e-4
0,0,0,0,0,0,0,0,0,0,0,0,7.99946670221985e-4,0,0,0,0,0.0799946670221985,0,0.07506166255582959,0.03666422238517431,0.04353043130457968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666222251849876e-5,0,0,0,6.666222251849876e-5,0,0,0,0,0,0,0,0.0017998800079994661,1.999866675554963e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.666222251849876e-5,6.666222251849876e-5,0,6.666222251849876e-5,0,6.666222251849876e-5,0,6.666222251849876e-5,0,6.666222251849876e-5,0,6.666222251849876e-5,0,0.16698886740883936,0,6.666222251849876e-5,0,0,0,0,0,0,0,6.666222251849876e-5,0,0,0,0,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,0,0,6.666222251849876e-5,6.666222251849876e-5,0,0,0,6.666222251849876e-5,0,0,0,0,0,0,0,6.666222251849876e-5,6.666222251849876e-5,0,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,0,0,0,6.666222251849876e-5,0,6.666222251849876e-5,0,6.666222251849876e-5,6.666222251849876e-5,0,6.666222251849876e-5,0,0,0,0,6.666222251849876e-5,0,0,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,0,0,6.666222251849876e-5,0,0,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,0,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,0,0,6.666222251849876e-5,0,0,0,0,0,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,0,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5,6.666222251849876e-5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.008666088927404838,0,0.006066262249183386,0,0,0,0.018265448970068657,0,0,0,0,0.018332111192587156,0,0,0,0,0,0,0,0.03526431571228584,0,0.026864875674954995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03326444903673088,0,0,0,0.007666155589627356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03433104459702686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3332444503699753e-4,0,0,1.3332444503699753e-4,0,0,1.3332444503699753e-4,0.008399440037330843,1.3332444503699753e-4,0.006532897806812877,1.3332444503699753e-4,0,1.3332444503699753e-4,0.01699886674221718,1.3332444503699753e-4,0,1.3332444503699753e-4,0,0.014999000066662218,0,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,0.03019798680087993,0,1.3332444503699753e-4,0.019465368975401635,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,0,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0.027198186787547488,0,0,0,0.007732817812145854,1.3332444503699753e-4,1.3332444503699753e-4,0,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,0.029864675688287438,1.3332444503699753e-4,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0
0,0,0,6.666222251849876e-5,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,0,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,0,0,0,6.666222251849876e-5,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,0.35377641490567285,1.3332444503699753e-4,0.2520498633424438,0.2836477568162122,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,1.3332444503699753e-4,0,6.666222251849876e-5,0,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,0,0,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,0,0,0,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,0,0,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,0,0,1.3332444503699753e-4,0,0,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4,1.3332444503699753e-4
0,0,0,0,0,0,3.9997333511099253e-4,0.03406439570695286,3.9997333511099253e-4,0.023131791213919065,3.9997333511099253e-4,3.9997333511099253e-4,0,0.09772681821211916,3.9997333511099253e-4,0,3.9997333511099253e-4,0,0.09619358709419369,0,0,0,0,0,3.9997333511099253e-4,0.11819212052529827,0.11972535164322375,0,0,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,0,0,0,3.9997333511099253e-4,0,0,0,0,3.9997333511099253e-4,3.9997333511099253e-4,0,0,0,3.9997333511099253e-4,0.11619225384974331,0,3.9997333511099253e-4,3.9997333511099253e-4,0.023598426771548556,3.9997333511099253e-4,3.9997333511099253e-4,0,0,0,3.9997333511099253e-4,0,3.9997333511099253e-4,2.6664889007399506e-4,3.9997333511099253e-4,3.9997333511099253e-4,2.6664889007399506e-4,2.6664889007399506e-4,0,6.666222251849876e-5,0,0,1.3332444503699753e-4,3.9997333511099253e-4,0,0,0.11932537830811275,3.9997333511099253e-4,1.3332444503699753e-4,3.9997333511099253e-4,0,3.9997333511099253e-4,3.333111125924938e-4,0,0,3.9997333511099253e-4,0,2.6664889007399506e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,0,1.3332444503699753e-4,0,1.3332444503699753e-4,0,3.333111125924938e-4,6.666222251849876e-5,3.9997333511099253e-4,0,3.9997333511099253e-4,0,3.9997333511099253e-4,0,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,3.9997333511099253e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008866075594960334,0,0,0,0,0.008799413372441835,0.01166588894073728,0.006799546696886872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01166588894073728,0,0
