64281001_0_cattle_2013-03-01,64281001_10_cattle_2013-03-01,64281001_11_cattle_2013-05-01,64281001_12_cattle_2013-05-01,64281001_13_cattle_2013-05-01,64281001_14_cattle_2013-03-01,64281001_15_cattle_2013-05-01,64281001_16_cattle_2013-05-01,64281001_17_cattle_2013-03-01,64281001_18_cattle_2013-03-01,64281001_19_cattle_2013-03-01,64281001_1_cattle_2013-05-01,64281001_20_cattle_2013-05-01,64281001_2_cattle_2013-03-01,64281001_3_cattle_2013-03-01,64281001_4_cattle_2013-03-01,64281001_5_cattle_2013-03-01,64281001_6_cattle_2013-03-01,64281001_7_cattle_2013-05-01,64281001_8_cattle_2013-05-01,64281001_9_cattle_2013-03-01,64420002_0_cattle_2013-02-01,64420012_0_cattle_2012-09-01,64420012_10_cattle_2012-09-01,64420012_11_cattle_2012-09-01,64420012_12_cattle_2012-09-01,64420012_13_cattle_2014-02-01,64420012_14_cattle_2013-12-01,64420012_15_cattle_2013-12-01,64420012_16_cattle_2014-02-01,64420012_1_cattle_2012-09-01,64420012_2_cattle_2012-09-01,64420012_3_cattle_2012-09-01,64420012_4_cattle_2012-01-01,64420012_5_cattle_2012-09-01,64420012_6_cattle_2012-09-01,64420012_7_cattle_2012-08-01,64420012_8_cattle_2012-09-01,64420012_9_cattle_2012-09-01,64420015_0_cattle_2008-12-01,64420015_10_cattle_2009-01-01,64420015_1_cattle_2009-01-01,64420015_2_cattle_2009-01-01,64420015_3_cattle_2009-01-01,64420015_4_cattle_2009-01-01,64420015_5_cattle_2009-01-01,64420015_6_cattle_2009-01-01,64420015_7_cattle_2009-01-01,64420015_8_cattle_2009-01-01,64420015_9_cattle_2009-01-01,64420035_0_cattle_2013-02-01,64420035_1_cattle_2013-04-01,64420035_2_cattle_2013-02-01,64420035_3_cattle_2013-02-01,64420038_0_cattle_2012-01-01,64420038_10_cattle_2012-01-01,64420038_11_cattle_2011-12-01,64420038_12_cattle_2012-01-01,64420038_13_cattle_2012-01-01,64420038_14_cattle_2012-01-01,64420038_15_cattle_2012-01-01,64420038_16_cattle_2012-01-01,64420038_17_cattle_2012-01-01,64420038_18_cattle_2012-01-01,64420038_19_cattle_2012-01-01,64420038_1_cattle_2012-01-01,64420038_20_cattle_2012-01-01,64420038_21_cattle_2012-01-01,64420038_22_cattle_2012-01-01,64420038_23_cattle_2012-01-01,64420038_24_cattle_2012-01-01,64420038_25_cattle_2012-01-01,64420038_26_cattle_2012-01-01,64420038_27_cattle_2012-01-01,64420038_2_cattle_2012-01-01,64420038_3_cattle_2012-01-01,64420038_4_cattle_2011-07-01,64420038_5_cattle_2012-01-01,64420038_6_cattle_2012-01-01,64420038_7_cattle_2012-01-01,64420038_8_cattle_2012-01-01,64420038_9_cattle_2011-12-01,64420039_0_cattle_2013-01-01,64420039_10_cattle_2013-01-01,64420039_11_cattle_2013-01-01,64420039_12_cattle_2013-01-01,64420039_13_cattle_2013-03-01,64420039_1_cattle_2013-01-01,64420039_2_cattle_2013-01-01,64420039_3_cattle_2013-01-01,64420039_4_cattle_2013-01-01,64420039_5_cattle_2013-01-01,64420039_6_cattle_2013-01-01,64420039_7_cattle_2013-01-01,64420039_8_cattle_2013-01-01,64420039_9_cattle_2013-01-01,64420044_0_cattle_2011-02-01,64420047_0_cattle_2012-02-01,64420047_10_cattle_2011-03-01,64420047_11_cattle_2012-02-01,64420047_12_cattle_2012-01-01,64420047_13_cattle_2011-08-01,64420047_14_cattle_2011-07-01,64420047_15_cattle_2012-02-01,64420047_16_cattle_2011-09-01,64420047_17_cattle_2011-09-01,64420047_18_cattle_2012-02-01,64420047_19_cattle_2012-01-01,64420047_1_cattle_2010-06-01,64420047_20_cattle_2012-02-01,64420047_21_cattle_2012-02-01,64420047_22_cattle_2012-02-01,64420047_23_cattle_2012-02-01,64420047_24_cattle_2012-02-01,64420047_25_cattle_2012-02-01,64420047_26_cattle_2012-02-01,64420047_27_cattle_2012-02-01,64420047_28_cattle_2012-02-01,64420047_29_cattle_2012-02-01,64420047_2_cattle_2010-08-01,64420047_30_cattle_2012-02-01,64420047_31_cattle_2012-02-01,64420047_32_cattle_2012-02-01,64420047_33_cattle_2012-01-01,64420047_34_cattle_2012-02-01,64420047_35_cattle_2012-02-01,64420047_36_cattle_2012-02-01,64420047_37_cattle_2012-02-01,64420047_38_cattle_2012-02-01,64420047_39_cattle_2012-02-01,64420047_3_cattle_2012-02-01,64420047_40_cattle_2012-02-01,64420047_41_cattle_2012-02-01,64420047_42_cattle_2012-02-01,64420047_43_cattle_2013-04-01,64420047_44_cattle_2013-02-01,64420047_45_cattle_2012-12-01,64420047_46_cattle_2013-02-01,64420047_47_cattle_2013-02-01,64420047_48_cattle_2013-02-01,64420047_49_cattle_2013-04-01,64420047_4_cattle_2010-12-01,64420047_50_cattle_2013-02-01,64420047_51_cattle_2013-04-01,64420047_52_cattle_2013-04-01,64420047_5_cattle_2012-02-01,64420047_6_cattle_2012-02-01,64420047_7_cattle_2012-02-01,64420047_8_cattle_2011-08-01,64420047_9_cattle_2012-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,9.999000099990002e-5,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16868313168682883,0,0.16868313168682883,0.16928307169282816,0.16868313168682883,0.16868313168682883,0.16868313168682883,0.16868313168682883,0.12328767123287905,0.13518648135186606,0.16868313168682883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9896010398961217,0,0,0,0,0,0,0,0,0,0,0,1.000000000000113,0,0,0,0,0.0015998400159983996,0,0,0,0,0,0.9638036196381432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20527947205278815,0.20607939206078726,0.20527947205278815,0,0.20527947205278815,0.20527947205278815,0.20527947205278815,0.20527947205278815,0.15698430156984183,0.14488551144885528,0.20527947205278815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019198080191980726,0.019198080191980726,0.019198080191980726,0.019198080191980726,0,0.019198080191980726,0.019198080191980726,0.019198080191980726,0.010598940105989387,0.011398860113988581,0.019198080191980726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21147885211478126,0.21067893210678215,0.21147885211478126,0.21087891210878193,0.21147885211478126,0,0.21147885211478126,0.21147885211478126,0.16328367163283483,0.16058394160583783,0.21147885211478126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999600039996002,0.003999600039996002,0.003999600039996002,0.003999600039996002,0.003999600039996002,0.003999600039996002,0,0.003999600039996002,0.003999600039996002,0.0019998000199979993,0.003999600039996002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01559844015598435,0.01559844015598435,0.01559844015598435,0.01559844015598435,0.01559844015598435,0.01559844015598435,0.01559844015598435,0,0.01009899010098989,0.012398760123987574,0.01559844015598435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09389061093890765,0.09389061093890765,0.09389061093890765,0.09389061093890765,0.09389061093890765,0.09389061093890765,0.09389061093890765,0.09389061093890765,0,0.311668833116687,0.09389061093890765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07269273072692826,0.07269273072692826,0.07269273072692826,0.07269273072692826,0.07269273072692826,0.07269273072692826,0.07269273072692826,0.07269273072692826,0.2844715528447097,0,0.07269273072692826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2066793320667866,0.2066793320667866,0.2066793320667866,0.2066793320667866,0.2066793320667866,0.2066793320667866,0.2066793320667866,0.2066793320667866,0.15128487151284817,0.14778522147785206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4830516948305441,0,0,0,0,0,0,0,0,0,0,0,0
0.004799520047995203,0.003199680031996801,0.007099290070992906,0,3.9996000399960006e-4,0.005199480051994804,0.005299470052994704,0.007599240075992407,1.9998000199980003e-4,0.0020997900209978994,0.0023997600239976,0.0072992700729927066,6.999300069993001e-4,9.99900009999e-4,0.004099590040995902,0.0014998500149984997,5.999400059994001e-4,0.0034996500349965013,4.999500049995e-4,0,0.005999400059994005,0.007599240075992407,0.007599240075992407,0.0036996300369963016,0,0.0022997700229976997,0,0,0,0,0,0.005299470052994704,0,0,0,0,0.0035996400359964015,0.005599440055994404,0.003399660033996601,0,0,0,0,0,0,0,0,0,0,0,0.004999500049995003,0,0.007599240075992407,0.007599240075992407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007599240075992407,0,0.007599240075992407,0.004199580041995802,0.003999600039996002,0.0025997400259974,0.006799320067993206,0.007599240075992407,0.007599240075992407,0.007599240075992407,0.0034996500349965013,0.007599240075992407,0.007599240075992407,0.007599240075992407,0.007599240075992407,0.007599240075992407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007599240075992407,0,0,0,0,0,0,0,0,0,0,0,0,0.007599240075992407,0.007599240075992407,0.0025997400259974,0.004099590040995902,0,0.007599240075992407,0,0,0,1.9998000199980003e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.999000099990002e-5,0,3.9996000399960006e-4,0,0,3.9996000399960006e-4,0,3.9996000399960006e-4,3.9996000399960006e-4,0,2.9997000299970003e-4,3.9996000399960006e-4,0,0,3.9996000399960006e-4,0,0,0,0,0,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,3.9996000399960006e-4,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,3.9996000399960006e-4,3.9996000399960006e-4,0,0,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,3.9996000399960006e-4,2.9997000299970003e-4,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4504549545045713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18018198180181605,0,0.18018198180181605,0,0.18028197180281594,0,0.18018198180181605,0,0,0,0,0.18028197180281594,0,0,0.18028197180281594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4607539246075627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4607539246075627,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5325467453255028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3194680531946805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3360663933606667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021997800219977996,0,0.0021997800219977996,0,0.0021997800219977996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30756924307569045,0,0,0,0,0,0,0,0,0,0,0,0.3156684331566837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,1.9998000199980003e-4,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27087291270872105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27097290270972096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2603739626037298,0,0,0,0.25587441255873355,0,0.25587441255873355,0,0,0,0.25587441255873355,0,0,0,0,0.2603739626037298,0,0,0.2603739626037298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006899310068993106,0,0.005399460053994604,0,0.0022997700229976997,0,0,0,0,0,0,0.0014998500149984997,0,0,0.0015998400159983996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24687531246874192,0,0,0,0.24937506249373914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2502749725027382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47675232476754936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22957704229576115,0,0,0,0,0,0.23117688231175937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22887711228876192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5494450554944887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2958704129587002,0,0,0,0.29437056294370145,0,0.29437056294370145,0,0.2958704129587002,0,0.29437056294370145,0,0,0,0,0,0,0,0.2958704129587002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
