40054015_0_cattle_2013-03-01,40054015_10_cattle_2013-03-01,40054015_11_cattle_2013-03-01,40054015_12_cattle_2013-02-01,40054015_13_cattle_2013-03-01,40054015_14_cattle_2013-03-01,40054015_15_cattle_2013-03-01,40054015_16_cattle_2013-03-01,40054015_17_cattle_2013-03-01,40054015_18_cattle_2013-03-01,40054015_19_cattle_2013-03-01,40054015_1_cattle_2013-03-01,40054015_20_cattle_2013-03-01,40054015_21_cattle_2013-03-01,40054015_22_cattle_2013-03-01,40054015_23_cattle_2013-03-01,40054015_24_cattle_2013-03-01,40054015_25_cattle_2013-03-01,40054015_26_cattle_2013-03-01,40054015_27_cattle_2013-03-01,40054015_28_cattle_2013-03-01,40054015_29_cattle_2013-03-01,40054015_2_cattle_2013-03-01,40054015_30_cattle_2013-03-01,40054015_3_cattle_2013-03-01,40054015_4_cattle_2013-03-01,40054015_5_cattle_2013-03-01,40054015_6_cattle_2013-02-01,40054015_7_cattle_2013-03-01,40054015_8_cattle_2013-03-01,40054015_9_cattle_2013-03-01,64042019_0_cattle_2011-02-01,64042019_1_cattle_2011-03-01,64042019_2_cattle_2011-03-01,64042019_3_cattle_2011-03-01,64420015_0_cattle_2010-04-01,64420015_10_cattle_2010-04-01,64420015_11_cattle_2010-04-01,64420015_12_cattle_2010-04-01,64420015_13_cattle_2010-04-01,64420015_14_cattle_2010-03-01,64420015_15_cattle_2010-04-01,64420015_16_cattle_2010-04-01,64420015_17_cattle_2010-04-01,64420015_18_cattle_2010-03-01,64420015_19_cattle_2010-04-01,64420015_1_cattle_2008-02-01,64420015_20_cattle_2010-04-01,64420015_21_cattle_2010-04-01,64420015_22_cattle_2010-04-01,64420015_23_cattle_2010-04-01,64420015_24_cattle_2010-04-01,64420015_25_cattle_2010-04-01,64420015_26_cattle_2010-04-01,64420015_2_cattle_2008-03-01,64420015_3_cattle_2010-04-01,64420015_4_cattle_2008-09-01,64420015_5_cattle_2010-04-01,64420015_6_cattle_2010-04-01,64420015_7_cattle_2010-04-01,64420015_8_cattle_2010-04-01,64420015_9_cattle_2010-04-01,64420044_0_cattle_2010-12-01,64420044_1_cattle_2010-12-01,64420044_2_cattle_2010-11-01,64420044_3_cattle_2010-12-01,64420044_4_cattle_2010-12-01
0,6.999300069993001e-4,1.9998000199980003e-4,0,0,8.999100089991002e-4,0,0,0,9.999000099990002e-5,0.0021997800219977996,0,0,0,0,0,0,0.0011998800119988,0,8.999100089991002e-4,4.999500049995e-4,3.9996000399960006e-4,0,0.0018998100189980994,0,0,0.003399660033996601,0.0024997500249975,0,0.003199680031996801,2.9997000299970003e-4,0,0,0,0,0,0.13828617138286262,0.41895810418959756,0,0,0.4283571642835897,0,0,0.27807219278071504,0.4282571742825898,0,0,0,9.999000099990002e-5,0.4205579442055962,0,0,2.9997000299970003e-4,0,0,0.44055594440557955,0,1.9998000199980003e-4,0,0.44105589441057913,0,0,9.999000099990002e-5,0,0,0.004999500049995003,0.006799320067993206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027997200279972004,3.9996000399960006e-4,6.999300069993001e-4,8.999100089991002e-4,0.01019898010198979,0,1.9998000199980003e-4,0.009299070092990696,0.0225977402259773,0,0.007799220077992207,0,0,9.999000099990002e-5,0.006099390060993905,0,0.010498950104989488,0.010898910108989085,0,0.009499050094990495,8.999100089991002e-4,0.038896110388961146,0.011398860113988581,0,0.0013998600139985998,0,0.007899210078992107,0.007199280071992806,0.006899310068993106,0.03509649035096484,0.03139686031396844,0,0.005599440055994404,0.0086991300869913,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6577342265773984,0.003399660033996601,0,0,0.0037996200379962018,0.0022997700229976997,0,0,0.0037996200379962018,0,0,0,0,0.0037996200379962018,0,0,0,0,0,0.0025997400259974,0,0,0,0.003299670032996701,0,0,0.5614438556144787,0,0,0.5951404859514506,0.5907409259074543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020997900209978994,0.006399360063993605,0,0,0.006399360063993605,0.0037996200379962018,0,0.0042995700429957024,0,0,0,0,0,0.006399360063993605,0,0,0,0,0,0.0050994900509949035,0,0,0,0.004599540045995403,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013998600139985998,0.0027997200279972004,2.9997000299970003e-4,9.999000099990002e-5,0.006699330066993306,0,5.999400059994001e-4,0.0050994900509949035,0.01279872012798717,2.9997000299970003e-4,0.003099690030996901,0.01149885011498848,0,9.999000099990002e-5,0,0,0.004199580041995802,0.005899410058994105,5.999400059994001e-4,0.0028997100289971005,0.0012998700129986998,0.008299170082991704,0.15578442155784317,0,0.0011998800119988,6.999300069993001e-4,0.004999500049995003,0.1546845315468444,0.0026997300269973002,0.009599040095990394,0.007199280071992806,0,0.0018998100189980994,0.003999600039996002,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011998800119988,0,6.999300069993001e-4,0.0025997400259974,0,0,0.005599440055994404,0.0020997900209978994,2.9997000299970003e-4,4.999500049995e-4,6.999300069993001e-4,0,0.0021997800219977996,0.0020997900209978994,4.999500049995e-4,0.0034996500349965013,0,0.0018998100189980994,0.0027997200279972004,0.10438956104389743,7.999200079992001e-4,0.09729027097290434,0.0017998200179981994,0.0022997700229976997,0.0027997200279972004,0.010298970102989689,0.005499450054994504,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,9.99900009999e-4,0.0016998300169982995,4.999500049995e-4,0.4221577842215949,0,2.9997000299970003e-4,0.021797820217978107,0.014498550144985458,0,0.004799520047995203,0.009299070092990696,0,0,0.004799520047995203,0,0,0.021597840215978308,3.9996000399960006e-4,0.022997700229976898,0.0011998800119988,0.008199180081991804,0.004499550044995503,0,5.999400059994001e-4,9.99900009999e-4,0.025197480251974682,0.0072992700729927066,0.004799520047995203,0.005699430056994304,0.007699230076992307,0,9.99900009999e-4,0.006399360063993605,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007599240075992407,0.0014998500149984997,0.0021997800219977996,0.0013998600139985998,0.045495450454954726,9.999000099990002e-5,0.0015998400159983996,0.06819318068193264,0.04279572042795735,0,0.011398860113988581,0.03329667033296659,0,1.9998000199980003e-4,0.017498250174982438,0,0.036296370362963674,0,1.9998000199980003e-4,0.4233576642335939,0.004099590040995902,0.029097090290970754,0.021597840215978308,0,0.0018998100189980994,7.999200079992001e-4,0.06979302069793109,0.019298070192980625,0.01149885011498848,0.019198080191980726,0.020497950204979416,0,0.007599240075992407,0.01429857014298566,0,0
0.0016998300169982995,0.03609639036096387,0.007599240075992407,0,0,0.015398460153984552,0.01009899010098989,0.0014998500149984997,0,0.0018998100189980994,0.04659534046595366,0,6.999300069993001e-4,0,0.011298870112988682,0,0,0.04309569043095706,0,0.010298970102989689,0.0015998400159983996,0.0087991200879912,0,0.04119588041195891,0.004999500049995003,3.9996000399960006e-4,0.18018198180181605,0.051994800519948405,0,0.12988701129887195,0.0064993500649935055,0,0,0,0,0,0.0037996200379962018,0.032996700329966884,0,0,0.015498450154984451,0.010598940105989387,0,0.011398860113988581,0.015498450154984451,0,0,0,0,0,0,0,0,0,0,0.007899210078992107,0,0,0,0.009199080091990797,0,0,0,0,0,2.9997000299970003e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012098790120987876,0.0028997100289971005,0.0018998100189980994,0.0023997600239976,0.05109489051094928,9.999000099990002e-5,0.0021997800219977996,0.0810918908109201,0.05979402059794082,4.999500049995e-4,0.015198480151984753,0.04999500049995035,0,0,0.015498450154984451,0,0.04019598040195988,0.40805919408060665,4.999500049995e-4,0,0.004199580041995802,0.044395560443955796,0.026497350264973372,0,0.003899610038996102,4.999500049995e-4,0.0664933506649343,0.023197680231976697,0.019498050194980424,0.022897710228977,0.0335966403359663,0,0.009699030096990293,0.017698230176982237,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03859614038596144,0.02569743025697418,0.009399060093990596,0.03109689031096874,0.0011998800119988,0,0,5.999400059994001e-4,0.0011998800119988,0,1.9998000199980003e-4,0,0,0,0.0010998900109989,0,0,0,0,5.999400059994001e-4,0,3.9996000399960006e-4,0,0,0,0,0,9.999000099990002e-5,0,7.999200079992001e-4,0,0,0.05329467053294714,0.0409959004099591,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009199080091990797,0.0024997500249975,0.0023997600239976,0.0028997100289971005,0.03089691030896894,9.999000099990002e-5,0.0012998700129986998,0.030596940305969243,0.057094290570943444,7.999200079992001e-4,0.017498250174982438,0.08299170082991825,0,4.999500049995e-4,0.01849815018498143,0,0.024897510248974984,0.021997800219977905,7.999200079992001e-4,0.027297270272972567,0.004899510048995103,0,0.0224977502249774,0,0.004199580041995802,2.9997000299970003e-4,0.022097790220977805,0.02689731026897297,0.017898210178982035,0.06979302069793109,0.07959204079592155,0,0.0087991200879912,0.019298070192980625,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006299370062993705,0.0012998700129986998,0.0022997700229976997,6.999300069993001e-4,0.01419858014198576,1.9998000199980003e-4,9.99900009999e-4,0.011298870112988682,0.03459654034596533,0,0.009599040095990394,0.02689731026897297,0,5.999400059994001e-4,0.324867513248676,0,0.014998500149984955,0.012698730126987271,9.999000099990002e-5,0.01299870012998697,0.0022997700229976997,0.020897910208979013,0,0,0.0017998200179981994,1.9998000199980003e-4,0.014398560143985559,0.374062593740635,0.006599340065993406,0.015198480151984753,0.01559844015598435,0,0.004499550044995503,0.013298670132986667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0.0016998300169982995,0.0015998400159983996,1.9998000199980003e-4,0.004799520047995203,2.9997000299970003e-4,0,0.006599340065993406,0.0012998700129986998,0,0,0.0019998000199979993,0.17188281171882527,0.0026997300269973002,0.004499550044995503,6.999300069993001e-4,0.005499450054994504,9.999000099990002e-5,0.006299370062993705,0.004899510048995103,0,0.0011998800119988,0.16608339166083172,0.0042995700429957024,0.0037996200379962018,0.004699530046995303,0.023497650234976394,0.016498350164983445,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,6.999300069993001e-4,0,0,4.999500049995e-4,0,0,0,0,0,0,0.027897210278971962,0.08719128087191416,0,0,0.08889111088891251,0.09309069093090842,0,0.059294070592941304,0.0887911208879126,0,0,0,0,0.08679132086791455,0,0,0,0,0,0,0,0,0,0.09379062093790774,9.999000099990002e-5,0,0,0,0,2.9997000299970003e-4,0.0013998600139985998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006799320067993206,0,0.0013998600139985998,0.018098190180981834,0.0019998000199979993,4.999500049995e-4,0.02949705029497035,0.009899010098990092,0,4.999500049995e-4,0.0064993500649935055,0.29847015298469803,0.0042995700429957024,0.017498250174982438,0.0011998800119988,0.023597640235976294,8.999100089991002e-4,0.028697130286971156,0.014098590140985861,0.3137686231376853,0.0027997200279972004,0,0.018898110188981028,0.016198380161983748,0.01839816018398153,0.09119088091191027,0.09339066093390813,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006299370062993705,0.0018998100189980994,2.9997000299970003e-4,0.0020997900209978994,0.03399660033996591,0,1.9998000199980003e-4,0.4154584541546005,0.03829617038296173,2.9997000299970003e-4,0.013998600139985962,0.027797220277972063,1.9998000199980003e-4,0,0.010298970102989689,0,0.02949705029497035,0.06789321067893293,6.999300069993001e-4,0.06769323067693313,0.0024997500249975,0.0227977202279771,0.013598640135986365,0,8.999100089991002e-4,0.0010998900109989,0,0.018098190180981834,0.012698730126987271,0.019098090190980826,0.019298070192980625,0,0.005499450054994504,0.01589841015898405,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005199480051994804,0.0020997900209978994,7.999200079992001e-4,8.999100089991002e-4,0.01569843015698425,0,9.999000099990002e-5,0.017998200179981935,0.034496550344965425,4.999500049995e-4,0.007899210078992107,0.025197480251974682,0,9.999000099990002e-5,0.36406359364064333,0,0.012698730126987271,0.017498250174982438,2.9997000299970003e-4,0.013598640135986365,0.0037996200379962018,0.021897810218978006,0.4203579642035964,0,0.0037996200379962018,0,0.009499050094990495,0,0.012098790120987876,0.017898210178982035,0.015298470152984653,0,0.004699530046995303,0.013298670132986667,0,0
0,8.999100089991002e-4,0,0,0,4.999500049995e-4,2.9997000299970003e-4,9.999000099990002e-5,0,0,0.0015998400159983996,0,0,0,0,0,0,0.0011998800119988,0,9.999000099990002e-5,4.999500049995e-4,5.999400059994001e-4,0,8.999100089991002e-4,0,5.999400059994001e-4,0.0035996400359964015,0.0017998200179981994,0,0.0026997300269973002,9.999000099990002e-5,0,0,0,0,0,0.13008699130087173,0.39056094390562124,0,0,0.3962603739626165,0.411258874112604,0,0.2580741925807317,0.39616038396161657,0,0,0,1.9998000199980003e-4,0.39006099390062166,0,0,0,0,0,0.40935906409360556,0,9.999000099990002e-5,0,0,0,2.9997000299970003e-4,0,0,0,0.0029997000299970007,0.005299470052994704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028497150284971358,0.005299470052994704,0.007599240075992407,0.0086991300869913,0.10158984101590016,9.999000099990002e-5,0.003399660033996601,0.08549145085491582,0.21247875212478015,8.999100089991002e-4,0.06509349065093566,0.2500749925007384,2.9997000299970003e-4,6.999300069993001e-4,0.06129387061293936,0,0.0814918508149197,0.09439056094390716,0.0012998700129986998,0.08309169083091815,0.013998600139985962,0.2790720927907142,0.0813918608139198,0,0.015398460153984552,3.9996000399960006e-4,0.09439056094390716,0.10938906109389257,0.05149485051494889,0,0.3879612038796234,0,0.035596440355964355,0.08299170082991825,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038496150384961535,0.0064993500649935055,0.007499250074992507,0.007799220077992207,0.08979102089791163,0,0.0024997500249975,0.07579242075792525,0.19748025197479682,0.0025997400259974,0.051994800519948405,0.23027697230276037,8.999100089991002e-4,4.999500049995e-4,0.05779422057794276,0,0.07059294070593031,0.07609239076092496,0.0012998700129986998,0.06459354064593614,0.010298970102989689,0.2639736026397268,0.07999200079992116,0,0.013498650134986466,5.999400059994001e-4,0.07249275072492846,0.08739126087391397,0.05989401059894072,0.39196080391962007,0,0,0.025197480251974682,0.07689231076892418,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02959704029597025,0.030396960303969444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1067893210678951,0.0737926207379272,0.023197680231976697,0.06879312068793206,7.999200079992001e-4,0,0,9.999000099990002e-5,7.999200079992001e-4,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0,2.9997000299970003e-4,0.1455854414558545,0,7.999200079992001e-4,0,0,0,3.9996000399960006e-4,0,0,5.999400059994001e-4,0,0,0,0.12778722127787429,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3175682431756821,0.17378262173782316,0.0885911408859128,0.1734826517348235,9.999000099990002e-5,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0.3552644735526507,0,1.9998000199980003e-4,0,0,0,1.9998000199980003e-4,0,0,0,1.9998000199980003e-4,0,0.35826417358264817,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008599140085991401,0,0,0,0,0,0,0.008599140085991401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09519048095190638,0,0,0,0.09719028097190444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013498650134986466,0,0,0,0,0,0,0.013498650134986466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09019098090191124,0,0,0.09409059094090745,0
