40054015_0_cattle_2013-03-01,40054015_10_cattle_2013-03-01,40054015_11_cattle_2013-02-01,40054015_12_cattle_2013-03-01,40054015_13_cattle_2013-03-01,40054015_14_cattle_2013-03-01,40054015_15_cattle_2013-03-01,40054015_16_cattle_2013-03-01,40054015_17_cattle_2013-03-01,40054015_18_cattle_2013-03-01,40054015_19_cattle_2013-03-01,40054015_1_cattle_2013-03-01,40054015_20_cattle_2013-03-01,40054015_21_cattle_2013-03-01,40054015_22_cattle_2013-03-01,40054015_23_cattle_2013-03-01,40054015_24_cattle_2013-03-01,40054015_25_cattle_2013-03-01,40054015_2_cattle_2013-03-01,40054015_3_cattle_2013-02-01,40054015_4_cattle_2013-03-01,40054015_5_cattle_2013-03-01,40054015_6_cattle_2013-03-01,40054015_7_cattle_2013-03-01,40054015_8_cattle_2013-03-01,40054015_9_cattle_2013-03-01,40270058_0_cattle_2011-07-01,40270058_1_cattle_2011-06-01,64420015_0_cattle_2008-04-01,64420015_10_cattle_2009-05-01,64420015_11_cattle_2011-02-01,64420015_12_cattle_2011-02-01,64420015_13_cattle_2011-02-01,64420015_14_cattle_2011-02-01,64420015_15_cattle_2011-02-01,64420015_16_cattle_2011-02-01,64420015_17_cattle_2011-02-01,64420015_18_cattle_2011-02-01,64420015_19_cattle_2011-02-01,64420015_1_cattle_2008-04-01,64420015_20_cattle_2011-02-01,64420015_21_cattle_2010-09-01,64420015_22_cattle_2011-02-01,64420015_23_cattle_2011-02-01,64420015_24_cattle_2011-02-01,64420015_25_cattle_2011-02-01,64420015_26_cattle_2011-02-01,64420015_27_cattle_2011-02-01,64420015_28_cattle_2010-03-01,64420015_29_cattle_2011-02-01,64420015_2_cattle_2011-02-01,64420015_30_cattle_2011-02-01,64420015_31_cattle_2011-02-01,64420015_32_cattle_2011-02-01,64420015_33_cattle_2011-02-01,64420015_34_cattle_2011-02-01,64420015_35_cattle_2011-02-01,64420015_36_cattle_2011-02-01,64420015_37_cattle_2011-02-01,64420015_38_cattle_2011-02-01,64420015_39_cattle_2011-02-01,64420015_3_cattle_2011-02-01,64420015_40_cattle_2011-02-01,64420015_41_cattle_2011-02-01,64420015_42_cattle_2011-02-01,64420015_43_cattle_2011-02-01,64420015_44_cattle_2011-02-01,64420015_45_cattle_2011-02-01,64420015_46_cattle_2011-02-01,64420015_47_cattle_2011-02-01,64420015_48_cattle_2011-02-01,64420015_49_cattle_2011-02-01,64420015_4_cattle_2011-02-01,64420015_50_cattle_2011-02-01,64420015_51_cattle_2011-02-01,64420015_52_cattle_2011-02-01,64420015_53_cattle_2011-02-01,64420015_54_cattle_2011-02-01,64420015_55_cattle_2011-02-01,64420015_56_cattle_2011-02-01,64420015_57_cattle_2011-02-01,64420015_58_cattle_2011-02-01,64420015_59_cattle_2011-02-01,64420015_5_cattle_2011-02-01,64420015_60_cattle_2011-02-01,64420015_61_cattle_2011-02-01,64420015_62_cattle_2011-02-01,64420015_63_cattle_2011-02-01,64420015_64_cattle_2011-02-01,64420015_65_cattle_2011-02-01,64420015_66_cattle_2011-02-01,64420015_67_cattle_2011-02-01,64420015_68_cattle_2011-02-01,64420015_69_cattle_2011-02-01,64420015_6_cattle_2011-01-01,64420015_70_cattle_2011-02-01,64420015_71_cattle_2011-02-01,64420015_72_cattle_2011-02-01,64420015_73_cattle_2011-02-01,64420015_74_cattle_2011-02-01,64420015_75_cattle_2011-02-01,64420015_76_cattle_2011-02-01,64420015_77_cattle_2011-02-01,64420015_78_cattle_2011-02-01,64420015_79_cattle_2013-02-01,64420015_7_cattle_2011-02-01,64420015_8_cattle_2011-02-01,64420015_9_cattle_2011-02-01,64420044_0_cattle_2013-03-01,64420044_10_cattle_2013-03-01,64420044_11_cattle_2013-03-01,64420044_12_cattle_2013-03-01,64420044_13_cattle_2013-03-01,64420044_14_cattle_2013-03-01,64420044_1_cattle_2013-03-01,64420044_2_cattle_2013-03-01,64420044_3_cattle_2013-02-01,64420044_4_cattle_2013-03-01,64420044_5_cattle_2013-03-01,64420044_6_cattle_2013-03-01,64420044_7_cattle_2013-03-01,64420044_8_cattle_2013-03-01,64420044_9_cattle_2013-03-01,64420047_0_cattle_2012-05-01,64420047_1_cattle_2012-01-01,64420047_2_cattle_2012-08-01,64420047_3_cattle_2012-08-01,64420047_4_cattle_2012-07-01,64420047_5_cattle_2012-08-01
0.0157968406318736,0.3849230153969117,1.999600079984003e-4,0.011397720455908809,0.002599480103979204,0.07498500299940031,0.013997200559888004,3.999200159968006e-4,0.0011997600479904018,0.008798240351929614,0.0019996000799840027,0.004399120175964808,0,0.10957808438312464,0.07398520295940827,0.0027994401119776045,0.07018596280743855,0.0023995200959808036,1.999600079984003e-4,0.008598280343931215,0,0.012797440511897606,0.004799040191961609,0.0049990001999600095,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017396520695860798,0.01079784043191361,3.999200159968006e-4,0.03119376124775037,0.01119776044791041,0.005798840231953611,0.0165966806638672,0.0049990001999600095,0.005598880223955211,0.02059588082383519,0.012797440511897606,0.20575884823035817,0.006398720255948813,0.009198160367926414,0.018796240751849595,0.0017996400719856025,0.011797640471905608,0.007198560287942414,0.004199160167966408,0.025194961007798382,0.008198360327934416,0,0.013197360527894405,0.1941611677664506,1.999600079984003e-4,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00539892021595681,0.0015996800639872023,9.998000399920016e-4,0.0161967606478704,0.007798440311937616,0.0019996000799840027,0.007198560287942414,0.0037992401519696068,0.30553889222155534,0.009798040391921612,0.4047190561887512,0.005998800239952012,0.0017996400719856025,0.0035992801439712063,0.0031993601279744054,0.0015996800639872023,0.0049990001999600095,9.998000399920016e-4,0.002199560087982403,0.012597480503899207,0.004399120175964808,0.0037992401519696068,0,0.008798240351929614,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004399120175964808,0.0035992801439712063,0.001399720055988802,0.009198160367926414,0.0031993601279744054,0.002599480103979204,0.003399320135972806,0.0011997600479904018,0.003399320135972806,0.007398520295940815,0.002599480103979204,0.3447310537892376,0,0.002999400119976005,0.004399120175964808,1.999600079984003e-4,0.002199560087982403,1.999600079984003e-4,7.998400319936012e-4,0.008598280343931215,0.0019996000799840027,0.2461507698460363,0.0031993601279744054,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.05778844231153751,0,0,0,0,0.05598880223955192,0,0,0,0,0.05778844231153751,0,0,0.05778844231153751,0,0,0,0,0,0,0,0,0,0.05538892221555672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.19676064787042988,0,0,0,0,0.21715656868626734,0,0,0,0,0.19536092781444103,0,0,0.19676064787042988,0,0,0,0,0,0,0,0,0.19676064787042988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004799040191961609,0.002199560087982403,5.998800239952009e-4,0.025194961007798382,0.002199560087982403,3.999200159968006e-4,0.006398720255948813,0.001399720055988802,0.011397720455908809,0.0031993601279744054,0.002199560087982403,0.008398320335932815,0.007998400319936016,0.00539892021595681,0.01119776044791041,0.002999400119976005,0.0011997600479904018,0,0,0.006398720255948813,0.002199560087982403,0.007398520295940815,0.004399120175964808,0.0017996400719856025,1.999600079984003e-4,0.002599480103979204,0,1.999600079984003e-4,0,9.998000399920016e-4,0,1.999600079984003e-4,9.998000399920016e-4,9.998000399920016e-4,0,5.998800239952009e-4,0,0,0,0,0.0011997600479904018,0.0015996800639872023,5.998800239952009e-4,1.999600079984003e-4,9.998000399920016e-4,0,1.999600079984003e-4,0.022595480903819187,9.998000399920016e-4,0.027594481103779177,0,0.09098180363927283,9.998000399920016e-4,0.03119376124775037,1.999600079984003e-4,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,0,0,9.998000399920016e-4,5.998800239952009e-4,9.998000399920016e-4,0,0,1.999600079984003e-4,0.0017996400719856025,0,0,0.024195160967806384,0.0017996400719856025,7.998400319936012e-4,0.0017996400719856025,0,1.999600079984003e-4,0,0,0,0.0017996400719856025,0.08778244351129832,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,5.998800239952009e-4,5.998800239952009e-4,9.998000399920016e-4,0.09658068386322821,0,0,0,5.998800239952009e-4,0,9.998000399920016e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.0037992401519696068,0.1115776844631087,3.999200159968006e-4,1.999600079984003e-4,9.998000399920016e-4,9.998000399920016e-4,0.002599480103979204,3.999200159968006e-4,0,3.999200159968006e-4,0,0.0037992401519696068,0.0037992401519696068,0,9.998000399920016e-4,0.10957808438312464,0.04019196160767835,1.999600079984003e-4,1.999600079984003e-4,0.0037992401519696068,7.998400319936012e-4,0,0,0.003399320135972806,7.998400319936012e-4,0.0011997600479904018,0.05078984203159353,5.998800239952009e-4,0.0011997600479904018,0.0011997600479904018,0.0015996800639872023,0,5.998800239952009e-4,0,5.998800239952009e-4,0.0019996000799840027,1.999600079984003e-4,0.029194161167766373,0.03579284143171356,0,0.002999400119976005,0.0019996000799840027,0.018996200759847995,1.999600079984003e-4,0.002599480103979204,0.001399720055988802,0.002999400119976005,3.999200159968006e-4,0.0023995200959808036,0.03059388122375517,1.999600079984003e-4,0.0017996400719856025,0.0037992401519696068,1.999600079984003e-4,0.028594281143771175,7.998400319936012e-4,5.998800239952009e-4,5.998800239952009e-4,0.013797240551889604,0.0015996800639872023,0.0171965606878624,0,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0.0023995200959808036,0,0.0011997600479904018,1.999600079984003e-4,0.0019996000799840027,0,1.999600079984003e-4,5.998800239952009e-4,0,1.999600079984003e-4,0.03219356128774237,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.0929814037192569,0,1.999600079984003e-4,0,0.0023995200959808036,0.0015996800639872023,0.004399120175964808,0.002999400119976005,0,0.0015996800639872023,0.38732253549289225,0.0165966806638672,0.0019996000799840027,0.002199560087982403,0.002599480103979204,0,0,0.008598280343931215,0.0019996000799840027,0.07618476304739075,7.998400319936012e-4,0,0,3.999200159968006e-4,0.005998800239952012,9.998000399920016e-4,0.00519896020795841,0.001399720055988802,7.998400319936012e-4,0.0011997600479904018,7.998400319936012e-4,0,0,0,0.0011997600479904018,0,0.003999200159968007,0,0,0,0.0037992401519696068,0,0,5.998800239952009e-4,0.009598080383923213,0.005598880223955211,3.999200159968006e-4,0.001399720055988802,0.008398320335932815,0.002599480103979204,3.999200159968006e-4,1.999600079984003e-4,0.013397320535892805,0,3.999200159968006e-4,0,0.008998200359928014,5.998800239952009e-4,0,9.998000399920016e-4,0,0,0.004199160167966408,0.008598280343931215,0,0.0019996000799840027,0,7.998400319936012e-4,0,0,1.999600079984003e-4,0,0.002199560087982403,0.0023995200959808036,5.998800239952009e-4,0,7.998400319936012e-4,0.0023995200959808036,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.0017996400719856025,0.020195960807838392,0,0.0017996400719856025,0.0031993601279744054,0.003399320135972806,0.002999400119976005,0.01059788042391521,0.003399320135972806,0.0049990001999600095,0,0.004799040191961609,0.02199560087982399,0.023595280943811185,0.018396320735852796,0.003999200159968007,0.008598280343931215,7.998400319936012e-4,9.998000399920016e-4,0.017596480703859198,0.01099780043991201,0.1603679264147199,0.006398720255948813,0.002599480103979204,0.0037992401519696068,0.0049990001999600095,0.00539892021595681,0.007798440311937616,0.002599480103979204,0.004199160167966408,0.0035992801439712063,0.010197960407918412,0.00519896020795841,5.998800239952009e-4,0.008198360327934416,0,0.008998200359928014,0.0031993601279744054,0.008798240351929614,0.002999400119976005,0.00519896020795841,0.005998800239952012,0.003399320135972806,0.0017996400719856025,0,0.0017996400719856025,0.01079784043191361,0.012797440511897606,0.0067986402719456135,0.006998600279944014,0.0049990001999600095,9.998000399920016e-4,0.004399120175964808,0.002999400119976005,0.022195560887822388,0.0023995200959808036,0.0017996400719856025,1.999600079984003e-4,0.011797640471905608,0.0035992801439712063,0,0.006198760247950412,0.0011997600479904018,0,0.0019996000799840027,0.008398320335932815,0.012797440511897606,0.002199560087982403,0.0027994401119776045,0.0067986402719456135,0,0.0037992401519696068,0.005998800239952012,0.0045990801839632086,0.004799040191961609,0.004799040191961609,0.0037992401519696068,0,0.003999200159968007,9.998000399920016e-4,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18016396720656214,0,0,0,7.998400319936012e-4,0,1.999600079984003e-4,0,0,5.998800239952009e-4,0,9.998000399920016e-4,0,9.998000399920016e-4,9.998000399920016e-4,3.999200159968006e-4,0,0.30333933213357317,0.05518896220755832,9.998000399920016e-4,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,1.999600079984003e-4,0,0.07278544291141784,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0.03579284143171356,0.042591481703659145,1.999600079984003e-4,0,0,0.03119376124775037,7.998400319936012e-4,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,0,7.998400319936012e-4,0.04479104179164154,0,0,9.998000399920016e-4,7.998400319936012e-4,0.03699260147970396,0.0015996800639872023,0,9.998000399920016e-4,0.0153969206158768,9.998000399920016e-4,0.02619476104779038,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,3.999200159968006e-4,7.998400319936012e-4,0,0,0.05018996200759833,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.001399720055988802,0.0023995200959808036,0.0027994401119776045,0.0011997600479904018,0.0011997600479904018,0,0,0,0.003399320135972806,0.003399320135972806,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0.0017996400719856025,0,0.0027994401119776045,0,0,9.998000399920016e-4,9.998000399920016e-4,0,5.998800239952009e-4,0,7.998400319936012e-4,5.998800239952009e-4,0.06018796240751831,0,0.0015996800639872023,0,0.0015996800639872023,0.1085782843431326,7.998400319936012e-4,0,9.998000399920016e-4,5.998800239952009e-4,0.0685862827434513,0,0,0,0.06578684263147361,0.0019996000799840027,0.0011997600479904018,9.998000399920016e-4,1.999600079984003e-4,0,0.0011997600479904018,0.2973405318936218,0.003399320135972806,0,0,0,5.998800239952009e-4,0,0,5.998800239952009e-4,0,0,5.998800239952009e-4,0,0.12197560487902584,0.003399320135972806,3.999200159968006e-4,0,0,0,0.0017996400719856025,0,5.998800239952009e-4,0,0,0,9.998000399920016e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,0.0023995200959808036,0.17536492701460038,0,0.003399320135972806,0,7.998400319936012e-4,7.998400319936012e-4,0,0,3.999200159968006e-4,3.999200159968006e-4,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0.004199160167966408,0,0,0,0,9.998000399920016e-4,9.998000399920016e-4,1.999600079984003e-4,0,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,0,0,7.998400319936012e-4,0.2993401319736056,0,0,9.998000399920016e-4,0,0,9.998000399920016e-4,0,0,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,0.10437912417516607,0,0,0,0,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0.002999400119976005,0,9.998000399920016e-4,0,0,9.998000399920016e-4,0,0,0,0.0045990801839632086,0,0.11837632473505452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0023995200959808036,0,0.005598880223955211,9.998000399920016e-4,3.999200159968006e-4,0.001399720055988802,0,0.0031993601279744054,0.0019996000799840027,0.0011997600479904018,0,0.0023995200959808036,0,0.009398120375924813,0.009398120375924813,0.0015996800639872023,0.28934213157368666,0.001399720055988802,9.998000399920016e-4,0.004199160167966408,0.0023995200959808036,0.005598880223955211,0,0,0.0017996400719856025,0.0015996800639872023,0.0027994401119776045,0.0031993601279744054,1.999600079984003e-4,0.0023995200959808036,0.002199560087982403,0.0023995200959808036,1.999600079984003e-4,0,0.0031993601279744054,0,0.0027994401119776045,7.998400319936012e-4,0.002199560087982403,3.999200159968006e-4,0.0011997600479904018,0.0045990801839632086,0.0015996800639872023,0.0027994401119776045,0,0.003399320135972806,0.0019996000799840027,7.998400319936012e-4,0.004199160167966408,0.002999400119976005,0.0027994401119776045,5.998800239952009e-4,0.0017996400719856025,9.998000399920016e-4,0.007998400319936016,0.003399320135972806,1.999600079984003e-4,0,0.006198760247950412,9.998000399920016e-4,0,0.00519896020795841,0,0,0.0015996800639872023,0.0017996400719856025,0.0011997600479904018,0.0019996000799840027,0.14717056588682506,0.0027994401119776045,0,0.133373325334935,0.0015996800639872023,0.001399720055988802,0.0037992401519696068,0.0017996400719856025,0.21215756848630718,0,3.999200159968006e-4,3.999200159968006e-4,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.0015996800639872023,5.998800239952009e-4,0.0019996000799840027,0.003999200159968007,0.004199160167966408,0,0.0017996400719856025,1.999600079984003e-4,0,1.999600079984003e-4,0,0.008998200359928014,0.008198360327934416,0.07838432313537322,0.0023995200959808036,0.002199560087982403,0,0.09518096380723937,0.0023995200959808036,7.998400319936012e-4,0.0027994401119776045,0,0.001399720055988802,0.0023995200959808036,0.0045990801839632086,0.06938612277544493,7.998400319936012e-4,0.08178364327134613,0.002999400119976005,0.0035992801439712063,1.999600079984003e-4,0,0.005598880223955211,0,0.004399120175964808,7.998400319936012e-4,0.001399720055988802,0,3.999200159968006e-4,0.0027994401119776045,9.998000399920016e-4,0,0,0.004199160167966408,0.004199160167966408,0.001399720055988802,0.0027994401119776045,0.002999400119976005,0.005598880223955211,0.001399720055988802,1.999600079984003e-4,0.003399320135972806,0.008798240351929614,0.002599480103979204,0,0,0,0.07978404319136206,0,0.002999400119976005,0,0,0.0011997600479904018,0.0045990801839632086,9.998000399920016e-4,0.0035992801439712063,0.003399320135972806,7.998400319936012e-4,7.998400319936012e-4,9.998000399920016e-4,5.998800239952009e-4,0.0023995200959808036,0.3367326534693024,0.08978204359128239,0,0,0.003399320135972806,5.998800239952009e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.001399720055988802,0,0.008398320335932815,0.001399720055988802,0.0027994401119776045,0.014997000599880001,7.998400319936012e-4,5.998800239952009e-4,0,0.015996800639872,0,0.35232953409317597,0,0.008398320335932815,0.009598080383923213,1.999600079984003e-4,0.001399720055988802,5.998800239952009e-4,0.0017996400719856025,9.998000399920016e-4,0.0019996000799840027,0.006998600279944014,0.0023995200959808036,0,0.0011997600479904018,0.09878024395121068,3.999200159968006e-4,0.0031993601279744054,0.0045990801839632086,1.999600079984003e-4,0.003399320135972806,0.002199560087982403,7.998400319936012e-4,1.999600079984003e-4,0.005998800239952012,0,0.004799040191961609,0.0037992401519696068,0.0019996000799840027,0.0011997600479904018,9.998000399920016e-4,0.002999400119976005,0.006398720255948813,0.010197960407918412,0,0.001399720055988802,0.005998800239952012,0.002999400119976005,0.002199560087982403,5.998800239952009e-4,0.0023995200959808036,5.998800239952009e-4,0.003399320135972806,9.998000399920016e-4,0.008598280343931215,0.001399720055988802,0,0,0.02659468106378718,9.998000399920016e-4,3.999200159968006e-4,0.002199560087982403,0,0,0.0011997600479904018,0.0035992801439712063,0.0019996000799840027,0.0035992801439712063,0.002199560087982403,0.08758248350329992,0,0.001399720055988802,0.0019996000799840027,0.002999400119976005,0.002999400119976005,3.999200159968006e-4,0.0049990001999600095,0,0.08178364327134613,0.001399720055988802,0.02599480103979198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.001399720055988802,0,0.009998000399920012,0.0019996000799840027,9.998000399920016e-4,0.16916616676664978,0.0035992801439712063,0.0017996400719856025,0.015996800639872,0,0,0.014397120575884803,0,0.009798040391921612,0.008798240351929614,5.998800239952009e-4,0.003399320135972806,1.999600079984003e-4,5.998800239952009e-4,5.998800239952009e-4,0.001399720055988802,0.008998200359928014,0.002599480103979204,5.998800239952009e-4,0.0049990001999600095,0.0163967206558688,0.0011997600479904018,9.998000399920016e-4,7.998400319936012e-4,0.0017996400719856025,3.999200159968006e-4,0.0015996800639872023,0.002599480103979204,0,0.0017996400719856025,0,0.005798840231953611,0.002599480103979204,0.0031993601279744054,5.998800239952009e-4,1.999600079984003e-4,0.003999200159968007,0.004399120175964808,0.16836632673465615,5.998800239952009e-4,0,0.0049990001999600095,0.001399720055988802,0.004199160167966408,0.002599480103979204,0.0011997600479904018,3.999200159968006e-4,0.002999400119976005,0.0019996000799840027,0.009598080383923213,0.001399720055988802,9.998000399920016e-4,0,0.12557488502299716,7.998400319936012e-4,0,0.0027994401119776045,0,0.001399720055988802,9.998000399920016e-4,0.001399720055988802,0.0011997600479904018,0.005598880223955211,0.0017996400719856025,0.012597480503899207,0,0.0037992401519696068,0.002599480103979204,0.0035992801439712063,9.998000399920016e-4,0.0017996400719856025,0.0045990801839632086,0,0.014597080583883202,7.998400319936012e-4,0.13237352529494298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02159568086382719,0,0,0,0,0,0,0,0,0,0.02159568086382719,0,0.02199560087982399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02159568086382719,0,0,0,0,0,0,0.02159568086382719,0,0,0,0,0,0,0.7976404719055655,0,0,0,0.29514097180563964,0.32313537292541267,0.43331333733251937,0.38272345530892954,0.28474305138972394,0.3427314537092538,0.3079384123175359,0.4161167766446588,0.8002399520095445,0.31573685262947265,0.32333533293341105,0.37232553489301384,0.4055188962207447,0.39392121575683875,0.3979204159168063,0.8082383523294796,0.8584283143370727,0.8040391921615136,0.4725054989002016,0.6006798640271624,0.8062387522494958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0,0.0035992801439712063,1.999600079984003e-4,5.998800239952009e-4,0.008798240351929614,0.0011997600479904018,0.001399720055988802,0.3311337732453478,0.0165966806638672,0,0,0,0.006198760247950412,0.005998800239952012,3.999200159968006e-4,0.001399720055988802,3.999200159968006e-4,0.001399720055988802,0,5.998800239952009e-4,0.0019996000799840027,5.998800239952009e-4,0,0.0015996800639872023,0.08878224355129036,0.0011997600479904018,7.998400319936012e-4,0.001399720055988802,9.998000399920016e-4,0,0.002199560087982403,0.0023995200959808036,0,0.001399720055988802,0,0.002199560087982403,5.998800239952009e-4,0.0017996400719856025,7.998400319936012e-4,3.999200159968006e-4,0.002599480103979204,0.001399720055988802,0.012397520495900807,0,0.0015996800639872023,0.0015996800639872023,0.002999400119976005,0.0019996000799840027,0.0023995200959808036,5.998800239952009e-4,5.998800239952009e-4,0.003399320135972806,9.998000399920016e-4,0.006398720255948813,5.998800239952009e-4,3.999200159968006e-4,0,0.02059588082383519,1.999600079984003e-4,0,0.0011997600479904018,5.998800239952009e-4,0,0.002199560087982403,0.0015996800639872023,0.0017996400719856025,0.0011997600479904018,5.998800239952009e-4,0.07678464307138597,0,0.0031993601279744054,0.002999400119976005,7.998400319936012e-4,5.998800239952009e-4,0.0019996000799840027,3.999200159968006e-4,0,0.0745850829834035,0.0011997600479904018,0.02139572085582879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
