40270033_0_cattle_2013-02-01,40270033_10_cattle_2013-03-01,40270033_11_cattle_2013-03-01,40270033_12_cattle_2013-03-01,40270033_13_cattle_2013-03-01,40270033_14_cattle_2013-03-01,40270033_15_cattle_2013-03-01,40270033_16_cattle_2013-03-01,40270033_17_cattle_2013-03-01,40270033_18_cattle_2014-03-01,40270033_19_cattle_2014-05-01,40270033_1_cattle_2013-03-01,40270033_20_cattle_2014-03-01,40270033_2_cattle_2013-03-01,40270033_3_cattle_2013-03-01,40270033_4_cattle_2013-03-01,40270033_5_cattle_2013-03-01,40270033_6_cattle_2013-03-01,40270033_7_cattle_2013-03-01,40270033_8_cattle_2013-03-01,40270033_9_cattle_2013-03-01,40270057_0_cattle_2013-10-01,40270057_10_cattle_2013-10-01,40270057_11_cattle_2013-10-01,40270057_12_cattle_2013-05-01,40270057_13_cattle_2013-10-01,40270057_14_cattle_2013-10-01,40270057_15_cattle_2013-10-01,40270057_16_cattle_2013-10-01,40270057_17_cattle_2013-09-01,40270057_18_cattle_2013-10-01,40270057_19_cattle_2013-10-01,40270057_1_cattle_2013-02-01,40270057_20_cattle_2013-10-01,40270057_21_cattle_2013-10-01,40270057_22_cattle_2013-06-01,40270057_23_cattle_2013-10-01,40270057_24_cattle_2013-10-01,40270057_25_cattle_2013-10-01,40270057_26_cattle_2013-10-01,40270057_27_cattle_2013-10-01,40270057_28_cattle_2013-10-01,40270057_29_cattle_2013-10-01,40270057_2_cattle_2013-02-01,40270057_30_cattle_2013-10-01,40270057_31_cattle_2013-05-01,40270057_32_cattle_2013-10-01,40270057_33_cattle_2013-10-01,40270057_34_cattle_2013-10-01,40270057_35_cattle_2013-10-01,40270057_36_cattle_2013-10-01,40270057_37_cattle_2013-10-01,40270057_38_cattle_2013-10-01,40270057_39_cattle_2013-10-01,40270057_3_cattle_2013-10-01,40270057_40_cattle_2013-10-01,40270057_41_cattle_2013-10-01,40270057_42_cattle_2013-10-01,40270057_43_cattle_2013-10-01,40270057_44_cattle_2013-10-01,40270057_45_cattle_2013-10-01,40270057_46_cattle_2013-10-01,40270057_47_cattle_2013-10-01,40270057_48_cattle_2013-10-01,40270057_49_cattle_2013-10-01,40270057_4_cattle_2013-10-01,40270057_50_cattle_2013-10-01,40270057_51_cattle_2013-10-01,40270057_52_cattle_2013-10-01,40270057_53_cattle_2013-10-01,40270057_54_cattle_2013-10-01,40270057_55_cattle_2013-10-01,40270057_56_cattle_2013-10-01,40270057_57_cattle_2013-10-01,40270057_58_cattle_2013-10-01,40270057_59_cattle_2013-10-01,40270057_5_cattle_2013-10-01,40270057_60_cattle_2013-10-01,40270057_61_cattle_2013-10-01,40270057_62_cattle_2013-10-01,40270057_63_cattle_2013-10-01,40270057_6_cattle_2013-10-01,40270057_7_cattle_2013-10-01,40270057_8_cattle_2013-04-01,40270057_9_cattle_2013-10-01,40270058_0_cattle_2010-04-01,40270058_100_cattle_2013-02-01,40270058_101_cattle_2013-02-01,40270058_102_cattle_2013-02-01,40270058_10_cattle_2010-10-01,40270058_11_cattle_2010-10-01,40270058_12_cattle_2010-09-01,40270058_13_cattle_2010-10-01,40270058_14_cattle_2010-10-01,40270058_15_cattle_2010-10-01,40270058_16_cattle_2010-10-01,40270058_17_cattle_2010-10-01,40270058_18_cattle_2010-10-01,40270058_19_cattle_2010-10-01,40270058_1_cattle_2009-01-01,40270058_20_cattle_2010-10-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_25_cattle_2013-02-01,40270058_26_cattle_2012-03-01,40270058_27_cattle_2013-02-01,40270058_28_cattle_2013-02-01,40270058_29_cattle_2013-02-01,40270058_2_cattle_2009-04-01,40270058_30_cattle_2013-02-01,40270058_31_cattle_2013-02-01,40270058_32_cattle_2013-02-01,40270058_33_cattle_2013-02-01,40270058_34_cattle_2013-02-01,40270058_35_cattle_2013-02-01,40270058_36_cattle_2013-02-01,40270058_37_cattle_2012-11-01,40270058_38_cattle_2013-02-01,40270058_39_cattle_2013-02-01,40270058_3_cattle_2009-01-01,40270058_40_cattle_2012-07-01,40270058_41_cattle_2013-02-01,40270058_42_cattle_2013-02-01,40270058_43_cattle_2013-02-01,40270058_44_cattle_2013-02-01,40270058_45_cattle_2013-02-01,40270058_46_cattle_2013-02-01,40270058_47_cattle_2013-02-01,40270058_48_cattle_2013-02-01,40270058_49_cattle_2013-02-01,40270058_4_cattle_2009-04-01,40270058_50_cattle_2013-02-01,40270058_51_cattle_2013-02-01,40270058_52_cattle_2013-02-01,40270058_53_cattle_2013-02-01,40270058_54_cattle_2013-02-01,40270058_55_cattle_2013-01-01,40270058_56_cattle_2013-02-01,40270058_57_cattle_2013-02-01,40270058_58_cattle_2013-02-01,40270058_59_cattle_2013-02-01,40270058_5_cattle_2010-10-01,40270058_60_cattle_2013-02-01,40270058_61_cattle_2013-02-01,40270058_62_cattle_2013-02-01,40270058_63_cattle_2013-02-01,40270058_64_cattle_2013-02-01,40270058_65_cattle_2013-02-01,40270058_66_cattle_2013-02-01,40270058_67_cattle_2013-02-01,40270058_68_cattle_2013-02-01,40270058_69_cattle_2013-02-01,40270058_6_cattle_2010-10-01,40270058_70_cattle_2013-02-01,40270058_71_cattle_2013-02-01,40270058_72_cattle_2013-02-01,40270058_73_cattle_2013-02-01,40270058_74_cattle_2013-02-01,40270058_75_cattle_2013-02-01,40270058_76_cattle_2013-02-01,40270058_77_cattle_2013-02-01,40270058_78_cattle_2013-02-01,40270058_79_cattle_2013-02-01,40270058_7_cattle_2010-10-01,40270058_80_cattle_2013-02-01,40270058_81_cattle_2013-02-01,40270058_82_cattle_2013-02-01,40270058_83_cattle_2013-02-01,40270058_84_cattle_2013-02-01,40270058_85_cattle_2013-02-01,40270058_86_cattle_2013-02-01,40270058_87_cattle_2013-02-01,40270058_88_cattle_2013-02-01,40270058_89_cattle_2013-02-01,40270058_8_cattle_2010-06-01,40270058_90_cattle_2013-02-01,40270058_91_cattle_2013-02-01,40270058_92_cattle_2013-02-01,40270058_93_cattle_2013-02-01,40270058_94_cattle_2013-02-01,40270058_95_cattle_2013-02-01,40270058_96_cattle_2013-02-01,40270058_97_cattle_2013-02-01,40270058_98_cattle_2013-02-01,40270058_99_cattle_2013-02-01,40270058_9_cattle_2010-01-01,64420015_0_cattle_2008-10-01,64420015_1_cattle_2008-11-01,64420015_2_cattle_2008-11-01,64420044_0_cattle_2009-04-01,64523019_0_cattle_2013-11-01,64523019_1_cattle_2013-12-01
0.034848257587120283,0.0011999400029998493,0.002299885005749712,0,0.004749762511874414,0.0018499075046247673,0.007599620018999067,0.002849857507124645,0.004849757512124402,0,0,4.999750012499375e-4,0,6.499675016249187e-4,0.0020998950052497365,0.0019499025048747547,0.001099945002749862,1.4999250037498125e-4,0.0017999100044997737,2.4998750062496874e-4,0.0017999100044997737,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0.007599620018999067,0,0,0,0,0,1.99990000499975e-4,0,0,0,5.499725013749313e-4,0.007599620018999067,0,0,0,9.99950002499875e-5,3.4998250087495624e-4,5.499725013749313e-4,0,0.0015999200039997989,0,0,0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.4998250087495624e-4,0,0,0,0,0.002999850007499627,0,0,0,0.0027998600069996512,0.0012999350032498367,0.0037498125093745355,0,0,0,0,0,0,0,0,0,0,0,0,0.0015999200039997989,0.032398380080995624,0.0017999100044997737,0.0032498375081245964,0.0024998750062496878,0.007599620018999067,0.0033498325083745843,0.0023998800059997,0.002849857507124645,0,0.0032998350082495903,0.0027498625068746573,0.0060496975151242555,4.999750012499375e-5,0.0038498075096245234,0.007599620018999067,0.0037998100094995295,0.007599620018999067,0.0016499175041247926,0,0,0.007599620018999067,0,0.0038998050097495173,0.0021498925053747304,0.005349732513374341,0,9.999500024998745e-4,0.001249937503124843,0.0017999100044997737,0.004299785010749469,0,0.004799760011999408,0.0038998050097495173,0.0036998150092495416,0.007599620018999067,0.005299735013249347,0.0017999100044997737,0.0026998650067496634,9.999500024998745e-4,0.4083295835209062,0.005249737513124353,0,2.999850007499625e-4,9.999500024998745e-4,0.002349882505874706,0.0021998900054997243,7.499625018749061e-4,0.002999850007499627,0.0019499025048747547,0.006249687515624231,0.0026998650067496634,0.0032498375081245964,0,3.4998250087495624e-4,0.0026498675066246695,0.001249937503124843,7.999600019998998e-4,0.0015499225038748052,0.0033498325083745843,0.002999850007499627,0.004249787510624475,0.005049747512624377,2.4998750062496874e-4,0,0.004249787510624475,4.4997750112494374e-4,7.499625018749061e-4,0.0036498175091245477,0.0015999200039997989,0.03434828258587035,0.0010499475026248682,0.0024998750062496878,0.002899855007249639,0.002299885005749712,0,0.007599620018999067,0.004399780010999456,0.004099795010249493,0.0027998600069996512,0.001249937503124843,0.0036498175091245477,0.0032998350082495903,0.0030998450077496147,0.001099945002749862,0.0027998600069996512,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020498975051247426,0,0,0,0.056247187640617306,0.016549172541372826,9.499525023748808e-4,0.06959652017399046,4.999750012499375e-4,0.002899855007249639,0.07939603019848909,3.4998250087495624e-4,0.04364781760911906,0.007249637518124109,0.3494825258737567,0.006899655017249152,0,0,0,0,0,0,0,0,0,0.3494825258737567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3494825258737567,0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-4,0,0,0,0,0,0,0,0,0,0,0.01659917004149782,0,0,0,0,0,0,0,0,0,0,5.99970001499925e-4,0,0,0,0,0,0,0,0,0,0,0.04149792510374436,0.3494825258737567,0.3494825258737567,0.3494825258737567,0.3494825258737567,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01874906254687252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007849607519624036,0,0,0.007599620018999067,0,0.011149442527873577,0.010249487525623702,0,0,0,0,1.4999250037498125e-4,0,0.01119944002799857,0,0.011149442527873577,0,0,0,0.008749562521873911,0,0.0020498975051247426,0,0,0.009699515024248779,0.01659917004149782,0.00824958752062398,2.4998750062496874e-4,0.011499425028748528,0,0,0.0036498175091245477,0,0.0032998350082495903,0,0,0,0.003449827508624572,0,1.99990000499975e-4,0,0.012299385030748417,0,0,0.008199590020498988,0,0.002899855007249639,0.0026998650067496634,0,0,0,0,0,0,0.010349482525873688,0.00889955502224889,0.0027998600069996512,0,0,0.01134943252837355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01609919504024789,0,0,0,0,0,0.01579921003949793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015549222538872965,0.0032998350082495903,0.004649767511624426,0,0.015049247537623035,0.00889955502224889,0.02484875756212167,0.010349482525873688,0.06409679516024122,0,0,0.002899855007249639,0,0.33653317334137633,0.01134943252837355,0.0032998350082495903,0.0077496125193740484,0.0021498925053747304,0.07104644767761525,8.999550022498872e-4,0.00469976501174942,0,0,0,0,0,9.999500024998745e-4,0,0.0027998600069996512,2.4998750062496874e-4,0,0,0.024798760061996678,0,0,0,0.0027998600069996512,0,3.9998000099995e-4,0,0,0,9.999500024998745e-4,0.024798760061996678,0,0,0,3.9998000099995e-4,0,0,0,0.005649717514124304,0,0,0,0,0,0,0,0,0,0,0,0,8.999550022498872e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.99990000499975e-4,7.999600019998998e-4,0,0,0,0.0054497275136243285,0,0,0,0.013299335033248278,0.06954652267386546,0.007599620018999067,0,0,0,0,0,0,0,0,0,0,0,0,0.004549772511374438,0.015349232538372993,0.008749562521873911,0.01119944002799857,0.005399730013499335,0.02484875756212167,0.014549272536373104,0.007199640017999115,0.007099645017749128,0,0.00939953002349882,0.0036498175091245477,0.011399430028498542,0.003449827508624572,0.009599520023998793,0.02484875756212167,0.01284935753212334,0.02484875756212167,0.0077496125193740484,0.012249387530623424,0,0.02484875756212167,7.499625018749061e-4,0,0.014599270036498097,0.006349682515874219,0.005199740012999359,0.0032998350082495903,0.002949852507374633,0.005199740012999359,0.015449227538622979,0,0.011499425028748528,0.0077496125193740484,0.002299885005749712,0.02484875756212167,0.019449027548622422,0.0012999350032498367,0.019849007549622367,0.0025498725063746817,0.013749312534373215,0.009999500024998737,0,0.005299735013249347,0.005749712514374292,0.003949802509874511,0.007349632518374097,0,0.009999500024998737,0.010799460026998626,0.009999500024998737,0.009149542522873855,0.007849607519624036,0,0.0019499025048747547,0.013849307534623202,0.00469976501174942,0.007499625018749079,0.013449327533623257,0.015899205039747916,0.01464926753662309,0.00889955502224889,0.009249537523123842,0.0054997250137493224,0,0.010299485025748695,0.0013499325033748304,0.002249887505624718,0.0043497825108744625,0.0038998050097495173,0.013849307534623202,0.008149592520373995,0.2866856657167306,0.004799760011999408,0.011949402529873466,0,0.02484875756212167,0.009349532523373828,0.0095495225238738,0.011799410029498487,0.012949352532373327,0.011949402529873466,0.023798810059496817,0.0065996700164991885,0.0031998400079996025,0.004649767511624426,0,0,0,0,0,0,0
0.029398530073496038,0.006199690015499237,0.011599420028998515,2.999850007499625e-4,0.025198740062996623,0.2360881955902173,0.04924753762311828,0.024048797560121783,0.014249287535623146,0,0,0.0019499025048747547,0,0.012799360031998348,0.02399880005999679,0.006549672516374195,0.01399930003499818,0.005349732513374341,0.011599420028998515,0,0.01874906254687252,0,0,1.4999250037498125e-4,0,0,0,0,0.0026998650067496634,0,0,0,0.049347532623368266,0,0,0,0.002999850007499627,0,0,0,0,0,0.0037498125093745355,0.04929753512324327,0,0,0,0.00354982250887456,5.99970001499925e-4,0.00469976501174942,0,0.010349482525873688,0,0,0,0,0,0,0,0,0,0,0,0,0.0037498125093745355,0,0,0,0,0,0,0,0,0,0,0,0,0.0015999200039997989,5.499725013749313e-4,0,0,0,0.007649617519124061,0,0,0,0.022398880055997012,0.01479926003699807,0.015599220038997958,0,0,0,0,0,0,0,0,0,0,0,0,0.01299935003249832,0.031598420078995736,0.014399280035998125,0.01974901254937238,0.020948952552372214,0.049347532623368266,0.023648817559121838,0.010949452527373605,0.024748762561871685,0,0.02644867756612145,0.004849757512124402,0.02189890505474708,0.006949652517374146,0.019949002549872353,0.04929753512324327,0.0188990550472475,0.04929753512324327,0.02039898005099729,0.02399880005999679,0,0.049347532623368266,0.0019499025048747547,0.023248837558121894,0,0.01709914504274775,0.00939953002349882,0.006249687515624231,0.0016499175041247926,0.012699365031748362,0.022748862556871963,0,0.026898655067246386,0.015849207539622923,9.999500024998745e-4,0.049347532623368266,0.024898755062246664,0.0015999200039997989,2.999850007499625e-4,0.011549422528873522,0.02169891505424711,0.027098645067746358,0,0.012899355032248334,0.014549272536373104,0.009299535023248835,0.017399130043497708,0.0020498975051247426,0.23723813809309213,0.021248937553122172,0.04249787510624422,0.013249337533123285,0.015699215039247944,0,2.4998750062496874e-4,0.030148492575370934,0.006449677516124207,0.0076996150192490545,0.02744862756862131,0.019299035048247443,0.02499875006249665,0.029998500074995955,0.02299885005749693,0.00904954752262387,0,0.02564871756412156,0.006849657517124158,0.010399480025998682,0.0231988400579969,0.010249487525623702,0.029398530073496038,0.012249387530623424,0.027098645067746358,0.01859907004649754,0.278086095695227,0,0.049347532623368266,0.0253487325633716,0.026098695065246497,0.019849007549622367,0.017699115044247666,0.031448427578620756,0.020448977551122283,0.006899655017249152,0.0076996150192490545,0.00889955502224889,0,0,0,0,0,0,0
9.499525023748808e-4,2.999850007499625e-4,6.999650017499124e-4,0,6.499675016249187e-4,0,0.00174991250437478,0.001099945002749862,6.499675016249187e-4,0,0,0,0,2.4998750062496874e-4,0.0011499425028748556,1.99990000499975e-4,1.99990000499975e-4,0,0.0015499225038748052,0,6.999650017499124e-4,0,0,0,0,0,0,0,0,0,0,0,0.00174991250437478,0,0,0,0,0,0,0,0,0,0,0.00174991250437478,0,0,0,0,2.4998750062496874e-4,1.99990000499975e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4998250087495624e-4,0,0,0,8.999550022498872e-4,0.0015499225038748052,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4999250037498125e-4,0.0010499475026248682,6.499675016249187e-4,8.499575021248935e-4,8.499575021248935e-4,0.00174991250437478,1.99990000499975e-4,4.999750012499375e-5,0,0,6.499675016249187e-4,2.4998750062496874e-4,9.499525023748808e-4,0,0.0015499225038748052,0.00174991250437478,0.0015999200039997989,0.00174991250437478,7.499625018749061e-4,8.999550022498872e-4,0,0.00174991250437478,0,0.001399930003499824,1.99990000499975e-4,0,0,1.4999250037498125e-4,8.999550022498872e-4,8.999550022498872e-4,0.001099945002749862,0,8.499575021248935e-4,1.4999250037498125e-4,0,0.00174991250437478,6.499675016249187e-4,1.99990000499975e-4,0,0,1.99990000499975e-4,0.00174991250437478,0,1.4999250037498125e-4,0.35768211589426013,0,0,0,8.999550022498872e-4,8.499575021248935e-4,2.4998750062496874e-4,2.999850007499625e-4,6.999650017499124e-4,0,0,0.0014499275036248178,9.999500024998745e-4,0,7.999600019998998e-4,0.0011999400029998493,6.499675016249187e-4,5.499725013749313e-4,7.999600019998998e-4,4.999750012499375e-5,0,0.0015499225038748052,9.99950002499875e-5,0.0013499325033748304,3.4998250087495624e-4,2.999850007499625e-4,0.0015499225038748052,1.99990000499975e-4,9.99950002499875e-5,1.4999250037498125e-4,6.499675016249187e-4,0,0.00174991250437478,8.999550022498872e-4,7.499625018749061e-4,1.99990000499975e-4,0.35863206839663553,9.999500024998745e-4,0.001099945002749862,0.0011499425028748556,6.499675016249187e-4,1.99990000499975e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17689115544222553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16814159292035175,0,0,0,0,0,0,0,0,0,0,0,0,0.17364131793410098,0,0,0,0,0,0,0,0,0,0.17689115544222553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1892905354732238,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14429278536073006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14499275036247997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14389280535973012,0,0,0,0.14469276536173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.999750012499375e-5,2.999850007499625e-4,0,0.03889805509724472,2.999850007499625e-4,0,5.499725013749313e-4,2.4998750062496874e-4,1.4999250037498125e-4,0,0,0,3.4998250087495624e-4,9.99950002499875e-5,4.999750012499375e-5,1.99990000499975e-4,4.999750012499375e-5,4.999750012499375e-5,0,0,1.99990000499975e-4,0,0,0.01824908754562259,0,0,0.013799310034498209,0,0.01859907004649754,0.02714864256787135,0,0,5.499725013749313e-4,0,1.99990000499975e-4,0,0.02089895505224722,0,0.015749212539372937,0,0,0,0.022948852557371936,5.499725013749313e-4,0.006199690015499237,0,0,0.017499125043747694,0.035548222588870186,0.018649067546622534,9.999500024998745e-4,0.02529873506324661,0,0,0.0077496125193740484,0,0.004999750012499383,0,0,0,0.006449677516124207,0,9.999500024998745e-4,0,0.021298935053247165,0,0,0.015699215039247944,0,0.0023998800059997,0.002349882505874706,0,0,0,0,0,0,0.026898655067246386,0.02234888255587202,0.008549572521373939,0,0,0.027698615069246275,0,0,0,1.4999250037498125e-4,0,2.999850007499625e-4,0,0,0,0,0,0,0,0,0,0,0,0,2.4998750062496874e-4,5.499725013749313e-4,3.4998250087495624e-4,4.999750012499375e-4,3.4998250087495624e-4,5.499725013749313e-4,2.4998750062496874e-4,0,4.999750012499375e-4,0,4.999750012499375e-5,0,2.4998750062496874e-4,0,5.499725013749313e-4,5.499725013749313e-4,0,5.499725013749313e-4,0,3.9998000099995e-4,0,5.499725013749313e-4,0.03889805509724472,3.4998250087495624e-4,1.99990000499975e-4,0,0,2.999850007499625e-4,0,1.99990000499975e-4,4.999750012499375e-4,0,3.9998000099995e-4,2.999850007499625e-4,0.15494225288735358,5.499725013749313e-4,5.499725013749313e-4,0,5.499725013749313e-4,0,3.4998250087495624e-4,4.999750012499375e-5,0,1.99990000499975e-4,0,0,2.999850007499625e-4,0,3.4998250087495624e-4,0,5.499725013749313e-4,3.4998250087495624e-4,1.99990000499975e-4,0,0,0,4.999750012499375e-5,1.99990000499975e-4,2.999850007499625e-4,5.499725013749313e-4,5.499725013749313e-4,0,4.999750012499375e-4,0,0,2.999850007499625e-4,0,2.4998750062496874e-4,5.499725013749313e-4,1.99990000499975e-4,4.999750012499375e-5,0,0,4.999750012499375e-4,0,0,5.499725013749313e-4,4.999750012499375e-5,4.999750012499375e-4,2.999850007499625e-4,5.499725013749313e-4,4.999750012499375e-5,1.4999250037498125e-4,0,0,2.999850007499625e-4,0,0,0,0,0,0,0
0.0014999250037498115,0,9.499525023748808e-4,4.999750012499375e-5,0.001899905004749761,0.0015999200039997989,0.002949852507374633,0.0010499475026248682,2.999850007499625e-4,0,0,3.9998000099995e-4,0,4.999750012499375e-5,0.0011999400029998493,0.24063796810159166,4.4997750112494374e-4,6.499675016249187e-4,9.99950002499875e-5,0,1.99990000499975e-4,0,0,0,0,0,0,0,3.9998000099995e-4,0,0,0,0.002949852507374633,0,0,0,0,0,0,0,0,0,0,0.002949852507374633,0,0,0,7.999600019998998e-4,0,7.499625018749061e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99950002499875e-5,0,0,4.4997750112494374e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4998750062496874e-4,0,0,0,0.0012999350032498367,4.999750012499375e-4,0.24148792560371654,0,0,0,0,0,0,0,0,0,0,0,0,6.999650017499124e-4,0.0019499025048747547,0.2583370831458438,0.0016499175041247926,0.0011999400029998493,0.002949852507374633,0.0011999400029998493,0.001099945002749862,0.00174991250437478,0,0.0014499275036248178,2.999850007499625e-4,0.0016499175041247926,4.999750012499375e-5,0.0018499075046247673,0.002949852507374633,0.0016499175041247926,0.002949852507374633,0.0021498925053747304,4.4997750112494374e-4,0,0.002949852507374633,0,0.0019999000049997486,6.499675016249187e-4,7.499625018749061e-4,0.001399930003499824,9.999500024998745e-4,0,0,0.0014999250037498115,0,0.0016499175041247926,0.0013499325033748304,0,0.002949852507374633,0.0016499175041247926,0,0,3.9998000099995e-4,0.0018499075046247673,0.001099945002749862,0,3.9998000099995e-4,8.499575021248935e-4,5.99970001499925e-4,5.99970001499925e-4,0,6.499675016249187e-4,4.4997750112494374e-4,0.00174991250437478,2.4998750062496874e-4,5.499725013749313e-4,0,4.4997750112494374e-4,0.0015999200039997989,9.99950002499875e-5,3.4998250087495624e-4,0.0012999350032498367,0.0010499475026248682,0.0016999150042497863,0.001899905004749761,7.499625018749061e-4,0,0,0.00174991250437478,5.499725013749313e-4,1.99990000499975e-4,0.0021998900054997243,0.0012999350032498367,0.00174991250437478,4.999750012499375e-5,0,0.0016499175041247926,7.499625018749061e-4,0,0.002949852507374633,9.999500024998745e-4,0.00174991250437478,4.4997750112494374e-4,0.0013499325033748304,5.99970001499925e-4,0.0012999350032498367,4.999750012499375e-5,9.499525023748808e-4,1.99990000499975e-4,0,0,0,0,0,0,0
0,0,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,4.999750012499375e-5,0,0,4.999750012499375e-5,0,0.5292735363233315,0,4.999750012499375e-5,0,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,0,0,4.999750012499375e-5,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,0,0,0,0,0,0,4.999750012499375e-5,0,4.999750012499375e-5,0,0,0,0,4.999750012499375e-5,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,0,0,0,0,4.999750012499375e-5,0,0,4.999750012499375e-5,0,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,0,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0
