45_d500_100_0_badger_2017-09-01,45_d500_105_726_0_badger_2018-06-01,45_d500_124_0_badger_2014-03-01,45_d500_136_1_badger_2014-08-01,45_d500_136_2_badger_2017-03-01,45_d500_152_0_badger_2013-02-01,45_d500_157_858_1_badger_2012-03-01,45_d500_159_855_0_badger_2013-08-01,45_d500_159_855_1_badger_2016-10-01,45_d500_159_855_2_badger_2016-01-01,45_d500_159_855_3_badger_2018-06-01,45_d500_159_855_4_badger_2015-09-01,45_d500_160_0_badger_2007-09-01,45_d500_160_1_badger_2018-05-01,45_d500_163_0_badger_2020-02-01,45_d500_190_1526_0_badger_2020-02-01,45_d500_190_1526_1_badger_2011-11-01,45_d500_190_1526_2_badger_2015-10-01,45_d500_191_0_badger_2012-08-01,45_d500_57_687_0_badger_2020-02-01,45_d500_61_0_badger_2020-02-01,45_d500_61_1_badger_2020-02-01,45_d500_61_2_badger_2019-06-01,45_d500_99_716_0_badger_2017-01-01,45_d500_99_716_1_badger_2018-06-01,45_d500_99_716_2_badger_2020-02-01,45_d500_99_716_3_badger_2018-06-01,45_d500_99_766_0_badger_2009-11-01,45_d500_99_766_1_badger_2020-02-01,64349068_0_cattle_2014-05-01,64349068_10_cattle_2014-05-01,64349068_11_cattle_2014-05-01,64349068_12_cattle_2014-05-01,64349068_13_cattle_2014-05-01,64349068_14_cattle_2014-05-01,64349068_15_cattle_2014-05-01,64349068_16_cattle_2014-05-01,64349068_17_cattle_2014-05-01,64349068_1_cattle_2014-05-01,64349068_2_cattle_2014-05-01,64349068_3_cattle_2014-05-01,64349068_4_cattle_2014-05-01,64349068_5_cattle_2014-05-01,64349068_6_cattle_2014-05-01,64349068_7_cattle_2014-05-01,64349068_8_cattle_2014-04-01,64349068_9_cattle_2014-05-01,64349_0_boar_2015-03-01,64349_10_boar_2013-10-01,64349_11_boar_2016-12-01,64349_13_boar_2017-06-01,64349_14_boar_2014-11-01,64349_15_boar_2014-04-01,64349_16_boar_2017-12-01,64349_17_boar_2016-09-01,64349_19_boar_2017-05-01,64349_1_boar_2017-01-01,64349_20_boar_2014-09-01,64349_21_boar_2017-05-01,64349_25_boar_2018-09-01,64349_2_boar_2012-01-01,64349_3_boar_2014-07-01,64349_4_boar_2012-03-01,64349_5_boar_2014-03-01,64349_6_boar_2014-04-01,64349_7_boar_2015-05-01,64349_8_boar_2012-11-01,64349_9_boar_2014-03-01,64359_2_boar_2019-04-01,64359_3_boar_2018-04-01,64359_4_boar_2019-06-01,64420009_0_cattle_2017-03-01,64420009_1_cattle_2017-07-01,64420009_2_cattle_2017-03-01,64420009_3_cattle_2017-03-01,64420009_4_cattle_2017-03-01,64420009_5_cattle_2017-04-01,64420009_6_cattle_2017-07-01,64420009_7_cattle_2017-07-01,64420009_8_cattle_2017-10-01,64420012_0_cattle_2011-04-01,64420012_10_cattle_2011-08-01,64420012_11_cattle_2011-08-01,64420012_12_cattle_2011-04-01,64420012_13_cattle_2011-07-01,64420012_14_cattle_2011-08-01,64420012_1_cattle_2010-05-01,64420012_2_cattle_2011-07-01,64420012_3_cattle_2011-08-01,64420012_4_cattle_2011-08-01,64420012_5_cattle_2011-08-01,64420012_6_cattle_2011-08-01,64420012_7_cattle_2011-08-01,64420012_8_cattle_2011-08-01,64420012_9_cattle_2011-08-01,64420015_0_cattle_2007-07-01,64420015_1_cattle_2007-08-01,64420015_2_cattle_2007-08-01
3.999200159968006e-4,0,0,0.02619476104779038,0.002599480103979204,0,0,0,7.998400319936012e-4,0.03539292141571676,0,0.05898820235952791,0,0,0,0,0,0.05518896220755832,0,0,0,0,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0.0031993601279744054,0,0,0,0,0,3.999200159968006e-4,0,0.017396520695860798,0.2787442511497726,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0.06518696260747839,0,0,0,0.4689062187562308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.013397320535892805,0.008198360327934416,0,1.999600079984003e-4,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0.018796240751849595,0.012597480503899207,0.005998800239952012,0.0045990801839632086,0.006398720255948813,0.0165966806638672,0.0015996800639872023,0.019196160767846394,0.010197960407918412,0.004399120175964808,0.007998400319936016,0.03019396120775837,0.00539892021595681,0.03519296140771836,0.007798440311937616,0.020195960807838392,0.012797440511897606,1.999600079984003e-4,0.013397320535892805,0,0,9.998000399920016e-4,0,0,0,0,0,0.0167966406718656,0,0,0,0.007198560287942414,0,0.013997200559888004,0.440511897620461,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002599480103979204,0,0,0,0,0,0.48430313937210595,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.13837232553489517,0,0,0,0,0.017396520695860798,0.0027994401119776045,0,0.019196160767846394,0.06838632273545289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006398720255948813,3.999200159968006e-4,0,0,0.11317736452709595,0,0,0,0.48530293941209784,0.018596280743851196,0.0023995200959808036,0.0019996000799840027,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.0157968406318736,7.998400319936012e-4,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037992401519695955,0.024595080983803183,0,0,0.003999200159968007,0,0.0167966406718656,0.04439112177564474,0,0.022795440911817587,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0.0023995200959808036,0.008798240351929614,0.005598880223955211,0.011997600479904008,0.0023995200959808036,0.002599480103979204,0.002599480103979204,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.029394121175764773,0,0,0,0.010397920415916811,0,0.019996000799839993,0,0,0,0,0.013197360527894405,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024395120975804784,0.09838032393521387,0,0,0.03959208158368315,0.004799040191961609,0,0.014397120575884803,0,0.4161167766446588,0.048190361927614334,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1021795640871836,0,0,0,0.02059588082383519,9.998000399920016e-4,0.006998600279944014,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440511897620461,0.06958608278344333,0,0,0.012197560487902407,0.02559488102379518,0.037592481503699156,0,0,0.04879024195160953,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.013397320535892805,0.007998400319936016,0,0.002199560087982403,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.013997200559888004,0.02179564087182559,0.009798040391921612,0.004199160167966408,0.0035992801439712063,0.008198360327934416,0.02059588082383519,0.005598880223955211,0.019996000799839993,0.0049990001999600095,0.0045990801839632086,0.01099780043991201,0.03599280143971196,0.009598080383923213,0.038192361527694355,0.006598680263947213,0.38072385522894575,0.014797040591881602,7.998400319936012e-4,0.011797640471905608,0,0,9.998000399920016e-4,0.016996600679864,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0.011597680463907209,0.022195560887822388,0.001399720055988802,0.0011997600479904018,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.03039392121575677,0,0,0,0.0027994401119776045,0,0.028994201159767974,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03199360127974397,0.11037792441511826,0,0,0.04039192161567675,0.004799040191961609,0.4905018996200557,0.0167966406718656,0,0,0.06618676264747042,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0015996800639872023,0,0,0,1.999600079984003e-4,0,0.022195560887822388,0,0,0,0,0.2039592081583725,0,0,0,0,0,0,0,0,0,0,0,0,0.1391721655668888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0.07378524295140987,0,0,0.04579084183163354,5.998800239952009e-4,0.0155968806238752,0.0031993601279744054,0,0.022995400919815986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005798840231953611,0,0,0.08338332333533338,0.28354329134173367,0.011797640471905608,0,0,0,0,0,0,0,0,0.22375524895021476,0,0.13717256548690474,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,1.999600079984003e-4,3.999200159968006e-4,5.998800239952009e-4,0,7.998400319936012e-4,3.999200159968006e-4,0,3.999200159968006e-4,1.999600079984003e-4,0,3.999200159968006e-4,0.0023995200959808036,0,0.00519896020795841,3.999200159968006e-4,3.999200159968006e-4,0,0,0.005998800239952012,0,0,0,3.999200159968006e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.2223555288942259,0.002999400119976005,9.998000399920016e-4,0,0.10117976404719156,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0.0011997600479904018,0.0011997600479904018,0.0023995200959808036,0.006398720255948813,9.998000399920016e-4,0,0.006198760247950412,9.998000399920016e-4,5.998800239952009e-4,0.0035992801439712063,0.061987602479503905,0.09838032393521387,0.0011997600479904018,1.999600079984003e-4,0,0,0
1.999600079984003e-4,0,1.999600079984003e-4,0.2099580083983247,9.998000399920016e-4,0,0,1.999600079984003e-4,9.998000399920016e-4,0.06718656268746245,0,0.10277944411117881,0,0,0,0,0,0.1115776844631087,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,5.998800239952009e-4,0,3.999200159968006e-4,0.04839032193561273,3.999200159968006e-4,0,3.999200159968006e-4,0.04999000199959993,0.001399720055988802,1.999600079984003e-4,0.001399720055988802,5.998800239952009e-4,7.998400319936012e-4,0,1.999600079984003e-4,0.14697060587882665,0.14777044591082028,1.999600079984003e-4,0,0,0.13437312537492704,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,7.998400319936012e-4,0.08758248350329992,0,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.013797240551889604,0,0,0.10797840431913738,0.120575884823037,0.020195960807838392,0,0,0,0,0,0,0,0,0.07038592281543696,0,0.19176164767046971,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.0011997600479904018,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0.0049990001999600095,0,0.007598480303939215,0,0,9.998000399920016e-4,0,0.016996600679864,0,0,0,0.0011997600479904018,0,0,0,0,9.998000399920016e-4,0,0,0.15056988602279797,0,0,0.0011997600479904018,0,0,0.1303739252149589,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.001399720055988802,0,0.0011997600479904018,0.0023995200959808036,0,0,0.0023995200959808036,0,0,0.0011997600479904018,0.033393321335732765,0.04459108178364314,1.999600079984003e-4,9.998000399920016e-4,0,0,0
0,0,0.03679264147170556,0.005998800239952012,0,0.004399120175964808,0,0.033193361327734365,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0.013597280543891204,0.007598480303939215,0.0017996400719856025,5.998800239952009e-4,0.0023995200959808036,0.008598280343931215,0.003999200159968007,0.013997200559888004,0.002199560087982403,0.002599480103979204,0.0017996400719856025,0.019596080783843194,0.004199160167966408,0.019996000799839993,0.001399720055988802,0.014997000599880001,0.0035992801439712063,5.998800239952009e-4,0.032993401319735965,0,0,0,0.00539892021595681,0,0,0,0,0.007598480303939215,0,0,0,3.999200159968006e-4,0,0,0.0155968806238752,0,0.0031993601279744054,0.4473105378924059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.022195560887822388,0.005998800239952012,0,0.0015996800639872023,0,0.019596080783843194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018196360727854397,0.023195360927814386,0.017396520695860798,9.998000399920016e-4,0.0011997600479904018,0.006598680263947213,0.019396120775844794,0.002599480103979204,0.02559488102379518,0.007598480303939215,0.0023995200959808036,0.013597280543891204,0.037392521495700756,0.008598280343931215,0.03719256148770236,0.008198360327934416,0.03059388122375517,0.012997400519896006,7.998400319936012e-4,0.02099580083983199,0,0,5.998800239952009e-4,0.5168966206758417,0,0,0,0,0.017396520695860798,0,0,0,0.004399120175964808,0,0.0153969206158768,0,0,0,0.013197360527894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.014397120575884803,1.999600079984003e-4,0,0,0,3.999200159968006e-4,0.017796440711857597,0,0.04359128174365114,0,0,0,0,0,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,1.999600079984003e-4,0,0.0031993601279744054,0,0,0,0,0,3.999200159968006e-4,0,0.009998000399920012,0.19256148770246334,0,0,0,0.3221355728854208,0,0,0,0,0,0,0,0,0,0.038392321535692754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.05398920215956792,0,0,0.27614477104579366,0.028994201159767974,0.06098780243951191,0,0,0,0,0,0,0,0,0.020395920815836792,0,0.23015396920616377,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0.0027994401119776045,0.0011997600479904018,0,1.999600079984003e-4,5.998800239952009e-4,0.00539892021595681,0,0.005998800239952012,9.998000399920016e-4,5.998800239952009e-4,3.999200159968006e-4,0.024395120975804784,1.999600079984003e-4,0.017796440711857597,9.998000399920016e-4,0.005798840231953611,0.002599480103979204,0,0.07758448310337959,0,0,0,0.006998600279944014,0,0,0,0,0.004399120175964808,0,0,0.032793441311737566,0,0.10937812437512623,0.004399120175964808,0.0067986402719456135,0,0,0.011797640471905608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0035992801439712063,0,0,0,0,0
0,0,0.05478904219156152,0.0019996000799840027,0,0.0027994401119776045,0,0.03019396120775837,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0.007598480303939215,0.0035992801439712063,9.998000399920016e-4,0.0011997600479904018,0.0017996400719856025,0.013397320535892805,9.998000399920016e-4,0.012397520495900807,0.0027994401119776045,0.0017996400719856025,0.00539892021595681,0.02539492101579678,9.998000399920016e-4,0.02179564087182559,0.0011997600479904018,0.012997400519896006,0.001399720055988802,0,0.03059388122375517,0,0,0,0.009998000399920012,0,0,0,0,0.008598280343931215,0,0,0,9.998000399920016e-4,0,0.4971005798840022,0.011997600479904008,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.998800239952009e-4,0.03139372125574877,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.013997200559888004,0,0,0,0,9.998000399920016e-4,0.0165966806638672,0.03399320135972796,0.26394721055789255,0,0.002199560087982403,0.038592281543691154,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.056788642271545516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024195160967806384,0.05498900219955992,0,0,0,0,0,0,0,0,0,0,0,0.07118576284743058,0.004199160167966408,0,0,0,0,0.14777044591082028,0.0045990801839632086,0.005998800239952012,0.011397720455908809,0.009598080383923213,0.06698660267946405,0.0027994401119776045,0.03979204159168155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167966406718656,0,0.0157968406318736,0.004799040191961609,0.006398720255948813,0.002599480103979204,0.001399720055988802,0.010397920415916811,0.0019996000799840027,0.009398120375924813,0.0067986402719456135,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00539892021595681,0.05098980203959193,0,0,0,0,0,0,0,0,0,0,0,0.028594281143771175,0.061987602479503905,0,0,0,0,0.0019996000799840027,0.07358528294341146,0.02119576084783039,0.04599080183963194,7.998400319936012e-4,0.014597080583883202,0.012597480503899207,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042591481703659145,0.013597280543891204,0,5.998800239952009e-4,1.999600079984003e-4,0,1.999600079984003e-4,0.0027994401119776045,0,0.0031993601279744054,0.002599480103979204,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02659468106378718,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,3.999200159968006e-4,0,0,0,0,0.0011997600479904018,7.998400319936012e-4,0,5.998800239952009e-4,0.05978804239152151,0.008398320335932815,1.999600079984003e-4,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,5.998800239952009e-4,0,0.023395320935812786,0.12177564487102743,0.11817636472705612,0.052389522095580725,0.46070785842829726,0.022795440911817587,0.02679464107178558,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04499100179963994,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,3.999200159968006e-4,0,0,0,0,0.0017996400719856025,0.0011997600479904018,0,0.0015996800639872023,0.03979204159168155,0.018396320735852796,0.0015996800639872023,0.02059588082383519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.009398120375924813,0.0023995200959808036,0.013197360527894405,0,0.01079784043191361,0.016996600679864,0.04439112177564474,0.01059788042391521,0.029194161167766373,0.39592081583682254,0.032993401319735965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037792441511697555,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,1.999600079984003e-4,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,5.998800239952009e-4,0,0.07678464307138597,0.017796440711857597,0,0.026994601079783978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.012797440511897606,0.0027994401119776045,0.14437112577484737,0.029394121175764773,0,0.3805238952209474,0.06758648270345927,0.10917816436712782,0.023395320935812786,0.026994601079783978,0.017996400719855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033193361327734365,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0.0015996800639872023,5.998800239952009e-4,0,3.999200159968006e-4,0.07378524295140987,0.013197360527894405,0,0.017396520695860798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.008798240351929614,0.0011997600479904018,0.15196960607878682,0.03099380123975197,0.43551289742050153,0,0.06758648270345927,0.1329734053189382,0.02599480103979198,0.028194361127774376,0.022195560887822388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12757448510298122,0.042791441711657545,0,0,0,0,0,0,0,0,0,0,0,0.04519096180763834,5.998800239952009e-4,0,0,0,0,0.011797640471905608,0.0017996400719856025,9.998000399920016e-4,0.002999400119976005,0.15696860627874698,0.06898620275944811,5.998800239952009e-4,0.08938212357528558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0.04579084183163354,0.007998400319936016,0.06618676264747042,0.09518096380723937,0.07258548290341943,0.06438712257548476,0,0.056788642271545516,0.1021795640871836,0.10277944411117881,0.08118376324735091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03079384123175357,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0.001399720055988802,3.999200159968006e-4,1.999600079984003e-4,7.998400319936012e-4,0.04879024195160953,0.003999200159968007,0,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,7.998400319936012e-4,0.32993401319735755,0.024595080983803183,0.08938212357528558,0.11237752449510233,0.04559088182363514,0,0.028794241151769574,0.02559488102379518,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06598680263947201,0.020195960807838392,0,0,0,0,0,0,0,0,0,0,0,0.029394121175764773,1.999600079984003e-4,0,0,0,0,0.004399120175964808,0.001399720055988802,1.999600079984003e-4,0.0023995200959808036,0.03879224155168955,0.03099380123975197,0,0.04379124175164954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0.02559488102379518,0.002199560087982403,0.013997200559888004,0.03699260147970396,0.015196960607878401,0.014197160567886403,0.04159168166366715,0.013197360527894405,0,0.029594081183763173,0.47390521895619026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043191361727654344,0.012397520495900807,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,3.999200159968006e-4,0,0,0,0,9.998000399920016e-4,7.998400319936012e-4,0,0.0023995200959808036,0.03959208158368315,0.022195560887822388,0.001399720055988802,0.026994601079783978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.012197560487902407,0.003999200159968007,0.02059588082383519,0.43251349730052585,0.009198160367926414,0.023195360927814386,0.05078984203159353,0.009998000399920012,0.037392521495700756,0,0.03199360127974397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037392521495700756,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,5.998800239952009e-4,0,0,0,0,0.0015996800639872023,1.999600079984003e-4,0.0011997600479904018,0.0011997600479904018,0.02659468106378718,0.014597080583883202,3.999200159968006e-4,0.02559488102379518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.008198360327934416,0.0017996400719856025,0.011597680463907209,0.012997400519896006,0.005998800239952012,0.01119776044791041,0.027394521095780777,0.007798440311937616,0.3471305738852181,0.023795240951809585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.001399720055988802,0.006398720255948813,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,7.998400319936012e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0.003999200159968007,0.4539092181563524,0.03559288142371516,0.008598280343931215,0.00539892021595681,0.03239352129574077,0.01059788042391521,0.0023995200959808036,0.007798440311937616,0.018996200759847995,0.013797240551889604,0.00519896020795841,0.013797240551889604,0,0,0
0,0,0,0,0,1.999600079984003e-4,0.008798240351929614,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0.005798840231953611,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024795040991801583,0,0.1511697660467932,0.02679464107178558,0.056388722255548716,0.03399320135972796,0.003999200159968007,0.05618876224755032,0.2129574085183008,0.15876824635073264,0.03439312137572476,0.027994401119775976,0.0155968806238752,0.038392321535692754,0.04959008198360313,0,0,0
0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0.1423715256948633,0,0.007398520295940815,0.02079584083183359,0.0163967206558688,0,0.02079584083183359,0.19256148770246334,0.3795240951809555,0.015196960607878401,0.012597480503899207,0.010397920415916811,0.009998000399920012,0.02119576084783039,0,0,0
0,0,0,0,0,1.999600079984003e-4,0.009198160367926414,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,7.998400319936012e-4,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5066986602679244,0.0161967606478704,0.00539892021595681,0,0.03899220155968795,0.01079784043191361,0.008798240351929614,0.037392521495700756,0.012397520495900807,0.005998800239952012,0.012197560487902407,0.02099580083983199,0.022595480903819187,0.00519896020795841,0.011597680463907209,0,0,0
