45_d500_124_0_badger_2012-07-01,45_d500_152_0_badger_2015-08-01,45_d500_156_0_badger_2011-11-01,45_d500_157_858_0_badger_2010-05-01,45_d500_157_858_1_badger_2015-08-01,45_d500_157_858_2_badger_2018-05-01,45_d500_157_858_3_badger_2015-07-01,45_d500_157_858_4_badger_2018-02-01,45_d500_159_855_2_badger_2011-07-01,45_d500_169_0_badger_2017-01-01,45_d500_170_0_badger_2014-09-01,45_d500_170_1_badger_2012-06-01,45_d500_170_2_badger_2014-06-01,45_d500_171_0_badger_2015-06-01,45_d500_78_668_0_badger_2016-07-01,45_d500_99_839_0_badger_2009-11-01,64002002_0_cattle_2013-10-01,64002002_10_cattle_2015-03-01,64002002_11_cattle_2015-03-01,64002002_12_cattle_2015-03-01,64002002_13_cattle_2015-03-01,64002002_14_cattle_2015-03-01,64002002_15_cattle_2019-04-01,64002002_16_cattle_2018-12-01,64002002_17_cattle_2018-12-01,64002002_18_cattle_2018-12-01,64002002_19_cattle_2018-12-01,64002002_1_cattle_2013-10-01,64002002_20_cattle_2019-04-01,64002002_2_cattle_2013-10-01,64002002_3_cattle_2013-09-01,64002002_4_cattle_2013-09-01,64002002_5_cattle_2013-10-01,64002002_6_cattle_2013-10-01,64002002_7_cattle_2013-10-01,64002002_8_cattle_2015-03-01,64002002_9_cattle_2015-03-01,64002_0_boar_2014-04-01,64002_10_boar_2020-02-01,64002_1_boar_2013-12-01,64002_2_boar_2014-09-01,64002_3_boar_2014-07-01,64002_4_boar_2019-03-01,64002_5_boar_2020-02-01,64002_6_boar_2019-02-01,64002_7_boar_2020-02-01,64002_8_boar_2020-02-01,64002_9_boar_2020-02-01,64201006_0_cattle_2009-04-01,64201007_0_cattle_2017-03-01,64201007_10_cattle_2017-03-01,64201007_11_cattle_2017-03-01,64201007_12_cattle_2017-03-01,64201007_13_cattle_2017-03-01,64201007_14_cattle_2017-03-01,64201007_15_cattle_2017-03-01,64201007_16_cattle_2017-03-01,64201007_17_cattle_2017-03-01,64201007_18_cattle_2017-03-01,64201007_19_cattle_2017-03-01,64201007_1_cattle_2017-03-01,64201007_20_cattle_2017-03-01,64201007_21_cattle_2017-03-01,64201007_2_cattle_2017-03-01,64201007_3_cattle_2017-02-01,64201007_4_cattle_2017-03-01,64201007_5_cattle_2017-03-01,64201007_6_cattle_2017-03-01,64201007_7_cattle_2017-03-01,64201007_8_cattle_2017-03-01,64201007_9_cattle_2017-03-01,64281003_0_cattle_2014-12-01,64281003_1_cattle_2015-02-01,64281003_2_cattle_2015-02-01,64281003_3_cattle_2015-02-01,64281003_4_cattle_2015-02-01,64281003_5_cattle_2017-01-01,64281008_0_cattle_2015-01-01,64281_0_boar_2016-02-01,64281_1_boar_2017-03-01,64281_2_boar_2020-02-01,64281_3_boar_2016-03-01,64359189_0_cattle_2015-02-01,64359189_1_cattle_2015-04-01,64359189_2_cattle_2015-04-01,64359189_3_cattle_2015-02-01,64359189_4_cattle_2015-02-01,64359189_5_cattle_2015-03-01,64359189_7_cattle_2018-09-01,64359_0_boar_2015-02-01,64359_1_boar_2017-09-01,64399021_0_cattle_2019-07-01,64399021_1_cattle_2019-05-01,64399021_2_cattle_2019-07-01,64399021_3_cattle_2019-05-01,64399034_0_cattle_2019-03-01,64399_0_boar_2020-02-01,64420015_0_cattle_2008-06-01,64420015_10_cattle_2018-03-01,64420015_1_cattle_2008-06-01,64420015_2_cattle_2008-05-01,64420015_3_cattle_2011-08-01,64420015_4_cattle_2011-07-01,64420015_5_cattle_2011-08-01,64420015_6_cattle_2011-08-01,64420015_7_cattle_2011-08-01,64420015_9_cattle_2018-03-01,64420035_10_cattle_2011-07-01,64420035_11_cattle_2011-07-01,64420035_12_cattle_2012-12-01,64420035_13_cattle_2013-02-01,64420035_15_cattle_2014-02-01,64420035_16_cattle_2016-02-01,64420035_17_cattle_2016-06-01,64420035_1_cattle_2011-05-01,64420035_2_cattle_2011-05-01,64420035_3_cattle_2011-05-01,64420035_4_cattle_2011-05-01,64420035_6_cattle_2011-07-01,64420035_7_cattle_2011-05-01,64420039_0_cattle_2011-12-01,64420039_1_cattle_2011-12-01,64420039_2_cattle_2011-12-01,64420039_3_cattle_2012-02-01,64420039_4_cattle_2011-12-01,64420039_5_cattle_2011-12-01,64420039_6_cattle_2011-12-01,64420039_7_cattle_2011-12-01,64420039_8_cattle_2011-12-01,64420047_0_cattle_2013-12-01,64420047_1_cattle_2013-12-01,64420047_2_cattle_2013-12-01,64472021_0_cattle_2017-12-01,64472021_10_cattle_2017-11-01,64472021_11_cattle_2017-12-01,64472021_12_cattle_2017-12-01,64472021_13_cattle_2017-12-01,64472021_14_cattle_2017-12-01,64472021_1_cattle_2017-12-01,64472021_2_cattle_2017-08-01,64472021_3_cattle_2017-12-01,64472021_4_cattle_2017-09-01,64472021_5_cattle_2017-12-01,64472021_6_cattle_2017-12-01,64472021_7_cattle_2017-12-01,64472021_8_cattle_2017-09-01,64472021_9_cattle_2017-12-01,64472_0_boar_2017-08-01,64472_1_boar_2017-12-01,64472_2_boar_2020-02-01,64472_3_boar_2019-07-01,6_d500_20_0_badger_2019-04-01,6_d500_20_1_badger_2019-09-01,6_d500_20_2_badger_2018-08-01,6_d500_20_3_badger_2019-09-01,6_d500_24_256_0_badger_2020-02-01,6_d500_2_0_badger_2020-02-01,6_d500_9_0_badger_2019-06-01,6_d500_9_1_badger_2020-02-01,6_d500_9_2_badger_2020-02-01,6_d500_9_3_badger_2019-08-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0.003399320135972806,9.998000399920016e-4,0.002599480103979204,0.003399320135972806,0,0.22895420915817333,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0.0035992801439712063,0.002599480103979204,0,0.002199560087982403,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0.006198760247950412,1.999600079984003e-4,0.001399720055988802,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,3.999200159968006e-4,1.999600079984003e-4,0.0011997600479904018,0.003999200159968007,7.998400319936012e-4,0.0023995200959808036,0.0011997600479904018,0.0019996000799840027,3.999200159968006e-4,7.998400319936012e-4,0.0017996400719856025,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0.008598280343931215,0,0,0.00519896020795841,0.01059788042391521,0.007198560287942414,0,0,3.999200159968006e-4,5.998800239952009e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0.002999400119976005,0,0,0,0.008798240351929614,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0.11437712457508639,0.007998400319936016,0.013997200559888004,0.012197560487902407,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.008998200359928014,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.0035992801439712063,0.04199160167966395,0.052389522095580725,0.06938612277544493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.006398720255948813,0.0019996000799840027,0.0031993601279744054,0.002599480103979204,0.0171965606878624,0.002199560087982403,0.006398720255948813,9.998000399920016e-4,0.004199160167966408,0.002199560087982403,0.0019996000799840027,5.998800239952009e-4,0.0023995200959808036,0.0027994401119776045,0,0,0.007198560287942414,0.003399320135972806,0,0,0.028594281143771175,0.0035992801439712063,0.0011997600479904018,9.998000399920016e-4,0,3.999200159968006e-4,0,0.028194361127774376
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.001399720055988802,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013997200559888004,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.006598680263947213,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,9.998000399920016e-4,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.0019996000799840027,3.999200159968006e-4,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0.0031993601279744054,0,0,0,0,0
0,0,0,0.13857228554289358,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0.2549490101979655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03639272145570876,0,0.03499300139971996,0.14057188562287765,0,0,0,0,0,0,7.998400319936012e-4,0.020395920815836792,0,0,0,0,0,0.0027994401119776045,1.999600079984003e-4,0.027394521095780777,0.0031993601279744054,0,0.028394321135772775,0.002199560087982403,0,0,7.998400319936012e-4,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,3.999200159968006e-4,0,0,0,0,0.012397520495900807,0,0.001399720055988802,0.0017996400719856025,0.03959208158368315,0.013797240551889604,0.08238352329534135,0,0.062387522495500704,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.3661267746450641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,1.999600079984003e-4,0.01099780043991201,9.998000399920016e-4,0.001399720055988802,5.998800239952009e-4,0,0.002599480103979204,5.998800239952009e-4,0.33573285342931053,0.12217556488702425,9.998000399920016e-4,0.006198760247950412,0.00539892021595681,5.998800239952009e-4,1.999600079984003e-4,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0.008798240351929614,0,7.998400319936012e-4,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.018996200759847995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,7.998400319936012e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0.012197560487902407,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0.001399720055988802,0,0.4159168166366604,0,0.00539892021595681,0.0717856428714258,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0157968406318736,0,9.998000399920016e-4,0.0035992801439712063,0.00519896020795841,0,0.010397920415916811,5.998800239952009e-4,0.0017996400719856025,0.003399320135972806,5.998800239952009e-4,0.0023995200959808036,0.0067986402719456135,0.003999200159968007,0,7.998400319936012e-4,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.042191561687662346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0.08838232353529354,1.999600079984003e-4,0,0.0019996000799840027,0.0019996000799840027,0.0019996000799840027,1.999600079984003e-4,0,1.999600079984003e-4,5.998800239952009e-4,3.999200159968006e-4,0,0.0023995200959808036,0,0.31933613277344347,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.028794241151769574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04079184163167355,0.062387522495500704,0.0167966406718656,0.0031993601279744054,0,0.011597680463907209,0.008798240351929614,0.03219356128774237,0.02199560087982399,0.04859028194361113,0.013597280543891204,0.056988602279543915,0.11937612477504655,0.009398120375924813,0.11437712457508639,0.09118176364727124,0.028194361127774376,0.013197360527894405,0.006998600279944014,0.02599480103979198,0.0035992801439712063,0.04879024195160953,0,0,0,0,0,0.14977004599080435,0,0.020195960807838392,0.03439312137572476,0,0.025194961007798382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0.10157968406318837,0.40691861627673337,0.0011997600479904018,0.02639472105578878,0,0,0,1.999600079984003e-4,0,0.047790441911617534,0,0,0.0019996000799840027,0,7.998400319936012e-4,0,0,0,0,0,0.002199560087982403,0,7.998400319936012e-4,0,1.999600079984003e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0
0,0,0,0,0,0,0,0,0,0.18036392721456054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.018396320735852796,0.145170965806841,0.002999400119976005,0.0019996000799840027,0,9.998000399920016e-4,0,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,1.999600079984003e-4,9.998000399920016e-4,0.002599480103979204,0,0.006398720255948813,3.999200159968006e-4,0.19656068786243147,0.037392521495700756,0,0,0,0,0,7.998400319936012e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,9.998000399920016e-4,0,0,0.11097780443911348,0,0,0.08038392321535728,9.998000399920016e-4,0.03939212157568475,0,0.0011997600479904018,0,9.998000399920016e-4,7.998400319936012e-4,0.047790441911617534,0,0,0.001399720055988802,0,5.998800239952009e-4,0,0,0,0,0,3.999200159968006e-4,0,0.0015996800639872023,0.001399720055988802,0.02599480103979198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11837632473505452,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.32793441311737376,0,0.08018396320735888,0,0,0.024995000999799982,9.998000399920016e-4,0,0,3.999200159968006e-4,0,0.032793441311737566,0,0,0.0027994401119776045,3.999200159968006e-4,7.998400319936012e-4,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0.004399120175964808,0,0,0.006398720255948813,7.998400319936012e-4,0.0011997600479904018,0,0,0,9.998000399920016e-4,0.007998400319936016,0.007198560287942414,0.0035992801439712063,0.1939612077584522,0.014397120575884803,0,0.002599480103979204,0,5.998800239952009e-4,0,0,0,0,0,0,0,0.005598880223955211,0,0.0011997600479904018,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34513097380523433,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,3.999200159968006e-4,0,0,0.0049990001999600095,0.04099180163967195,0.0017996400719856025,0.05898820235952791,0.027394521095780777,7.998400319936012e-4,0,0.001399720055988802,1.999600079984003e-4,0,7.998400319936012e-4,1.999600079984003e-4,0.2985402919416121,0,0.001399720055988802,0.007598480303939215,0,0.0017996400719856025,0,0,0,0,0,0.0035992801439712063,0,0.005598880223955211,1.999600079984003e-4,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0.37772445510897007,0,0,0.019796040791841593,0.0023995200959808036,0.002599480103979204,0.0031993601279744054,5.998800239952009e-4,0.0035992801439712063,1.999600079984003e-4,0,0.1331733653269366,7.998400319936012e-4,0.01099780043991201,0.014997000599880001,0.0035992801439712063,1.999600079984003e-4,0.002199560087982403,9.998000399920016e-4,1.999600079984003e-4,0.003999200159968007,0,0,0,0,0,0.014197160567886403,0,3.999200159968006e-4,0.003399320135972806,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,0.19656068786243147,1.999600079984003e-4,0.002199560087982403,0.056388722255548716,0.004199160167966408,0.0031993601279744054,0.0027994401119776045,7.998400319936012e-4,0.011597680463907209,0.004399120175964808,0.20855828834233586,0,0.006598680263947213,0.028594281143771175,0.03599280143971196,0.004799040191961609,0.001399720055988802,7.998400319936012e-4,0.0017996400719856025,0,0.003999200159968007,0,0,0,0,0,0.03599280143971196,0,0,0.006398720255948813,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,7.998400319936012e-4,0,0,0,0,0,0,0,0.0011997600479904018,0,3.999200159968006e-4,1.999600079984003e-4,0,0.0035992801439712063,0.011797640471905608,0,0.49850029993999084,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0.007398520295940815,0.0035992801439712063,0,0.038592281543691154,0.002599480103979204,0.002999400119976005,0.002999400119976005,0.0017996400719856025,0.32813437312537214,0.0019996000799840027,0.016996600679864,0.042391521695660746,0.006598680263947213,0,0.06318736252749432,0,0.0037992401519696068,0.0023995200959808036,0.002999400119976005,0,0.0037992401519696068,0,0,0,0,0,0.029394121175764773,0,9.998000399920016e-4,0.0161967606478704,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10457908418316447,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1303739252149589,0.010197960407918412,0,5.998800239952009e-4,0.027394521095780777,3.999200159968006e-4,5.998800239952009e-4,3.999200159968006e-4,0.001399720055988802,0.051789642071585526,7.998400319936012e-4,0.008398320335932815,0.026994601079783978,0.09798040391921706,0.06098780243951191,0,0.004199160167966408,0.07278544291141784,7.998400319936012e-4,7.998400319936012e-4,0,5.998800239952009e-4,0,0,0,0,0,0.0163967206558688,0,5.998800239952009e-4,0.14717056588682506,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
