45_d500_100_2_badger_2015-07-01,45_d500_123_762_0_badger_2015-08-01,45_d500_152_0_badger_2014-06-01,45_d500_152_1_badger_2013-08-01,45_d500_152_2_badger_2011-12-01,45_d500_155_880_0_badger_2017-05-01,45_d500_156_0_badger_2020-02-01,45_d500_157_858_0_badger_2013-08-01,45_d500_157_858_1_badger_2014-05-01,45_d500_157_858_2_badger_2012-04-01,45_d500_157_858_3_badger_2012-11-01,45_d500_157_858_4_badger_2017-03-01,45_d500_157_858_5_badger_2020-02-01,45_d500_160_0_badger_2013-08-01,45_d500_160_1_badger_2015-05-01,45_d500_160_2_badger_2010-07-01,45_d500_160_3_badger_2020-02-01,45_d500_160_4_badger_2012-07-01,45_d500_160_5_badger_2013-03-01,45_d500_160_7_badger_2014-08-01,45_d500_163_0_badger_2014-09-01,45_d500_163_2_badger_2014-04-01,45_d500_163_3_badger_2018-07-01,45_d500_220_0_badger_2016-08-01,45_d500_37_600_0_badger_2014-07-01,45_d500_51_0_badger_2020-02-01,45_d500_51_1_badger_2017-12-01,45_d500_51_2_badger_2020-02-01,45_d500_62_0_badger_2020-02-01,45_d500_99_720_0_badger_2015-06-01,45_d500_99_720_1_badger_2020-02-01,45_d500_99_866_4_badger_2013-04-01,45_d500_99_866_5_badger_2012-10-01,45_d500_99_866_6_badger_2015-06-01,5_d500_15_0_badger_2017-08-01,64183034_0_cattle_2016-06-01,64183034_10_cattle_2016-06-01,64183034_11_cattle_2016-04-01,64183034_12_cattle_2016-06-01,64183034_13_cattle_2016-04-01,64183034_14_cattle_2016-04-01,64183034_15_cattle_2016-04-01,64183034_16_cattle_2016-04-01,64183034_17_cattle_2016-04-01,64183034_18_cattle_2016-06-01,64183034_19_cattle_2016-06-01,64183034_1_cattle_2016-06-01,64183034_20_cattle_2016-06-01,64183034_21_cattle_2016-02-01,64183034_22_cattle_2016-04-01,64183034_23_cattle_2016-06-01,64183034_24_cattle_2016-04-01,64183034_25_cattle_2016-04-01,64183034_26_cattle_2016-04-01,64183034_27_cattle_2016-04-01,64183034_28_cattle_2016-01-01,64183034_29_cattle_2016-04-01,64183034_2_cattle_2016-04-01,64183034_30_cattle_2016-06-01,64183034_31_cattle_2016-06-01,64183034_32_cattle_2016-04-01,64183034_33_cattle_2016-06-01,64183034_34_cattle_2016-03-01,64183034_35_cattle_2016-04-01,64183034_36_cattle_2016-04-01,64183034_37_cattle_2016-06-01,64183034_38_cattle_2016-06-01,64183034_39_cattle_2016-04-01,64183034_3_cattle_2016-06-01,64183034_40_cattle_2016-06-01,64183034_41_cattle_2016-04-01,64183034_42_cattle_2016-06-01,64183034_43_cattle_2016-04-01,64183034_44_cattle_2016-06-01,64183034_45_cattle_2016-04-01,64183034_46_cattle_2016-06-01,64183034_47_cattle_2016-04-01,64183034_48_cattle_2016-04-01,64183034_49_cattle_2016-06-01,64183034_4_cattle_2016-04-01,64183034_50_cattle_2016-04-01,64183034_51_cattle_2016-06-01,64183034_52_cattle_2016-06-01,64183034_53_cattle_2016-04-01,64183034_54_cattle_2016-04-01,64183034_55_cattle_2016-06-01,64183034_56_cattle_2016-06-01,64183034_57_cattle_2016-06-01,64183034_58_cattle_2016-04-01,64183034_59_cattle_2016-04-01,64183034_5_cattle_2016-06-01,64183034_60_cattle_2016-06-01,64183034_61_cattle_2016-06-01,64183034_6_cattle_2016-04-01,64183034_7_cattle_2016-04-01,64183034_8_cattle_2016-06-01,64183034_9_cattle_2016-06-01,64183_0_boar_2016-09-01,64201014_0_cattle_2019-11-01,64201014_10_cattle_2019-11-01,64201014_11_cattle_2019-11-01,64201014_12_cattle_2019-11-01,64201014_13_cattle_2019-11-01,64201014_14_cattle_2019-11-01,64201014_15_cattle_2019-11-01,64201014_16_cattle_2019-11-01,64201014_17_cattle_2019-11-01,64201014_18_cattle_2019-11-01,64201014_19_cattle_2019-11-01,64201014_1_cattle_2019-11-01,64201014_20_cattle_2019-11-01,64201014_21_cattle_2019-11-01,64201014_22_cattle_2019-11-01,64201014_23_cattle_2019-11-01,64201014_2_cattle_2019-11-01,64201014_3_cattle_2019-10-01,64201014_4_cattle_2019-11-01,64201014_5_cattle_2019-11-01,64201014_6_cattle_2019-11-01,64201014_7_cattle_2019-11-01,64201014_8_cattle_2019-11-01,64201014_9_cattle_2019-11-01,64281001_0_cattle_2020-02-01,64310006_0_cattle_2014-12-01,64310006_10_cattle_2014-12-01,64310006_11_cattle_2014-12-01,64310006_12_cattle_2014-12-01,64310006_13_cattle_2014-12-01,64310006_14_cattle_2014-12-01,64310006_15_cattle_2014-12-01,64310006_16_cattle_2014-12-01,64310006_17_cattle_2014-12-01,64310006_18_cattle_2014-12-01,64310006_19_cattle_2014-12-01,64310006_1_cattle_2014-12-01,64310006_20_cattle_2014-12-01,64310006_21_cattle_2014-12-01,64310006_22_cattle_2014-12-01,64310006_23_cattle_2014-12-01,64310006_24_cattle_2014-12-01,64310006_25_cattle_2014-12-01,64310006_26_cattle_2014-12-01,64310006_27_cattle_2014-12-01,64310006_28_cattle_2014-12-01,64310006_29_cattle_2014-12-01,64310006_2_cattle_2014-12-01,64310006_30_cattle_2014-12-01,64310006_31_cattle_2014-12-01,64310006_32_cattle_2014-12-01,64310006_33_cattle_2014-12-01,64310006_34_cattle_2014-12-01,64310006_35_cattle_2014-12-01,64310006_36_cattle_2014-12-01,64310006_37_cattle_2014-12-01,64310006_38_cattle_2014-12-01,64310006_39_cattle_2014-12-01,64310006_3_cattle_2014-11-01,64310006_40_cattle_2014-12-01,64310006_41_cattle_2014-12-01,64310006_42_cattle_2014-12-01,64310006_4_cattle_2014-07-01,64310006_5_cattle_2014-12-01,64310006_6_cattle_2014-12-01,64310006_7_cattle_2014-12-01,64310006_8_cattle_2014-12-01,64310006_9_cattle_2014-12-01,64310_0_boar_2012-11-01,64310_1_boar_2013-10-01,64310_2_boar_2013-04-01,64310_3_boar_2014-05-01,64310_4_boar_2014-06-01,64310_5_boar_2015-05-01,64310_6_boar_2015-12-01,64310_7_boar_2015-06-01,64310_8_boar_2016-05-01,64310_9_boar_2015-09-01,64326020_0_cattle_2017-10-01,64359054_0_cattle_2017-12-01,64359110_0_cattle_2014-02-01,64359189_0_cattle_2013-03-01,64359189_1_cattle_2013-03-01,64359189_2_cattle_2013-03-01,64359_0_boar_2014-01-01,64359_14_boar_2018-05-01,64359_15_boar_2018-08-01,64359_16_boar_2019-10-01,64359_17_boar_2018-12-01,64359_18_boar_2018-10-01,64359_19_boar_2018-06-01,64359_21_boar_2020-02-01,64359_24_boar_2020-02-01,64420007_0_cattle_2012-07-01,64420007_1_cattle_2012-07-01,64420007_2_cattle_2012-06-01,64420007_3_cattle_2012-07-01,64420007_4_cattle_2012-03-01,64420007_5_cattle_2012-07-01,64420008_0_cattle_2013-03-01,64420009_7_cattle_2015-10-01,64420015_0_cattle_2010-04-01,64420015_10_cattle_2010-02-01,64420015_11_cattle_2010-02-01,64420015_12_cattle_2010-04-01,64420015_13_cattle_2010-04-01,64420015_14_cattle_2010-04-01,64420015_15_cattle_2010-02-01,64420015_16_cattle_2010-02-01,64420015_17_cattle_2010-02-01,64420015_18_cattle_2010-04-01,64420015_19_cattle_2010-02-01,64420015_1_cattle_2010-02-01,64420015_20_cattle_2010-04-01,64420015_21_cattle_2010-04-01,64420015_22_cattle_2013-02-01,64420015_23_cattle_2013-02-01,64420015_24_cattle_2013-02-01,64420015_25_cattle_2019-09-01,64420015_26_cattle_2020-02-01,64420015_27_cattle_2020-02-01,64420015_28_cattle_2020-02-01,64420015_2_cattle_2010-02-01,64420015_3_cattle_2010-02-01,64420015_4_cattle_2010-02-01,64420015_5_cattle_2010-04-01,64420015_6_cattle_2010-04-01,64420015_7_cattle_2010-04-01,64420015_8_cattle_2010-02-01,64420015_9_cattle_2010-04-01,64420035_0_cattle_2015-05-01,64420035_1_cattle_2015-03-01,64420035_2_cattle_2015-03-01,64420035_3_cattle_2015-03-01,64420035_4_cattle_2019-06-01,64420035_5_cattle_2019-02-01,64420035_6_cattle_2019-02-01,64420035_7_cattle_2019-09-01,64420042_0_cattle_2013-12-01,64420042_1_cattle_2013-12-01,64420042_2_cattle_2013-12-01,64420044_0_cattle_2011-09-01,64420044_10_cattle_2011-09-01,64420044_11_cattle_2011-09-01,64420044_12_cattle_2011-09-01,64420044_13_cattle_2011-09-01,64420044_14_cattle_2011-09-01,64420044_15_cattle_2011-09-01,64420044_16_cattle_2011-09-01,64420044_17_cattle_2011-09-01,64420044_18_cattle_2011-09-01,64420044_19_cattle_2011-09-01,64420044_1_cattle_2011-09-01,64420044_20_cattle_2011-09-01,64420044_21_cattle_2011-09-01,64420044_22_cattle_2011-09-01,64420044_23_cattle_2011-09-01,64420044_24_cattle_2011-09-01,64420044_25_cattle_2020-02-01,64420044_26_cattle_2020-02-01,64420044_27_cattle_2020-02-01,64420044_28_cattle_2020-02-01,64420044_29_cattle_2020-02-01,64420044_2_cattle_2011-09-01,64420044_30_cattle_2020-02-01,64420044_31_cattle_2020-02-01,64420044_32_cattle_2020-02-01,64420044_3_cattle_2011-09-01,64420044_4_cattle_2011-09-01,64420044_5_cattle_2011-09-01,64420044_6_cattle_2011-09-01,64420044_7_cattle_2011-09-01,64420044_8_cattle_2011-09-01,64420044_9_cattle_2011-08-01,64420047_0_cattle_2012-12-01,64420047_1_cattle_2020-02-01,64449006_0_cattle_2015-04-01,64449006_1_cattle_2015-06-01,64449006_2_cattle_2015-06-01,64449006_3_cattle_2015-06-01,64449006_4_cattle_2015-04-01,64449006_5_cattle_2015-04-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12337532493501469,0,0,0,0,0,0,0.14117176564687287,0,0.02199560087982399,0,0,0,0.006598680263947213,0,0.10477904419116288,0.014997000599880001,0,0.029394121175764773,0,0,0,0,0,0.06638672265546883,0,0,0,0,0.022995400919815986,0.0031993601279744054,0,0,0,0.2711457708458342,0,0,0,0,0,0,0,0,0,0,0,0,0.2035592881423757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0,0,0,0,0,0,0.008598280343931215,0.013197360527894405,0,0,0,0,0.21075784843031833,0,0.011597680463907209,0.19036192761448087,0,0.03239352129574077,0,0,0,0,0,0.04639072185562874,0,0,0,0,0.03459308138372316,0.2587482503499347,0,0,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04499100179963994,0,0,0,0,0,0,0,0,0,0.21775644871026256,0,0,0.026994601079783978,0,0,0,0,0,0,0,0.03119376124775037,0,0,0,0.18276344731054142,0,0.02199560087982399,0,0,0,0,0,0,0,0,0.2039592081583725,0.17956408718256692,0,0.029994001199759972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0,0,0,0,0,0,0,0.17356528694261472,0,0,0,0.02079584083183359,0,0,0,0,0,0,0,0.013597280543891204,0,0,0,0.35812837432512895,0,0.014597080583883202,0,0,0,0,0,0,0,0,0.13397320535893023,0.0931813637272553,0,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08958208358328398,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0035992801439712063,0,0,0.007398520295940815,0,0.00539892021595681,0,0,0,0,0,0.0049990001999600095,0.08338332333533338,0,0,0,0,0,0,0.007798440311937616,0,0.5644871025794559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,7.998400319936012e-4,0.0037992401519696068,0.19876024795041394,0,0,0,0,0,5.998800239952009e-4,0.11277744451109914,0,0.010197960407918412,0,0,0,0,0,0.00519896020795841,0,0,0,0,0.0027994401119776045,0.3445310937812392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13557288542291748,0,0,0,0,0,0,0,0,0.046990601879623936,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0.406718656268735,0,0,0,0.02139572085582879,0,0.052589482103579124,0,0,0,0,0,0,0,0,0.05098980203959193,0.03619276144771036,0,0.09218156368726327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06038792241551671,0,0,0,0,0,0,0.3989202159567982,0.04839032193561273,0.007998400319936016,0,0,0,0.0035992801439712063,0,0,0.02179564087182559,0,0.0161967606478704,0,0,0,0,0,0.04979004199160153,0,0,0,0,0.0167966406718656,0.008598280343931215,0,0,0,0.04539092181563674,0,0,0,0,0,0,0,0,0,0,0,0,0.022995400919815986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05958808238352311,0,0,0,0,0,0,0.022195560887822388,0.03959208158368315,0.2407518496300793,0,0,0,0.1487702459508123,0,0.029394121175764773,0,0,0.052189562087582325,0,0,0,0,0,0.07878424315137003,0,0,0,0,0.06398720255948795,0.14997000599880275,0,0,0,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20615876824635498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24095180963807772,0,0,0,0,0,0.06418716256748636,0,0,0,0,0,0.11537692461507842,0,0.12757448510298122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061187762447510306,0,0,0,0,0,0,0.01059788042391521,0.04839032193561273,0.03019396120775837,0,0,0,0.015996800639872,0,0.02579484103179358,0.042391521695660746,0,0,0,0,0,0,0,0.08018396320735888,0,0,0,0,0.4285142971405583,0.02119576084783039,0,0,0,0.02679464107178558,0,0,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03919216156768635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0,0.0167966406718656,0,0,0,0,0,0,0,0.05038992201559673,0,0,0.03159368126374717,0,0.43071385722854044,0,0,0,0,0,0.038192361527694355,0.012997400519896006,0,0,0,0,0,0,0.023395320935812786,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06278744251149751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0,0,0,0,0,0.013797240551889604,0,0,0,0,0,0,0.1085782843431326,0,0,0,0.05518896220755832,0,0.08878224355129036,0,0,0,0,0,0.514897020595858,0.032793441311737566,0,0,0,0,0,0,0.061987602479503905,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41291741651668473,0,0,0,0,0,0,0,0,0,0,0,0.21135772845431355,0,0,0,0,0,0,0,0,0,0.04459108178364314,0,0,0,0,0,0.03399320135972796,0,0.056788642271545516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
